timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
19.03.2024 14:56:20	10.00	NaN	NaN	NaN	NaN	NaN	529.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	19.41	1006.09	26.23	0.00	0.00	NaN	25.00	->	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.03.2024 14:56:30	10.00	NaN	NaN	NaN	NaN	NaN	529.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	19.41	1006.09	26.23	0.00	0.00	NaN	25.00	->	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.03.2024 14:56:40	10.00	NaN	NaN	NaN	NaN	NaN	529.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	19.41	1006.09	26.23	0.00	0.00	NaN	25.00	->	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.03.2024 14:56:50	10.00	NaN	NaN	NaN	NaN	NaN	529.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	19.41	1006.09	26.23	0.00	0.00	NaN	25.00	->	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.03.2024 14:57:00	10.00	1.15	2.38	4.66	4.87	5.29	537.80	0.00	0.00	27.20	0.29	0.15	0.22	0.20	0.21	0.25	0.31	0.33	27203999.20	0.00	19.51	1006.01	26.87	0.90	0.00	NaN	25.00	->	0.70	2.55	2.86	3.68	3.81	3.68	3.17	2.85	1.62	1.02	0.39	0.13	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.06	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.03.2024 14:57:10	10.00	1.06	3.60	5.35	23.75	38.76	563.60	0.00	0.00	26.10	0.34	0.67	4.80	0.20	0.21	0.25	0.29	0.31	26095570.80	0.00	19.51	1006.08	26.53	3.10	0.16	NaN	25.00	->	0.46	3.02	2.55	3.51	3.84	5.33	3.40	1.62	0.33	0.73	0.21	0.17	0.00	0.16	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.03.2024 14:57:20	10.00	0.82	1.85	1.76	14.23	108.54	572.80	0.00	0.00	20.49	0.41	2.38	37.88	0.20	0.21	0.25	0.29	0.31	20490090.00	0.00	19.51	1006.04	26.35	5.00	0.16	1.40	25.00	->	0.15	2.07	1.84	2.86	3.53	4.94	2.37	0.75	0.91	0.13	0.07	0.24	0.00	0.19	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
19.03.2024 14:57:30	10.00	0.89	0.98	1.02	1.02	121.27	569.80	0.00	0.00	20.59	0.40	2.66	47.39	0.20	0.21	0.26	0.31	0.33	20585097.60	0.00	19.51	1006.09	25.94	6.40	0.15	1.40	25.00	->	0.00	2.23	2.47	2.42	3.00	4.53	2.01	0.86	1.96	0.30	0.18	0.10	0.06	0.13	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
19.03.2024 14:57:40	10.00	1.03	1.46	1.13	12.39	37.63	557.70	0.00	0.00	23.56	0.34	1.07	13.61	0.21	0.21	0.26	0.31	0.33	23562019.60	0.00	19.48	1006.10	25.81	7.60	0.15	1.40	25.00	->	0.00	2.24	2.80	2.82	2.73	4.26	3.22	1.81	2.29	0.61	0.16	0.00	0.19	0.16	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.10	0.00	0.00	0.00
19.03.2024 14:57:50	10.00	1.08	1.58	1.37	14.03	42.45	541.00	0.00	0.00	24.37	0.35	1.16	14.84	0.21	0.22	0.26	0.31	0.33	24369589.20	0.00	19.50	1006.07	26.52	8.00	0.15	1.39	25.00	->	0.30	1.54	2.73	2.54	2.85	4.59	3.80	2.72	1.72	0.68	0.19	0.00	0.29	0.11	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.11	0.00	0.00	0.00
