timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
26.05.2023 00:00:00	600.00	4.02	4.20	4.50	4.51	4.53	610.18	1370.45	6.28	105.29	0.25	0.07	0.02	0.20	0.21	0.25	0.28	0.29	105291457.45	0.00	23.37	1010.70	43.02	87.00	0.52	1.38	25.00	->	2.73	11.23	15.14	15.23	15.92	19.95	15.16	5.15	1.70	0.66	0.39	0.30	0.22	0.40	0.26	0.15	0.10	0.11	0.10	0.09	0.05	0.06	0.05	0.03	0.00	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:01:00	600.00	4.05	4.25	4.57	4.57	4.60	609.79	1369.50	6.28	106.16	0.25	0.07	0.02	0.20	0.21	0.25	0.28	0.29	106155767.64	0.00	23.37	1010.70	43.03	87.00	0.52	1.38	25.00	->	2.91	11.41	15.33	15.36	15.86	19.89	15.36	5.13	1.74	0.65	0.39	0.30	0.25	0.43	0.27	0.16	0.11	0.12	0.09	0.10	0.06	0.06	0.05	0.03	0.00	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:02:00	600.00	4.09	4.32	4.69	4.70	4.73	609.31	1370.32	6.28	107.60	0.25	0.07	0.02	0.20	0.21	0.25	0.28	0.29	107595668.61	0.00	23.36	1010.70	43.04	87.00	0.52	1.38	25.00	->	3.01	11.68	15.62	15.47	16.10	20.10	15.48	5.26	1.74	0.66	0.38	0.26	0.27	0.44	0.25	0.15	0.12	0.11	0.10	0.10	0.07	0.05	0.05	0.04	0.00	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:03:00	600.00	4.11	4.36	4.76	4.76	4.80	609.03	1369.84	6.28	108.36	0.25	0.07	0.02	0.20	0.21	0.25	0.28	0.29	108362595.56	0.00	23.35	1010.70	43.05	87.00	0.52	1.37	25.00	->	3.08	11.81	15.74	15.47	16.15	20.14	15.66	5.38	1.78	0.67	0.39	0.27	0.27	0.44	0.25	0.15	0.12	0.11	0.10	0.08	0.06	0.05	0.05	0.03	0.01	0.03	0.02	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:04:00	600.00	4.14	4.40	4.80	4.81	4.84	608.68	1368.90	6.28	109.50	0.25	0.07	0.02	0.20	0.21	0.25	0.28	0.29	109500317.99	0.00	23.34	1010.70	43.06	87.00	0.52	1.37	25.00	->	3.14	11.97	15.84	15.54	16.37	20.37	15.92	5.49	1.75	0.69	0.38	0.26	0.26	0.43	0.23	0.17	0.12	0.10	0.09	0.08	0.06	0.05	0.04	0.03	0.01	0.03	0.02	0.02	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:05:00	600.00	4.19	4.46	4.86	4.87	4.91	608.39	1369.89	6.28	110.89	0.25	0.07	0.02	0.20	0.21	0.25	0.29	0.29	110889284.32	0.00	23.33	1010.70	43.07	87.00	0.52	1.37	25.00	->	3.21	12.44	16.10	15.73	16.46	20.22	16.15	5.55	1.78	0.75	0.39	0.28	0.28	0.43	0.22	0.18	0.13	0.10	0.08	0.08	0.06	0.06	0.05	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:06:00	600.00	4.24	4.52	4.94	4.95	4.98	608.00	1371.01	6.29	112.17	0.25	0.07	0.02	0.20	0.21	0.25	0.29	0.29	112167143.91	0.00	23.32	1010.70	43.08	87.00	0.52	1.37	25.00	->	3.33	12.85	16.30	15.78	16.68	20.25	16.27	5.53	1.86	0.81	0.39	0.29	0.28	0.40	0.22	0.17	0.13	0.10	0.09	0.09	0.06	0.07	0.05	0.03	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:07:00	600.00	4.26	4.57	4.98	4.99	5.03	607.47	1370.89	6.29	112.61	0.25	0.07	0.02	0.20	0.21	0.25	0.29	0.29	112607084.44	0.00	23.32	1010.70	43.07	87.00	0.52	1.37	25.00	->	3.40	12.86	16.44	15.92	16.63	20.15	16.50	5.51	1.84	0.76	0.39	0.32	0.28	0.41	0.24	0.18	0.12	0.11	0.09	0.09	0.06	0.08	0.05	0.03	0.02	0.03	0.02	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:08:00	600.00	4.29	4.58	5.00	5.00	5.04	607.19	1370.90	6.29	113.60	0.25	0.07	0.02	0.20	0.21	0.25	0.29	0.29	113598600.01	0.00	23.32	1010.70	43.07	87.00	0.51	1.37	25.00	->	3.43	13.05	16.69	16.06	16.87	19.97	16.70	5.59	1.86	0.78	0.38	0.33	0.32	0.39	0.23	0.19	0.11	0.11	0.09	0.09	0.06	0.08	0.04	0.03	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.05.2023 00:09:00	600.00	4.28	4.57	4.97	4.98	5.02	607.03	1371.48	6.29	114.01	0.25	0.07	0.02	0.20	0.21	0.24	0.28	0.29	114012413.37	0.00	23.33	1010.70	43.06	87.00	0.51	1.37	25.00	->	3.51	13.16	16.78	16.24	16.88	20.02	16.69	5.64	1.81	0.76	0.37	0.30	0.31	0.35	0.23	0.19	0.13	0.09	0.09	0.10	0.05	0.07	0.04	0.04	0.03	0.03	0.02	0.02	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
