timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]
05.05.2023 15:09:00	1.00	0.00	0.00	0.00	0.00	0.00	NaN	NaN	NaN	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	0.00	NaN	NaN	NaN	0.00	0.00	0.00	0.00	->
05.05.2023 15:10:00	61.00	0.00	0.00	0.00	0.00	0.00	612.20	134.07	0.61	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	0.00	22.60	901.43	33.63	5.42	0.00	0.68	11.25	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:11:00	121.00	1.32	1.63	2.31	3.00	3.41	647.62	2493.81	11.28	36.20	0.26	0.09	0.13	0.20	0.20	0.24	0.29	0.30	36204261.33	0.00	23.47	951.11	34.90	34.34	0.09	0.91	15.83	->	1.30	4.67	6.08	4.93	4.63	5.23	5.19	2.25	0.66	0.33	0.27	0.12	0.11	0.11	0.04	0.00	0.04	0.03	0.03	0.01	0.02	0.02	0.02	0.03	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:12:00	181.00	1.96	2.40	3.26	3.88	4.27	672.51	1937.28	8.77	54.43	0.25	0.08	0.09	0.20	0.20	0.24	0.29	0.30	54429770.53	0.00	23.66	967.68	35.37	50.66	0.17	1.03	18.12	->	1.80	7.20	8.97	7.50	7.24	8.30	7.68	3.14	0.96	0.43	0.32	0.15	0.11	0.11	0.07	0.06	0.07	0.04	0.05	0.01	0.03	0.02	0.04	0.02	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:13:00	241.00	2.40	2.93	3.84	4.32	4.66	668.04	1452.96	6.58	65.24	0.25	0.08	0.07	0.20	0.21	0.24	0.29	0.30	65243149.31	0.00	23.67	975.94	35.73	58.75	0.22	1.11	19.50	->	2.16	8.42	10.36	9.35	8.81	10.18	9.11	3.58	1.12	0.53	0.33	0.21	0.17	0.18	0.11	0.10	0.07	0.04	0.06	0.02	0.04	0.04	0.04	0.02	0.00	0.03	0.01	0.00	0.01	0.00	0.02	0.02	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:14:00	301.00	2.67	3.26	4.19	4.75	5.12	663.94	1162.37	5.26	72.00	0.26	0.08	0.07	0.20	0.21	0.24	0.29	0.30	72002978.93	0.00	23.62	980.91	36.07	63.14	0.24	1.15	20.42	->	2.42	9.16	11.39	10.30	9.89	11.06	10.32	3.82	1.17	0.61	0.36	0.25	0.20	0.21	0.12	0.11	0.08	0.04	0.07	0.03	0.04	0.05	0.05	0.03	0.01	0.04	0.01	0.00	0.02	0.01	0.02	0.02	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:15:00	361.00	2.89	3.61	4.71	5.20	5.57	661.09	968.65	4.38	77.45	0.26	0.08	0.07	0.20	0.21	0.24	0.29	0.30	77445588.51	0.00	23.56	984.21	36.37	65.74	0.24	1.19	21.07	->	2.60	9.69	12.30	11.08	10.67	11.84	11.21	4.12	1.21	0.69	0.42	0.26	0.22	0.21	0.13	0.12	0.07	0.03	0.07	0.05	0.05	0.06	0.05	0.02	0.01	0.04	0.01	0.01	0.04	0.02	0.02	0.03	0.02	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:16:00	421.00	3.07	3.81	4.92	5.37	5.71	658.61	830.50	3.76	82.49	0.26	0.08	0.07	0.20	0.21	0.24	0.29	0.30	82494781.23	0.00	23.51	986.56	36.59	67.36	0.25	1.21	21.56	->	2.87	10.42	13.09	11.69	11.39	12.39	11.98	4.49	1.30	0.74	0.42	0.29	0.21	0.20	0.15	0.13	0.09	0.03	0.07	0.05	0.05	0.06	0.05	0.02	0.01	0.03	0.03	0.02	0.04	0.02	0.02	0.03	0.02	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:17:00	481.00	3.20	4.04	5.28	5.68	6.01	664.64	728.06	3.29	86.73	0.26	0.08	0.07	0.20	0.20	0.24	0.29	0.30	86731000.81	0.00	23.48	988.33	36.86	68.41	0.26	1.23	21.94	->	3.07	11.29	13.80	12.33	11.89	12.69	12.61	4.77	1.33	0.75	0.45	0.28	0.22	0.20	0.14	0.13	0.10	0.03	0.08	0.04	0.06	0.06	0.05	0.02	0.01	0.03	0.02	0.02	0.05	0.03	0.04	0.03	0.02	0.02	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:18:00	541.00	3.32	4.25	5.61	5.99	6.33	694.25	648.79	2.94	90.30	0.26	0.08	0.07	0.20	0.20	0.24	0.29	0.30	90297852.87	0.00	23.45	989.71	37.03	69.09	0.30	1.24	22.25	->	3.30	12.01	14.28	12.69	12.33	13.15	13.19	4.90	1.39	0.77	0.46	0.29	0.23	0.21	0.15	0.13	0.10	0.03	0.08	0.04	0.06	0.05	0.05	0.02	0.02	0.03	0.02	0.03	0.06	0.03	0.04	0.03	0.02	0.02	0.00	0.01	0.00	0.01	0.00	0.02	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 15:19:00	600.00	3.77	4.76	6.19	6.57	6.92	690.19	583.95	2.64	102.58	0.25	0.08	0.06	0.20	0.20	0.24	0.29	0.30	102581878.25	0.00	23.43	990.80	37.08	76.32	0.37	1.38	24.75	->	3.81	13.88	16.35	14.37	13.92	14.84	14.74	5.58	1.58	0.85	0.50	0.34	0.26	0.25	0.19	0.15	0.11	0.04	0.09	0.05	0.08	0.06	0.06	0.03	0.03	0.04	0.03	0.03	0.06	0.03	0.04	0.03	0.02	0.02	0.01	0.01	0.00	0.01	0.00	0.02	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
