timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.05.2023 09:24:00	61.00	0.00	0.00	0.00	0.00	0.00	584.80	0.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	0.00	17.09	903.88	42.14	3.70	0.00	0.00	11.25	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:25:00	121.00	0.36	0.46	0.63	0.62	0.63	624.55	0.00	0.00	10.81	0.25	0.08	0.05	0.20	0.20	0.23	0.28	0.29	10809815.79	0.00	18.30	953.74	42.26	10.41	0.09	0.69	15.83	->	0.48	1.76	1.70	1.75	1.43	1.41	1.40	0.56	0.10	0.04	0.03	0.01	0.01	0.02	0.02	0.00	0.01	0.00	0.00	0.02	0.01	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:26:00	181.00	0.55	0.70	1.00	1.07	1.14	638.58	0.00	0.00	16.58	0.25	0.08	0.07	0.20	0.20	0.23	0.28	0.29	16583539.87	0.00	18.77	970.35	42.06	14.45	0.16	0.93	18.12	->	0.70	2.85	2.65	2.48	2.19	2.29	2.03	0.88	0.18	0.06	0.03	0.02	0.02	0.07	0.03	0.02	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:27:00	241.00	0.66	0.92	1.33	2.04	2.53	645.72	0.00	0.00	19.91	0.25	0.11	0.27	0.20	0.20	0.24	0.28	0.29	19905262.23	0.00	19.05	978.65	41.85	16.97	0.20	1.05	19.50	->	0.78	3.32	3.06	2.91	2.72	2.97	2.50	1.04	0.20	0.07	0.03	0.04	0.02	0.05	0.02	0.02	0.02	0.00	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:28:00	301.00	0.74	1.10	1.66	2.87	3.68	651.32	0.00	0.00	22.40	0.26	0.12	0.37	0.20	0.20	0.24	0.28	0.29	22400369.69	0.00	19.25	983.63	41.68	18.81	0.23	1.13	20.42	->	0.89	3.60	3.51	3.34	3.08	3.32	2.81	1.13	0.25	0.09	0.05	0.05	0.02	0.04	0.03	0.02	0.01	0.00	0.01	0.02	0.01	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:29:00	361.00	0.80	1.18	1.77	2.81	3.51	660.27	0.00	0.00	23.86	0.26	0.12	0.31	0.20	0.20	0.24	0.28	0.29	23862125.31	0.00	19.40	986.94	41.58	20.13	0.26	1.18	21.07	->	0.92	3.73	3.80	3.59	3.22	3.54	3.05	1.19	0.29	0.10	0.06	0.05	0.03	0.04	0.02	0.02	0.01	0.01	0.02	0.02	0.01	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:30:00	421.00	0.93	1.80	3.15	4.50	5.47	673.78	0.00	0.00	25.90	0.27	0.14	0.39	0.20	0.20	0.24	0.28	0.30	25900606.15	0.00	19.53	989.31	41.54	21.24	0.29	1.21	21.56	->	0.98	3.95	4.12	3.83	3.42	3.82	3.26	1.28	0.36	0.12	0.09	0.08	0.03	0.06	0.04	0.02	0.02	0.02	0.02	0.03	0.02	0.01	0.03	0.03	0.01	0.01	0.01	0.01	0.04	0.01	0.00	0.02	0.02	0.02	0.02	0.01	0.01	0.03	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:31:00	481.00	1.01	2.35	4.46	6.14	7.39	686.94	0.00	0.00	27.01	0.28	0.17	0.48	0.20	0.20	0.24	0.29	0.30	27006651.95	0.00	19.64	991.08	41.48	22.21	0.33	1.24	21.94	->	0.97	4.07	4.32	3.92	3.60	3.92	3.28	1.35	0.38	0.16	0.10	0.10	0.04	0.06	0.04	0.02	0.02	0.03	0.03	0.04	0.03	0.02	0.04	0.03	0.01	0.01	0.03	0.02	0.04	0.03	0.01	0.03	0.03	0.03	0.03	0.01	0.03	0.03	0.01	0.02	0.02	0.01	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:32:00	541.00	1.06	2.63	5.19	6.88	8.18	697.42	0.13	0.00	27.62	0.28	0.19	0.50	0.20	0.20	0.24	0.29	0.31	27619659.75	0.00	19.74	992.46	41.40	23.05	0.36	1.26	22.25	->	0.99	4.15	4.43	3.99	3.72	3.91	3.32	1.42	0.36	0.18	0.10	0.10	0.04	0.06	0.04	0.04	0.03	0.04	0.03	0.03	0.03	0.03	0.04	0.03	0.01	0.02	0.03	0.04	0.04	0.04	0.02	0.03	0.04	0.03	0.04	0.01	0.03	0.04	0.01	0.02	0.02	0.02	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.05.2023 09:33:00	600.00	1.21	3.12	6.28	8.59	10.27	705.77	0.54	0.00	30.72	0.29	0.21	0.57	0.20	0.20	0.24	0.29	0.31	30716925.28	0.00	19.83	993.56	41.32	26.15	0.43	1.41	24.75	->	1.07	4.53	4.88	4.42	4.13	4.40	3.68	1.57	0.44	0.21	0.12	0.11	0.05	0.08	0.04	0.04	0.05	0.05	0.03	0.04	0.04	0.03	0.05	0.03	0.01	0.02	0.03	0.04	0.06	0.05	0.02	0.03	0.04	0.04	0.04	0.01	0.03	0.04	0.02	0.03	0.02	0.02	0.02	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
