timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
01.03.2024 00:00:00	10.00	0.77	1.20	1.45	1.44	1.45	692.00	26896.10	116.51	7.66	0.36	0.19	0.15	0.21	0.23	0.27	0.51	0.58	7663990.45	0.00	35.91	995.10	74.25	101.00	0.02	1.36	25.00	->	0.24	0.24	0.48	0.91	0.80	1.54	0.49	0.33	0.21	0.21	0.06	0.24	0.02	0.71	0.13	0.21	0.11	0.32	0.00	0.01	0.15	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.02	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:00:10	10.00	0.64	0.78	0.84	0.84	0.84	690.60	27119.30	117.47	6.68	0.35	0.15	0.08	0.21	0.23	0.29	0.48	0.52	6682239.70	0.00	35.91	995.10	74.33	101.00	0.02	1.36	25.00	->	0.17	0.27	0.40	0.68	0.68	0.98	0.20	0.71	0.42	0.17	0.00	0.32	0.17	0.66	0.23	0.10	0.08	0.19	0.00	0.00	0.08	0.00	0.06	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:00:20	10.00	0.72	1.39	1.85	1.81	1.85	689.30	27317.90	118.33	5.13	0.45	0.31	0.33	0.22	0.22	0.30	0.75	0.87	5130439.90	0.00	35.91	995.10	74.35	101.00	0.02	1.36	25.00	->	0.03	0.03	0.73	0.29	0.21	0.80	0.19	0.68	0.14	0.06	0.13	0.06	0.25	0.15	0.12	0.21	0.16	0.00	0.00	0.13	0.00	0.00	0.33	0.07	0.07	0.05	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:00:30	10.00	0.90	1.82	2.54	2.48	2.54	689.00	27063.50	117.23	6.40	0.46	0.33	0.37	0.22	0.24	0.28	0.78	0.93	6397215.30	0.00	35.91	995.10	74.40	101.00	0.02	1.36	25.00	->	0.00	0.10	0.54	0.42	0.70	1.28	0.59	0.23	0.06	0.00	0.38	0.12	0.11	0.16	0.09	0.23	0.03	0.03	0.00	0.32	0.12	0.00	0.23	0.21	0.07	0.16	0.06	0.00	0.00	0.00	0.00	0.00	0.01	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:00:40	10.00	0.97	1.40	1.54	1.54	1.54	689.20	27164.50	117.67	6.75	0.41	0.23	0.17	0.23	0.25	0.29	0.70	0.82	6745578.45	0.00	35.91	995.10	74.46	101.00	0.02	1.36	25.00	->	0.00	0.16	0.03	0.76	0.46	1.74	0.62	0.21	0.31	0.01	0.43	0.26	0.13	0.12	0.02	0.09	0.00	0.24	0.00	0.32	0.15	0.14	0.22	0.20	0.00	0.08	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:00:50	10.00	0.97	1.33	1.43	1.43	1.43	689.70	27258.80	118.08	6.06	0.44	0.24	0.17	0.25	0.26	0.34	0.64	0.82	6064686.55	0.00	35.91	995.10	74.47	101.00	0.02	1.36	25.00	->	0.00	0.02	0.05	0.44	0.11	1.05	0.45	0.35	0.61	0.24	0.17	0.07	0.41	0.59	0.11	0.24	0.00	0.27	0.01	0.08	0.16	0.11	0.32	0.05	0.00	0.01	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:01:00	10.00	1.22	1.68	1.81	1.81	1.81	690.90	27122.60	117.49	7.54	0.44	0.25	0.18	0.24	0.26	0.37	0.64	0.77	7537312.90	0.00	35.91	995.10	74.47	101.00	0.02	1.36	25.00	->	0.00	0.06	0.22	0.48	0.29	0.67	0.72	0.41	0.65	0.41	0.19	0.22	0.30	0.72	0.45	0.24	0.22	0.19	0.16	0.16	0.10	0.00	0.46	0.02	0.00	0.01	0.17	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:01:10	10.00	1.18	1.54	1.64	1.64	1.64	691.00	27363.40	118.53	7.98	0.42	0.22	0.14	0.22	0.24	0.35	0.60	0.69	7980684.25	0.00	35.91	995.10	74.45	101.00	0.02	1.36	25.00	->	0.05	0.29	0.38	0.55	0.59	0.39	0.86	0.25	0.48	0.47	0.50	0.36	0.10	0.41	0.53	0.16	0.48	0.21	0.25	0.06	0.00	0.00	0.43	0.09	0.00	0.00	0.08	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:01:20	10.00	0.68	0.78	0.82	0.82	0.82	690.30	27101.90	117.40	6.00	0.37	0.16	0.09	0.22	0.24	0.31	0.51	0.56	6001347.80	0.00	35.91	995.10	74.50	101.00	0.02	1.36	25.00	->	0.16	0.19	0.16	0.46	0.69	0.47	0.58	0.41	0.23	0.39	0.41	0.18	0.23	0.28	0.41	0.17	0.11	0.08	0.16	0.08	0.00	0.00	0.05	0.09	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.03.2024 00:01:30	10.00	0.62	1.02	1.17	1.17	1.17	690.70	27230.70	117.96	4.89	0.40	0.23	0.19	0.23	0.24	0.29	0.60	0.80	4892919.42	0.00	35.91	995.10	74.54	101.00	0.03	1.36	25.00	->	0.05	0.06	0.06	0.46	0.67	0.93	0.25	0.18	0.34	0.35	0.19	0.11	0.16	0.03	0.09	0.21	0.04	0.02	0.02	0.16	0.01	0.05	0.03	0.19	0.00	0.00	0.16	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
