timestamp	averaging[s]	PM1 [痢/m設	PM2.5 [痢/m設	PM4 [痢/m設	PM10 [痢/m設	PMtot [痢/m設	CO2 [ppm]	VOC [ppb]	VOC [mg/m設	Cn [1/cm設	M1,0 [痠]	M2,0 [痠淫	M3,0 [痠設	x10(dCn) [痠]	x16(dCn) [痠]	x50(dCn) [痠]	x84(dCn) [痠]	x90(dCn) [痠]	Cn [1/m設	PIA [1/m設	T [蚓]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(痠) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
19.04.2023 13:22:00	61.00	0.00	0.00	0.00	0.00	0.00	480.84	0.00	0.00	0.00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00	0.00	16.59	916.81	33.43	0.04	0.00	0.00	11.25	->	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:23:00	121.00	0.23	0.25	0.26	0.26	0.26	514.64	0.00	0.00	6.80	0.25	0.07	0.02	0.20	0.20	0.24	0.28	0.29	6797480.83	0.00	17.69	962.08	32.66	2.02	0.03	0.47	15.83	->	0.24	0.96	1.02	1.04	1.03	0.80	1.14	0.38	0.06	0.04	0.04	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:24:00	181.00	0.34	0.36	0.38	0.38	0.38	533.36	0.00	0.00	9.89	0.25	0.06	0.02	0.20	0.20	0.24	0.28	0.29	9892063.32	0.00	18.18	977.17	32.25	4.24	0.06	0.71	18.12	->	0.38	1.25	1.48	1.59	1.60	1.24	1.55	0.49	0.10	0.05	0.06	0.01	0.03	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:25:00	241.00	0.38	0.40	0.42	0.42	0.42	545.26	0.00	0.00	11.31	0.25	0.06	0.02	0.20	0.20	0.24	0.28	0.29	11307552.75	0.00	18.50	984.70	32.01	6.17	0.07	0.86	19.50	->	0.41	1.53	1.78	1.81	1.67	1.50	1.72	0.56	0.11	0.06	0.06	0.01	0.03	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:26:00	301.00	0.89	0.92	0.96	0.96	0.96	553.08	0.00	0.00	26.07	0.25	0.06	0.02	0.20	0.20	0.24	0.28	0.29	26074457.70	0.00	18.73	989.19	31.83	7.75	0.08	0.95	20.42	->	0.91	3.56	3.97	3.69	3.79	3.81	3.66	1.55	0.47	0.27	0.16	0.07	0.04	0.03	0.02	0.01	0.03	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:27:00	361.00	1.25	1.27	1.33	1.33	1.33	556.97	0.00	0.00	35.70	0.25	0.06	0.02	0.20	0.20	0.24	0.28	0.29	35700818.73	0.00	18.92	992.16	31.69	9.06	0.08	1.02	21.07	->	1.16	4.62	5.42	5.00	5.16	5.57	4.84	2.26	0.73	0.42	0.22	0.08	0.05	0.03	0.04	0.02	0.04	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:28:00	421.00	1.42	1.44	1.50	1.50	1.50	558.01	0.00	0.00	40.20	0.25	0.06	0.02	0.20	0.21	0.24	0.29	0.30	40197352.55	0.00	19.08	994.27	31.57	10.05	0.08	1.07	21.56	->	1.27	5.07	6.02	5.57	5.89	6.49	5.41	2.52	0.85	0.48	0.25	0.10	0.06	0.04	0.05	0.03	0.05	0.02	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:29:00	481.00	1.48	1.50	1.56	1.56	1.56	556.56	0.00	0.00	41.76	0.25	0.06	0.02	0.20	0.21	0.24	0.29	0.30	41764876.98	0.00	19.23	995.85	31.45	10.82	0.07	1.11	21.94	->	1.32	5.16	6.27	5.71	6.14	6.79	5.67	2.63	0.92	0.50	0.26	0.11	0.07	0.03	0.05	0.03	0.04	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:30:00	541.00	1.48	1.50	1.57	1.57	1.57	553.62	0.34	0.00	41.84	0.25	0.06	0.02	0.20	0.21	0.24	0.29	0.30	41843962.46	0.00	19.37	997.08	31.35	11.44	0.07	1.14	22.25	->	1.32	5.11	6.34	5.70	6.10	6.79	5.80	2.59	0.92	0.51	0.25	0.12	0.07	0.03	0.05	0.03	0.05	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.04.2023 13:31:00	600.00	1.62	1.64	1.71	1.71	1.71	549.96	0.54	0.00	45.56	0.25	0.06	0.02	0.20	0.21	0.24	0.29	0.30	45562739.60	0.00	19.49	998.07	31.25	13.10	0.07	1.28	24.75	->	1.47	5.61	6.85	6.28	6.66	7.33	6.26	2.79	1.01	0.56	0.30	0.13	0.07	0.04	0.06	0.03	0.05	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
