timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-08T00:01:08,39.52,772.62,26.14,1362.13,59.65,31.02,1007.23,897.66,0.12,0.12,0.2102,472.5663,30.0000,44.37,24.97,992.58,39.55,21.46
2024-02-08T00:01:14,39.58,772.74,26.14,1362.35,46.42,24.14,974.08,868.12,0.12,0.12,0.2103,472.6969,30.0000,44.39,24.97,992.57,48.34,26.23
2024-02-08T00:01:19,39.61,772.69,26.13,1362.27,46.42,24.14,960.28,855.81,0.10,0.10,0.2106,473.4051,30.0000,44.37,24.97,992.59,30.76,16.69
2024-02-08T00:01:24,39.63,772.73,26.14,1362.48,52.73,27.42,990.77,882.89,0.11,0.11,0.2105,473.1656,30.0000,44.40,24.91,992.49,65.07,35.30
2024-02-08T00:01:29,39.68,772.80,26.13,1362.44,52.72,27.42,979.59,873.04,0.12,0.12,0.2106,473.4085,30.0000,44.40,24.98,992.60,39.55,21.46
2024-02-08T00:01:34,39.63,772.83,26.14,1362.49,59.01,30.69,965.79,860.74,0.13,0.13,0.2101,472.3112,30.0000,44.37,24.98,992.60,31.65,17.17
2024-02-08T00:01:39,39.67,772.37,26.14,1361.93,79.16,41.16,999.12,890.28,0.13,0.13,0.2104,472.9414,30.0000,44.37,24.90,992.51,39.56,21.46
2024-02-08T00:01:44,39.57,772.58,26.13,1362.04,65.93,34.29,974.07,868.12,0.14,0.14,0.2104,472.8320,30.0000,44.37,24.98,992.60,30.76,16.69
2024-02-08T00:01:49,39.62,772.15,26.12,1361.31,52.72,27.42,965.80,860.74,0.17,0.17,0.2103,472.7317,30.0000,44.37,24.98,992.61,48.35,26.23
2024-02-08T00:01:54,39.60,772.97,26.13,1362.76,53.34,27.74,990.66,882.89,0.32,0.32,0.2105,473.2206,30.0000,44.36,24.97,992.58,22.85,12.40
2024-02-08T00:01:59,39.58,772.64,26.13,1362.15,59.65,31.02,987.88,880.43,0.44,0.44,0.2105,473.1817,30.0000,44.36,24.97,992.57,48.34,26.23
2024-02-08T00:02:04,39.58,772.55,26.14,1362.00,52.72,27.42,979.60,873.04,0.44,0.44,0.2102,472.4474,30.0000,44.35,24.98,992.61,21.99,11.93
2024-02-08T00:02:09,39.61,772.51,26.12,1361.90,72.22,37.56,990.63,882.89,0.40,0.40,0.2101,472.1328,30.0000,44.34,24.98,992.59,31.65,17.17
2024-02-08T00:02:14,39.61,772.45,26.13,1361.80,79.14,41.16,1018.25,907.51,0.38,0.38,0.2101,472.2392,30.0000,44.35,24.98,992.58,39.55,21.46
2024-02-08T00:02:19,39.61,772.45,26.14,1361.77,52.72,27.42,993.36,885.35,0.30,0.30,0.2099,471.8186,30.0000,44.33,24.99,992.59,39.55,21.46
2024-02-08T00:02:24,39.65,772.98,26.12,1362.74,59.65,31.02,987.87,880.43,0.25,0.25,0.2099,471.7532,30.0000,44.32,24.98,992.59,56.27,30.53
2024-02-08T00:02:29,39.58,773.01,26.14,1362.81,59.65,31.02,993.41,885.35,0.21,0.21,0.2099,471.7506,30.0000,44.32,24.98,992.60,56.27,30.53
2024-02-08T00:02:34,39.60,772.56,26.14,1361.95,59.64,31.02,974.03,868.12,0.21,0.21,0.2100,472.0299,30.0000,44.31,24.98,992.55,47.48,25.76
2024-02-08T00:02:39,39.60,773.08,26.13,1362.93,46.42,24.14,968.55,863.20,0.23,0.23,0.2104,472.8828,30.0000,44.32,24.98,992.60,56.27,30.53
2024-02-08T00:02:44,39.56,772.56,26.12,1361.98,65.93,34.29,993.38,885.35,0.19,0.19,0.2103,472.7026,30.0000,44.32,24.98,992.57,22.85,12.40
2024-02-08T00:02:49,39.57,772.90,26.13,1362.55,59.64,31.02,971.27,865.66,0.17,0.17,0.2105,473.1573,30.0000,44.36,24.99,992.59,65.06,35.30
2024-02-08T00:02:54,39.64,772.68,26.12,1362.21,46.42,24.14,1004.44,895.20,0.14,0.14,0.2105,473.2449,30.0000,44.33,24.98,992.59,39.55,21.46
2024-02-08T00:02:59,39.60,772.10,26.13,1361.10,65.93,34.29,1004.39,895.20,0.11,0.11,0.2104,472.8207,30.0000,44.34,24.99,992.57,56.27,30.53
2024-02-08T00:03:04,39.61,772.66,26.13,1362.18,72.86,37.89,985.11,877.97,0.08,0.08,0.2103,472.7512,30.0000,44.34,24.98,992.59,47.48,25.76
2024-02-08T00:03:09,39.65,772.84,26.13,1362.48,53.34,27.74,979.57,873.04,0.07,0.07,0.2103,472.6212,30.0000,44.36,24.98,992.58,56.27,30.53
2024-02-08T00:03:14,39.65,772.86,26.14,1362.46,59.64,31.02,990.59,882.89,0.07,0.07,0.2100,471.9618,30.0000,44.34,24.99,992.58,56.27,30.53
2024-02-08T00:03:19,39.63,772.12,26.13,1361.16,59.64,31.02,1012.68,902.58,0.07,0.07,0.2100,472.0809,30.0000,44.32,24.99,992.57,39.55,21.46
2024-02-08T00:03:24,39.64,771.93,26.13,1360.78,53.33,27.74,965.70,860.74,0.10,0.10,0.2100,471.8920,30.0000,44.32,24.99,992.54,21.99,11.93
2024-02-08T00:03:29,39.60,771.82,26.14,1360.62,52.72,27.42,971.25,865.66,0.13,0.13,0.2098,471.4487,30.0000,44.30,24.99,992.57,48.34,26.23
2024-02-08T00:03:34,39.61,771.37,26.13,1359.85,86.70,45.09,957.45,853.35,0.18,0.18,0.2097,471.3746,30.0000,44.32,24.99,992.58,55.38,30.05
2024-02-08T00:03:39,39.65,771.22,26.13,1359.52,60.26,31.34,985.03,877.97,0.19,0.19,0.2101,472.2765,30.0000,44.32,24.99,992.53,63.29,34.34
2024-02-08T00:03:44,39.65,770.69,26.14,1358.61,79.77,41.49,949.14,845.97,0.20,0.20,0.2099,471.6611,30.0000,44.31,24.99,992.55,80.87,43.88
2024-02-08T00:03:49,39.62,770.45,26.10,1358.20,79.77,41.49,949.15,845.97,0.16,0.16,0.2098,471.6265,30.0000,44.33,24.99,992.57,55.38,30.05
2024-02-08T00:03:54,39.68,770.43,26.14,1358.14,73.48,38.22,976.74,870.58,0.15,0.15,0.2102,472.4420,30.0000,44.32,25.00,992.58,46.59,25.28
2024-02-08T00:03:59,39.64,770.15,26.12,1357.64,73.48,38.22,985.04,877.97,0.12,0.12,0.2101,472.1298,30.0000,44.30,24.99,992.55,64.17,34.82
2024-02-08T00:04:04,39.60,770.36,26.13,1358.02,60.26,31.34,960.17,855.81,0.11,0.11,0.2110,474.2476,30.0000,44.30,24.99,992.54,72.08,39.11
2024-02-08T00:04:09,39.62,769.77,26.12,1356.96,73.48,38.22,954.64,850.89,0.12,0.12,0.2109,473.8968,30.0000,44.31,24.99,992.53,47.47,25.76
2024-02-08T00:04:14,39.61,769.81,26.13,1357.02,73.48,38.22,960.16,855.81,0.12,0.12,0.2108,473.8306,30.0000,44.32,25.00,992.56,55.38,30.05
2024-02-08T00:04:19,39.64,769.49,26.13,1356.45,79.77,41.49,924.25,823.81,0.15,0.15,0.2108,473.7618,30.0000,44.34,25.00,992.56,46.59,25.28
2024-02-08T00:04:24,39.65,769.59,26.16,1356.65,73.48,38.22,951.89,848.43,0.17,0.17,0.2110,474.2617,30.0000,44.33,24.99,992.54,55.38,30.05
2024-02-08T00:04:29,39.63,769.51,26.14,1356.51,93.00,48.37,962.93,858.27,0.20,0.20,0.2105,473.0051,30.0000,44.33,24.99,992.54,55.38,30.05
2024-02-08T00:04:34,39.62,769.39,26.12,1356.27,67.18,34.94,938.06,836.12,0.23,0.23,0.2104,472.8119,30.0000,44.33,24.99,992.52,46.59,25.28
2024-02-08T00:04:39,39.64,769.63,26.14,1356.71,53.33,27.74,957.40,853.35,0.22,0.22,0.2103,472.7278,30.0000,44.32,24.99,992.53,64.17,34.82
2024-02-08T00:04:44,39.58,769.22,26.14,1355.96,73.48,38.22,946.33,843.50,0.20,0.20,0.2107,473.5003,30.0000,44.32,25.00,992.55,47.47,25.76
2024-02-08T00:04:49,39.60,769.61,26.13,1356.67,86.69,45.09,971.22,865.66,0.17,0.17,0.2109,473.9131,30.0000,44.35,24.99,992.53,63.29,34.34
2024-02-08T00:04:54,39.61,769.25,26.14,1356.06,73.48,38.22,938.08,836.12,0.24,0.24,0.2105,473.0913,30.0000,44.33,25.00,992.57,46.59,25.28
2024-02-08T00:04:59,39.63,768.89,26.13,1355.41,79.77,41.49,976.73,870.58,0.27,0.27,0.2101,472.1572,30.0000,44.32,25.00,992.57,46.59,25.28
2024-02-08T00:05:04,39.60,769.07,26.13,1355.71,67.18,34.94,962.91,858.27,0.34,0.34,0.2097,471.3335,30.0000,44.29,25.00,992.55,47.47,25.76
2024-02-08T00:05:09,39.62,769.06,26.12,1355.78,73.49,38.22,954.70,850.89,0.34,0.34,0.2098,471.5174,30.0000,44.30,24.96,992.49,64.17,34.82
2024-02-08T00:05:14,39.61,769.86,26.13,1357.17,66.56,34.62,951.92,848.43,0.30,0.30,0.2099,471.7702,30.0000,44.30,24.99,992.57,56.27,30.53
2024-02-08T00:05:19,39.58,770.04,26.13,1357.39,73.48,38.22,946.33,843.50,0.26,0.26,0.2099,471.7929,30.0000,44.29,25.00,992.54,30.76,16.69
2024-02-08T00:05:24,39.63,770.61,26.14,1358.48,67.18,34.94,974.00,868.12,0.24,0.24,0.2099,471.6596,30.0000,44.30,25.00,992.59,55.38,30.05
2024-02-08T00:05:29,39.57,770.39,26.12,1357.99,79.77,41.49,962.88,858.27,0.23,0.23,0.2098,471.4930,30.0000,44.32,25.00,992.52,64.17,34.82
2024-02-08T00:05:34,39.57,770.94,26.13,1359.01,73.48,38.22,968.44,863.20,0.20,0.20,0.2100,471.8715,30.0000,44.31,25.00,992.55,72.08,39.11
2024-02-08T00:05:39,39.63,770.88,26.16,1358.88,73.48,38.22,951.85,848.43,0.21,0.21,0.2100,471.8935,30.0000,44.27,25.00,992.54,55.38,30.05
2024-02-08T00:05:44,39.58,770.39,26.13,1358.03,73.48,38.22,951.87,848.43,0.19,0.19,0.2098,471.5939,30.0000,44.26,25.00,992.55,72.96,39.59
2024-02-08T00:05:49,39.56,770.86,26.13,1358.83,60.25,31.34,940.80,838.58,0.20,0.20,0.2097,471.2191,30.0000,44.25,25.00,992.54,55.38,30.05
2024-02-08T00:05:54,39.55,770.40,26.16,1358.06,73.48,38.22,954.64,850.89,0.20,0.20,0.2097,471.2155,30.0000,44.26,25.00,992.56,46.59,25.28
2024-02-08T00:05:59,39.54,770.17,26.12,1357.86,60.26,31.34,927.16,826.27,0.19,0.19,0.2098,471.6204,30.0000,44.26,24.92,992.44,63.30,34.34
2024-02-08T00:06:04,39.54,769.90,26.13,1357.20,73.48,38.22,960.17,855.81,0.17,0.17,0.2100,472.0802,30.0000,44.27,25.00,992.57,55.38,30.05
2024-02-08T00:06:09,39.61,769.73,26.13,1356.90,86.69,45.09,987.79,880.43,0.13,0.13,0.2102,472.4589,30.0000,44.29,25.00,992.57,55.38,30.05
2024-02-08T00:06:14,39.63,769.32,26.13,1356.15,73.48,38.22,960.16,855.81,0.10,0.10,0.2108,473.6917,30.0000,44.31,25.00,992.56,46.59,25.28
2024-02-08T00:06:19,39.56,769.80,26.12,1356.97,79.77,41.49,951.86,848.43,0.16,0.16,0.2105,473.1263,30.0000,44.28,25.00,992.54,63.28,34.34
2024-02-08T00:06:24,39.63,769.57,26.13,1356.56,73.48,38.22,982.23,875.51,0.22,0.22,0.2102,472.4366,30.0000,44.28,25.00,992.53,72.07,39.11
2024-02-08T00:06:29,39.59,769.61,26.14,1356.68,73.48,38.22,954.64,850.89,0.21,0.21,0.2099,471.8512,30.0000,44.28,25.00,992.56,38.68,20.99
2024-02-08T00:06:34,39.60,768.98,26.14,1355.58,73.48,38.22,957.42,853.35,0.20,0.20,0.2100,472.0498,30.0000,44.27,25.00,992.58,72.08,39.11
2024-02-08T00:06:39,39.56,769.02,26.13,1355.65,79.77,41.49,949.13,845.97,0.25,0.25,0.2098,471.4728,30.0000,44.26,25.00,992.57,72.08,39.11
2024-02-08T00:06:44,39.58,769.70,26.13,1356.77,67.17,34.94,935.26,833.66,1.35,1.35,0.2099,471.8140,30.0000,44.25,25.01,992.55,63.28,34.34
2024-02-08T00:06:49,39.58,768.95,26.14,1355.54,60.26,31.34,968.47,863.20,0.42,0.42,0.2099,471.6492,30.0000,44.26,25.01,992.62,55.38,30.05
2024-02-08T00:06:54,39.64,768.48,26.13,1354.64,67.17,34.94,929.75,828.73,0.26,0.26,0.2100,472.0097,30.0000,44.28,25.01,992.57,38.68,20.99
2024-02-08T00:06:59,39.64,768.03,26.13,1353.83,60.25,31.34,935.26,833.66,0.28,0.28,0.2099,471.7053,30.0000,44.26,25.01,992.55,46.59,25.28
2024-02-08T00:07:04,39.60,767.90,26.13,1353.64,80.40,41.82,954.62,850.89,0.25,0.25,0.2100,471.8514,30.0000,44.26,25.01,992.58,38.68,20.99
2024-02-08T00:07:09,39.60,768.37,26.12,1354.46,73.48,38.22,968.42,863.20,0.19,0.19,0.2105,473.0648,30.0000,44.27,25.01,992.57,55.38,30.05
2024-02-08T00:07:14,39.63,768.20,26.13,1354.19,93.00,48.37,943.60,841.04,0.14,0.14,0.2103,472.5854,30.0000,44.26,25.01,992.61,89.66,48.65
2024-02-08T00:07:19,39.56,767.69,26.13,1353.31,67.18,34.94,932.56,831.20,0.22,0.22,0.2102,472.5201,30.0000,44.26,25.00,992.57,55.38,30.05
2024-02-08T00:07:24,39.60,767.48,26.13,1352.93,73.48,38.22,976.74,870.58,0.25,0.25,0.2103,472.5593,30.0000,44.27,25.00,992.57,46.59,25.28
2024-02-08T00:07:29,39.56,767.32,26.14,1352.65,73.48,38.22,962.92,858.27,0.22,0.22,0.2102,472.3304,30.0000,44.29,25.00,992.57,64.17,34.82
2024-02-08T00:07:34,39.58,766.84,26.14,1351.84,60.26,31.34,943.62,841.04,0.18,0.18,0.2100,471.9245,30.0000,44.28,24.99,992.56,46.59,25.28
2024-02-08T00:07:39,39.58,766.74,26.13,1351.67,73.49,38.22,954.68,850.89,0.17,0.17,0.2099,471.8307,30.0000,44.31,24.99,992.57,55.38,30.05
2024-02-08T00:07:44,39.56,766.50,26.14,1351.21,60.26,31.34,957.41,853.35,0.19,0.19,0.2100,472.0508,30.0000,44.32,25.00,992.58,63.29,34.34
2024-02-08T00:07:49,39.63,766.96,26.16,1351.97,73.48,38.22,960.14,855.81,0.22,0.22,0.2105,473.0831,30.0000,44.33,25.00,992.54,46.59,25.28
2024-02-08T00:07:54,39.64,767.47,26.14,1352.90,73.48,38.22,965.69,860.74,0.20,0.20,0.2105,473.0584,30.0000,44.31,25.00,992.56,72.08,39.11
2024-02-08T00:07:59,39.58,767.91,26.16,1353.65,80.40,41.82,949.10,845.97,0.22,0.22,0.2106,473.2024,30.0000,44.31,25.00,992.54,46.59,25.28
2024-02-08T00:08:04,39.58,767.52,26.14,1352.99,79.77,41.49,976.73,870.58,0.22,0.22,0.2103,472.5337,30.0000,44.30,24.99,992.53,80.87,43.88
2024-02-08T00:08:09,39.60,767.69,26.14,1353.28,60.26,31.34,940.83,838.58,0.22,0.22,0.2103,472.6387,30.0000,44.31,25.00,992.56,46.59,25.28
2024-02-08T00:08:14,39.61,768.23,26.13,1354.22,67.18,34.94,932.54,831.20,0.19,0.19,0.2102,472.4207,30.0000,44.32,25.00,992.55,64.17,34.82
2024-02-08T00:08:19,39.56,768.56,26.16,1354.86,86.69,45.09,954.67,850.89,0.20,0.20,0.2101,472.2145,30.0000,44.30,24.99,992.56,46.59,25.28
2024-02-08T00:08:24,39.58,768.57,26.16,1354.85,79.77,41.49,954.65,850.89,0.19,0.19,0.2100,471.8814,30.0000,44.31,24.99,992.53,46.59,25.28
2024-02-08T00:08:29,39.59,768.78,26.14,1355.25,86.69,45.09,943.62,841.04,0.18,0.18,0.2100,471.9045,30.0000,44.33,24.99,992.56,72.08,39.11
2024-02-08T00:08:34,39.58,768.82,26.16,1355.30,73.48,38.22,987.79,880.43,0.17,0.17,0.2100,472.0263,30.0000,44.32,24.99,992.54,29.89,16.22
2024-02-08T00:08:39,39.59,768.87,26.17,1355.40,66.56,34.62,951.90,848.43,0.16,0.16,0.2102,472.3773,30.0000,44.32,24.99,992.55,63.29,34.34
2024-02-08T00:08:44,39.55,768.50,26.16,1354.71,79.77,41.49,982.26,875.51,0.14,0.14,0.2103,472.6928,30.0000,44.31,24.99,992.53,63.29,34.34
2024-02-08T00:08:49,39.59,767.88,26.16,1353.61,73.48,38.22,976.73,870.58,0.15,0.15,0.2101,472.1186,30.0000,44.31,24.99,992.52,46.59,25.28
2024-02-08T00:08:54,39.53,768.01,26.14,1353.88,73.48,38.22,932.56,831.20,0.28,0.28,0.2100,471.9452,30.0000,44.30,24.99,992.54,72.08,39.11
2024-02-08T00:08:59,39.52,768.44,26.13,1354.62,73.48,38.22,957.40,853.35,0.28,0.28,0.2102,472.4319,30.0000,44.30,24.99,992.53,55.38,30.05
2024-02-08T00:09:04,39.58,768.91,26.16,1355.44,73.48,38.22,957.40,853.35,0.26,0.26,0.2100,471.8950,30.0000,44.29,25.00,992.56,56.26,30.53
2024-02-08T00:09:09,39.56,768.64,26.14,1354.99,73.48,38.22,954.66,850.89,0.23,0.23,0.2101,472.2624,30.0000,44.31,24.99,992.55,46.59,25.28
2024-02-08T00:09:14,39.56,768.18,26.13,1354.17,73.48,38.22,976.74,870.58,0.21,0.21,0.2103,472.5482,30.0000,44.32,24.99,992.54,29.89,16.22
2024-02-08T00:09:19,39.57,768.62,26.13,1354.95,80.41,41.82,951.90,848.43,0.22,0.22,0.2102,472.5270,30.0000,44.31,24.99,992.55,80.87,43.88
2024-02-08T00:09:24,39.54,769.49,26.16,1356.52,79.77,41.49,960.20,855.81,0.22,0.22,0.2103,472.7674,30.0000,44.31,24.99,992.57,46.59,25.28
2024-02-08T00:09:29,39.60,769.45,26.16,1356.39,73.48,38.22,938.07,836.12,0.25,0.25,0.2102,472.4463,30.0000,44.31,25.00,992.56,63.29,34.34
2024-02-08T00:09:34,39.56,769.63,26.14,1356.75,66.56,34.62,962.95,858.27,0.24,0.24,0.2102,472.5175,30.0000,44.31,24.99,992.56,37.80,20.51
2024-02-08T00:09:39,39.59,769.59,26.14,1356.67,67.18,34.94,960.18,855.81,0.23,0.23,0.2105,473.0676,30.0000,44.30,24.99,992.55,47.47,25.76
2024-02-08T00:09:44,39.58,769.28,26.16,1356.10,80.40,41.82,954.65,850.89,0.22,0.22,0.2104,472.8463,30.0000,44.27,25.00,992.57,80.87,43.88
2024-02-08T00:09:49,39.56,769.32,26.14,1356.20,73.48,38.22,998.86,890.28,0.27,0.27,0.2101,472.1758,30.0000,44.29,24.99,992.56,63.29,34.34
2024-02-08T00:09:54,39.60,769.18,26.13,1355.97,67.18,34.94,954.68,850.89,0.28,0.28,0.2109,474.0875,30.0000,44.32,24.98,992.54,29.89,16.22
2024-02-08T00:09:59,39.62,769.47,26.16,1356.47,67.18,34.94,960.20,855.81,0.28,0.28,0.2109,474.0546,30.0000,44.31,24.98,992.53,47.48,25.76
2024-02-08T00:10:04,39.62,769.42,26.12,1356.32,53.33,27.74,965.67,860.74,0.24,0.24,0.2105,473.0092,30.0000,44.31,25.00,992.54,47.47,25.76
2024-02-08T00:10:09,39.60,769.64,26.14,1356.68,60.25,31.34,957.37,853.35,0.21,0.21,0.2103,472.5705,30.0000,44.30,25.00,992.53,63.28,34.34
2024-02-08T00:10:14,39.58,770.26,26.13,1357.81,86.69,45.09,968.45,863.20,0.17,0.17,0.2101,472.1322,30.0000,44.30,25.00,992.56,55.38,30.05
2024-02-08T00:10:19,39.59,770.66,26.16,1358.54,73.48,38.22,960.17,855.81,0.14,0.14,0.2100,472.0666,30.0000,44.30,25.00,992.57,47.47,25.76
2024-02-08T00:10:24,39.61,770.28,26.14,1357.90,73.49,38.22,976.77,870.58,0.15,0.15,0.2104,472.8213,30.0000,44.31,25.00,992.60,72.96,39.59
2024-02-08T00:10:29,39.61,770.51,26.14,1358.31,60.26,31.34,960.19,855.81,0.18,0.18,0.2106,473.4061,30.0000,44.32,25.00,992.60,79.99,43.40
2024-02-08T00:10:34,39.60,770.61,26.16,1358.61,73.49,38.22,971.34,865.66,0.20,0.20,0.2105,473.1352,30.0000,44.31,24.96,992.56,47.48,25.76
2024-02-08T00:10:39,39.59,770.47,26.16,1358.21,73.48,38.22,965.71,860.74,0.20,0.20,0.2105,473.1019,30.0000,44.31,25.00,992.58,46.59,25.28
2024-02-08T00:10:44,39.63,770.77,26.14,1358.72,73.48,38.22,943.59,841.04,0.23,0.23,0.2109,473.9305,30.0000,44.32,25.00,992.57,72.08,39.11
2024-02-08T00:10:49,39.64,770.58,26.14,1358.40,67.18,34.94,960.17,855.81,0.22,0.22,0.2108,473.7113,30.0000,44.32,25.00,992.57,55.38,30.05
2024-02-08T00:10:54,39.60,770.76,26.14,1358.74,86.69,45.09,954.66,850.89,0.21,0.21,0.2107,473.5860,30.0000,44.33,25.00,992.59,55.38,30.05
2024-02-08T00:10:59,39.67,770.90,26.16,1359.02,73.49,38.22,949.17,845.97,0.21,0.21,0.2107,473.5638,30.0000,44.29,25.00,992.61,79.99,43.40
2024-02-08T00:11:04,39.60,770.81,26.14,1358.78,73.48,38.22,940.82,838.58,0.17,0.17,0.2101,472.2301,30.0000,44.30,25.01,992.59,46.59,25.28
2024-02-08T00:11:09,39.56,770.85,26.13,1358.87,73.48,38.22,965.70,860.74,0.13,0.13,0.2102,472.4407,30.0000,44.28,25.00,992.57,55.38,30.05
2024-02-08T00:11:14,39.58,770.39,26.13,1358.10,66.56,34.62,976.77,870.58,0.09,0.09,0.2102,472.5099,30.0000,44.27,25.00,992.60,46.59,25.28
2024-02-08T00:11:19,39.56,770.65,26.14,1358.55,60.26,31.34,943.62,841.04,0.09,0.09,0.2101,472.1795,30.0000,44.27,25.00,992.59,88.78,48.17
2024-02-08T00:11:24,39.53,770.83,26.14,1358.87,60.26,31.34,971.24,865.66,0.08,0.08,0.2104,472.9333,30.0000,44.27,25.00,992.60,55.38,30.05
2024-02-08T00:11:29,39.51,770.50,26.14,1358.32,66.56,34.62,960.21,855.81,0.11,0.11,0.2104,472.9193,30.0000,44.28,25.00,992.61,55.38,30.05
2024-02-08T00:11:34,39.59,770.36,26.16,1358.08,86.70,45.09,960.22,855.81,0.13,0.13,0.2108,473.7222,30.0000,44.31,24.99,992.59,80.87,43.88
2024-02-08T00:11:39,39.61,769.90,26.12,1357.26,67.18,34.94,949.18,845.97,0.14,0.14,0.2105,473.0206,30.0000,44.28,25.00,992.62,29.89,16.22
2024-02-08T00:11:44,39.56,770.51,26.14,1358.35,73.49,38.22,993.37,885.35,0.16,0.16,0.2103,472.7479,30.0000,44.27,25.00,992.63,80.87,43.88
2024-02-08T00:11:49,39.58,770.47,26.14,1358.36,60.26,31.34,954.76,850.89,0.16,0.16,0.2103,472.7851,30.0000,44.30,24.99,992.65,79.99,43.40
2024-02-08T00:11:54,39.52,770.78,26.14,1358.79,66.56,34.62,949.16,845.97,0.18,0.18,0.2103,472.5607,30.0000,44.31,25.00,992.61,63.29,34.34
2024-02-08T00:11:59,39.58,770.84,26.16,1358.89,73.49,38.22,957.44,853.35,0.16,0.16,0.2104,472.8113,30.0000,44.32,25.00,992.60,64.17,34.82
2024-02-08T00:12:04,39.60,771.23,26.19,1359.60,73.49,38.22,976.78,870.58,0.15,0.15,0.2103,472.6039,30.0000,44.31,25.00,992.61,46.59,25.28
2024-02-08T00:12:09,39.60,771.66,26.16,1360.38,79.78,41.49,946.41,843.50,0.21,0.21,0.2101,472.2350,30.0000,44.28,25.00,992.63,63.29,34.34
2024-02-08T00:12:14,39.56,772.13,26.14,1361.16,67.18,34.94,982.29,875.51,0.28,0.28,0.2100,471.9913,30.0000,44.29,25.01,992.62,72.08,39.11
2024-02-08T00:12:19,39.58,772.45,26.16,1361.77,73.49,38.22,927.08,826.27,0.29,0.29,0.2102,472.5461,30.0000,44.28,25.00,992.63,55.38,30.05
2024-02-08T00:12:24,39.59,772.73,26.14,1362.24,73.49,38.22,943.64,841.04,0.34,0.34,0.2100,472.0865,30.0000,44.27,25.00,992.61,63.29,34.34
2024-02-08T00:12:29,39.56,773.25,26.16,1363.21,60.26,31.34,946.43,843.50,0.39,0.39,0.2099,471.7954,30.0000,44.26,24.99,992.62,55.38,30.05
2024-02-08T00:12:34,39.52,772.58,26.14,1362.04,73.49,38.22,974.06,868.12,0.38,0.38,0.2099,471.7086,30.0000,44.26,25.00,992.65,38.69,20.99
