timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-08T08:10:03,33.36,17.85,48.50,724.90,22.14,1295.93,0.68,0.61,2055.82,1806.83,0.4,897.3,23.0,0.5099,1162.2857,24.0000,59.27,20.38,991.00,65.55,33.62
2024-02-08T08:10:09,57.74,30.90,48.41,721.39,22.18,1289.48,0.63,0.56,2002.91,1760.58,0.4,897.0,23.0,0.5075,1156.6575,24.0000,59.20,20.42,990.99,102.76,52.71
2024-02-08T08:10:14,32.48,17.38,48.32,719.04,22.20,1285.15,0.59,0.53,1973.77,1735.14,0.4,894.4,23.0,0.5044,1149.4611,24.0000,59.09,20.45,991.00,88.01,45.15
2024-02-08T08:10:20,57.73,30.90,48.16,716.34,22.24,1280.15,0.64,0.57,1952.46,1716.64,0.4,891.8,23.0,0.5019,1143.4547,24.0000,58.99,20.49,991.00,88.00,45.15
2024-02-08T08:10:25,41.17,22.04,48.06,716.13,22.30,1279.65,0.72,0.64,1925.99,1693.52,0.4,892.4,24.0,0.4993,1137.5368,24.0000,58.88,20.52,991.01,80.96,41.54
2024-02-08T08:10:30,49.87,26.70,48.01,715.73,22.34,1278.81,0.64,0.57,1928.41,1695.83,0.4,892.5,24.0,0.4966,1131.1458,24.0000,58.79,20.55,991.00,95.70,49.11
2024-02-08T08:10:36,41.16,22.04,47.87,714.33,22.38,1276.19,0.58,0.51,1909.82,1679.64,0.4,892.9,24.0,0.4937,1124.6082,24.0000,58.68,20.58,991.01,80.94,41.54
2024-02-08T08:10:41,24.63,13.19,47.81,712.78,22.41,1273.30,0.73,0.65,1896.49,1668.08,0.4,893.3,24.0,0.4907,1117.5339,24.0000,58.60,20.61,991.02,80.93,41.54
2024-02-08T08:10:46,41.16,22.04,47.65,711.36,22.45,1270.60,0.76,0.68,1896.27,1668.08,0.4,889.4,24.0,0.4880,1111.2874,24.0000,58.51,20.64,991.00,88.66,45.51
2024-02-08T08:10:52,40.29,21.58,47.63,710.45,22.48,1268.81,0.66,0.58,1938.07,1705.08,0.4,889.1,24.0,0.4854,1105.1611,24.0000,58.41,20.68,991.00,80.91,41.54
2024-02-08T08:10:57,66.39,35.56,47.45,709.23,22.54,1266.49,0.60,0.53,1835.37,1614.89,0.4,889.0,24.0,0.4829,1099.3162,24.0000,58.32,20.71,991.00,102.66,52.71
2024-02-08T08:11:03,15.92,8.53,47.41,707.85,22.56,1263.96,0.63,0.56,1830.00,1610.27,0.4,887.8,24.0,0.4797,1091.9803,24.0000,58.23,20.73,991.01,88.63,45.51
2024-02-08T08:11:08,32.44,17.38,47.35,705.39,22.62,1259.42,0.59,0.52,1814.00,1596.39,0.4,886.2,24.0,0.4770,1085.7917,25.0000,58.15,20.77,991.02,88.62,45.51
2024-02-08T08:11:13,49.83,26.70,47.25,704.82,22.61,1258.25,0.50,0.45,1792.77,1577.89,0.4,890.3,24.0,0.4745,1079.8844,25.0000,58.06,20.80,991.00,66.16,33.98
2024-02-08T08:11:19,65.48,35.09,47.08,703.54,22.68,1255.84,0.39,0.35,1784.73,1570.95,0.4,884.5,24.0,0.4714,1072.8766,25.0000,57.98,20.83,991.02,109.63,56.31
2024-02-08T08:11:24,48.96,26.24,47.06,703.23,22.69,1255.17,0.38,0.34,1768.80,1557.08,0.4,888.3,24.0,0.4689,1066.9658,25.0000,57.86,20.86,991.02,73.86,37.94
2024-02-08T08:11:29,23.73,12.72,46.88,701.84,22.75,1252.50,0.40,0.35,1781.67,1568.64,0.4,885.8,24.0,0.4663,1061.0527,25.0000,57.77,20.89,990.98,80.85,41.54
2024-02-08T08:11:35,32.42,17.38,46.83,701.26,22.78,1251.32,0.44,0.39,1752.55,1543.20,0.4,885.1,24.0,0.4635,1054.3798,25.0000,57.69,20.93,990.99,95.58,49.11
2024-02-08T08:11:40,48.95,26.24,46.72,699.56,22.84,1248.18,0.45,0.40,1744.55,1536.27,0.4,882.5,24.0,0.4610,1048.6101,25.0000,57.59,20.95,990.98,59.12,30.38
2024-02-08T08:11:46,23.72,12.72,46.69,698.52,22.85,1246.21,0.39,0.34,1744.37,1536.27,0.4,885.3,24.0,0.4581,1042.0500,25.0000,57.51,20.98,990.98,80.83,41.54
2024-02-08T08:11:51,41.10,22.04,46.57,697.55,22.86,1244.38,0.32,0.29,1715.36,1510.83,0.4,884.7,25.0,0.4557,1036.4033,25.0000,57.42,21.00,990.98,103.26,53.07
2024-02-08T08:11:57,41.10,22.04,46.50,697.53,22.93,1244.19,0.38,0.33,1712.53,1508.52,0.4,879.9,25.0,0.4526,1029.2333,25.0000,57.33,21.04,990.99,89.24,45.87
2024-02-08T08:12:02,15.90,8.53,46.39,697.08,22.95,1243.26,0.44,0.39,1691.37,1490.02,0.4,879.1,25.0,0.4504,1024.2242,25.0000,57.24,21.07,991.00,73.80,37.94
2024-02-08T08:12:08,32.40,17.38,46.32,697.02,23.02,1243.03,0.45,0.40,1714.81,1510.83,0.4,880.7,25.0,0.4483,1019.2492,25.0000,57.14,21.10,990.99,81.50,41.90
2024-02-08T08:12:13,40.23,21.58,46.26,696.16,23.01,1241.41,0.47,0.42,1670.06,1471.52,0.4,880.4,25.0,0.4457,1013.2674,25.0000,57.05,21.12,990.98,81.49,41.90
2024-02-08T08:12:19,23.71,12.72,46.10,694.90,23.06,1239.07,0.52,0.46,1693.56,1492.33,0.4,879.6,25.0,0.4436,1008.4882,25.0000,56.97,21.15,991.01,80.78,41.54
2024-02-08T08:12:24,48.91,26.24,46.10,694.74,23.09,1238.65,0.67,0.59,1669.75,1471.52,0.4,879.4,25.0,0.4416,1003.7071,26.0000,56.89,21.17,990.97,81.48,41.90
2024-02-08T08:12:29,40.22,21.58,46.01,694.03,23.13,1237.28,0.70,0.62,1672.24,1473.83,0.4,878.4,25.0,0.4399,999.7550,25.0000,56.80,21.20,990.99,67.47,34.70
2024-02-08T08:12:35,41.07,22.04,45.90,692.76,23.16,1234.87,0.77,0.68,1653.67,1457.64,0.4,876.5,25.0,0.4379,995.1735,25.0000,56.73,21.23,990.97,89.18,45.87
2024-02-08T08:12:40,32.39,17.38,45.83,692.76,23.20,1234.76,0.72,0.64,1653.52,1457.64,0.4,878.0,25.0,0.4365,991.8897,26.0000,56.65,21.26,990.98,102.47,52.71
2024-02-08T08:12:46,40.21,21.58,45.76,692.27,23.20,1233.77,0.69,0.62,1624.52,1432.20,0.4,877.3,25.0,0.4349,988.2778,26.0000,56.58,21.28,990.96,60.45,31.10
2024-02-08T08:12:51,23.70,12.72,45.69,691.13,23.24,1231.59,0.60,0.54,1621.71,1429.89,0.4,875.1,25.0,0.4332,984.1785,26.0000,56.49,21.31,990.95,74.44,38.30
2024-02-08T08:12:56,41.06,22.04,45.64,689.99,23.29,1229.44,0.51,0.45,1592.70,1404.45,0.4,873.1,25.0,0.4312,979.6190,26.0000,56.42,21.34,990.95,89.14,45.87
2024-02-08T08:13:02,41.05,22.04,45.58,689.24,23.32,1228.03,0.48,0.43,1626.69,1434.52,0.4,874.1,25.0,0.4296,975.8605,26.0000,56.34,21.37,990.99,81.42,41.90
2024-02-08T08:13:07,41.05,22.04,45.51,688.07,23.34,1225.83,0.47,0.42,1597.71,1409.08,0.4,871.1,25.0,0.4278,971.5892,26.0000,56.27,21.39,990.97,82.11,42.26
2024-02-08T08:13:13,23.69,12.72,45.39,686.64,23.33,1223.17,0.39,0.34,1594.94,1406.77,0.4,871.0,25.0,0.4263,968.1663,26.0000,56.19,21.42,990.98,59.72,30.74
2024-02-08T08:13:18,32.36,17.38,45.34,685.39,23.42,1220.85,0.38,0.34,1610.52,1420.64,0.4,870.7,25.0,0.4250,965.1806,26.0000,56.11,21.45,990.99,53.42,27.50
2024-02-08T08:13:23,32.36,17.38,45.29,684.43,23.43,1219.08,0.40,0.36,1579.00,1392.89,0.4,868.8,25.0,0.4233,961.3350,26.0000,56.04,21.47,991.02,74.40,38.30
2024-02-08T08:13:29,40.18,21.58,45.19,683.31,23.44,1216.93,0.41,0.37,1581.43,1395.20,0.4,872.6,25.0,0.4220,958.2319,26.0000,55.96,21.50,991.00,74.39,38.30
2024-02-08T08:13:34,32.35,17.38,45.16,682.74,23.49,1215.75,0.45,0.40,1589.06,1402.14,0.4,869.9,25.0,0.4207,954.9919,26.0000,55.88,21.53,990.96,82.07,42.26
2024-02-08T08:13:40,32.35,17.38,45.08,681.72,23.52,1213.89,0.47,0.42,1570.65,1385.95,0.4,870.2,25.0,0.4194,952.0981,26.0000,55.84,21.55,990.98,82.07,42.26
2024-02-08T08:13:45,23.68,12.72,45.10,681.09,23.53,1212.57,0.58,0.53,1575.66,1390.58,0.4,870.5,26.0,0.4183,949.4331,26.0000,55.78,21.58,990.93,59.69,30.74
2024-02-08T08:13:50,23.67,12.72,44.97,680.16,23.56,1210.85,0.65,0.59,1614.87,1425.27,0.4,868.4,26.0,0.4171,946.6763,26.0000,55.69,21.60,990.94,74.36,38.30
2024-02-08T08:13:56,40.16,21.58,44.94,679.58,23.61,1209.75,0.67,0.61,1596.44,1409.08,0.4,872.8,26.0,0.4159,943.8380,26.0000,55.64,21.60,990.89,81.35,41.90
2024-02-08T08:14:01,23.67,12.72,44.85,679.06,23.63,1208.80,0.62,0.56,1551.87,1369.77,0.4,870.5,26.0,0.4150,941.9099,26.0000,55.58,21.61,990.90,75.06,38.66
2024-02-08T08:14:07,23.67,12.72,44.81,678.65,23.68,1207.87,0.57,0.52,1562.10,1379.02,0.4,865.7,26.0,0.4135,938.3522,26.0000,55.50,21.68,990.98,52.68,27.14
2024-02-08T08:14:12,7.20,3.87,44.75,678.42,23.71,1207.37,0.46,0.42,1541.03,1360.52,0.4,869.2,26.0,0.4125,935.8635,27.0000,55.44,21.70,990.97,96.02,49.47
2024-02-08T08:14:19,23.66,12.72,44.67,677.43,23.70,1205.51,0.40,0.37,1530.42,1351.27,0.4,866.1,26.0,0.4112,932.9255,26.0000,55.37,21.73,990.99,67.35,34.70
2024-02-08T08:14:24,57.48,30.90,44.61,677.49,23.74,1205.53,0.37,0.34,1522.46,1344.33,0.4,865.1,26.0,0.4101,930.3186,27.0000,55.30,21.76,991.02,52.67,27.14
2024-02-08T08:14:30,40.14,21.58,44.57,677.09,23.77,1204.75,0.43,0.39,1532.83,1353.58,0.4,861.1,26.0,0.4090,927.7352,27.0000,55.24,21.76,990.95,53.37,27.50
2024-02-08T08:14:35,40.99,22.04,44.50,677.36,23.78,1205.14,0.49,0.44,1519.62,1342.02,0.4,864.5,26.0,0.4077,924.7901,27.0000,55.16,21.80,991.01,60.35,31.10
2024-02-08T08:14:41,32.32,17.38,44.45,676.67,23.81,1203.74,0.46,0.42,1522.05,1344.33,0.4,865.2,26.0,0.4067,922.3241,27.0000,55.09,21.83,990.99,75.01,38.66
2024-02-08T08:14:46,14.99,8.06,44.40,676.90,23.84,1204.12,0.50,0.45,1535.08,1355.89,0.4,863.5,26.0,0.4055,919.6769,27.0000,55.02,21.85,991.02,81.99,42.26
2024-02-08T08:14:51,32.32,17.38,44.35,676.42,23.89,1203.12,0.45,0.41,1493.02,1318.89,0.4,865.0,26.0,0.4043,916.9084,27.0000,54.97,21.88,991.01,75.00,38.66
2024-02-08T08:14:57,40.13,21.58,44.32,675.82,23.89,1201.99,0.42,0.38,1503.41,1328.14,0.4,863.6,26.0,0.4033,914.5199,27.0000,54.91,21.90,991.02,81.98,42.26
2024-02-08T08:15:02,31.46,16.92,44.26,675.69,23.94,1201.64,0.48,0.43,1474.46,1302.70,0.4,864.5,26.0,0.4024,912.4815,27.0000,54.88,21.93,991.02,103.63,53.43
2024-02-08T08:15:07,14.99,8.06,44.22,675.49,23.94,1201.28,0.50,0.45,1469.23,1298.08,0.4,865.0,26.0,0.4016,910.5726,27.0000,54.80,21.91,990.95,74.99,38.66
2024-02-08T08:15:13,23.65,12.72,44.16,675.59,23.97,1201.28,0.43,0.39,1484.71,1311.95,0.4,861.2,26.0,0.4008,908.5092,27.0000,54.73,21.97,991.01,67.99,35.06
2024-02-08T08:15:18,40.97,22.04,44.05,675.45,24.00,1200.99,0.32,0.29,1521.30,1344.33,0.4,863.5,26.0,0.3996,905.8432,27.0000,54.67,21.99,991.04,74.97,38.66
2024-02-08T08:15:24,23.64,12.72,44.05,675.09,24.01,1200.22,0.32,0.29,1497.59,1323.52,0.4,863.7,26.0,0.3985,903.2532,27.0000,54.62,22.02,991.03,67.98,35.06
2024-02-08T08:15:29,32.30,17.38,44.02,674.95,24.04,1199.87,0.36,0.32,1471.27,1300.39,0.4,861.6,26.0,0.3975,900.9051,27.0000,54.59,22.05,991.04,81.94,42.26
2024-02-08T08:15:34,40.10,21.58,43.99,674.97,24.08,1199.80,0.35,0.32,1452.86,1284.20,0.4,858.6,27.0,0.3969,899.4497,27.0000,54.56,22.06,991.01,74.95,38.66
2024-02-08T08:15:40,32.30,17.38,43.97,674.80,24.09,1199.39,0.39,0.36,1478.89,1307.33,0.4,862.1,27.0,0.3961,897.7060,27.0000,54.52,22.09,991.02,82.64,42.63
2024-02-08T08:15:45,40.10,21.58,43.92,674.87,24.14,1199.46,0.39,0.35,1489.26,1316.58,0.4,864.3,27.0,0.3954,895.9227,27.0000,54.49,22.11,991.02,74.94,38.66
2024-02-08T08:15:50,40.09,21.58,43.87,674.95,24.16,1199.50,0.34,0.30,1447.29,1279.58,0.4,862.4,27.0,0.3948,894.4568,27.0000,54.45,22.14,991.04,53.30,27.50
2024-02-08T08:15:56,31.43,16.92,43.86,675.58,24.18,1200.54,0.33,0.30,1439.35,1272.64,0.4,861.5,27.0,0.3945,893.8542,27.0000,54.40,22.15,991.01,67.25,34.70
2024-02-08T08:16:01,23.63,12.72,43.80,675.74,24.21,1200.70,0.36,0.33,1473.20,1302.70,0.4,860.9,27.0,0.3936,891.7014,27.0000,54.35,22.18,991.01,67.94,35.06
2024-02-08T08:16:07,23.63,12.72,43.78,675.51,24.23,1200.23,0.38,0.34,1475.73,1305.02,0.4,859.7,27.0,0.3929,889.9939,27.0000,54.30,22.20,991.02,67.94,35.06
2024-02-08T08:16:12,31.43,16.92,43.67,674.57,24.23,1198.45,0.49,0.45,1483.46,1311.95,0.4,858.0,27.0,0.3923,888.4883,27.0000,54.24,22.22,991.01,67.94,35.06
2024-02-08T08:16:18,23.62,12.72,43.69,675.15,24.29,1199.33,0.51,0.46,1459.73,1291.14,0.4,859.5,27.0,0.3917,887.0448,27.0000,54.20,22.25,990.98,53.28,27.50
2024-02-08T08:16:23,40.07,21.58,43.64,675.11,24.31,1199.17,0.49,0.44,1467.46,1298.08,0.4,860.9,27.0,0.3909,885.1935,28.0000,54.12,22.27,990.97,60.95,31.46
2024-02-08T08:16:28,31.42,16.92,43.56,675.63,24.31,1199.97,0.44,0.40,1462.08,1293.45,0.4,860.0,27.0,0.3894,881.7846,28.0000,53.85,22.30,990.97,60.94,31.46
2024-02-08T08:16:34,14.97,8.06,43.35,675.74,24.35,1200.13,0.45,0.41,1477.73,1307.33,0.4,860.6,27.0,0.3872,876.8475,28.0000,53.67,22.32,991.01,53.97,27.86
2024-02-08T08:16:39,22.76,12.26,43.14,675.66,24.38,1199.85,0.47,0.42,1454.04,1286.52,0.4,859.7,27.0,0.3853,872.3117,28.0000,53.38,22.34,990.96,33.02,17.05
2024-02-08T08:16:44,22.76,12.26,42.69,676.36,24.42,1201.02,0.51,0.47,1482.69,1311.95,0.4,858.6,27.0,0.3820,864.9098,28.0000,52.70,22.37,991.00,33.02,17.05
2024-02-08T08:16:50,-2.34,-1.26,42.03,676.71,24.42,1201.55,0.53,0.48,1448.60,1281.89,0.4,859.5,27.0,0.3771,853.5466,28.0000,52.26,22.39,990.99,33.72,17.41
2024-02-08T08:16:55,14.11,7.60,41.63,677.05,24.43,1202.11,0.62,0.57,1448.56,1281.89,0.4,862.9,27.0,0.3720,842.1471,28.0000,51.81,22.39,990.96,33.02,17.05
2024-02-08T08:17:01,-2.34,-1.26,41.20,677.15,24.46,1202.24,0.65,0.59,1440.64,1274.95,0.4,860.6,27.0,0.3684,833.9608,28.0000,51.48,22.42,991.01,33.02,17.05
2024-02-08T08:17:06,14.11,7.60,40.99,677.62,24.48,1202.95,0.64,0.59,1435.30,1270.33,0.4,859.0,27.0,0.3657,827.6190,28.0000,51.26,22.44,990.99,33.01,17.05
2024-02-08T08:17:11,31.40,16.92,40.93,677.83,24.49,1203.23,0.64,0.58,1456.07,1288.83,0.4,858.2,27.0,0.3634,822.5241,28.0000,51.26,22.47,991.00,54.64,28.22
2024-02-08T08:17:17,31.40,16.92,41.03,678.25,24.52,1203.87,0.57,0.52,1435.05,1270.33,0.4,857.9,27.0,0.3630,821.5469,28.0000,51.39,22.49,990.99,46.27,23.90
2024-02-08T08:17:22,31.40,16.92,41.39,677.87,24.53,1203.12,0.46,0.41,1437.58,1272.64,0.4,858.2,27.0,0.3642,824.0856,28.0000,51.73,22.51,991.00,60.90,31.46
2024-02-08T08:17:28,23.60,12.72,41.53,677.74,24.55,1202.75,0.39,0.36,1466.15,1298.08,0.4,860.5,27.0,0.3663,828.8149,28.0000,51.92,22.53,990.95,67.86,35.06
2024-02-08T08:17:33,65.10,35.09,41.85,678.08,24.59,1203.30,0.32,0.30,1458.23,1291.14,0.4,859.5,27.0,0.3684,833.4128,28.0000,52.18,22.55,990.97,60.89,31.46
2024-02-08T08:17:38,40.03,21.58,42.06,678.04,24.62,1203.15,0.32,0.29,1463.37,1295.77,0.4,862.2,28.0,0.3709,838.9802,28.0000,52.40,22.56,990.94,81.79,42.26
2024-02-08T08:17:44,40.03,21.58,42.23,678.19,24.62,1203.34,0.34,0.31,1491.99,1321.20,0.4,863.9,27.0,0.3726,842.8494,28.0000,52.57,22.59,990.97,81.78,42.26
