Room,Value,Time,Type
Ruum 2,22.1,06:25 2023-05-28,t° C
Ruum 2,45.4,06:25 2023-05-28,RH %
Ruum 2,646.0,06:25 2023-05-28,CO2 ppm
Ruum 2,650.0,06:28 2023-05-28,CO2 ppm
Ruum 2,652.0,06:31 2023-05-28,CO2 ppm
Ruum 2,650.0,06:34 2023-05-28,CO2 ppm
Ruum 2,651.0,06:37 2023-05-28,CO2 ppm
Ruum 2,22.1,06:40 2023-05-28,t° C
Ruum 2,45.4,06:40 2023-05-28,RH %
Ruum 2,652.0,06:40 2023-05-28,CO2 ppm
Ruum 2,651.0,06:43 2023-05-28,CO2 ppm
Ruum 2,648.0,06:46 2023-05-28,CO2 ppm
Ruum 2,649.0,06:49 2023-05-28,CO2 ppm
Ruum 2,650.0,06:52 2023-05-28,CO2 ppm
Ruum 2,45.5,06:55 2023-05-28,RH %
Ruum 2,22.0,06:55 2023-05-28,t° C
Ruum 2,652.0,06:55 2023-05-28,CO2 ppm
Ruum 2,655.0,06:58 2023-05-28,CO2 ppm
Ruum 2,654.0,07:01 2023-05-28,CO2 ppm
Ruum 2,653.0,07:04 2023-05-28,CO2 ppm
Ruum 2,652.0,07:07 2023-05-28,CO2 ppm
Ruum 2,45.4,07:10 2023-05-28,RH %
Ruum 2,22.0,07:10 2023-05-28,t° C
Ruum 2,649.0,07:10 2023-05-28,CO2 ppm
Ruum 2,653.0,07:13 2023-05-28,CO2 ppm
Ruum 2,656.0,07:16 2023-05-28,CO2 ppm
Ruum 2,657.0,07:19 2023-05-28,CO2 ppm
Ruum 2,661.0,07:22 2023-05-28,CO2 ppm
Ruum 2,45.5,07:25 2023-05-28,RH %
Ruum 2,22.0,07:25 2023-05-28,t° C
Ruum 2,661.0,07:25 2023-05-28,CO2 ppm
Ruum 2,658.0,07:28 2023-05-28,CO2 ppm
Ruum 2,654.0,07:31 2023-05-28,CO2 ppm
Ruum 2,659.0,07:34 2023-05-28,CO2 ppm
Ruum 2,659.0,07:37 2023-05-28,CO2 ppm
Ruum 2,22.0,07:40 2023-05-28,t° C
Ruum 2,45.5,07:40 2023-05-28,RH %
Ruum 2,658.0,07:40 2023-05-28,CO2 ppm
Ruum 2,657.0,07:43 2023-05-28,CO2 ppm
Ruum 2,659.0,07:46 2023-05-28,CO2 ppm
Ruum 2,653.0,07:49 2023-05-28,CO2 ppm
Ruum 2,648.0,07:52 2023-05-28,CO2 ppm
Ruum 2,45.4,07:55 2023-05-28,RH %
Ruum 2,22.0,07:55 2023-05-28,t° C
Ruum 2,649.0,07:55 2023-05-28,CO2 ppm
Ruum 2,651.0,07:58 2023-05-28,CO2 ppm
Ruum 2,654.0,08:01 2023-05-28,CO2 ppm
Ruum 2,658.0,08:04 2023-05-28,CO2 ppm
Ruum 2,654.0,08:07 2023-05-28,CO2 ppm
Ruum 2,45.4,08:10 2023-05-28,RH %
Ruum 2,22.0,08:10 2023-05-28,t° C
Ruum 2,655.0,08:10 2023-05-28,CO2 ppm
Ruum 2,656.0,08:13 2023-05-28,CO2 ppm
Ruum 2,652.0,08:16 2023-05-28,CO2 ppm
Ruum 2,649.0,08:19 2023-05-28,CO2 ppm
Ruum 2,649.0,08:22 2023-05-28,CO2 ppm
Ruum 2,22.0,08:25 2023-05-28,t° C
Ruum 2,45.4,08:25 2023-05-28,RH %
Ruum 2,646.0,08:25 2023-05-28,CO2 ppm
Ruum 2,645.0,08:28 2023-05-28,CO2 ppm
Ruum 2,648.0,08:31 2023-05-28,CO2 ppm
Ruum 2,648.0,08:34 2023-05-28,CO2 ppm
Ruum 2,647.0,08:37 2023-05-28,CO2 ppm
Ruum 2,22.1,08:40 2023-05-28,t° C
Ruum 2,45.3,08:40 2023-05-28,RH %
Ruum 2,650.0,08:40 2023-05-28,CO2 ppm
Ruum 2,650.0,08:43 2023-05-28,CO2 ppm
Ruum 2,649.0,08:46 2023-05-28,CO2 ppm
Ruum 2,647.0,08:49 2023-05-28,CO2 ppm
Ruum 2,649.0,08:52 2023-05-28,CO2 ppm
Ruum 2,45.3,08:55 2023-05-28,RH %
Ruum 2,22.1,08:55 2023-05-28,t° C
Ruum 2,653.0,08:55 2023-05-28,CO2 ppm
Ruum 2,650.0,08:58 2023-05-28,CO2 ppm
Ruum 2,648.0,09:01 2023-05-28,CO2 ppm
Ruum 2,649.0,09:04 2023-05-28,CO2 ppm
Ruum 2,649.0,09:07 2023-05-28,CO2 ppm
Ruum 2,22.1,09:10 2023-05-28,t° C
Ruum 2,45.3,09:10 2023-05-28,RH %
Ruum 2,650.0,09:10 2023-05-28,CO2 ppm
Ruum 2,651.0,09:13 2023-05-28,CO2 ppm
Ruum 2,653.0,09:16 2023-05-28,CO2 ppm
Ruum 2,643.0,09:19 2023-05-28,CO2 ppm
Ruum 2,645.0,09:22 2023-05-28,CO2 ppm
Ruum 2,45.3,09:25 2023-05-28,RH %
Ruum 2,22.2,09:25 2023-05-28,t° C
Ruum 2,647.0,09:25 2023-05-28,CO2 ppm
Ruum 2,645.0,09:28 2023-05-28,CO2 ppm
Ruum 2,641.0,09:31 2023-05-28,CO2 ppm
Ruum 2,641.0,09:34 2023-05-28,CO2 ppm
Ruum 2,640.0,09:37 2023-05-28,CO2 ppm
Ruum 2,45.3,09:40 2023-05-28,RH %
Ruum 2,22.2,09:40 2023-05-28,t° C
Ruum 2,642.0,09:40 2023-05-28,CO2 ppm
Ruum 2,643.0,09:43 2023-05-28,CO2 ppm
Ruum 2,644.0,09:46 2023-05-28,CO2 ppm
Ruum 2,641.0,09:49 2023-05-28,CO2 ppm
Ruum 2,638.0,09:52 2023-05-28,CO2 ppm
Ruum 2,22.2,09:55 2023-05-28,t° C
Ruum 2,45.2,09:55 2023-05-28,RH %
Ruum 2,644.0,09:55 2023-05-28,CO2 ppm
Ruum 2,645.0,09:58 2023-05-28,CO2 ppm
Ruum 2,644.0,10:01 2023-05-28,CO2 ppm
Ruum 2,644.0,10:04 2023-05-28,CO2 ppm
Ruum 2,641.0,10:07 2023-05-28,CO2 ppm
Ruum 2,22.3,10:10 2023-05-28,t° C
Ruum 2,45.2,10:10 2023-05-28,RH %
Ruum 2,644.0,10:10 2023-05-28,CO2 ppm
Ruum 2,644.0,10:13 2023-05-28,CO2 ppm
Ruum 2,640.0,10:16 2023-05-28,CO2 ppm
Ruum 2,644.0,10:19 2023-05-28,CO2 ppm
Ruum 2,643.0,10:22 2023-05-28,CO2 ppm
Ruum 2,22.3,10:25 2023-05-28,t° C
Ruum 2,45.1,10:25 2023-05-28,RH %
Ruum 2,640.0,10:25 2023-05-28,CO2 ppm
Ruum 2,647.0,10:28 2023-05-28,CO2 ppm
Ruum 2,644.0,10:31 2023-05-28,CO2 ppm
Ruum 2,641.0,10:34 2023-05-28,CO2 ppm
Ruum 2,638.0,10:37 2023-05-28,CO2 ppm
Ruum 2,45.1,10:40 2023-05-28,RH %
Ruum 2,22.4,10:40 2023-05-28,t° C
Ruum 2,640.0,10:40 2023-05-28,CO2 ppm
Ruum 2,643.0,10:43 2023-05-28,CO2 ppm
Ruum 2,641.0,10:46 2023-05-28,CO2 ppm
Ruum 2,640.0,10:49 2023-05-28,CO2 ppm
Ruum 2,637.0,10:52 2023-05-28,CO2 ppm
Ruum 2,22.4,10:55 2023-05-28,t° C
Ruum 2,45.0,10:55 2023-05-28,RH %
Ruum 2,639.0,10:55 2023-05-28,CO2 ppm
Ruum 2,639.0,10:58 2023-05-28,CO2 ppm
Ruum 2,640.0,11:01 2023-05-28,CO2 ppm
Ruum 2,640.0,11:04 2023-05-28,CO2 ppm
Ruum 2,640.0,11:07 2023-05-28,CO2 ppm
Ruum 2,45.0,11:10 2023-05-28,RH %
Ruum 2,22.5,11:10 2023-05-28,t° C
Ruum 2,637.0,11:10 2023-05-28,CO2 ppm
Ruum 2,639.0,11:13 2023-05-28,CO2 ppm
Ruum 2,641.0,11:16 2023-05-28,CO2 ppm
Ruum 2,642.0,11:19 2023-05-28,CO2 ppm
Ruum 2,640.0,11:22 2023-05-28,CO2 ppm
Ruum 2,45.0,11:25 2023-05-28,RH %
Ruum 2,22.5,11:25 2023-05-28,t° C
Ruum 2,637.0,11:25 2023-05-28,CO2 ppm
Ruum 2,638.0,11:28 2023-05-28,CO2 ppm
Ruum 2,636.0,11:31 2023-05-28,CO2 ppm
Ruum 2,639.0,11:34 2023-05-28,CO2 ppm
Ruum 2,638.0,11:37 2023-05-28,CO2 ppm
Ruum 2,22.6,11:40 2023-05-28,t° C
Ruum 2,44.9,11:40 2023-05-28,RH %
Ruum 2,636.0,11:40 2023-05-28,CO2 ppm
Ruum 2,636.0,11:43 2023-05-28,CO2 ppm
Ruum 2,636.0,11:46 2023-05-28,CO2 ppm
Ruum 2,630.0,11:49 2023-05-28,CO2 ppm
Ruum 2,631.0,11:52 2023-05-28,CO2 ppm
Ruum 2,22.7,11:55 2023-05-28,t° C
Ruum 2,44.9,11:55 2023-05-28,RH %
Ruum 2,633.0,11:55 2023-05-28,CO2 ppm
Ruum 2,631.0,11:58 2023-05-28,CO2 ppm
Ruum 2,629.0,12:01 2023-05-28,CO2 ppm
Ruum 2,625.0,12:04 2023-05-28,CO2 ppm
Ruum 2,626.0,12:07 2023-05-28,CO2 ppm
Ruum 2,44.8,12:10 2023-05-28,RH %
Ruum 2,22.7,12:10 2023-05-28,t° C
Ruum 2,625.0,12:10 2023-05-28,CO2 ppm
Ruum 2,624.0,12:13 2023-05-28,CO2 ppm
Ruum 2,627.0,12:16 2023-05-28,CO2 ppm
Ruum 2,625.0,12:19 2023-05-28,CO2 ppm
Ruum 2,630.0,12:22 2023-05-28,CO2 ppm
Ruum 2,22.8,12:25 2023-05-28,t° C
Ruum 2,44.8,12:25 2023-05-28,RH %
Ruum 2,632.0,12:25 2023-05-28,CO2 ppm
Ruum 2,629.0,12:28 2023-05-28,CO2 ppm
Ruum 2,627.0,12:31 2023-05-28,CO2 ppm
Ruum 2,628.0,12:34 2023-05-28,CO2 ppm
Ruum 2,622.0,12:37 2023-05-28,CO2 ppm
Ruum 2,22.9,12:40 2023-05-28,t° C
Ruum 2,44.7,12:40 2023-05-28,RH %
Ruum 2,625.0,12:40 2023-05-28,CO2 ppm
Ruum 2,623.0,12:43 2023-05-28,CO2 ppm
Ruum 2,621.0,12:46 2023-05-28,CO2 ppm
Ruum 2,622.0,12:49 2023-05-28,CO2 ppm
Ruum 2,620.0,12:52 2023-05-28,CO2 ppm
Ruum 2,44.6,12:55 2023-05-28,RH %
Ruum 2,22.9,12:55 2023-05-28,t° C
Ruum 2,618.0,12:55 2023-05-28,CO2 ppm
Ruum 2,618.0,12:58 2023-05-28,CO2 ppm
Ruum 2,618.0,13:01 2023-05-28,CO2 ppm
Ruum 2,618.0,13:04 2023-05-28,CO2 ppm
Ruum 2,620.0,13:07 2023-05-28,CO2 ppm
Ruum 2,44.5,13:10 2023-05-28,RH %
Ruum 2,23.0,13:10 2023-05-28,t° C
Ruum 2,619.0,13:10 2023-05-28,CO2 ppm
Ruum 2,616.0,13:13 2023-05-28,CO2 ppm
Ruum 2,617.0,13:16 2023-05-28,CO2 ppm
Ruum 2,616.0,13:19 2023-05-28,CO2 ppm
Ruum 2,615.0,13:22 2023-05-28,CO2 ppm
Ruum 2,23.0,13:25 2023-05-28,t° C
Ruum 2,44.4,13:25 2023-05-28,RH %
Ruum 2,617.0,13:25 2023-05-28,CO2 ppm
Ruum 2,623.0,13:28 2023-05-28,CO2 ppm
Ruum 2,622.0,13:31 2023-05-28,CO2 ppm
Ruum 2,623.0,13:34 2023-05-28,CO2 ppm
Ruum 2,617.0,13:37 2023-05-28,CO2 ppm
Ruum 2,23.1,13:40 2023-05-28,t° C
Ruum 2,44.3,13:40 2023-05-28,RH %
Ruum 2,616.0,13:40 2023-05-28,CO2 ppm
Ruum 2,616.0,13:43 2023-05-28,CO2 ppm
Ruum 2,612.0,13:46 2023-05-28,CO2 ppm
Ruum 2,617.0,13:49 2023-05-28,CO2 ppm
Ruum 2,618.0,13:52 2023-05-28,CO2 ppm
Ruum 2,44.2,13:55 2023-05-28,RH %
Ruum 2,23.2,13:55 2023-05-28,t° C
Ruum 2,619.0,13:55 2023-05-28,CO2 ppm
Ruum 2,618.0,13:58 2023-05-28,CO2 ppm
Ruum 2,613.0,14:01 2023-05-28,CO2 ppm
Ruum 2,620.0,14:04 2023-05-28,CO2 ppm
Ruum 2,618.0,14:07 2023-05-28,CO2 ppm
Ruum 2,44.1,14:10 2023-05-28,RH %
Ruum 2,23.2,14:10 2023-05-28,t° C
Ruum 2,617.0,14:10 2023-05-28,CO2 ppm
Ruum 2,610.0,14:13 2023-05-28,CO2 ppm
Ruum 2,608.0,14:16 2023-05-28,CO2 ppm
Ruum 2,606.0,14:19 2023-05-28,CO2 ppm
Ruum 2,613.0,14:22 2023-05-28,CO2 ppm
Ruum 2,44.1,14:25 2023-05-28,RH %
Ruum 2,23.3,14:25 2023-05-28,t° C
Ruum 2,612.0,14:25 2023-05-28,CO2 ppm
Ruum 2,611.0,14:28 2023-05-28,CO2 ppm
Ruum 2,607.0,14:31 2023-05-28,CO2 ppm
Ruum 2,605.0,14:34 2023-05-28,CO2 ppm
Ruum 2,583.0,14:37 2023-05-28,CO2 ppm
Ruum 2,23.3,14:40 2023-05-28,t° C
Ruum 2,44.0,14:40 2023-05-28,RH %
Ruum 2,536.0,14:40 2023-05-28,CO2 ppm
Ruum 2,519.0,14:43 2023-05-28,CO2 ppm
Ruum 2,514.0,14:46 2023-05-28,CO2 ppm
Ruum 2,515.0,14:49 2023-05-28,CO2 ppm
Ruum 2,513.0,14:52 2023-05-28,CO2 ppm
Ruum 2,23.3,14:55 2023-05-28,t° C
Ruum 2,43.9,14:55 2023-05-28,RH %
Ruum 2,513.0,14:55 2023-05-28,CO2 ppm
Ruum 2,514.0,14:58 2023-05-28,CO2 ppm
Ruum 2,511.0,15:01 2023-05-28,CO2 ppm
Ruum 2,508.0,15:04 2023-05-28,CO2 ppm
Ruum 2,504.0,15:07 2023-05-28,CO2 ppm
Ruum 2,23.4,15:10 2023-05-28,t° C
Ruum 2,43.8,15:10 2023-05-28,RH %
Ruum 2,506.0,15:10 2023-05-28,CO2 ppm
Ruum 2,507.0,15:13 2023-05-28,CO2 ppm
Ruum 2,509.0,15:16 2023-05-28,CO2 ppm
Ruum 2,504.0,15:19 2023-05-28,CO2 ppm
Ruum 2,509.0,15:22 2023-05-28,CO2 ppm
Ruum 2,23.4,15:25 2023-05-28,t° C
Ruum 2,43.8,15:25 2023-05-28,RH %
Ruum 2,508.0,15:25 2023-05-28,CO2 ppm
Ruum 2,508.0,15:28 2023-05-28,CO2 ppm
Ruum 2,510.0,15:31 2023-05-28,CO2 ppm
Ruum 2,513.0,15:34 2023-05-28,CO2 ppm
Ruum 2,515.0,15:37 2023-05-28,CO2 ppm
Ruum 2,43.7,15:40 2023-05-28,RH %
Ruum 2,23.5,15:40 2023-05-28,t° C
Ruum 2,514.0,15:40 2023-05-28,CO2 ppm
Ruum 2,514.0,15:43 2023-05-28,CO2 ppm
Ruum 2,519.0,15:46 2023-05-28,CO2 ppm
Ruum 2,513.0,15:49 2023-05-28,CO2 ppm
Ruum 2,510.0,15:52 2023-05-28,CO2 ppm
Ruum 2,23.5,15:55 2023-05-28,t° C
Ruum 2,43.7,15:55 2023-05-28,RH %
Ruum 2,507.0,15:55 2023-05-28,CO2 ppm
Ruum 2,506.0,15:58 2023-05-28,CO2 ppm
Ruum 2,507.0,16:01 2023-05-28,CO2 ppm
Ruum 2,505.0,16:04 2023-05-28,CO2 ppm
Ruum 2,503.0,16:07 2023-05-28,CO2 ppm
Ruum 2,23.6,16:10 2023-05-28,t° C
Ruum 2,43.6,16:10 2023-05-28,RH %
Ruum 2,500.0,16:10 2023-05-28,CO2 ppm
Ruum 2,498.0,16:13 2023-05-28,CO2 ppm
Ruum 2,500.0,16:16 2023-05-28,CO2 ppm
Ruum 2,497.0,16:19 2023-05-28,CO2 ppm
Ruum 2,499.0,16:22 2023-05-28,CO2 ppm
Ruum 2,43.6,16:25 2023-05-28,RH %
Ruum 2,23.6,16:25 2023-05-28,t° C
Ruum 2,504.0,16:25 2023-05-28,CO2 ppm
Ruum 2,512.0,16:28 2023-05-28,CO2 ppm
Ruum 2,516.0,16:31 2023-05-28,CO2 ppm
Ruum 2,513.0,16:34 2023-05-28,CO2 ppm
Ruum 2,515.0,16:37 2023-05-28,CO2 ppm
Ruum 2,23.6,16:40 2023-05-28,t° C
Ruum 2,43.6,16:40 2023-05-28,RH %
Ruum 2,513.0,16:40 2023-05-28,CO2 ppm
Ruum 2,511.0,16:43 2023-05-28,CO2 ppm
Ruum 2,509.0,16:46 2023-05-28,CO2 ppm
Ruum 2,507.0,16:49 2023-05-28,CO2 ppm
Ruum 2,502.0,16:52 2023-05-28,CO2 ppm
Ruum 2,43.6,16:55 2023-05-28,RH %
Ruum 2,23.6,16:55 2023-05-28,t° C
Ruum 2,501.0,16:55 2023-05-28,CO2 ppm
Ruum 2,501.0,16:58 2023-05-28,CO2 ppm
Ruum 2,504.0,17:01 2023-05-28,CO2 ppm
Ruum 2,505.0,17:04 2023-05-28,CO2 ppm
Ruum 2,502.0,17:07 2023-05-28,CO2 ppm
Ruum 2,43.6,17:10 2023-05-28,RH %
Ruum 2,23.7,17:10 2023-05-28,t° C
Ruum 2,498.0,17:10 2023-05-28,CO2 ppm
Ruum 2,499.0,17:13 2023-05-28,CO2 ppm
Ruum 2,500.0,17:16 2023-05-28,CO2 ppm
Ruum 2,497.0,17:19 2023-05-28,CO2 ppm
Ruum 2,498.0,17:22 2023-05-28,CO2 ppm
Ruum 2,23.7,17:25 2023-05-28,t° C
Ruum 2,43.5,17:25 2023-05-28,RH %
Ruum 2,501.0,17:25 2023-05-28,CO2 ppm
Ruum 2,497.0,17:28 2023-05-28,CO2 ppm
Ruum 2,495.0,17:31 2023-05-28,CO2 ppm
Ruum 2,493.0,17:34 2023-05-28,CO2 ppm
Ruum 2,492.0,17:37 2023-05-28,CO2 ppm
Ruum 2,23.7,17:40 2023-05-28,t° C
Ruum 2,43.6,17:40 2023-05-28,RH %
Ruum 2,490.0,17:40 2023-05-28,CO2 ppm
Ruum 2,493.0,17:43 2023-05-28,CO2 ppm
Ruum 2,497.0,17:46 2023-05-28,CO2 ppm
Ruum 2,498.0,17:49 2023-05-28,CO2 ppm
Ruum 2,499.0,17:52 2023-05-28,CO2 ppm
Ruum 2,43.6,17:55 2023-05-28,RH %
Ruum 2,23.7,17:55 2023-05-28,t° C
Ruum 2,505.0,17:55 2023-05-28,CO2 ppm
Ruum 2,505.0,17:58 2023-05-28,CO2 ppm
Ruum 2,502.0,18:01 2023-05-28,CO2 ppm
Ruum 2,499.0,18:04 2023-05-28,CO2 ppm
Ruum 2,495.0,18:07 2023-05-28,CO2 ppm
Ruum 2,43.6,18:10 2023-05-28,RH %
Ruum 2,23.7,18:10 2023-05-28,t° C
Ruum 2,497.0,18:10 2023-05-28,CO2 ppm
Ruum 2,500.0,18:13 2023-05-28,CO2 ppm
Ruum 2,499.0,18:16 2023-05-28,CO2 ppm
Ruum 2,500.0,18:19 2023-05-28,CO2 ppm
Ruum 2,498.0,18:22 2023-05-28,CO2 ppm
Ruum 2,23.7,18:25 2023-05-28,t° C
Ruum 2,43.6,18:25 2023-05-28,RH %
Ruum 2,497.0,18:25 2023-05-28,CO2 ppm
Ruum 2,496.0,18:28 2023-05-28,CO2 ppm
Ruum 2,495.0,18:31 2023-05-28,CO2 ppm
Ruum 2,490.0,18:34 2023-05-28,CO2 ppm
Ruum 2,493.0,18:37 2023-05-28,CO2 ppm
Ruum 2,43.6,18:40 2023-05-28,RH %
Ruum 2,23.7,18:40 2023-05-28,t° C
Ruum 2,495.0,18:40 2023-05-28,CO2 ppm
Ruum 2,494.0,18:43 2023-05-28,CO2 ppm
Ruum 2,493.0,18:46 2023-05-28,CO2 ppm
Ruum 2,495.0,18:49 2023-05-28,CO2 ppm
Ruum 2,492.0,18:52 2023-05-28,CO2 ppm
Ruum 2,43.6,18:55 2023-05-28,RH %
Ruum 2,23.7,18:55 2023-05-28,t° C
Ruum 2,494.0,18:55 2023-05-28,CO2 ppm
Ruum 2,496.0,18:58 2023-05-28,CO2 ppm
Ruum 2,494.0,19:01 2023-05-28,CO2 ppm
Ruum 2,493.0,19:04 2023-05-28,CO2 ppm
Ruum 2,495.0,19:07 2023-05-28,CO2 ppm
Ruum 2,23.7,19:10 2023-05-28,t° C
Ruum 2,43.6,19:10 2023-05-28,RH %
Ruum 2,498.0,19:10 2023-05-28,CO2 ppm
Ruum 2,500.0,19:13 2023-05-28,CO2 ppm
Ruum 2,500.0,19:16 2023-05-28,CO2 ppm
Ruum 2,495.0,19:19 2023-05-28,CO2 ppm
Ruum 2,488.0,19:22 2023-05-28,CO2 ppm
Ruum 2,23.7,19:25 2023-05-28,t° C
Ruum 2,43.7,19:25 2023-05-28,RH %
Ruum 2,487.0,19:25 2023-05-28,CO2 ppm
Ruum 2,488.0,19:28 2023-05-28,CO2 ppm
Ruum 2,490.0,19:31 2023-05-28,CO2 ppm
Ruum 2,492.0,19:34 2023-05-28,CO2 ppm
Ruum 2,493.0,19:37 2023-05-28,CO2 ppm
Ruum 2,23.7,19:40 2023-05-28,t° C
Ruum 2,43.6,19:40 2023-05-28,RH %
Ruum 2,487.0,19:40 2023-05-28,CO2 ppm
Ruum 2,488.0,19:43 2023-05-28,CO2 ppm
Ruum 2,490.0,19:46 2023-05-28,CO2 ppm
Ruum 2,488.0,19:49 2023-05-28,CO2 ppm
Ruum 2,488.0,19:52 2023-05-28,CO2 ppm
Ruum 2,43.6,19:55 2023-05-28,RH %
Ruum 2,23.7,19:55 2023-05-28,t° C
Ruum 2,491.0,19:55 2023-05-28,CO2 ppm
Ruum 2,491.0,19:58 2023-05-28,CO2 ppm
Ruum 2,492.0,20:01 2023-05-28,CO2 ppm
Ruum 2,489.0,20:04 2023-05-28,CO2 ppm
Ruum 2,489.0,20:07 2023-05-28,CO2 ppm
Ruum 2,23.6,20:10 2023-05-28,t° C
Ruum 2,43.7,20:10 2023-05-28,RH %
Ruum 2,490.0,20:10 2023-05-28,CO2 ppm
Ruum 2,488.0,20:13 2023-05-28,CO2 ppm
Ruum 2,487.0,20:16 2023-05-28,CO2 ppm
Ruum 2,486.0,20:19 2023-05-28,CO2 ppm
Ruum 2,490.0,20:22 2023-05-28,CO2 ppm
Ruum 2,43.7,20:25 2023-05-28,RH %
Ruum 2,23.6,20:25 2023-05-28,t° C
Ruum 2,493.0,20:25 2023-05-28,CO2 ppm
Ruum 2,487.0,20:28 2023-05-28,CO2 ppm
Ruum 2,485.0,20:31 2023-05-28,CO2 ppm
Ruum 2,483.0,20:34 2023-05-28,CO2 ppm
Ruum 2,486.0,20:37 2023-05-28,CO2 ppm
Ruum 2,23.6,20:40 2023-05-28,t° C
Ruum 2,43.7,20:40 2023-05-28,RH %
Ruum 2,491.0,20:40 2023-05-28,CO2 ppm
Ruum 2,491.0,20:43 2023-05-28,CO2 ppm
Ruum 2,489.0,20:46 2023-05-28,CO2 ppm
Ruum 2,489.0,20:49 2023-05-28,CO2 ppm
Ruum 2,489.0,20:52 2023-05-28,CO2 ppm
Ruum 2,23.6,20:55 2023-05-28,t° C
Ruum 2,43.7,20:55 2023-05-28,RH %
Ruum 2,490.0,20:55 2023-05-28,CO2 ppm
Ruum 2,490.0,20:58 2023-05-28,CO2 ppm
Ruum 2,489.0,21:01 2023-05-28,CO2 ppm
Ruum 2,491.0,21:04 2023-05-28,CO2 ppm
Ruum 2,485.0,21:07 2023-05-28,CO2 ppm
Ruum 2,23.5,21:10 2023-05-28,t° C
Ruum 2,43.7,21:10 2023-05-28,RH %
Ruum 2,488.0,21:10 2023-05-28,CO2 ppm
Ruum 2,489.0,21:13 2023-05-28,CO2 ppm
Ruum 2,489.0,21:16 2023-05-28,CO2 ppm
Ruum 2,487.0,21:19 2023-05-28,CO2 ppm
Ruum 2,487.0,21:22 2023-05-28,CO2 ppm
Ruum 2,23.5,21:25 2023-05-28,t° C
Ruum 2,43.7,21:25 2023-05-28,RH %
Ruum 2,489.0,21:25 2023-05-28,CO2 ppm
Ruum 2,492.0,21:28 2023-05-28,CO2 ppm
Ruum 2,493.0,21:31 2023-05-28,CO2 ppm
Ruum 2,487.0,21:34 2023-05-28,CO2 ppm
Ruum 2,486.0,21:37 2023-05-28,CO2 ppm
Ruum 2,23.4,21:40 2023-05-28,t° C
Ruum 2,43.8,21:40 2023-05-28,RH %
Ruum 2,485.0,21:40 2023-05-28,CO2 ppm
Ruum 2,489.0,21:43 2023-05-28,CO2 ppm
Ruum 2,487.0,21:46 2023-05-28,CO2 ppm
Ruum 2,483.0,21:49 2023-05-28,CO2 ppm
Ruum 2,483.0,21:52 2023-05-28,CO2 ppm
Ruum 2,23.4,21:55 2023-05-28,t° C
Ruum 2,43.7,21:55 2023-05-28,RH %
Ruum 2,485.0,21:55 2023-05-28,CO2 ppm
Ruum 2,481.0,21:58 2023-05-28,CO2 ppm
Ruum 2,486.0,22:01 2023-05-28,CO2 ppm
Ruum 2,486.0,22:04 2023-05-28,CO2 ppm
Ruum 2,486.0,22:07 2023-05-28,CO2 ppm
Ruum 2,43.7,22:10 2023-05-28,RH %
Ruum 2,23.3,22:10 2023-05-28,t° C
Ruum 2,489.0,22:10 2023-05-28,CO2 ppm
Ruum 2,489.0,22:13 2023-05-28,CO2 ppm
Ruum 2,488.0,22:16 2023-05-28,CO2 ppm
Ruum 2,486.0,22:19 2023-05-28,CO2 ppm
Ruum 2,479.0,22:22 2023-05-28,CO2 ppm
Ruum 2,23.3,22:25 2023-05-28,t° C
Ruum 2,43.7,22:25 2023-05-28,RH %
Ruum 2,483.0,22:25 2023-05-28,CO2 ppm
Ruum 2,486.0,22:28 2023-05-28,CO2 ppm
Ruum 2,484.0,22:31 2023-05-28,CO2 ppm
Ruum 2,481.0,22:34 2023-05-28,CO2 ppm
Ruum 2,483.0,22:37 2023-05-28,CO2 ppm
Ruum 2,43.8,22:40 2023-05-28,RH %
Ruum 2,23.3,22:40 2023-05-28,t° C
Ruum 2,486.0,22:40 2023-05-28,CO2 ppm
Ruum 2,490.0,22:43 2023-05-28,CO2 ppm
Ruum 2,492.0,22:46 2023-05-28,CO2 ppm
Ruum 2,497.0,22:49 2023-05-28,CO2 ppm
Ruum 2,497.0,22:52 2023-05-28,CO2 ppm
Ruum 2,23.2,22:55 2023-05-28,t° C
Ruum 2,43.9,22:55 2023-05-28,RH %
Ruum 2,493.0,22:55 2023-05-28,CO2 ppm
Ruum 2,491.0,22:58 2023-05-28,CO2 ppm
Ruum 2,493.0,23:01 2023-05-28,CO2 ppm
Ruum 2,494.0,23:04 2023-05-28,CO2 ppm
Ruum 2,491.0,23:07 2023-05-28,CO2 ppm
Ruum 2,23.2,23:10 2023-05-28,t° C
Ruum 2,43.9,23:10 2023-05-28,RH %
Ruum 2,490.0,23:10 2023-05-28,CO2 ppm
Ruum 2,488.0,23:13 2023-05-28,CO2 ppm
Ruum 2,490.0,23:16 2023-05-28,CO2 ppm
Ruum 2,491.0,23:19 2023-05-28,CO2 ppm
Ruum 2,495.0,23:22 2023-05-28,CO2 ppm
Ruum 2,23.2,23:25 2023-05-28,t° C
Ruum 2,44.0,23:25 2023-05-28,RH %
Ruum 2,493.0,23:25 2023-05-28,CO2 ppm
Ruum 2,490.0,23:28 2023-05-28,CO2 ppm
Ruum 2,493.0,23:31 2023-05-28,CO2 ppm
Ruum 2,491.0,23:34 2023-05-28,CO2 ppm
Ruum 2,487.0,23:37 2023-05-28,CO2 ppm
Ruum 2,23.1,23:40 2023-05-28,t° C
