timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-07T00:03:25,42.06,1286.86,26.14,2265.14,64.20,33.44,1282.08,1144.43,0.28,0.28,0.2720,610.3855,30.0000,47.63,24.75,990.27,43.24,23.50
2024-02-07T00:03:30,42.06,1287.64,26.13,2266.58,57.96,30.19,1236.33,1103.56,0.28,0.28,0.2721,610.5811,30.0000,47.61,24.75,990.30,43.25,23.50
2024-02-07T00:03:35,42.08,1287.11,26.16,2265.62,57.96,30.19,1284.79,1146.83,0.28,0.28,0.2721,610.5943,30.0000,47.60,24.75,990.29,34.60,18.80
2024-02-07T00:03:40,42.07,1287.75,26.13,2266.86,64.20,33.44,1263.31,1127.60,0.37,0.37,0.2719,610.2105,30.0000,47.57,24.75,990.33,18.18,9.88
2024-02-07T00:03:45,42.04,1288.60,26.16,2268.43,71.06,37.01,1263.35,1127.60,0.43,0.43,0.2717,609.8693,30.0000,47.57,24.75,990.36,43.25,23.50
2024-02-07T00:03:50,42.04,1289.21,26.14,2269.49,57.96,30.19,1239.11,1105.97,0.46,0.46,0.2717,609.8031,30.0000,47.57,24.75,990.36,43.25,23.50
2024-02-07T00:03:55,42.05,1288.73,26.14,2268.64,57.96,30.19,1249.88,1115.58,0.44,0.44,0.2718,610.0395,30.0000,47.57,24.75,990.36,43.25,23.50
2024-02-07T00:04:00,42.06,1288.79,26.14,2268.86,51.11,26.62,1266.09,1130.00,0.40,0.40,0.2720,610.5982,30.0000,47.59,24.75,990.41,34.60,18.80
2024-02-07T00:04:05,42.04,1288.68,26.14,2268.58,44.87,23.37,1268.74,1132.41,0.36,0.36,0.2721,610.7455,30.0000,47.60,24.75,990.37,34.60,18.80
2024-02-07T00:04:10,42.06,1288.60,26.14,2268.33,64.20,33.44,1257.90,1122.79,0.31,0.31,0.2723,611.1844,30.0000,47.59,24.75,990.32,18.18,9.88
2024-02-07T00:04:15,42.08,1288.21,26.14,2267.73,57.96,30.19,1282.21,1144.43,0.28,0.28,0.2721,610.7945,30.0000,47.56,24.75,990.37,43.25,23.50
2024-02-07T00:04:20,42.08,1287.92,26.14,2267.21,51.72,26.94,1274.10,1137.21,0.22,0.22,0.2720,610.3804,30.0000,47.56,24.75,990.36,25.97,14.11
2024-02-07T00:04:25,42.05,1287.47,26.16,2266.25,64.20,33.44,1249.78,1115.58,0.16,0.16,0.2720,610.5246,30.0000,47.56,24.75,990.28,34.60,18.80
2024-02-07T00:04:30,42.09,1287.71,26.14,2266.74,70.44,36.69,1282.14,1144.43,0.14,0.14,0.2721,610.6625,30.0000,47.57,24.75,990.31,34.60,18.80
2024-02-07T00:04:35,42.02,1287.30,26.14,2265.92,64.20,33.44,1260.54,1125.20,0.11,0.11,0.2720,610.4604,30.0000,47.57,24.76,990.30,43.24,23.50
2024-02-07T00:04:40,42.13,1288.20,26.16,2267.39,57.96,30.19,1233.55,1101.16,0.10,0.10,0.2723,610.9960,30.0000,47.59,24.76,990.25,34.59,18.80
2024-02-07T00:04:45,42.07,1288.38,26.13,2267.83,57.96,30.19,1241.68,1108.37,0.13,0.13,0.2727,612.0705,30.0000,47.59,24.76,990.30,43.24,23.50
2024-02-07T00:04:50,42.11,1289.31,26.16,2269.49,64.20,33.44,1271.33,1134.81,0.18,0.18,0.2726,611.7993,30.0000,47.59,24.76,990.32,25.97,14.11
2024-02-07T00:04:55,42.10,1289.73,26.13,2270.34,64.82,33.76,1295.61,1156.44,0.21,0.21,0.2724,611.3247,30.0000,47.59,24.75,990.33,43.25,23.50
2024-02-07T00:05:00,42.09,1290.02,26.16,2270.77,64.20,33.44,1268.65,1132.41,0.24,0.24,0.2722,610.8794,30.0000,47.58,24.76,990.33,34.60,18.80
2024-02-07T00:05:05,42.10,1289.75,26.14,2270.18,64.20,33.44,1279.35,1142.02,0.31,0.31,0.2722,610.9291,30.0000,47.59,24.76,990.28,25.96,14.11
2024-02-07T00:05:10,42.10,1289.58,26.14,2269.78,64.19,33.44,1276.61,1139.62,0.34,0.34,0.2723,611.0336,30.0000,47.59,24.77,990.27,43.24,23.50
2024-02-07T00:05:15,42.10,1289.63,26.14,2269.69,90.37,47.08,1244.21,1110.78,0.32,0.32,0.2720,610.2897,30.0000,47.56,24.77,990.19,43.24,23.50
2024-02-07T00:05:20,42.09,1289.07,26.14,2268.54,57.95,30.19,1241.42,1108.37,0.28,0.28,0.2719,610.0082,30.0000,47.55,24.77,990.12,43.24,23.50
2024-02-07T00:05:25,42.10,1288.71,26.14,2268.19,57.95,30.19,1257.73,1122.79,0.23,0.23,0.2720,610.3203,30.0000,47.55,24.77,990.25,34.59,18.80
2024-02-07T00:05:30,42.11,1287.20,26.16,2265.82,57.96,30.19,1252.50,1117.99,0.24,0.24,0.2721,610.6670,30.0000,47.56,24.77,990.37,43.25,23.50
2024-02-07T00:05:35,42.08,1286.57,26.14,2264.58,44.86,23.37,1290.12,1151.64,0.25,0.25,0.2719,610.0725,30.0000,47.54,24.77,990.31,34.59,18.80
2024-02-07T00:05:40,42.12,1286.55,26.16,2264.38,44.86,23.37,1273.88,1137.21,0.27,0.27,0.2719,610.1139,30.0000,47.52,24.77,990.25,25.96,14.11
2024-02-07T00:05:45,42.06,1286.20,26.16,2263.97,64.20,33.44,1268.61,1132.41,0.26,0.26,0.2720,610.4954,30.0000,47.53,24.77,990.33,68.31,37.12
2024-02-07T00:05:50,42.04,1285.55,26.14,2262.68,51.10,26.62,1292.76,1154.04,0.21,0.21,0.2721,610.5924,30.0000,47.53,24.78,990.30,43.24,23.50
2024-02-07T00:05:55,42.08,1285.31,26.14,2262.18,51.10,26.62,1284.64,1146.83,0.17,0.17,0.2721,610.6044,30.0000,47.53,24.77,990.24,59.65,32.42
2024-02-07T00:06:00,42.05,1284.83,26.16,2261.32,57.34,29.87,1246.93,1113.18,0.24,0.24,0.2722,610.7370,30.0000,47.55,24.77,990.22,43.24,23.50
2024-02-07T00:06:05,42.09,1284.70,26.14,2261.23,77.29,40.26,1241.62,1108.37,0.25,0.25,0.2722,610.7489,30.0000,47.55,24.77,990.29,26.83,14.58
2024-02-07T00:06:10,42.09,1283.95,26.14,2259.87,57.95,30.19,1257.75,1122.79,0.24,0.24,0.2721,610.5874,30.0000,47.55,24.77,990.27,35.46,19.27
2024-02-07T00:06:15,42.09,1285.11,26.16,2261.69,57.95,30.19,1281.87,1144.43,0.24,0.24,0.2721,610.6009,30.0000,47.55,24.78,990.20,35.45,19.27
2024-02-07T00:06:20,42.07,1285.00,26.13,2261.52,84.77,44.16,1260.35,1125.20,0.26,0.26,0.2719,610.1042,30.0000,47.53,24.78,990.22,50.16,27.26
2024-02-07T00:06:25,42.06,1285.39,26.16,2262.27,71.68,37.34,1244.23,1110.78,0.23,0.23,0.2718,609.9587,30.0000,47.52,24.77,990.21,41.51,22.56
2024-02-07T00:06:30,42.05,1285.38,26.14,2262.17,71.67,37.34,1263.02,1127.60,0.22,0.22,0.2720,610.3672,30.0000,47.54,24.78,990.21,58.78,31.95
2024-02-07T00:06:35,42.10,1285.57,26.13,2262.53,77.89,40.58,1225.34,1093.95,0.19,0.19,0.2721,610.5783,30.0000,47.55,24.78,990.22,58.79,31.95
2024-02-07T00:06:40,42.12,1285.59,26.16,2262.53,77.89,40.58,1233.40,1101.16,0.20,0.20,0.2722,610.7864,30.0000,47.54,24.78,990.20,33.73,18.33
2024-02-07T00:06:45,42.13,1286.00,26.14,2263.35,84.77,44.16,1230.76,1098.76,0.20,0.20,0.2723,611.0730,30.0000,47.54,24.78,990.25,42.37,23.03
2024-02-07T00:06:50,42.06,1286.59,26.13,2264.21,77.89,40.58,1257.59,1122.79,0.26,0.26,0.2727,611.8112,30.0000,47.53,24.79,990.21,50.15,27.26
2024-02-07T00:06:55,42.10,1286.48,26.13,2264.03,77.89,40.58,1265.67,1130.00,0.35,0.35,0.2724,611.2549,30.0000,47.52,24.78,990.18,58.78,31.95
2024-02-07T00:07:00,42.05,1287.28,26.14,2265.49,71.67,37.34,1230.71,1098.76,0.33,0.33,0.2723,610.9416,30.0000,47.51,24.78,990.20,58.78,31.95
2024-02-07T00:07:05,42.13,1287.03,26.13,2265.08,58.58,30.52,1238.79,1105.97,0.32,0.32,0.2722,610.6500,30.0000,47.50,24.79,990.24,42.37,23.03
2024-02-07T00:07:10,42.06,1286.77,26.13,2264.60,84.13,43.83,1238.78,1105.97,0.32,0.32,0.2721,610.5734,30.0000,47.50,24.80,990.27,41.51,22.56
2024-02-07T00:07:15,42.10,1286.62,26.13,2264.40,65.44,34.09,1233.44,1101.16,0.34,0.34,0.2722,610.6920,30.0000,47.51,24.79,990.27,66.57,36.18
2024-02-07T00:07:20,42.08,1286.39,26.16,2263.98,78.53,40.91,1217.27,1086.74,0.36,0.36,0.2720,610.3538,30.0000,47.50,24.79,990.25,33.73,18.33
2024-02-07T00:07:25,42.06,1284.82,26.13,2261.22,65.44,34.09,1225.34,1093.95,0.33,0.33,0.2720,610.2431,30.0000,47.49,24.79,990.25,50.16,27.26
2024-02-07T00:07:30,42.06,1284.29,26.13,2260.27,77.89,40.58,1225.34,1093.95,0.28,0.28,0.2719,610.0745,30.0000,47.49,24.79,990.25,58.79,31.95
2024-02-07T00:07:35,42.06,1284.13,26.16,2260.00,84.77,44.16,1219.96,1089.14,0.25,0.25,0.2720,610.2674,30.0000,47.49,24.79,990.26,51.02,27.73
2024-02-07T00:07:40,42.08,1284.15,26.14,2259.90,71.67,37.34,1238.74,1105.97,0.30,0.30,0.2720,610.2775,30.0000,47.49,24.80,990.23,42.37,23.03
2024-02-07T00:07:45,42.06,1283.55,26.11,2258.86,71.67,37.34,1257.59,1122.79,0.31,0.31,0.2721,610.5369,30.0000,47.50,24.79,990.21,42.37,23.03
2024-02-07T00:07:50,42.09,1283.94,26.16,2259.49,84.13,43.83,1219.86,1089.14,0.32,0.32,0.2720,610.3333,30.0000,47.49,24.80,990.21,42.37,23.03
2024-02-07T00:07:55,42.09,1284.17,26.16,2259.92,77.89,40.58,1252.20,1117.99,0.33,0.33,0.2720,610.2112,30.0000,47.49,24.79,990.19,50.15,27.26
2024-02-07T00:08:00,42.10,1283.38,26.14,2258.63,71.67,37.34,1260.32,1125.20,0.34,0.34,0.2720,610.2189,30.0000,47.48,24.79,990.23,50.16,27.26
2024-02-07T00:08:05,42.09,1283.63,26.14,2259.04,77.89,40.58,1249.53,1115.58,0.31,0.31,0.2720,610.2258,30.0000,47.48,24.80,990.25,50.15,27.26
2024-02-07T00:08:10,42.08,1283.65,26.16,2259.12,77.89,40.58,1230.72,1098.76,0.30,0.30,0.2720,610.2244,30.0000,47.47,24.80,990.28,58.78,31.95
2024-02-07T00:08:15,42.08,1283.56,26.16,2258.86,77.89,40.58,1260.27,1125.20,0.29,0.29,0.2720,610.1803,30.0000,47.46,24.80,990.23,25.10,13.64
2024-02-07T00:08:20,42.05,1284.46,26.14,2260.50,64.80,33.76,1236.06,1103.56,0.25,0.25,0.2718,609.9096,30.0000,47.46,24.80,990.25,50.15,27.26
2024-02-07T00:08:25,42.10,1284.59,26.14,2260.85,77.89,40.58,1203.83,1074.72,0.21,0.21,0.2719,610.0250,30.0000,47.47,24.80,990.31,42.37,23.03
2024-02-07T00:08:30,42.07,1284.03,26.13,2259.41,64.79,33.76,1225.13,1093.95,0.18,0.18,0.2719,610.0798,30.0000,47.47,24.80,990.11,50.15,27.26
2024-02-07T00:08:35,42.06,1282.74,26.14,2257.09,77.88,40.58,1211.63,1081.93,0.17,0.17,0.2720,610.0953,30.0000,47.46,24.80,990.08,33.72,18.33
2024-02-07T00:08:40,42.04,1282.30,26.11,2256.36,65.42,34.09,1243.97,1110.78,0.20,0.20,0.2720,610.1208,30.0000,47.46,24.80,990.10,58.77,31.95
2024-02-07T00:08:45,42.05,1281.82,26.14,2255.62,71.66,37.34,1273.62,1137.21,0.21,0.21,0.2720,610.1328,30.0000,47.46,24.80,990.15,58.78,31.95
2024-02-07T00:08:50,42.10,1281.22,26.14,2254.62,71.67,37.34,1244.06,1110.78,0.18,0.18,0.2719,610.0208,30.0000,47.46,24.81,990.21,51.02,27.73
2024-02-07T00:08:55,42.09,1281.24,26.16,2254.53,77.88,40.58,1227.82,1096.35,0.23,0.23,0.2719,609.9383,30.0000,47.46,24.80,990.12,58.78,31.95
2024-02-07T00:09:00,42.08,1281.32,26.14,2254.44,77.87,40.58,1230.40,1098.76,0.31,0.31,0.2718,609.6987,30.0000,47.44,24.81,990.05,33.72,18.33
2024-02-07T00:09:05,42.06,1281.30,26.14,2254.33,64.78,33.76,1219.59,1089.14,0.32,0.32,0.2717,609.5380,30.0000,47.44,24.80,989.99,42.36,23.03
2024-02-07T00:09:10,42.06,1280.87,26.13,2253.63,64.78,33.76,1190.01,1062.70,0.34,0.34,0.2719,609.9940,30.0000,47.45,24.80,990.01,50.14,27.26
2024-02-07T00:09:15,42.05,1281.47,26.14,2254.76,65.42,34.09,1227.73,1096.35,0.37,0.37,0.2720,610.2170,30.0000,47.45,24.81,990.07,42.36,23.03
2024-02-07T00:09:20,42.07,1281.42,26.13,2254.92,77.88,40.58,1222.49,1091.55,0.39,0.39,0.2719,610.0782,30.0000,47.45,24.81,990.18,33.72,18.33
2024-02-07T00:09:25,42.08,1281.12,26.14,2254.48,71.67,37.34,1238.68,1105.97,0.41,0.41,0.2719,610.1376,30.0000,47.46,24.80,990.19,58.78,31.95
2024-02-07T00:09:30,42.06,1280.49,26.14,2253.42,71.67,37.34,1252.17,1117.99,0.39,0.39,0.2720,610.1728,30.0000,47.45,24.80,990.21,33.72,18.33
2024-02-07T00:09:35,42.08,1279.89,26.14,2252.26,84.12,43.83,1241.35,1108.37,0.38,0.38,0.2720,610.2340,30.0000,47.46,24.81,990.20,50.15,27.26
2024-02-07T00:09:40,42.12,1279.87,26.13,2252.33,77.89,40.58,1236.02,1103.56,0.38,0.38,0.2721,610.4666,30.0000,47.46,24.81,990.25,41.51,22.56
2024-02-07T00:09:45,42.10,1280.53,26.14,2253.42,58.58,30.52,1209.06,1079.53,0.37,0.37,0.2722,610.6727,30.0000,47.46,24.81,990.21,58.78,31.95
2024-02-07T00:09:50,42.09,1280.23,26.11,2252.91,64.80,33.76,1209.08,1079.53,0.37,0.37,0.2721,610.4084,30.0000,47.46,24.81,990.22,50.15,27.26
2024-02-07T00:09:55,42.06,1280.85,26.13,2253.96,77.88,40.58,1227.89,1096.35,0.33,0.33,0.2719,610.1336,30.0000,47.45,24.81,990.21,50.15,27.26
2024-02-07T00:10:00,42.09,1280.78,26.16,2253.92,65.43,34.09,1236.00,1103.56,0.31,0.31,0.2721,610.4032,30.0000,47.45,24.80,990.20,42.37,23.03
2024-02-07T00:10:05,42.08,1280.07,26.14,2252.61,57.94,30.19,1238.67,1105.97,0.31,0.31,0.2720,610.3050,30.0000,47.45,24.81,990.21,34.59,18.80
2024-02-07T00:10:10,42.05,1280.14,26.13,2252.72,77.88,40.58,1235.96,1103.56,0.40,0.40,0.2720,610.2154,30.0000,47.45,24.81,990.20,33.72,18.33
2024-02-07T00:10:15,42.09,1280.30,26.17,2252.97,71.66,37.34,1249.41,1115.58,0.42,0.42,0.2721,610.4699,30.0000,47.45,24.80,990.16,51.01,27.73
2024-02-07T00:10:20,42.09,1280.79,26.14,2253.78,71.66,37.34,1225.16,1093.95,0.51,0.51,0.2722,610.6224,30.0000,47.46,24.81,990.17,58.78,31.95
2024-02-07T00:10:25,42.06,1281.22,26.14,2254.63,71.67,37.34,1233.29,1101.16,0.48,0.48,0.2722,610.7177,30.0000,47.45,24.81,990.22,50.15,27.26
2024-02-07T00:10:30,42.04,1281.88,26.14,2255.72,59.19,30.84,1257.47,1122.79,0.43,0.43,0.2721,610.4090,30.0000,47.44,24.81,990.18,50.15,27.26
2024-02-07T00:10:35,42.08,1281.64,26.14,2255.21,77.88,40.58,1203.59,1074.72,0.39,0.39,0.2720,610.2173,30.0000,47.44,24.80,990.11,58.78,31.95
2024-02-07T00:10:40,42.05,1282.36,26.16,2256.42,71.66,37.34,1238.55,1105.97,0.35,0.35,0.2719,610.0348,30.0000,47.43,24.81,990.11,33.72,18.33
2024-02-07T00:10:45,42.05,1281.87,26.14,2255.82,77.89,40.58,1241.39,1108.37,0.33,0.33,0.2720,610.2009,30.0000,47.43,24.81,990.24,50.15,27.26
2024-02-07T00:10:50,42.06,1281.90,26.16,2255.75,71.66,37.34,1217.09,1086.74,0.34,0.34,0.2720,610.2736,30.0000,47.45,24.81,990.18,42.37,23.03
2024-02-07T00:10:55,42.05,1281.91,26.16,2255.59,71.66,37.34,1238.54,1105.97,0.35,0.35,0.2719,609.8509,30.0000,47.43,24.81,990.10,58.77,31.95
2024-02-07T00:11:00,42.03,1281.05,26.13,2254.28,84.75,44.16,1225.18,1093.95,0.33,0.33,0.2718,609.7815,30.0000,47.42,24.81,990.19,58.78,31.95
2024-02-07T00:11:05,42.02,1280.77,26.16,2253.72,64.79,33.76,1230.53,1098.76,0.32,0.32,0.2722,610.6670,30.0000,47.45,24.81,990.16,50.15,27.26
2024-02-07T00:11:10,42.08,1281.82,26.16,2255.47,65.42,34.09,1254.71,1120.39,0.34,0.34,0.2721,610.5238,30.0000,47.45,24.81,990.12,50.15,27.26
2024-02-07T00:11:15,42.05,1281.80,26.17,2255.63,71.67,37.34,1241.35,1108.37,0.32,0.32,0.2720,610.1584,30.0000,47.43,24.80,990.17,41.50,22.56
2024-02-07T00:11:20,42.07,1281.54,26.17,2255.13,65.43,34.09,1214.41,1084.34,0.28,0.28,0.2716,609.3702,30.0000,47.41,24.81,990.18,66.56,36.18
2024-02-07T00:11:25,42.01,1281.78,26.16,2255.66,77.89,40.58,1236.00,1103.56,0.27,0.27,0.2716,609.2772,30.0000,47.40,24.80,990.20,50.15,27.26
2024-02-07T00:11:30,42.02,1282.19,26.16,2256.44,71.67,37.34,1225.27,1093.95,0.29,0.29,0.2716,609.4016,30.0000,47.40,24.80,990.22,51.02,27.73
2024-02-07T00:11:35,42.02,1282.59,26.14,2257.11,71.67,37.34,1203.70,1074.72,0.30,0.30,0.2716,609.3110,30.0000,47.40,24.80,990.20,33.72,18.33
2024-02-07T00:11:40,42.02,1282.62,26.16,2256.85,78.51,40.91,1211.62,1081.93,0.30,0.30,0.2715,609.0797,30.0000,47.40,24.81,990.11,50.15,27.26
2024-02-07T00:11:45,42.05,1282.44,26.17,2256.74,65.43,34.09,1219.81,1089.14,0.30,0.30,0.2717,609.6051,30.0000,47.41,24.81,990.20,58.78,31.95
2024-02-07T00:11:50,42.05,1282.19,26.14,2256.50,71.67,37.34,1246.84,1113.18,0.35,0.35,0.2716,609.5054,30.0000,47.41,24.80,990.25,50.15,27.26
2024-02-07T00:11:55,42.04,1282.36,26.17,2256.73,71.67,37.34,1219.87,1089.14,0.35,0.35,0.2718,609.7953,30.0000,47.43,24.81,990.25,50.15,27.26
2024-02-07T00:12:00,42.04,1281.33,26.11,2254.91,90.98,47.40,1244.10,1110.78,0.32,0.32,0.2719,610.0718,30.0000,47.43,24.80,990.21,50.15,27.26
2024-02-07T00:12:05,42.06,1281.31,26.13,2254.65,77.88,40.58,1230.52,1098.76,0.28,0.28,0.2718,609.8272,30.0000,47.43,24.81,990.15,58.78,31.95
