Datum;SW Temp;IW Temp;SW Feuchte;IW Feuchte;Vereisung VD;Temp 1 Klimakammer;Feuchte 1 Klimakammer;Temp 2 Klimakammer;Feuchte 2 Klimakammer;Mittelwert Feuchte absolut;Hochdruck;Saugdruck;Sauggastemperatur;Heißgastemperatur;Flüssigkeitstemperatur;Ölüberwachung;Sauggastemperatur Verdampfer;Temperatur Verdampfer Eintritt;Temperatur Verdampfer Austritt;SW Hochdruck;SW Hochdruck MAX;SW MOP;SW Nacheinspritzung;SW Min Überhitzung;Regler Temp Heizen;Regler Temp Kühlen;Regler Feuchte Befeuchten;Regler Feuchte Entfeuchten;Regler Hochdruck;Regler Hochdruck MAX;Regler Min Überhitzung;Regler MOP;Regler Nacheinspritzung;Y Lüfter;Y Befeuchter;Y Erhitzer;Y Expansionsventil Verdampfer;Y Heißgasventil;Y Kompressor;Y Verflüssiger;Überhitzung Kompressor;Überhitzung Verdampfer;Unterkühlung
28.2.2024 08:05:56;35;32.66669845581055;20;72.52830505371094;-13.79800033569336;32.750099182128906;71.72669982910156;32.249900817871094;73.32990264892578;22.11506462097168;7.400199890136719;1.0228999853134155;21.712200164794922;41.12189865112305;26.59779930114746;138.63999938964844;23.393600463867188;31.905000686645508;32.26559829711914;14;18;1.5;20;4;0.7153835296630859;0;0;6.066864013671875;0;100;31.847900390625;53.41221618652344;36.50478744506836;77.5;0;0.7153835296630859;15;83.83390808105469;43;0;46.379302978515625;48.058101654052734;-16.49855613708496
28.2.2024 08:06:16;35;32.66669845581055;20;73.01260375976562;-14.453100204467773;32.750099182128906;72.1759033203125;32.249900817871094;73.84929656982422;22.27522850036621;7.8471999168396;1.801300048828125;16.819400787353516;46.42279815673828;26.3656005859375;138.63999938964844;23.493000030517578;31.959999084472656;32.26959991455078;14;18;1.5;20;4;1.403249740600586;0;0;11.900375366210938;0;100;31.428586959838867;48.932640075683594;32.52531433105469;77.5;0;1.4032498598098755;36.053489685058594;64.27058410644531;43;0;33.460655212402344;40.13015365600586;-14.501978874206543
28.2.2024 08:06:36;35;32.58970260620117;20;65.56005096435547;-14.1141996383667;32.518798828125;63.939701080322266;32.249900817871094;67.1803970336914;20.45417594909668;8.446200370788574;1.5002000331878662;6.778900146484375;50.659400939941406;19.7903995513916;138.63999938964844;24.64889907836914;31.688100814819336;30.728099822998047;14;18;1.5;20;4;2.5413658618927;0;0;17.73388671875;0;100;39.575042724609375;52.34514617919922;28.17389488220215;77.5;0;2.5413658618927;26.28385353088379;44.731327056884766;43;0;26.28163719177246;44.144134521484375;-5.668027877807617
28.2.2024 08:06:56;35;32.26716995239258;20;61.03150177001953;-15.06820011138916;32.1515007019043;59.90480041503906;31.896400451660156;62.158199310302734;18.665098190307617;9.06029987335205;0.45159998536109924;-1.7070000171661377;54.03450012207031;13.916399955749512;138.63999938964844;25.581100463867188;30.995899200439453;28.892799377441406;14;18;1.5;20;4;5.239926815032959;0;0;23.56707000732422;0;100;56.91414260864258;60.795921325683594;32.09929275512695;77.5;0;5.239926815032959;22.291555404663086;34.459632873535156;43;0;30.583377838134766;57.869476318359375;2.4286699295043945
28.2.2024 08:07:16;35;31.968332290649414;20;59.8365478515625;-14.635000228881836;31.76219940185547;58.86309814453125;31.636999130249023;60.810001373291016;17.89887237548828;9.887200355529785;0.8830999732017517;-3.529599905014038;57.37919998168945;15.972999572753906;138.63999938964844;26.106800079345703;30.531600952148438;27.96299934387207;14;18;1.5;20;4;7.617703437805176;0;0;29.40018081665039;0;100;59.368385314941406;62.70616912841797;28.902847290039062;77.5;0;7.617703437805176;27.834863662719727;23.843650817871094;43;0;22.825422286987305;52.461822509765625;3.2010040283203125
28.2.2024 08:07:36;35;31.63136863708496;20;54.00775146484375;-13.769000053405762;31.353700637817383;52.665199279785156;31.277099609375;55.35029983520508;16.022066116333008;10.865900039672852;1.2524000406265259;-12.679900169372559;59.78089904785156;12.31719970703125;138.63999938964844;26.635299682617188;30.059600830078125;25.92569923400879;14;18;1.5;20;4;10.538797378540039;0;0;35.23329544067383;0;100;62.56869125366211;63.774330139160156;20.76964569091797;77.5;0;10.538797378540039;33.97621154785156;4.328920364379883;43;0;9.40848445892334;48.719886779785156;9.996602058410645
28.2.2024 08:07:56;35;31.197900772094727;20;47.411102294921875;-13.160400390625;30.770700454711914;46.03689956665039;30.89229965209961;48.785301208496094;13.689334869384766;11.382399559020996;1.8464000225067139;-14.053799629211426;61.8843994140625;2.5283000469207764;138.63999938964844;27.037200927734375;29.24850082397461;17.503999710083008;14;18;1.5;20;4;13.975287437438965;0;0;39.91834259033203;0;100;63.72880172729492;59.799041748046875;15.616609573364258;77.5;0;13.975286483764648;36.24980926513672;0;43;0;2.1680212020874023;43.2590217590332;21.37976837158203
28.2.2024 08:08:16;35;30.585233688354492;20;41.03974914550781;-13.939200401306152;30.04640007019043;40.147701263427734;30.298200607299805;41.931800842285156;11.1806640625;11.605899810791016;1.3690999746322632;-11.124099731445312;63.326499938964844;13.304400444030762;138.63999938964844;26.97369956970215;28.082300186157227;10.645700454711914;14;18;1.5;20;4;18.65168571472168;0;0;25.499622344970703;0;100;72.69612884521484;62.327491760253906;19.01622200012207;77.5;0;18.65168571472168;27.26207733154297;0;43;0;9.716705322265625;47.81450653076172;11.274474143981934
28.2.2024 08:08:36;35;29.856666564941406;20;37.21745300292969;-13.378499984741211;29.304800033569336;36.918701171875;29.656400680541992;37.51620101928711;9.796646118164062;12.406700134277344;0.38989999890327454;-8.233400344848633;65.22810363769531;21.67650032043457;138.63999938964844;26.53820037841797;26.99970054626465;11.036600112915039;14;18;1.5;20;4;24.290077209472656;0;0;17.838733673095703;0;100;89.01419830322266;72.34822845458984;28.700347900390625;77.5;0;24.290077209472656;22.1629581451416;15.134278297424316;43;0;24.989994049072266;59.762794494628906;5.236263275146484
28.2.2024 08:08:56;35;29.258766174316406;20;38.9244499206543;-13.968999862670898;28.698999404907227;38.981300354003906;29.0625;38.86759948730469;9.835919380187988;12.977399826049805;0.7577999830245972;-7.695400238037109;66.83390045166016;19.709299087524414;138.63999938964844;26.20669937133789;26.57110023498535;15.063799858093262;14;18;1.5;20;4;28.99893569946289;0;0;20.513214111328125;0;100;91.79710388183594;75.13667297363281;27.749969482421875;77.5;0;28.99893569946289;25.331153869628906;28.146005630493164;43;0;20.264266967773438;54.16626739501953;8.800619125366211
