Datum;SW Temp;IW Temp;SW Feuchte;IW Feuchte;Vereisung VD;Temp 1 Klimakammer;Feuchte 1 Klimakammer;Temp 2 Klimakammer;Feuchte 2 Klimakammer;Mittelwert Feuchte absolut;Hochdruck;Saugdruck;Sauggastemperatur;Heißgastemperatur;Flüssigkeitstemperatur;Ölüberwachung;Sauggastemperatur Verdampfer;Temperatur Verdampfer Eintritt;Temperatur Verdampfer Austritt;SW Hochdruck;SW Hochdruck MAX;SW MOP;SW Nacheinspritzung;SW Min Überhitzung;Regler Temp Heizen;Regler Temp Kühlen;Regler Feuchte Befeuchten;Regler Feuchte Entfeuchten;Regler Hochdruck;Regler Hochdruck MAX;Regler Min Überhitzung;Regler MOP;Regler Nacheinspritzung;Y Lüfter;Y Befeuchter;Y Erhitzer;Y Expansionsventil Verdampfer;Y Heißgasventil;Y Kompressor;Y Verflüssiger;Überhitzung Kompressor;Überhitzung Verdampfer;Unterkühlung
21.2.2024 12:00:52;25;20.166566848754883;15;97.07015228271484;-21.804899215698242;20.249900817871094;94.90280151367188;19.999900817871094;99.23750305175781;14.21196460723877;4.956600189208984;1.3992999792099;30.650100708007812;27.309999465942383;26.10420036315918;138.63999938964844;22.16990089416504;20.010299682617188;20.061899185180664;14;18;1.5;20;4;0.04282074049115181;0;0;0.17511749267578125;46.67710876464844;100;20.187108993530273;50.012794494628906;30.96063804626465;77.5;0;0.04282074049115181;0;100;43;46.67710876464844;51.17477798461914;42.694580078125;-27.148717880249023
21.2.2024 12:01:12;25;20.166566848754883;15;97.033447265625;-16.079999923706055;20.249900817871094;94.86730194091797;19.999900817871094;99.19960021972656;14.206649780273438;8.113100051879883;1.0856000185012817;29.677600860595703;31.427600860595703;26.145200729370117;138.63999938964844;22.125499725341797;20.057600021362305;20.034700393676758;14;18;1.5;20;4;1.46717369556427;0;0;6.008640289306641;0;100;28.53302574157715;52.44740295410156;34.48098373413086;77.5;0;1.4671738147735596;15;83.52384948730469;43;0;53.61348342895508;46.06138229370117;-13.26048755645752
21.2.2024 12:01:32;25;20.166566848754883;15;97.331298828125;-14.895000457763672;20.249900817871094;95.42919921875;19.999900817871094;99.2333984375;14.238639831542969;8.814000129699707;2.2214999198913574;26.117000579833984;39.81209945678711;25.79759979248047;138.63999938964844;21.93199920654297;20.16360092163086;20.080400466918945;14;18;1.5;20;4;2.891505479812622;0;0;11.842151641845703;0;100;23.063051223754883;45.77414321899414;30.005022048950195;77.5;0;2.891505479812622;80.13040924072266;63.969512939453125;43;0;39.117698669433594;34.9302978515625;-10.330744743347168
21.2.2024 12:01:52;25;20.056167602539062;15;87.65899658203125;-15.149399757385254;20.14550018310547;81.11419677734375;19.772899627685547;94.20379638671875;13.183795928955078;9.703800201416016;2.897900104522705;20.966400146484375;45.61280059814453;16.188899993896484;138.63999938964844;21.5669002532959;19.932300567626953;15.985099792480469;14;18;1.5;20;4;4.981407642364502;0;0;17.675662994384766;0;100;19.39859390258789;36.76517105102539;24.955188751220703;77.5;0;4.981407642364502;70.35155487060547;44.40827560424805;43;0;28.807537078857422;29.408035278320312;2.3719558715820312
21.2.2024 12:02:12;25;19.580598831176758;15;71.16764831542969;-14.73550033569336;19.762399673461914;66.03469848632812;19.298900604248047;76.30059814453125;10.39099407196045;10.711799621582031;1.9711999893188477;16.227500915527344;49.639400482177734;21.123699188232422;138.63999938964844;20.679500579833984;18.93589973449707;9.816800117492676;14;18;1.5;20;4;9.236820220947266;0;0;23.509490966796875;0;100;27.95122718811035;37.474544525146484;26.033185958862305;77.5;0;9.236820220947266;60.57904052734375;24.861690521240234;43;0;31.331993103027344;35.7819938659668;0.7180576324462891
21.2.2024 12:02:32;25;18.923433303833008;15;58.01239776611328;-14.651599884033203;19.157100677490234;55.297000885009766;18.750099182128906;60.72779846191406;8.082706451416016;11.476799964904785;1.7488000392913818;12.824600219726562;54.52730178833008;22.631900787353516;138.63999938964844;19.6028995513916;17.685699462890625;6.649700164794922;14;18;1.5;20;4;14.741263389587402;0;0;29.343402862548828;0;100;33.36695861816406;35.63166809082031;28.036304473876953;77.5;0;14.741263389587402;50.813438415527344;5.3319993019104;43;0;29.949092864990234;36.72589111328125;1.5591163635253906
21.2.2024 12:02:52;25;18.3796329498291;15;51.68689727783203;-14.672499656677246;18.560699462890625;49.637699127197266;18.18779945373535;53.73609924316406;6.894261837005615;11.96720027923584;2.0480000972747803;9.06089973449707;58.844200134277344;14.569299697875977;138.63999938964844;18.45560073852539;16.663999557495117;2.9897000789642334;14;18;1.5;20;4;19.550020217895508;0;0;35.17731475830078;0;100;34.28863525390625;31.709815979003906;24.444828033447266;77.5;0;19.550020217895508;41.037841796875;0;43;0;23.512006759643555;32.9049072265625;11.07286262512207
21.2.2024 12:03:12;25;17.823633193969727;15;44.96500015258789;-15.599300384521484;17.919300079345703;43.41239929199219;17.760099411010742;46.517601013183594;5.63026762008667;12.973099708557129;1.8848999738693237;2.888400077819824;61.59120178222656;16.271900177001953;138.63999938964844;17.08139991760254;15.524800300598145;0.18029999732971191;14;18;1.5;20;4;24.650596618652344;0;0;38.47346496582031;0;100;38.132232666015625;30.16463851928711;22.485933303833008;77.5;0;24.650596618652344;31.26375961303711;0;43;0;18.767921447753906;32.955223083496094;12.229522705078125
21.2.2024 12:03:32;25;17.13249969482422;15;39.134246826171875;-15.04640007019043;17.2106990814209;38.14099884033203;17.088600158691406;40.127498626708984;4.707126140594482;13.901900291442871;0.9979000091552734;-3.734299898147583;63.94219970703125;14.321999549865723;138.63999938964844;15.674599647521973;14.40410041809082;-1.3194999694824219;14;18;1.5;20;4;30.91551399230957;0;0;25.176746368408203;0.9615494012832642;100;48.41743469238281;36.2647819519043;22.770584106445312;77.5;0;30.915515899658203;21.491697311401367;0.02500000037252903;43;0.9615494012832642;21.21025848388672;40.61845779418945;16.683298110961914
21.2.2024 12:03:52;25;16.446800231933594;15;38.189849853515625;-15.75100040435791;16.5177001953125;37.76129913330078;16.43199920654297;38.61840057373047;4.446160793304443;14.289299964904785;0.1111999973654747;-5.2754998207092285;65.82160186767578;12.653599739074707;138.63999938964844;14.775699615478516;13.662699699401855;0.47780001163482666;14;18;1.5;20;4;37.00101089477539;0;0;23.65375518798828;5.851360321044922;100;64.12651062011719;46.497249603271484;31.98924446105957;77.5;0;37.00101089477539;19.02236557006836;19.55284309387207;43;5.851360321044922;32.745452880859375;52.796653747558594;19.364521026611328
