Datum;SW Temp;IW Temp;SW Feuchte;IW Feuchte;Vereisung VD;Temp 1 Klimakammer;Feuchte 1 Klimakammer;Temp 2 Klimakammer;Feuchte 2 Klimakammer;Mittelwert Feuchte absolut;Hochdruck;Saugdruck;Sauggastemperatur;Heißgastemperatur;Flüssigkeitstemperatur;Ölüberwachung;Sauggastemperatur Verdampfer;Temperatur Verdampfer Eintritt;Temperatur Verdampfer Austritt;SW Hochdruck;SW Hochdruck MAX;SW MOP;SW Nacheinspritzung;SW Min Überhitzung;Regler Temp Heizen;Regler Temp Kühlen;Regler Feuchte Befeuchten;Regler Feuchte Entfeuchten;Regler Hochdruck;Regler Hochdruck MAX;Regler Min Überhitzung;Regler MOP;Regler Nacheinspritzung;Y Lüfter;Y Befeuchter;Y Erhitzer;Y Expansionsventil Verdampfer;Y Heißgasventil;Y Kompressor;Y Verflüssiger;Überhitzung Kompressor;Überhitzung Verdampfer;Unterkühlung
15.2.2024 08:16:59;25;22.41666603088379;20;60.62105178833008;-11.057999610900879;23;56.406700134277344;21.25;64.83540344238281;10.041053771972656;8.788000106811523;3.1774001121520996;28.137800216674805;34.06549835205078;21.76759910583496;138.63999938964844;20.242300033569336;17.8523006439209;14.447199821472168;14;18;1.5;20;4;0.7800712585449219;0;0;5.977714538574219;0;100;3.2061753273010254;28.246723175048828;23.043289184570312;77.5;0;0.7800712585449219;30;86.31575775146484;43;0;34.05406188964844;26.157363891601562;-6.392024040222168
15.2.2024 08:17:19;25;22.15679931640625;20;52.68775177001953;-10.94629955291748;22.643400192260742;49.010398864746094;21.140499114990234;56.3651008605957;8.659470558166504;10.07919979095459;3.744499921798706;24.72369956970215;42.00559997558594;15.776599884033203;138.63999938964844;19.587099075317383;18.42609977722168;5.442999839782715;14;18;1.5;20;4;3.1161911487579346;0;0;11.809623718261719;0;100;1.076574683189392;13.03415298461914;19.891569137573242;77.5;0;3.1161911487579346;30;66.90452575683594;43;0;27.009939193725586;21.871139526367188;4.031698226928711
15.2.2024 08:17:39;25;21.53773307800293;20;41.93824768066406;-9.694100379943848;21.877899169921875;38.88959884643555;20.744800567626953;44.986900329589844;6.714894771575928;10.959199905395508;3.4163999557495117;20.912900924682617;47.75410079956055;21.537900924682617;138.63999938964844;18.26059913635254;16.573200225830078;1.9200999736785889;14;18;1.5;20;4;7.763156890869141;0;0;2.888671875;0;100;2.5235259532928467;2.716151475906372;19.387880325317383;77.5;0;7.763156890869141;30;47.46918487548828;43;0;25.250076293945312;22.596675872802734;1.0759220123291016
15.2.2024 08:17:59;25;20.706466674804688;20;35.081600189208984;-11.20740032196045;20.917699813842773;32.84579849243164;20.16010093688965;37.31740188598633;5.35692834854126;11.40839958190918;2.884399890899658;17.167800903320312;52.035400390625;19.904300689697266;138.63999938964844;15.865400314331055;14.03439998626709;-1.2800999879837036;14;18;1.5;20;4;13.326807022094727;0;17.551132202148438;0;0;100;5.227753639221191;0;20.25518226623535;77.5;17.551132202148438;13.326807022094727;30;28.02997589111328;43;0;25.103416442871094;23.801015853881836;4.082313537597656
15.2.2024 08:18:19;25;19.65719985961914;20;29.475500106811523;-11.307600021362305;19.728099822998047;27.999799728393555;19.311599731445312;30.951200485229492;4.216836929321289;12.432700157165527;3.0327999591827393;13.542499542236328;54.99480056762695;15.295599937438965;138.63999938964844;13.077799797058105;10.826299667358398;-4.308899879455566;14;18;1.5;20;4;20.714866638183594;0;37.800174713134766;0;0;100;4.063247203826904;0;18.692138671875;77.5;37.800174713134766;20.714866638183594;30;8.609073638916016;43;0;20.440921783447266;19.97622299194336;11.690552711486816
15.2.2024 08:18:39;25;18.65369987487793;20;25.50909996032715;-10.138699531555176;18.65839958190918;24.739099502563477;18.468299865722656;26.27910041809082;3.4165124893188477;13.856300354003906;3.1333999633789062;8.156700134277344;57.482601165771484;13.170000076293945;138.63999938964844;3.269200086593628;5.918000221252441;-3.1963999271392822;14;18;1.5;20;4;28.163944244384766;0;53.45130157470703;0;1.3110727071762085;100;1.018548607826233;0;15.440526962280273;77.5;53.4513053894043;28.1639461517334;30;0;43;1.3110727071762085;14.373149871826172;9.490750312805176;17.716554641723633
15.2.2024 08:18:59;25;17.64590072631836;20;23.250301361083984;-11.878499984741211;17.64389991760254;22.78510093688965;17.529800415039062;23.715499877929688;2.9169857501983643;14.851300239562988;3.2362000942230225;-4.164999961853027;60.21770095825195;17.02790069580078;138.63999938964844;-4.981400012969971;3.973900079727173;-3.2939000129699707;14;18;1.5;20;4;35.807159423828125;0;64.67547607421875;0;12.716145515441895;100;0;0;7.535338878631592;77.5;64.6251449584961;35.807159423828125;30;0;43;12.716144561767578;1.3546671867370605;0.5382671356201172;16.423988342285156
15.2.2024 08:19:19;25;16.692832946777344;20;22.844499588012695;-11.01509952545166;16.575899124145508;22.54199981689453;16.692100524902344;23.14699935913086;2.6936511993408203;14.805800437927246;3.1259000301361084;-7.117599964141846;59.57490158081055;19.836000442504883;138.63999938964844;-6.794000148773193;2.967600107192993;-5.776400089263916;14;18;1.5;20;4;43.34616470336914;0;71.32064056396484;0;23.33176040649414;100;0;0;4.819429397583008;77.5;71.32064056396484;43.346168518066406;30;0;43;23.33176040649414;-0.8566927909851074;-0.5332927703857422;13.501821517944336
15.2.2024 08:19:39;25;15.713066101074219;20;22.817501068115234;-11.477499961853027;15.510000228881836;22.639299392700195;15.818499565124512;22.99570083618164;2.52506947517395;14.234999656677246;3.0260000228881836;-8.125800132751465;58.01900100708008;20.175600051879883;138.63999938964844;-7.7027997970581055;2.142400026321411;-7.076700210571289;14;18;1.5;20;4;51.61185073852539;0;77.30751037597656;0;25.991188049316406;100;0;0;3.8154690265655518;77.5;77.29400634765625;51.61185073852539;30;0;43;25.991188049316406;-1.180558681488037;-0.7575583457946777;11.701850891113281
15.2.2024 08:19:59;25;14.853999137878418;20;22.77505111694336;-11.91819953918457;14.549300193786621;22.774499893188477;15.031000137329102;22.77560043334961;2.3819563388824463;13.780400276184082;2.906399965286255;-8.94540023803711;56.31779861450195;20.256500244140625;138.63999938964844;-8.562299728393555;1.4061000347137451;-7.874800205230713;14;18;1.5;20;4;59.03190231323242;0;83.14862823486328;0;23.232208251953125;100;0;0;2.936582088470459;77.5;83.14863586425781;59.03190612792969;30;0;43;23.232206344604492;-1.165816307067871;-0.7826166152954102;10.429283142089844
