Datum;SW Temp;IW Temp;SW Feuchte;IW Feuchte;Vereisung VD;Temp 1 Klimakammer;Feuchte 1 Klimakammer;Temp 2 Klimakammer;Feuchte 2 Klimakammer;Mittelwert Feuchte absolut;Hochdruck;Saugdruck;Sauggastemperatur;Heißgastemperatur;Flüssigkeitstemperatur;Ölüberwachung;Sauggastemperatur Verdampfer;Temperatur Verdampfer Eintritt;Temperatur Verdampfer Austritt;SW Hochdruck;SW Hochdruck MAX;SW MOP;SW Nacheinspritzung;SW Min Überhitzung;Regler Temp Heizen;Regler Temp Kühlen;Regler Feuchte Befeuchten;Regler Feuchte Entfeuchten;Regler Hochdruck;Regler Hochdruck MAX;Regler Min Überhitzung;Regler MOP;Regler Nacheinspritzung;Y Lüfter;Y Befeuchter;Y Erhitzer;Y Expansionsventil Verdampfer;Y Heißgasventil;Y Kompressor;Y Verflüssiger;Überhitzung Kompressor;Überhitzung Verdampfer;Unterkühlung
27.2.2024 21:09:09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.2.2024 21:09:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.2.2024 21:09:14;30;15.541633605957031;40;79.90179443359375;-20.58329963684082;15.1875;79.83509826660156;15.1875;79.96849822998047;8.302589416503906;10.9375;1.7699999809265137;-10.183300018310547;60.062801361083984;-1.861299991607666;138.63999938964844;-15.317399978637695;9.829999923706055;9.657099723815918;14;18;1.5;20;4;100;0;48.80145263671875;0;0;100;100;92.81086730957031;15.899474143981934;0;0;0;0;0;43;0;6.735184669494629;1.6012849807739258;24.407522201538086
27.2.2024 21:17:03;15;15.97153377532959;80;69.31454467773438;-3.577699899673462;15.887299537658691;68.90850067138672;15.402600288391113;69.72059631347656;7.649735927581787;9.032099723815918;1.8545000553131104;-4.276800155639648;42.36399841308594;4.563199996948242;138.63999938964844;-8.097599983215332;11.455499649047852;10.232500076293945;14;18;1.5;20;4;0;0.3223724365234375;0;0.05011749267578125;6.775594711303711;100;6.0082173347473145;42.1962890625;17.057836532592773;77.5;28.728029251098633;0;15;93.59152221679688;43.333038330078125;6.775594711303711;11.83961009979248;8.017410278320312;11.682840347290039
27.2.2024 21:17:23;15;15.938067436218262;80;69.60365295410156;-6.261099815368652;15.751899719238281;68.69640350341797;15.437399864196777;70.51090240478516;7.712955474853516;9.568099975585938;1.000499963760376;-3.1721999645233154;49.38140106201172;4.906599998474121;138.63999938964844;-7.5671000480651855;13.515999794006348;11.42710018157959;14;18;1.5;20;4;0;0.45288848876953125;0.06153559684753418;0;0;100;15.952654838562012;44.442134857177734;24.521364212036133;77.5;0.06153559684753418;0;15;74.05818939208984;43;0;21.738887786865234;17.34438705444336;13.195760726928711
27.2.2024 21:17:43;15;15.854832649230957;80;69.84629821777344;-8.075699806213379;15.556500434875488;69.18830108642578;15.383099555969238;70.50430297851562;7.667690277099609;9.94789981842041;0.5439000129699707;-2.0218000411987305;56.499298095703125;5.840000152587891;138.63999938964844;-6.695899963378906;14.276100158691406;12.464699745178223;14;18;1.5;20;4;0;0.28791046142578125;1.1604945659637451;0;0;100;24.549894332885742;50.12690734863281;30.221113204956055;77.5;1.1604945659637451;0;5.077043056488037;54.49392318725586;43;0;28.881132125854492;24.20703125;13.535627365112305
27.2.2024 21:18:03;15;15.817166328430176;80;70.20904541015625;-4.023900032043457;15.437700271606445;69.61029815673828;15.375100135803223;70.80780029296875;7.6568756103515625;10.303799629211426;0.36890000104904175;-2.23799991607666;61.679901123046875;6.388599872589111;138.63999938964844;-6.35129976272583;14.520000457763672;13.321800231933594;14;18;1.5;20;4;0;0.4815216064453125;1.9726839065551758;0;0;100;30.167587280273438;58.49848937988281;32.58420944213867;77.5;1.9726839065551758;0;5.166207313537598;52.84553527832031;43;0;31.3270206451416;27.213220596313477;14.150771141052246
27.2.2024 21:18:23;15;15.711166381835938;80;70.74064636230469;-2.5978000164031982;15.254799842834473;70.94110107421875;15.378600120544434;70.54019927978516;7.677005767822266;10.511099815368652;0.367900013923645;-3.2634999752044678;65.82080078125;6.735799789428711;138.63999938964844;-10.035599708557129;14.628100395202637;13.854599952697754;14;18;1.5;20;4;0;0.03562164306640625;2.5171566009521484;0;0;100;33.107051849365234;64.223388671875;33.8657112121582;77.5;2.5171566009521484;0;5.013741493225098;54.59174346923828;43;0;30.337406158447266;23.57180404663086;14.468923568725586
27.2.2024 21:18:43;15;15.670100212097168;80;71.47875213623047;-7.438799858093262;15.187700271606445;71.58740234375;15.322500228881836;71.37010192871094;7.717611789703369;10.701000213623047;0.38600000739097595;-4.73390007019043;69.33689880371094;7.016900062561035;138.63999938964844;-19.172700881958008;14.684100151062012;14.178000450134277;14;18;1.5;20;4;0;0.04051971435546875;2.838129997253418;0;0;100;35.03850555419922;71.60677337646484;33.529022216796875;77.5;2.838129997253418;0;5.016711711883545;53.27217483520508;43;0;28.56136131286621;14.122560501098633;14.789542198181152
27.2.2024 21:19:03;15;15.604866027832031;80;72.15510559082031;-9.572600364685059;15.085100173950195;72.44830322265625;15.312600135803223;71.86190032958984;7.748803615570068;10.83549976348877;0.3010999858379364;-6.4475998878479;72.13369750976562;7.263800144195557;138.63999938964844;-23.72089958190918;14.739999771118164;14.372099876403809;14;18;1.5;20;4;0.15477678179740906;0;3.2131283283233643;0;0;100;37.99347686767578;79.7730484008789;33.87191390991211;77.5;3.2131283283233643;0.15477678179740906;5;54.653099060058594;43;0;28.208560943603516;10.936561584472656;14.964529037475586
