Datum;SW Temp;IW Temp;SW Feuchte;IW Feuchte;Vereisung VD;Temp 1 Klimakammer;Feuchte 1 Klimakammer;Temp 2 Klimakammer;Feuchte 2 Klimakammer;Mittelwert Feuchte absolut;Hochdruck;Saugdruck;Sauggastemperatur;Heißgastemperatur;Flüssigkeitstemperatur;Ölüberwachung;Sauggastemperatur Verdampfer;Temperatur Verdampfer Eintritt;Temperatur Verdampfer Austritt;SW Hochdruck;SW Hochdruck MAX;SW MOP;SW Nacheinspritzung;SW Min Überhitzung;Regler Temp Heizen;Regler Temp Kühlen;Regler Feuchte Befeuchten;Regler Feuchte Entfeuchten;Regler Hochdruck;Regler Hochdruck MAX;Regler Min Überhitzung;Regler MOP;Regler Nacheinspritzung;Y Lüfter;Y Befeuchter;Y Erhitzer;Y Expansionsventil Verdampfer;Y Heißgasventil;Y Kompressor;Y Verflüssiger;Überhitzung Kompressor;Überhitzung Verdampfer;Unterkühlung
16.2.2024 08:37:17;25;22.416566848754883;50;55.726951599121094;-11.894800186157227;22.749900817871094;52.662601470947266;21.749900817871094;58.79130172729492;9.230850219726562;9.0201997756958;3.140899896621704;26.47089958190918;32.304901123046875;24.212400436401367;138.63999938964844;15.872300148010254;17.611900329589844;17.723600387573242;14;18;1.5;20;4;0.780326247215271;0;4.123247146606445;0;0;100;0;27.01757049560547;21.447690963745117;77.5;4.121001243591309;0.780326247215271;30;88.06635284423828;43;0;32.630210876464844;22.031612396240234;-8.00851821899414
16.2.2024 08:37:37;25;22.172765731811523;50;49.52989959716797;-10.97249984741211;22.497100830078125;47.16490173339844;21.53179931640625;51.894901275634766;8.192421913146973;10.07919979095459;3.6791000366210938;22.64889907836914;39.789398193359375;19.14080047607422;138.63999938964844;16.136899948120117;18.18950080871582;11.864399909973145;14;18;1.5;20;4;3.133432149887085;0;12.941353797912598;0;0;100;0;12.115004539489746;18.843311309814453;77.5;12.349260330200195;3.133431911468506;30;68.52415466308594;43;0;25.334871292114258;18.819671630859375;0.6722984313964844
16.2.2024 08:37:57;25;21.59783363342285;50;41.16999816894531;-11.029600143432617;21.819400787353516;38.81079864501953;21.14389991760254;43.52920150756836;6.6345086097717285;11.373700141906738;2.9298999309539795;18.872800827026367;45.49789810180664;22.595399856567383;138.63999938964844;16.013099670410156;16.611600875854492;6.572999954223633;14;18;1.5;20;4;7.232532024383545;0;26.902015686035156;0;0;100;0;5.9046478271484375;19.92173194885254;77.5;26.902015686035156;7.217710971832275;30;48.975929260253906;43;0;26.489248275756836;23.627748489379883;1.288137435913086
16.2.2024 08:38:17;25;20.780933380126953;50;35.939300537109375;-10.581299781799316;20.909700393676758;34.57600021362305;20.513399124145508;37.3026008605957;5.467202663421631;11.92710018157959;2.4377999305725098;15.721099853515625;50.799598693847656;22.444900512695312;138.63999938964844;15.097800254821777;14.737899780273438;2.7207000255584717;14;18;1.5;20;4;12.857406616210938;0;39.090667724609375;0;0;100;0;1.3803496360778809;21.2510986328125;77.5;39.06855392456055;12.857407569885254;30;29.44291114807129;43;0;26.984840393066406;26.361539840698242;3.082571029663086
16.2.2024 08:38:37;25;19.85590171813965;50;31.10955047607422;-11.513400077819824;19.86079978942871;30.106700897216797;19.732900619506836;32.11240005493164;4.4682698249816895;12.893899917602539;2.7416999340057373;12.9399995803833;54.83580017089844;15.193900108337402;138.63999938964844;13.946700096130371;13.152099609375;-0.5335000157356262;14;18;1.5;20;4;19.651546478271484;0;50.87786102294922;0;0;100;0;0;19.83737564086914;77.5;50.8696403503418;19.629064559936523;30;9.90630054473877;43;0;21.910903930664062;22.91660499572754;13.084237098693848
16.2.2024 08:38:57;25;18.896865844726562;50;26.44610023498535;-11.158599853515625;18.93899917602539;25.53339958190918;18.8169002532959;27.358800888061523;3.628709077835083;14.356599807739258;3.1380999088287354;9.438899993896484;57.88719940185547;12.461899757385254;138.63999938964844;11.171799659729004;7.9953999519348145;-2.968100070953369;14;18;1.5;20;4;26.542436599731445;0;62.2203369140625;0;5.3293890953063965;100;0;0;16.2744083404541;77.5;62.18842315673828;26.542436599731445;30;0;43;5.3293890953063965;15.617135047912598;17.350034713745117;19.729862213134766
16.2.2024 08:39:17;25;17.935300827026367;50;23.174150466918945;-10.606800079345703;17.884199142456055;22.716100692749023;18.030099868774414;23.632200241088867;2.986567497253418;14.99020004272461;3.22379994392395;-1.5543999671936035;60.34590148925781;19.446199417114258;138.63999938964844;-2.110100030899048;3.098099946975708;-3.8961000442504883;14;18;1.5;20;4;34.09730911254883;0;72.69373321533203;0;18.06578826904297;100;0;0;10.162843704223633;77.5;72.65155029296875;34.09730911254883;30;0;43;18.06578826904297;4.0543317794799805;3.4963316917419434;14.357887268066406
16.2.2024 08:39:37;25;16.855165481567383;50;22.614299774169922;-11.40939998626709;16.736400604248047;22.47960090637207;16.98699951171875;22.749000549316406;2.6999094486236572;14.613699913024902;3.1064000129699707;-6.774600028991699;58.86759948730469;21.624399185180664;138.63999938964844;-6.16379976272583;1.6305999755859375;-4.322000026702881;14;18;1.5;20;4;42.28949737548828;0;80.81446838378906;0;26.099321365356445;100;0;0;5.681052207946777;77.5;80.77872467041016;42.28949737548828;30;0;43;26.099321365356445;-0.38213300704956055;0.2286672592163086;11.226011276245117
16.2.2024 08:39:57;25;15.9396333694458;50;22.361900329589844;-9.456600189208984;15.6899995803833;22.32819938659668;16.149499893188477;22.395599365234375;2.5126125812530518;14.049500465393066;2.948199987411499;-8.031000137329102;56.76319885253906;21.952800750732422;138.63999938964844;-7.612199783325195;0.6383000016212463;-4.899199962615967;14;18;1.5;20;4;49.758243560791016;0;88.3619613647461;0;26.570293426513672;100;0;0;4.801530838012695;77.5;88.3279037475586;49.73622512817383;30;0;43;26.56732749938965;-0.5432839393615723;-0.12438344955444336;9.441667556762695
16.2.2024 08:40:17;25;14.991799354553223;50;22.271949768066406;-10.844300270080566;14.645099639892578;22.35919952392578;15.27400016784668;22.18470001220703;2.350501298904419;13.71310043334961;2.8503000736236572;-8.960399627685547;55.5281982421875;22.060699462890625;138.63999938964844;-8.526800155639648;-0.1607999950647354;-5.709400177001953;14;18;1.5;20;4;58.085174560546875;0;95.86959075927734;0;22.603710174560547;100;0;0;3.7865097522735596;77.5;95.8308334350586;58.085174560546875;30;0;43;22.603710174560547;-0.778564453125;-0.34496498107910156;8.4464111328125
16.2.2024 08:40:37;25;14.21683406829834;50;22.15250015258789;-11.292200088500977;13.770999908447266;22.31719970703125;14.574000358581543;21.98780059814453;2.2081902027130127;13.639300346374512;2.768699884414673;-9.665800094604492;54.420501708984375;22.131799697875977;138.63999938964844;-9.325900077819824;-0.8144999742507935;-6.407400131225586;14;18;1.5;20;4;65.24555969238281;0;100;0;18.02924346923828;100;0;0;2.953122138977051;77.5;100;65.22526550292969;30;0;43;18.02924346923828;-0.8941164016723633;-0.5541162490844727;8.178657531738281
16.2.2024 08:40:57;25;13.434399604797363;50;22.044950485229492;-11.114399909973145;12.919400215148926;22.421100616455078;13.905699729919434;21.668800354003906;2.098769426345825;13.711999893188477;2.7225000858306885;-10.225700378417969;53.72840118408203;22.210100173950195;138.63999938964844;-9.910400390625;-1.3680000305175781;-6.960299968719482;14;18;1.5;20;4;72.96142578125;0;100;0;14.368045806884766;100;0;0;1.9528685808181763;77.5;100;72.96142578125;30;0;43;14.368045806884766;-1.1178340911865234;-0.8025341033935547;8.294088363647461
16.2.2024 08:41:17;25;12.786700248718262;50;22.11319923400879;-9.827400207519531;12.193499565124512;22.525999069213867;13.300399780273438;21.70039939880371;2.0123636722564697;13.874799728393555;2.7074999809265137;-10.63070011138916;53.235198974609375;22.50349998474121;138.63999938964844;-10.258099555969238;-1.651900053024292;-7.36269998550415;14;18;1.5;20;4;80.14778900146484;0;100;0;12.520246505737305;100;0;0;0.8565943241119385;77.5;100;80.12498474121094;30;0;43;12.605761528015137;-1.4137144088745117;-1.0414142608642578;8.432426452636719
