timestamp(UTC),NetPM-PM25,NetPM-PM10,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetADC_NO2-NO2,NetADC_NO2-NO2_ug
2024-02-12T13:41:38,0.31,0.33,29.86,1601.89,16.19,2919.75,0.2501,581.2669,20.0000,35.10,14.83,991.26,34.34,65.44
2024-02-12T13:41:43,0.34,0.36,30.15,1602.40,16.19,2920.74,0.2503,581.6465,20.0000,35.33,14.83,991.28,34.34,65.44
2024-02-12T13:41:48,0.35,0.37,30.31,1602.74,16.19,2921.41,0.2503,581.5976,20.0000,35.48,14.82,991.26,47.70,90.90
2024-02-12T13:41:53,0.38,0.39,30.37,1602.88,16.19,2921.64,0.2502,581.4891,20.0000,35.61,14.82,991.25,52.47,99.99
2024-02-12T13:41:58,0.37,0.38,30.58,1601.97,16.18,2920.11,0.2503,581.7748,20.0000,35.98,14.82,991.29,57.24,109.08
2024-02-12T13:42:03,0.39,0.41,31.02,1601.94,16.16,2920.02,0.2501,581.2740,20.0000,36.48,14.81,991.25,52.94,100.88
2024-02-12T13:42:08,0.45,0.47,31.38,1601.69,16.16,2919.63,0.2505,582.1205,20.0000,37.15,14.81,991.27,57.71,109.98
2024-02-12T13:42:13,0.42,0.43,31.98,1601.28,16.16,2918.94,0.2509,583.0186,20.0000,37.92,14.80,991.26,52.94,100.89
2024-02-12T13:42:18,0.33,0.35,32.84,1600.42,16.16,2917.68,0.2510,583.4504,20.0000,38.36,14.79,991.33,48.65,92.72
2024-02-12T13:42:23,0.28,0.29,33.16,1599.74,16.12,2916.12,0.2510,583.3256,20.0000,38.67,14.79,991.22,52.94,100.89
2024-02-12T13:42:28,0.25,0.26,33.46,1599.75,16.12,2916.32,0.2508,582.8353,20.0000,39.07,14.79,991.28,66.77,127.25
2024-02-12T13:42:33,0.28,0.29,33.78,1599.07,16.11,2915.00,0.2508,582.9242,20.0000,39.53,14.79,991.26,57.71,109.98
2024-02-12T13:42:38,0.25,0.26,34.25,1599.11,16.12,2915.22,0.2509,583.2460,20.0000,39.91,14.79,991.30,43.88,83.63
2024-02-12T13:42:43,0.26,0.27,34.45,1599.49,16.11,2915.92,0.2507,582.7543,20.0000,40.11,14.79,991.31,39.11,74.54
2024-02-12T13:42:48,0.39,0.40,34.60,1599.87,16.09,2916.76,0.2506,582.5303,20.0000,40.25,14.78,991.32,48.17,91.81
2024-02-12T13:42:53,0.43,0.45,34.75,1599.55,16.11,2916.25,0.2506,582.5513,20.0000,40.30,14.77,991.31,52.94,100.90
2024-02-12T13:42:58,0.47,0.49,34.78,1599.36,16.09,2916.09,0.2502,581.6563,20.0000,40.35,14.77,991.37,48.17,91.82
2024-02-12T13:43:03,0.45,0.47,34.79,1600.46,16.09,2918.18,0.2502,581.6756,20.0000,40.36,14.76,991.36,43.40,82.73
2024-02-12T13:43:08,0.47,0.49,34.73,1600.78,16.09,2918.67,0.2500,581.1626,20.0000,40.24,14.76,991.34,57.24,109.11
2024-02-12T13:43:13,0.49,0.51,34.65,1600.57,16.08,2918.25,0.2501,581.3272,20.0000,40.26,14.76,991.32,39.11,74.55
2024-02-12T13:43:18,0.46,0.48,34.66,1599.67,16.05,2916.83,0.2500,581.2243,20.0000,40.25,14.75,991.36,57.24,109.11
2024-02-12T13:43:23,0.44,0.46,34.57,1599.12,16.05,2915.87,0.2502,581.5584,20.0000,40.06,14.75,991.37,43.40,82.73
2024-02-12T13:43:28,0.43,0.44,34.46,1599.67,16.05,2916.91,0.2498,580.7896,20.0000,39.88,14.74,991.35,43.40,82.73
2024-02-12T13:43:33,0.39,0.40,34.28,1598.79,16.07,2915.37,0.2500,581.1427,20.0000,39.66,14.74,991.38,38.63,73.64
2024-02-12T13:43:38,0.47,0.48,34.10,1599.10,16.07,2916.09,0.2495,579.9603,20.0000,39.44,14.73,991.40,38.63,73.65
2024-02-12T13:43:43,0.50,0.52,33.90,1598.13,16.05,2914.50,0.2493,579.6037,20.0000,39.36,14.70,991.35,43.40,82.75
2024-02-12T13:43:48,0.49,0.50,33.76,1597.28,16.02,2912.89,0.2497,580.5540,20.0000,39.19,14.71,991.37,29.57,56.38
2024-02-12T13:43:53,0.48,0.50,33.60,1597.39,16.05,2913.21,0.2495,580.0776,20.0000,38.93,14.70,991.38,47.70,90.95
2024-02-12T13:43:58,0.41,0.42,33.44,1597.40,16.04,2913.45,0.2494,579.8967,20.0000,38.66,14.68,991.38,42.93,81.86
2024-02-12T13:44:03,0.32,0.33,33.24,1597.17,16.02,2912.99,0.2491,579.2366,20.0000,38.62,14.68,991.37,33.86,64.56
2024-02-12T13:44:08,0.29,0.30,33.06,1596.26,15.99,2911.42,0.2490,578.9938,20.0000,38.36,14.68,991.40,38.63,73.66
2024-02-12T13:44:13,0.35,0.37,32.82,1596.92,15.99,2912.80,0.2490,579.1294,20.0000,38.06,14.67,991.43,38.63,73.66
2024-02-12T13:44:18,0.42,0.44,32.61,1596.40,15.99,2911.75,0.2489,578.9095,20.0000,37.84,14.67,991.39,38.63,73.66
2024-02-12T13:44:23,0.42,0.44,32.47,1596.81,15.99,2912.65,0.2490,579.0949,20.0000,37.78,14.65,991.37,52.47,100.06
2024-02-12T13:44:28,0.37,0.39,32.35,1597.85,15.98,2914.61,0.2489,578.9499,20.0000,37.66,14.65,991.40,29.10,55.49
2024-02-12T13:44:33,0.30,0.31,32.22,1598.18,15.99,2915.28,0.2486,578.2416,20.0000,37.33,14.65,991.42,38.63,73.67
2024-02-12T13:44:38,0.30,0.31,32.01,1598.08,15.98,2915.18,0.2487,578.5016,20.0000,37.08,14.64,991.41,33.86,64.57
2024-02-12T13:44:43,0.32,0.33,31.68,1597.78,15.98,2914.88,0.2487,578.4870,20.0000,36.89,14.63,991.46,33.86,64.58
2024-02-12T13:44:48,0.35,0.37,31.52,1597.50,15.95,2914.28,0.2489,578.8531,20.0000,36.70,14.62,991.40,33.86,64.58
2024-02-12T13:44:53,0.33,0.34,31.37,1596.84,15.94,2913.24,0.2486,578.1221,20.0000,36.46,14.61,991.41,33.86,64.58
2024-02-12T13:44:58,0.41,0.43,31.16,1597.05,15.95,2913.71,0.2487,578.4904,20.0000,36.29,14.60,991.42,38.16,72.78
2024-02-12T13:45:03,0.46,0.47,30.93,1597.63,15.95,2914.79,0.2490,579.1142,20.0000,36.10,14.60,991.42,24.80,47.30
2024-02-12T13:45:08,0.47,0.48,30.76,1597.55,15.94,2914.75,0.2487,578.4988,20.0000,35.81,14.59,991.42,38.16,72.79
2024-02-12T13:45:13,0.50,0.52,30.62,1597.42,15.91,2914.64,0.2489,578.9305,20.0000,35.63,14.58,991.43,42.93,81.89
2024-02-12T13:45:18,0.48,0.50,30.47,1597.62,15.90,2915.20,0.2488,578.7369,20.0000,35.59,14.57,991.46,29.10,55.51
2024-02-12T13:45:23,0.51,0.53,30.37,1597.47,15.91,2914.93,0.2489,579.0868,20.0000,35.41,14.57,991.46,33.86,64.59
2024-02-12T13:45:28,0.49,0.51,30.26,1597.49,15.88,2915.03,0.2488,578.8742,20.0000,35.29,14.56,991.45,42.93,81.90
2024-02-12T13:45:33,1.45,1.50,30.13,1598.34,15.88,2916.51,0.2489,579.1488,20.0000,35.28,14.56,991.43,38.16,72.80
2024-02-12T13:45:38,1.25,1.30,30.15,1597.57,15.88,2915.33,0.2489,578.9687,20.0000,35.25,14.55,991.47,33.86,64.60
2024-02-12T13:45:43,0.99,1.03,30.12,1598.14,15.88,2916.58,0.2490,579.2589,20.0000,35.16,14.52,991.43,42.93,81.91
2024-02-12T13:45:48,0.79,0.82,30.05,1598.18,15.90,2916.73,0.2489,579.1286,20.0000,35.07,14.52,991.47,33.86,64.60
2024-02-12T13:45:53,0.65,0.67,29.96,1597.65,15.84,2915.96,0.2491,579.6762,20.0000,35.01,14.51,991.50,42.93,81.91
2024-02-12T13:45:58,0.54,0.56,29.95,1598.57,15.87,2917.66,0.2494,580.3395,20.0000,34.98,14.50,991.47,29.57,56.42
2024-02-12T13:46:03,0.47,0.49,29.91,1598.73,15.87,2918.12,0.2495,580.5519,20.0000,35.01,14.49,991.49,52.47,100.12
2024-02-12T13:46:08,0.53,0.55,29.92,1598.45,15.84,2917.61,0.2494,580.2810,20.0000,35.01,14.49,991.49,47.70,91.02
2024-02-12T13:46:13,0.63,0.65,29.95,1598.64,15.82,2918.06,0.2493,580.2495,20.0000,35.03,14.48,991.49,52.47,100.13
2024-02-12T13:46:18,0.59,0.62,29.93,1598.36,15.84,2917.64,0.2499,581.5858,20.0000,35.09,14.47,991.49,47.70,91.03
2024-02-12T13:46:23,0.59,0.61,30.06,1597.65,15.82,2916.56,0.2494,580.4111,20.0000,35.19,14.47,991.56,29.57,56.43
2024-02-12T13:46:28,0.62,0.65,30.15,1598.05,15.81,2917.27,0.2500,581.7759,20.0000,35.26,14.46,991.52,33.86,64.62
2024-02-12T13:46:33,0.66,0.69,30.24,1598.51,15.81,2918.24,0.2497,581.1663,20.0000,35.35,14.45,991.53,52.47,100.14
2024-02-12T13:46:38,0.62,0.64,30.28,1598.40,15.81,2918.09,0.2498,581.4107,20.0000,35.58,14.45,991.55,43.40,82.83
2024-02-12T13:46:43,0.52,0.54,30.49,1598.92,15.80,2919.12,0.2498,581.5350,20.0000,35.78,14.44,991.54,57.24,109.25
2024-02-12T13:46:48,0.47,0.49,30.67,1598.76,15.78,2918.95,0.2504,582.8616,20.0000,36.21,14.44,991.58,52.47,100.15
2024-02-12T13:46:53,0.43,0.45,31.17,1598.35,15.75,2918.13,0.2501,582.0630,20.0000,36.48,14.44,991.56,48.17,91.94
2024-02-12T13:46:58,0.43,0.45,31.35,1598.79,15.75,2919.08,0.2501,582.1712,20.0000,36.75,14.43,991.57,25.28,48.25
2024-02-12T13:47:03,0.38,0.39,31.60,1598.52,15.75,2918.65,0.2499,581.6594,20.0000,36.94,14.43,991.59,43.40,82.84
2024-02-12T13:47:08,0.29,0.31,31.83,1598.83,15.78,2919.43,0.2501,582.3294,20.0000,37.23,14.42,991.63,52.94,101.06
2024-02-12T13:47:13,0.35,0.36,32.08,1599.08,15.75,2919.70,0.2503,582.5719,20.0000,37.78,14.42,991.57,52.47,100.16
2024-02-12T13:47:18,0.37,0.38,32.44,1599.27,15.74,2920.18,0.2504,582.9493,20.0000,38.10,14.42,991.61,48.17,91.95
2024-02-12T13:47:23,0.42,0.44,32.78,1599.07,15.77,2919.91,0.2504,582.8424,20.0000,38.30,14.41,991.61,43.40,82.85
2024-02-12T13:47:28,0.50,0.52,33.02,1599.19,15.77,2920.01,0.2501,582.2248,20.0000,38.42,14.41,991.57,48.65,92.87
2024-02-12T13:47:33,0.53,0.55,33.07,1599.03,15.75,2919.86,0.2497,581.4162,20.0000,38.49,14.40,991.58,62.01,118.38
2024-02-12T13:47:38,0.53,0.55,33.18,1598.96,15.74,2919.80,0.2500,582.0998,20.0000,38.68,14.40,991.60,39.11,74.66
2024-02-12T13:47:43,0.53,0.55,33.24,1599.14,15.72,2920.23,0.2502,582.5201,20.0000,38.96,14.40,991.64,48.17,91.96
2024-02-12T13:47:48,0.48,0.50,33.54,1600.12,15.72,2922.29,0.2501,582.2980,20.0000,39.15,14.39,991.70,48.17,91.97
2024-02-12T13:47:53,0.42,0.44,33.67,1600.18,15.72,2922.37,0.2500,582.0514,20.0000,39.24,14.38,991.65,57.24,109.29
2024-02-12T13:47:58,0.39,0.41,33.76,1600.08,15.70,2922.23,0.2500,582.1827,20.0000,39.29,14.38,991.67,43.40,82.86
2024-02-12T13:48:03,0.42,0.44,33.78,1600.99,15.71,2924.21,0.2500,582.0881,20.0000,39.26,14.36,991.70,43.40,82.87
2024-02-12T13:48:08,0.38,0.40,33.73,1601.10,15.70,2924.51,0.2496,581.2551,20.0000,39.07,14.36,991.74,43.40,82.88
2024-02-12T13:48:13,0.45,0.47,33.62,1600.96,15.68,2924.21,0.2495,581.1230,20.0000,38.92,14.35,991.69,43.40,82.87
2024-02-12T13:48:18,0.47,0.49,33.48,1601.24,15.70,2924.73,0.2495,580.9579,20.0000,38.78,14.35,991.70,47.70,91.09
2024-02-12T13:48:23,0.44,0.46,33.31,1601.63,15.68,2925.73,0.2492,580.4829,20.0000,38.55,14.34,991.76,38.63,73.77
2024-02-12T13:48:28,0.36,0.37,33.16,1601.14,15.70,2924.81,0.2492,580.4003,20.0000,38.56,14.34,991.75,38.63,73.77
2024-02-12T13:48:33,0.27,0.28,33.12,1601.67,15.70,2925.73,0.2491,580.0421,20.0000,38.31,14.34,991.73,47.70,91.09
2024-02-12T13:48:38,0.25,0.26,32.87,1602.18,15.68,2926.83,0.2493,580.5622,20.0000,38.09,14.32,991.72,33.86,64.67
2024-02-12T13:48:43,0.24,0.25,32.66,1601.99,15.67,2926.49,0.2488,579.4368,20.0000,37.90,14.32,991.72,47.70,91.10
2024-02-12T13:48:48,0.24,0.25,32.49,1602.27,15.67,2927.07,0.2488,579.5482,20.0000,37.73,14.31,991.71,51.99,99.29
2024-02-12T13:48:53,0.25,0.26,32.31,1601.63,15.64,2926.04,0.2488,579.5986,20.0000,37.56,14.31,991.76,38.63,73.78
2024-02-12T13:48:58,0.22,0.23,32.11,1601.39,15.64,2925.61,0.2486,579.0034,20.0000,37.31,14.30,991.73,29.57,56.48
2024-02-12T13:49:03,0.22,0.23,31.95,1601.86,15.65,2926.60,0.2486,579.1316,20.0000,37.12,14.30,991.77,33.86,64.67
2024-02-12T13:49:08,0.23,0.24,31.78,1602.15,15.64,2927.19,0.2487,579.3116,20.0000,36.94,14.29,991.76,38.16,72.89
2024-02-12T13:49:13,0.23,0.24,31.67,1602.12,15.64,2927.27,0.2484,578.6683,20.0000,36.81,14.28,991.77,33.86,64.68
2024-02-12T13:49:18,0.24,0.25,31.34,1601.38,15.61,2925.82,0.2483,578.2923,20.0000,36.65,14.28,991.74,38.16,72.89
2024-02-12T13:49:23,0.25,0.26,31.24,1601.45,15.61,2925.96,0.2480,577.6721,20.0000,36.31,14.28,991.74,29.10,55.58
2024-02-12T13:49:28,0.31,0.33,31.05,1601.15,15.60,2925.57,0.2482,578.2187,20.0000,36.12,14.27,991.76,33.86,64.68
2024-02-12T13:49:33,0.29,0.30,30.82,1602.38,15.58,2927.96,0.2482,578.2221,20.0000,35.97,14.26,991.77,43.40,82.91
2024-02-12T13:49:38,0.51,0.53,30.64,1602.39,15.58,2928.00,0.2481,577.8912,20.0000,35.85,14.26,991.78,33.86,64.68
2024-02-12T13:49:43,0.50,0.52,30.56,1601.87,15.57,2927.22,0.2481,578.0991,20.0000,35.60,14.24,991.77,38.16,72.90
2024-02-12T13:49:48,0.42,0.44,30.46,1603.07,15.58,2929.31,0.2479,577.4821,20.0000,35.39,14.24,991.73,20.03,38.26
2024-02-12T13:49:53,0.32,0.34,30.17,1602.82,15.58,2929.03,0.2483,578.6110,20.0000,35.24,14.23,991.76,6.68,12.76
2024-02-12T13:49:58,0.28,0.29,30.08,1602.53,15.54,2928.56,0.2483,578.5074,20.0000,35.10,14.22,991.74,24.80,47.38
2024-02-12T13:50:03,0.28,0.29,29.99,1601.96,15.56,2927.63,0.2485,578.9783,20.0000,35.06,14.21,991.75,34.34,65.61
2024-02-12T13:50:08,0.29,0.30,29.90,1601.88,15.56,2927.60,0.2484,578.6872,20.0000,34.94,14.20,991.75,38.16,72.91
2024-02-12T13:50:13,0.26,0.27,29.87,1600.85,15.57,2925.59,0.2484,578.8051,20.0000,34.85,14.21,991.75,42.93,82.02
2024-02-12T13:50:18,0.25,0.26,29.72,1600.80,15.54,2925.55,0.2483,578.6369,20.0000,34.84,14.19,991.69,33.86,64.69
2024-02-12T13:50:23,0.41,0.43,29.73,1600.52,15.54,2925.21,0.2485,579.1566,20.0000,34.79,14.18,991.71,47.70,91.14
2024-02-12T13:50:28,0.43,0.45,29.70,1601.24,15.51,2926.62,0.2491,580.3549,20.0000,34.80,14.17,991.72,33.86,64.70
2024-02-12T13:50:33,0.41,0.43,29.67,1602.09,15.51,2928.21,0.2487,579.4252,20.0000,34.79,14.17,991.73,33.86,64.70
2024-02-12T13:50:38,0.41,0.43,29.73,1602.18,15.50,2928.49,0.2490,580.2387,20.0000,34.87,14.16,991.73,47.70,91.15
2024-02-12T13:50:43,0.36,0.37,29.77,1600.97,15.49,2926.33,0.2493,580.8508,20.0000,35.16,14.15,991.71,52.47,100.27
2024-02-12T13:50:48,0.48,0.50,30.12,1601.28,15.51,2926.98,0.2497,581.8930,20.0000,35.56,14.15,991.74,52.47,100.27
2024-02-12T13:50:53,0.49,0.52,30.41,1600.68,15.50,2926.05,0.2497,581.9518,20.0000,35.78,14.14,991.76,52.47,100.27
2024-02-12T13:50:58,0.42,0.44,30.62,1599.71,15.47,2924.41,0.2491,580.4824,19.0000,36.04,14.14,991.81,43.40,82.94
2024-02-12T13:51:03,0.32,0.34,30.94,1599.05,15.49,2923.03,0.2496,581.7534,20.0000,36.31,14.14,991.75,71.07,135.82
2024-02-12T13:51:08,0.23,0.24,31.22,1598.74,15.47,2922.57,0.2497,581.9840,20.0000,36.76,14.13,991.75,62.01,118.51
2024-02-12T13:51:13,0.16,0.17,31.56,1598.85,15.47,2922.82,0.2496,581.7534,20.0000,37.33,14.12,991.74,52.94,101.18
2024-02-12T13:51:18,0.16,0.17,31.97,1598.06,15.46,2921.46,0.2500,582.6742,20.0000,37.79,14.12,991.76,62.01,118.51
2024-02-12T13:51:23,0.15,0.16,32.44,1597.86,15.46,2921.05,0.2502,583.2462,20.0000,38.07,14.12,991.75,48.17,92.06
2024-02-12T13:51:28,0.29,0.31,32.77,1597.26,15.46,2920.13,0.2502,583.0793,20.0000,38.35,14.11,991.77,57.24,109.40
2024-02-12T13:51:33,0.37,0.38,32.98,1596.62,15.44,2919.08,0.2500,582.6734,20.0000,38.80,14.10,991.78,62.48,119.42
2024-02-12T13:51:38,0.45,0.47,33.33,1597.11,15.44,2920.03,0.2502,583.2917,20.0000,39.36,14.10,991.80,66.77,127.62
2024-02-12T13:51:43,0.45,0.47,33.83,1597.13,15.44,2920.11,0.2502,583.2247,20.0000,39.73,14.09,991.78,52.94,101.19
2024-02-12T13:51:48,0.43,0.45,34.10,1596.41,15.43,2918.71,0.2502,583.2538,20.0000,39.84,14.09,991.75,52.47,100.29
2024-02-12T13:51:53,0.39,0.41,34.24,1596.23,15.42,2918.31,0.2498,582.3078,20.0000,39.92,14.10,991.76,57.71,110.30
2024-02-12T13:51:58,0.42,0.44,34.36,1596.53,15.42,2918.97,0.2499,582.5614,20.0000,39.99,14.09,991.76,62.01,118.53
2024-02-12T13:52:03,0.46,0.48,34.41,1597.46,15.44,2920.55,0.2499,582.4198,20.0000,40.01,14.09,991.73,57.24,109.40
2024-02-12T13:52:08,0.53,0.56,34.41,1598.28,15.43,2922.25,0.2498,582.2978,20.0000,39.96,14.08,991.76,52.47,100.29
2024-02-12T13:52:13,0.46,0.49,34.37,1597.51,15.40,2920.75,0.2492,580.8449,20.0000,39.92,14.08,991.72,43.40,82.95
2024-02-12T13:52:18,0.37,0.39,34.33,1598.74,15.43,2923.05,0.2495,581.5180,20.0000,39.91,14.08,991.74,57.24,109.41
2024-02-12T13:52:23,0.34,0.36,34.28,1598.71,15.42,2923.07,0.2494,581.3402,20.0000,39.77,14.07,991.73,43.40,82.96
2024-02-12T13:52:28,0.35,0.37,34.19,1598.52,15.37,2922.66,0.2496,581.8147,19.0000,39.70,14.07,991.71,34.34,65.64
2024-02-12T13:52:33,0.44,0.46,34.09,1598.56,15.36,2922.83,0.2493,581.2494,19.0000,39.57,14.06,991.71,57.24,109.41
2024-02-12T13:52:38,0.47,0.50,33.92,1598.78,15.37,2923.17,0.2493,581.0614,20.0000,39.46,14.06,991.69,38.63,73.84
2024-02-12T13:52:43,0.42,0.45,33.85,1597.65,15.36,2921.33,0.2491,580.6425,19.0000,39.30,14.05,991.73,33.86,64.73
2024-02-12T13:52:48,0.40,0.42,33.74,1597.81,15.37,2921.60,0.2487,579.7416,19.0000,39.14,14.05,991.72,52.47,100.30
2024-02-12T13:52:53,0.35,0.37,33.54,1596.96,15.34,2920.07,0.2486,579.5962,20.0000,38.98,14.04,991.70,43.40,82.96
2024-02-12T13:52:58,0.29,0.31,33.42,1596.82,15.37,2919.94,0.2487,579.8158,19.0000,38.80,14.03,991.70,43.40,82.97
2024-02-12T13:53:03,0.28,0.30,33.28,1596.47,15.33,2919.35,0.2485,579.2712,19.0000,38.67,14.02,991.69,33.86,64.73
2024-02-12T13:53:08,0.27,0.29,33.16,1596.44,15.36,2919.44,0.2485,579.2868,19.0000,38.46,14.01,991.70,47.70,91.19
2024-02-12T13:53:13,0.23,0.24,32.96,1595.27,15.34,2917.29,0.2482,578.7735,19.0000,38.17,14.01,991.69,38.63,73.85
2024-02-12T13:53:18,0.19,0.20,32.76,1595.83,15.33,2918.40,0.2484,579.2682,19.0000,37.94,14.00,991.69,33.86,64.74
2024-02-12T13:53:23,0.16,0.17,32.52,1596.49,15.32,2919.79,0.2484,579.2432,20.0000,37.79,13.99,991.72,38.63,73.86
2024-02-12T13:53:28,0.20,0.21,32.36,1597.74,15.32,2922.08,0.2479,577.9770,19.0000,37.62,13.99,991.72,42.93,82.08
2024-02-12T13:53:33,0.24,0.25,32.13,1597.70,15.32,2922.00,0.2482,578.6149,19.0000,37.24,13.98,991.68,33.86,64.74
2024-02-12T13:53:38,0.33,0.35,31.92,1597.74,15.30,2922.21,0.2479,578.0166,20.0000,37.12,13.98,991.73,42.93,82.09
2024-02-12T13:53:43,0.52,0.54,31.74,1597.88,15.29,2922.41,0.2479,578.0299,19.0000,37.01,13.98,991.71,38.63,73.86
2024-02-12T13:53:48,0.65,0.69,31.57,1598.17,15.27,2923.06,0.2478,577.8281,19.0000,36.90,13.98,991.75,38.63,73.87
2024-02-12T13:53:53,0.66,0.69,31.45,1597.72,15.27,2922.20,0.2478,577.8062,19.0000,36.73,13.97,991.71,43.40,82.98
2024-02-12T13:53:58,0.60,0.63,31.29,1598.11,15.26,2922.90,0.2478,577.8974,19.0000,36.46,13.97,991.70,29.10,55.64
2024-02-12T13:54:03,0.56,0.59,31.15,1598.46,15.29,2923.50,0.2477,577.6372,19.0000,36.28,13.97,991.68,20.03,38.30
2024-02-12T13:54:08,0.52,0.55,30.94,1598.06,15.23,2923.03,0.2478,577.9734,19.0000,35.92,13.95,991.71,33.86,64.75
2024-02-12T13:54:13,0.49,0.51,30.69,1599.00,15.23,2924.70,0.2478,577.7803,19.0000,35.71,13.95,991.69,20.03,38.30
2024-02-12T13:54:18,0.46,0.49,30.53,1598.54,15.27,2923.95,0.2481,578.5535,19.0000,35.57,13.95,991.72,38.16,72.97
2024-02-12T13:54:23,0.47,0.50,30.38,1598.92,15.23,2924.73,0.2480,578.4651,19.0000,35.49,13.94,991.72,24.80,47.43
2024-02-12T13:54:28,0.47,0.50,30.34,1598.65,15.25,2924.25,0.2478,577.8536,19.0000,35.42,13.94,991.72,33.86,64.75
2024-02-12T13:54:33,0.44,0.46,30.21,1599.33,15.22,2925.73,0.2474,577.0953,19.0000,35.20,13.92,991.73,42.93,82.10
2024-02-12T13:54:38,0.41,0.43,30.09,1599.04,15.22,2925.12,0.2478,577.8960,19.0000,35.12,13.92,991.70,38.16,72.98
2024-02-12T13:54:43,0.38,0.40,29.99,1597.99,15.18,2923.40,0.2478,577.9767,19.0000,35.06,13.90,991.71,34.34,65.68
2024-02-12T13:54:48,0.35,0.37,29.95,1598.65,15.21,2924.57,0.2479,578.2204,19.0000,35.02,13.89,991.66,42.93,82.11
2024-02-12T13:54:53,0.71,0.75,29.96,1599.06,15.18,2925.58,0.2482,578.9507,19.0000,34.97,13.88,991.71,42.93,82.11
2024-02-12T13:54:58,0.68,0.72,29.91,1599.71,15.18,2926.83,0.2483,579.1075,19.0000,34.88,13.87,991.70,42.93,82.11
2024-02-12T13:55:03,0.63,0.66,29.81,1599.45,15.18,2926.58,0.2481,578.7837,19.0000,34.88,13.85,991.70,42.93,82.12
2024-02-12T13:55:08,0.53,0.56,29.79,1599.94,15.15,2927.52,0.2482,578.9650,19.0000,34.89,13.85,991.72,47.70,91.25
2024-02-12T13:55:13,0.45,0.47,29.81,1599.41,15.18,2926.67,0.2483,579.3038,19.0000,34.92,13.84,991.72,33.86,64.77
2024-02-12T13:55:18,0.46,0.48,29.85,1600.71,15.13,2929.24,0.2483,579.4097,19.0000,35.02,13.82,991.72,42.93,82.13
2024-02-12T13:55:23,0.52,0.55,29.86,1601.89,15.16,2931.47,0.2483,579.2936,19.0000,35.05,13.81,991.71,43.40,83.03
2024-02-12T13:55:28,0.55,0.58,29.95,1601.94,15.15,2931.59,0.2485,579.7352,19.0000,35.14,13.81,991.72,47.70,91.26
2024-02-12T13:55:33,0.53,0.56,30.02,1602.38,15.15,2932.41,0.2484,579.6279,19.0000,35.21,13.81,991.72,61.53,117.72
2024-02-12T13:55:38,0.55,0.58,30.13,1603.54,15.12,2934.53,0.2488,580.4702,19.0000,35.40,13.80,991.69,48.17,92.16
2024-02-12T13:55:43,0.57,0.60,30.26,1604.15,15.15,2935.61,0.2488,580.4599,19.0000,35.76,13.80,991.68,52.94,101.28
2024-02-12T13:55:48,0.55,0.57,30.61,1604.48,15.10,2936.38,0.2489,580.8237,19.0000,36.19,13.80,991.73,52.47,100.39
2024-02-12T13:55:53,0.50,0.53,30.92,1604.25,15.10,2936.01,0.2491,581.2022,19.0000,36.43,13.79,991.71,34.34,65.70
2024-02-12T13:55:58,0.47,0.50,31.24,1604.78,15.10,2936.87,0.2489,580.7449,19.0000,36.61,13.79,991.68,57.71,110.41
2024-02-12T13:56:03,0.47,0.49,31.54,1604.57,15.13,2936.55,0.2492,581.4204,19.0000,37.33,13.78,991.67,52.94,101.29
2024-02-12T13:56:08,0.48,0.50,32.01,1604.40,15.10,2936.24,0.2492,581.3819,19.0000,38.11,13.78,991.67,52.94,101.29
2024-02-12T13:56:13,0.40,0.42,32.91,1605.07,15.07,2937.61,0.2495,582.1703,19.0000,38.62,13.78,991.71,71.54,136.88
2024-02-12T13:56:18,0.38,0.40,33.32,1604.82,15.07,2937.29,0.2499,583.1444,19.0000,38.98,13.77,991.73,57.24,109.53
2024-02-12T13:56:23,0.37,0.39,33.60,1604.46,15.07,2936.61,0.2496,582.3827,19.0000,39.16,13.77,991.72,39.11,74.84
2024-02-12T13:56:28,0.35,0.36,33.74,1604.27,15.06,2936.42,0.2495,582.1373,19.0000,39.24,13.77,991.77,48.17,92.18
2024-02-12T13:56:33,0.34,0.36,33.93,1604.46,15.07,2936.62,0.2493,581.7008,19.0000,39.38,13.77,991.72,52.94,101.30
2024-02-12T13:56:38,0.32,0.34,34.00,1604.87,15.03,2937.53,0.2490,581.1462,19.0000,39.39,13.76,991.74,42.93,82.15
2024-02-12T13:56:43,0.29,0.30,33.92,1604.64,15.06,2937.10,0.2491,581.3946,19.0000,39.32,13.76,991.74,43.88,83.97
2024-02-12T13:56:48,0.30,0.32,33.93,1604.21,15.06,2936.36,0.2492,581.5535,19.0000,39.26,13.75,991.72,34.34,65.71
2024-02-12T13:56:53,0.29,0.30,33.78,1603.72,15.03,2935.56,0.2490,581.1360,19.0000,39.24,13.75,991.75,57.24,109.54
2024-02-12T13:56:58,0.30,0.31,33.78,1603.24,15.03,2934.64,0.2489,580.8360,19.0000,39.23,13.75,991.74,52.94,101.31
2024-02-12T13:57:03,0.33,0.34,33.69,1603.29,15.06,2934.80,0.2488,580.6395,19.0000,39.08,13.74,991.73,43.40,83.05
