timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-23T00:00:02,52.35,100.81,486.39,546.58,33.23,61.34,43.55,1338.90,24.51,2364.03,0.4,876.6,30.0,2.51,2.51,0.3288,740.2072,30.0000,55.28,22.69,986.46
2023-12-23T00:00:08,21.37,41.15,491.02,551.70,7.60,14.03,43.54,1339.41,24.52,2364.57,0.4,873.9,30.0,2.67,2.67,0.3288,739.9841,31.0000,55.28,22.70,986.34
2023-12-23T00:00:13,44.79,86.24,463.27,520.54,28.57,52.73,43.52,1339.84,24.53,2365.44,0.4,876.4,30.0,2.61,2.61,0.3288,740.0605,31.0000,55.28,22.69,986.35
2023-12-23T00:00:18,52.35,100.81,465.58,523.16,24.37,44.98,43.51,1339.78,24.51,2365.44,0.4,875.6,30.0,2.48,2.48,0.3288,740.0991,31.0000,55.28,22.69,986.40
2023-12-23T00:00:24,44.79,86.25,500.27,562.15,37.89,69.94,43.49,1339.52,24.53,2365.04,0.4,875.4,30.0,2.43,2.43,0.3287,739.9260,31.0000,55.29,22.69,986.42
2023-12-23T00:00:29,40.82,78.61,484.08,543.98,24.37,44.98,43.54,1339.04,24.52,2364.25,0.4,874.9,30.0,2.46,2.46,0.3287,740.0199,30.0000,55.29,22.69,986.45
2023-12-23T00:00:35,29.30,56.42,521.08,585.53,33.69,62.18,43.54,1338.88,24.52,2363.86,0.4,875.1,30.0,2.47,2.47,0.3287,739.8620,31.0000,55.29,22.69,986.41
2023-12-23T00:00:40,36.86,70.98,486.39,546.54,38.35,70.78,43.53,1339.25,24.51,2364.46,0.4,875.8,30.0,2.43,2.43,0.3287,739.8718,31.0000,55.29,22.70,986.42
2023-12-23T00:00:45,29.30,56.42,516.45,580.34,20.18,37.25,43.58,1340.00,24.52,2365.89,0.4,876.0,30.0,2.35,2.35,0.3287,739.8642,31.0000,55.30,22.69,986.43
2023-12-23T00:00:51,36.86,70.98,491.02,551.73,33.69,62.18,43.56,1340.47,24.49,2366.57,0.4,878.6,30.0,2.27,2.27,0.3287,739.9161,31.0000,55.30,22.69,986.36
2023-12-23T00:00:56,29.30,56.42,500.27,562.11,33.69,62.18,43.53,1340.34,24.49,2366.29,0.4,876.0,30.0,2.15,2.15,0.3287,739.7456,30.0000,55.31,22.69,986.34
2023-12-23T00:01:01,33.26,64.04,500.27,562.11,29.03,53.58,43.53,1340.11,24.52,2365.90,0.4,874.6,30.0,2.15,2.15,0.3288,739.9832,31.0000,55.30,22.69,986.35
2023-12-23T00:01:07,29.30,56.42,484.08,543.90,33.69,62.18,43.57,1340.28,24.51,2366.12,0.4,874.9,30.0,2.32,2.32,0.3286,739.6784,31.0000,55.29,22.68,986.28
2023-12-23T00:01:12,36.86,70.98,521.08,585.50,33.69,62.18,43.54,1340.22,24.53,2366.13,0.4,877.4,30.0,2.48,2.48,0.3287,739.8708,30.0000,55.28,22.69,986.36
2023-12-23T00:01:17,18.13,34.91,481.77,541.34,33.69,62.18,43.55,1340.08,24.51,2365.94,0.4,877.7,30.0,2.64,2.64,0.3286,739.7598,31.0000,55.29,22.69,986.38
2023-12-23T00:01:23,36.86,70.97,484.08,543.93,24.84,45.85,43.55,1339.59,24.52,2365.00,0.4,877.2,30.0,2.81,2.81,0.3286,739.7349,30.0000,55.29,22.69,986.36
2023-12-23T00:01:28,32.90,63.35,497.95,559.54,33.69,62.19,43.55,1340.18,24.51,2366.19,0.4,875.9,30.0,2.78,2.78,0.3286,739.7275,31.0000,55.30,22.68,986.39
2023-12-23T00:01:33,36.86,70.98,509.52,572.55,33.69,62.19,43.54,1339.90,24.51,2365.72,0.4,874.8,30.0,2.76,2.76,0.3286,739.7700,31.0000,55.30,22.69,986.42
2023-12-23T00:01:39,33.26,64.05,502.58,564.75,20.64,38.10,43.57,1340.62,24.49,2367.00,0.4,874.3,30.0,2.65,2.65,0.3286,739.7887,31.0000,55.30,22.69,986.43
2023-12-23T00:01:44,36.86,70.98,495.64,556.94,24.84,45.85,43.59,1340.39,24.52,2366.51,0.4,875.3,30.0,2.62,2.62,0.3286,739.6803,31.0000,55.30,22.69,986.40
2023-12-23T00:01:49,36.86,70.97,509.52,572.50,29.50,54.45,43.56,1339.12,24.51,2364.14,0.4,874.3,30.0,2.52,2.52,0.3285,739.4792,31.0000,55.31,22.68,986.31
2023-12-23T00:01:55,36.86,70.98,525.70,590.72,33.69,62.18,43.54,1339.14,24.52,2364.32,0.4,876.5,30.0,2.30,2.30,0.3285,739.3611,31.0000,55.31,22.68,986.37
