timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-09T00:00:03,4.77,8.82,4895.45,5513.21,-0.74,-1.43,66.91,978.22,22.54,1730.95,0.35,0.40,0.3067,691.8473,26.0000,77.02,21.01,982.99
2024-02-09T00:00:08,31.48,58.23,5001.30,5632.36,26.76,51.64,66.83,978.02,22.50,1730.59,0.35,0.39,0.3065,691.5127,26.0000,77.03,21.01,982.98
2024-02-09T00:00:13,22.42,41.47,4986.53,5615.64,19.89,38.39,66.87,978.12,22.50,1730.73,0.41,0.46,0.3062,690.6881,26.0000,77.04,21.01,982.97
2024-02-09T00:00:18,18.13,33.54,4964.38,5590.61,13.34,25.74,66.93,978.01,22.51,1730.51,0.38,0.43,0.3061,690.4522,26.0000,77.03,21.02,982.98
2024-02-09T00:00:23,26.71,49.41,4961.92,5587.86,13.34,25.74,66.95,977.93,22.51,1730.38,0.40,0.45,0.3067,691.9142,26.0000,77.01,21.01,982.96
2024-02-09T00:00:28,17.65,32.65,4981.61,5609.98,26.76,51.64,66.91,978.31,22.50,1731.05,0.39,0.43,0.3066,691.7662,26.0000,77.00,21.02,982.98
2024-02-09T00:00:33,3.82,7.07,4974.23,5601.48,13.34,25.74,66.87,977.82,22.51,1730.11,0.38,0.43,0.3063,691.0381,26.0000,77.02,21.02,982.95
2024-02-09T00:00:38,8.59,15.89,4915.15,5535.12,16.61,32.05,66.90,978.29,22.50,1731.00,0.36,0.41,0.3062,690.6765,26.0000,76.98,21.02,982.98
2024-02-09T00:00:43,18.13,33.54,4942.22,5565.61,26.76,51.64,66.89,978.15,22.50,1730.75,0.36,0.40,0.3063,691.0199,26.0000,76.97,21.02,982.98
2024-02-09T00:00:48,8.11,15.00,4954.53,5579.63,13.34,25.74,66.89,978.18,22.50,1730.84,0.42,0.47,0.3061,690.4414,26.0000,76.94,21.02,983.00
2024-02-09T00:00:53,18.13,33.54,4961.92,5587.88,16.61,32.05,66.85,978.41,22.50,1731.24,0.47,0.52,0.3064,691.1943,26.0000,76.93,21.02,982.99
2024-02-09T00:00:58,8.59,15.89,4961.92,5587.64,16.94,32.69,66.90,978.81,22.53,1731.88,0.50,0.56,0.3059,690.0576,26.0000,76.91,21.03,982.98
2024-02-09T00:01:03,22.42,41.47,4947.15,5571.39,16.61,32.06,66.87,978.54,22.54,1731.51,0.53,0.59,0.3060,690.3157,26.0000,76.88,21.02,983.02
2024-02-09T00:01:08,22.42,41.47,4964.38,5590.70,2.86,5.52,66.84,978.02,22.50,1730.57,0.50,0.56,0.3061,690.4582,26.0000,76.89,21.02,983.00
2024-02-09T00:01:13,-0.48,-0.89,4971.76,5598.75,13.34,25.74,66.87,977.54,22.53,1729.64,0.52,0.58,0.3059,690.1584,26.0000,76.86,21.03,982.99
2024-02-09T00:01:18,13.36,24.71,4939.76,5562.80,10.07,19.43,66.82,976.90,22.51,1728.53,0.51,0.57,0.3061,690.5216,26.0000,76.81,21.03,983.00
2024-02-09T00:01:23,22.42,41.47,4947.15,5571.09,19.89,38.38,66.78,977.35,22.51,1729.32,0.48,0.53,0.3061,690.4379,26.0000,76.80,21.03,983.00
2024-02-09T00:01:28,31.48,58.23,4954.53,5579.38,20.21,39.00,66.78,976.48,22.49,1727.77,0.45,0.50,0.3060,690.2538,26.0000,76.80,21.03,982.99
2024-02-09T00:01:33,31.48,58.23,4912.68,5532.33,16.61,32.05,66.82,976.34,22.49,1727.53,0.45,0.50,0.3059,689.9681,26.0000,76.80,21.03,983.01
2024-02-09T00:01:38,3.82,7.07,4934.84,5557.04,16.61,32.05,66.83,975.80,22.51,1726.51,0.44,0.49,0.3061,690.6011,26.0000,76.87,21.04,983.00
2024-02-09T00:01:43,26.71,49.41,4944.69,5568.10,16.61,32.05,66.85,975.69,22.51,1726.31,0.50,0.56,0.3065,691.3116,26.0000,76.87,21.04,982.99
2024-02-09T00:01:48,18.13,33.54,4942.22,5565.43,26.76,51.64,66.86,975.72,22.54,1726.40,0.73,0.81,0.3063,690.9529,26.0000,76.84,21.04,983.01
2024-02-09T00:01:53,-0.48,-0.89,4902.84,5521.02,13.34,25.74,66.89,975.35,22.51,1725.72,0.79,0.88,0.3059,690.0141,26.0000,76.84,21.04,983.00
2024-02-09T00:01:58,12.88,23.82,4954.53,5579.17,6.47,12.49,66.90,974.41,22.51,1724.05,0.69,0.77,0.3062,690.6926,26.0000,76.84,21.04,982.99
2024-02-09T00:02:03,17.65,32.65,4981.61,5609.77,30.03,57.95,66.89,974.44,22.51,1724.13,0.57,0.63,0.3066,691.5937,26.0000,76.85,21.04,983.01
2024-02-09T00:02:08,13.36,24.71,4993.92,5623.20,20.21,39.00,66.89,974.08,22.51,1723.35,0.49,0.55,0.3064,691.0370,26.0000,76.85,21.06,983.00
2024-02-09T00:02:13,3.82,7.07,5050.54,5687.08,13.34,25.74,66.91,973.40,22.51,1722.19,0.43,0.47,0.3064,691.2051,26.0000,76.84,21.05,982.99
2024-02-09T00:02:18,17.65,32.65,5013.61,5645.44,13.01,25.10,66.92,973.75,22.53,1722.79,0.40,0.45,0.3067,691.7871,26.0000,76.83,21.06,983.01
2024-02-09T00:02:23,22.89,42.34,5033.31,5667.31,19.89,38.38,66.88,973.68,22.50,1722.57,0.37,0.41,0.3067,691.6911,26.0000,76.81,21.06,982.96
2024-02-09T00:02:28,26.71,49.40,5033.31,5667.36,13.34,25.74,66.88,974.53,22.50,1724.10,0.37,0.42,0.3063,690.8149,26.0000,76.83,21.06,982.97
2024-02-09T00:02:33,26.71,49.40,5045.61,5681.46,10.07,19.43,66.88,974.67,22.50,1724.41,0.39,0.44,0.3065,691.4284,26.0000,76.81,21.06,983.01
2024-02-09T00:02:38,8.59,15.89,5040.69,5675.71,6.79,13.10,66.89,974.46,22.51,1723.98,0.36,0.40,0.3068,691.9728,26.0000,76.78,21.07,983.01
2024-02-09T00:02:43,13.36,24.71,5001.30,5631.30,19.89,38.38,66.84,974.93,22.53,1724.80,0.39,0.44,0.3070,692.4500,26.0000,76.76,21.07,983.00
2024-02-09T00:02:48,-0.48,-0.89,5035.77,5670.25,13.34,25.74,66.85,974.56,22.51,1724.18,0.42,0.47,0.3064,691.1891,26.0000,76.76,21.07,983.02
2024-02-09T00:02:53,13.36,24.71,5018.54,5650.62,2.86,5.52,66.82,974.42,22.51,1723.86,0.39,0.43,0.3066,691.4464,26.0000,76.74,21.08,983.01
2024-02-09T00:02:58,8.59,15.89,4993.92,5622.91,16.61,32.05,66.85,974.06,22.51,1723.24,0.36,0.40,0.3066,691.6510,26.0000,76.75,21.07,982.98
2024-02-09T00:03:03,27.19,50.29,4986.53,5614.41,19.89,38.38,66.89,973.52,22.53,1722.23,0.43,0.48,0.3066,691.5126,26.0000,76.72,21.08,982.99
2024-02-09T00:03:08,8.59,15.89,4991.46,5620.23,9.74,18.79,66.85,973.82,22.53,1722.83,0.53,0.58,0.3065,691.2799,26.0000,76.70,21.07,983.00
2024-02-09T00:03:13,26.71,49.40,4979.15,5606.13,13.34,25.74,66.82,974.03,22.51,1723.14,0.63,0.70,0.3062,690.6571,26.0000,76.67,21.08,982.99
2024-02-09T00:03:18,8.59,15.89,4971.76,5598.03,10.07,19.43,66.85,974.19,22.53,1723.48,0.67,0.75,0.3066,691.4638,26.0000,76.68,21.08,983.03
2024-02-09T00:03:23,12.88,23.82,4956.99,5581.09,16.61,32.05,66.83,973.99,22.51,1723.03,0.72,0.81,0.3068,692.0504,26.0000,76.67,21.08,982.97
2024-02-09T00:03:28,17.65,32.64,4984.07,5611.44,6.47,12.48,66.81,974.16,22.51,1723.30,0.69,0.77,0.3065,691.3437,26.0000,76.65,21.09,982.98
2024-02-09T00:03:33,8.11,15.00,4971.76,5597.49,13.99,26.99,66.80,973.87,22.53,1722.74,0.70,0.78,0.3064,690.9776,26.0000,76.64,21.10,983.00
2024-02-09T00:03:38,21.46,39.69,4920.07,5539.36,30.69,59.21,66.80,973.86,22.53,1722.76,0.76,0.84,0.3067,691.6110,26.0000,76.59,21.10,983.01
2024-02-09T00:03:43,21.94,40.58,4920.07,5539.45,23.82,45.96,66.77,973.71,22.54,1722.52,0.79,0.88,0.3066,691.4014,26.0000,76.57,21.10,983.03
2024-02-09T00:03:48,26.23,48.51,4895.45,5511.65,20.87,40.27,66.75,973.43,22.53,1721.99,0.76,0.85,0.3065,691.3239,26.0000,76.54,21.10,983.01
2024-02-09T00:03:53,21.94,40.57,4878.22,5491.73,30.69,59.21,66.68,973.55,22.53,1722.04,0.73,0.82,0.3068,691.9380,26.0000,76.52,21.11,982.95
2024-02-09T00:03:58,21.94,40.57,4902.84,5519.64,30.69,59.21,66.74,973.33,22.54,1721.72,0.76,0.85,0.3068,691.8388,26.0000,76.49,21.12,983.02
2024-02-09T00:04:03,31.00,57.32,4910.22,5527.67,20.54,39.63,66.70,973.00,22.53,1721.05,0.84,0.94,0.3067,691.5585,26.0000,76.51,21.12,982.97
2024-02-09T00:04:08,17.65,32.64,4880.68,5494.32,23.82,45.95,66.76,973.42,22.53,1721.77,0.86,0.96,0.3066,691.3030,26.0000,76.49,21.12,982.95
