timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-26T13:02:05,19.21,37.01,-1.73,-3.19,39.02,1078.21,26.03,1904.60,1.96,2.36,0.2957,665.9375,29.0000,47.32,24.18,991.88
2024-02-26T13:02:10,26.78,51.59,15.98,29.51,38.92,1074.91,26.07,1898.76,1.91,2.29,0.2955,665.4318,29.0000,47.13,24.20,991.93
2024-02-26T13:02:16,12.01,23.14,7.13,13.17,38.84,1074.03,26.04,1897.11,1.82,2.19,0.2948,663.9411,29.0000,47.04,24.20,991.89
2024-02-26T13:02:21,8.05,15.51,-1.73,-3.19,38.72,1074.57,26.04,1898.05,1.82,2.19,0.2941,662.2339,29.0000,46.94,24.21,991.91
2024-02-26T13:02:26,12.01,23.14,11.79,21.77,38.60,1068.03,26.06,1886.44,1.84,2.22,0.2935,661.0060,29.0000,46.80,24.22,991.91
2024-02-26T13:02:32,23.18,44.65,15.98,29.51,38.46,1063.25,26.06,1877.97,1.78,2.14,0.2928,659.4109,29.0000,46.66,24.23,991.93
2024-02-26T13:02:37,15.97,30.76,11.32,20.90,38.36,1053.04,26.09,1859.85,1.80,2.16,0.2921,657.7393,29.0000,46.55,24.23,991.89
2024-02-26T13:02:42,12.01,23.13,11.32,20.90,38.26,1046.01,26.09,1847.38,1.90,2.29,0.2914,656.0504,30.0000,46.44,24.24,991.89
2024-02-26T13:02:48,8.41,16.20,2.47,4.56,38.17,991.79,26.10,1751.50,1.83,2.20,0.2909,655.0420,30.0000,46.40,24.25,991.86
2024-02-26T13:02:53,12.01,23.13,11.32,20.90,38.22,966.49,26.10,1706.87,1.78,2.14,0.2906,654.2081,30.0000,46.37,24.26,991.92
2024-02-26T13:02:59,19.57,37.69,7.13,13.16,38.11,955.40,26.13,1687.20,1.61,1.94,0.2902,653.3656,30.0000,46.35,24.26,991.87
2024-02-26T13:03:04,23.18,44.64,7.13,13.16,38.06,945.12,26.13,1668.98,1.52,1.82,0.2898,652.4403,30.0000,46.31,24.28,991.89
2024-02-26T13:03:09,27.14,52.27,11.32,20.90,38.04,941.50,26.13,1662.55,1.56,1.87,0.2894,651.5861,30.0000,46.39,24.28,991.88
2024-02-26T13:03:15,19.57,37.69,15.98,29.50,38.08,940.58,26.15,1660.89,1.52,1.82,0.2891,650.9224,30.0000,46.41,24.29,991.89
2024-02-26T13:03:20,15.97,30.76,7.13,13.16,38.03,939.87,26.15,1659.59,1.42,1.70,0.2887,649.9972,30.0000,46.30,24.30,991.89
2024-02-26T13:03:25,12.37,23.82,15.98,29.50,38.01,938.73,26.16,1657.49,1.34,1.60,0.2880,648.4217,30.0000,46.31,24.32,991.90
2024-02-26T13:03:31,19.57,37.69,15.98,29.50,37.97,934.78,26.16,1650.51,1.42,1.70,0.2879,648.0679,30.0000,46.26,24.31,991.87
2024-02-26T13:03:36,27.14,52.27,2.94,5.43,38.11,933.80,26.17,1648.82,1.55,1.84,0.2877,647.6360,30.0000,46.42,24.32,991.93
2024-02-26T13:03:41,19.57,37.68,7.13,13.16,38.12,933.87,26.16,1648.80,1.76,2.09,0.2877,647.5281,30.0000,46.33,24.33,991.88
2024-02-26T13:03:47,23.18,44.63,-1.73,-3.19,38.31,935.49,26.20,1651.61,1.91,2.26,0.2875,647.0497,30.0000,46.45,24.35,991.91
2024-02-26T13:03:52,27.14,52.26,11.79,21.76,38.29,938.85,26.20,1657.59,1.86,2.20,0.2876,647.3657,30.0000,46.50,24.34,991.90
2024-02-26T13:03:57,19.93,38.37,15.98,29.49,38.32,942.78,26.20,1664.39,1.80,2.13,0.2875,647.2104,30.0000,46.52,24.36,991.89
2024-02-26T13:04:03,15.97,30.75,7.13,13.16,38.22,945.38,26.23,1669.01,1.77,2.09,0.2871,646.1643,30.0000,46.36,24.35,991.88
2024-02-26T13:04:08,8.77,16.89,-1.73,-3.19,38.05,947.53,26.21,1672.80,1.65,1.95,0.2865,644.7890,30.0000,46.22,24.37,991.94
2024-02-26T13:04:14,19.93,38.37,-2.19,-4.04,37.85,947.52,26.21,1672.67,1.59,1.87,0.2854,642.4255,30.0000,45.97,24.38,991.91
2024-02-26T13:04:19,16.33,31.44,-2.19,-4.04,37.69,947.36,26.23,1672.35,1.45,1.71,0.2844,639.9883,30.0000,45.85,24.39,991.92
2024-02-26T13:04:24,12.37,23.81,2.47,4.56,37.63,945.89,26.24,1669.66,1.26,1.49,0.2839,638.9164,30.0000,45.80,24.40,991.89
2024-02-26T13:04:30,19.93,38.37,11.32,20.89,37.65,943.32,26.24,1665.24,1.26,1.49,0.2838,638.7322,30.0000,45.79,24.39,991.93
2024-02-26T13:04:35,15.97,30.75,11.32,20.89,37.63,941.57,26.26,1662.04,1.35,1.59,0.2834,637.8128,30.0000,45.73,24.41,991.93
2024-02-26T13:04:40,12.73,24.51,11.32,20.89,37.58,939.19,26.24,1657.76,1.30,1.53,0.2831,636.9874,30.0000,45.68,24.42,991.92
2024-02-26T13:04:46,12.37,23.81,2.47,4.56,37.56,936.88,26.27,1653.77,1.35,1.60,0.2829,636.6108,30.0000,45.60,24.42,991.97
2024-02-26T13:04:51,16.33,31.44,-6.39,-11.79,37.50,932.36,26.27,1645.67,1.46,1.72,0.2823,635.2802,30.0000,45.50,24.43,991.92
2024-02-26T13:04:56,12.37,23.81,15.98,29.49,37.45,930.65,26.29,1642.66,1.49,1.75,0.2817,634.0106,30.0000,45.47,24.43,991.94
2024-02-26T13:05:02,8.77,16.88,15.98,29.49,37.51,926.08,26.29,1634.52,1.54,1.81,0.2817,633.8650,30.0000,45.51,24.44,991.92
2024-02-26T13:05:07,8.77,16.88,11.32,20.89,37.55,924.90,26.27,1632.39,1.58,1.85,0.2818,634.0787,30.0000,45.59,24.45,991.93
2024-02-26T13:05:13,31.10,59.86,24.84,45.83,37.68,923.02,26.31,1629.03,1.64,1.92,0.2821,634.8089,30.0000,45.77,24.44,991.87
2024-02-26T13:05:18,12.37,23.81,7.13,13.16,37.75,922.79,26.29,1628.59,1.55,1.81,0.2824,635.4294,30.0000,45.90,24.46,991.92
2024-02-26T13:05:23,19.93,38.36,20.64,38.08,37.86,922.90,26.34,1628.68,1.62,1.90,0.2829,636.5410,30.0000,46.00,24.48,991.92
2024-02-26T13:05:29,19.93,38.36,2.47,4.56,37.89,922.75,26.33,1628.42,1.67,1.96,0.2833,637.4048,30.0000,46.14,24.48,991.92
2024-02-26T13:05:34,23.54,45.31,11.79,21.75,37.98,924.05,26.31,1630.74,1.66,1.95,0.2834,637.7334,30.0000,46.15,24.47,991.90
2024-02-26T13:05:39,5.17,9.95,11.32,20.88,37.99,926.60,26.36,1635.07,1.68,1.96,0.2833,637.3750,30.0000,46.12,24.50,991.91
2024-02-26T13:05:45,23.90,46.00,2.47,4.56,37.79,929.40,26.34,1639.98,1.66,1.94,0.2826,635.7084,30.0000,45.89,24.50,991.88
2024-02-26T13:05:50,12.37,23.81,7.13,13.15,37.78,930.58,26.34,1642.03,1.59,1.87,0.2820,634.4475,31.0000,45.94,24.51,991.89
2024-02-26T13:05:55,27.50,52.92,11.32,20.88,37.74,932.70,26.39,1645.81,1.42,1.67,0.2819,634.0874,31.0000,45.97,24.51,991.92
2024-02-26T13:06:01,16.33,31.43,7.13,13.15,37.74,935.38,26.39,1650.50,1.29,1.51,0.2817,633.7382,30.0000,45.90,24.52,991.93
2024-02-26T13:06:06,12.73,24.50,6.66,12.29,37.78,936.93,26.37,1653.17,1.19,1.39,0.2810,632.0718,31.0000,45.78,24.53,991.92
2024-02-26T13:06:11,12.73,24.50,7.13,13.15,37.52,938.60,26.39,1656.02,1.18,1.38,0.2804,630.7466,31.0000,45.66,24.53,991.86
2024-02-26T13:06:17,20.29,39.05,11.32,20.88,37.47,939.50,26.39,1657.70,1.30,1.52,0.2802,630.3890,30.0000,45.63,24.52,991.89
2024-02-26T13:06:22,9.13,17.57,15.98,29.48,37.54,940.17,26.40,1658.82,1.41,1.65,0.2799,629.5452,31.0000,45.64,24.54,991.92
2024-02-26T13:06:28,20.29,39.04,2.47,4.56,37.42,939.94,26.40,1658.34,1.43,1.67,0.2794,628.5698,31.0000,45.53,24.55,991.91
2024-02-26T13:06:33,16.33,31.42,7.13,13.15,37.51,939.39,26.40,1657.27,1.38,1.61,0.2793,628.1745,31.0000,45.76,24.56,991.88
2024-02-26T13:06:38,23.90,45.99,20.18,37.22,37.62,939.52,26.41,1657.58,1.21,1.42,0.2792,628.0196,31.0000,45.77,24.56,991.93
2024-02-26T13:06:44,19.93,38.35,11.32,20.88,37.65,939.66,26.41,1657.73,1.18,1.38,0.2791,627.7162,31.0000,45.71,24.58,991.94
2024-02-26T13:06:49,20.29,39.04,20.18,37.22,37.59,938.88,26.43,1656.38,1.31,1.53,0.2787,626.8209,31.0000,45.65,24.58,991.95
2024-02-26T13:06:54,12.73,24.49,11.32,20.88,37.54,937.85,26.43,1654.47,1.30,1.52,0.2785,626.3086,31.0000,45.65,24.59,991.93
2024-02-26T13:07:00,16.69,32.11,11.32,20.88,37.61,938.09,26.47,1654.81,1.37,1.60,0.2785,626.4368,31.0000,45.63,24.60,991.91
2024-02-26T13:07:05,20.29,39.04,11.32,20.88,37.66,938.51,26.46,1655.58,1.34,1.56,0.2783,625.8078,31.0000,45.68,24.60,991.93
2024-02-26T13:07:10,16.33,31.42,-2.19,-4.04,37.62,939.09,26.46,1656.56,1.37,1.59,0.2783,625.8005,31.0000,45.65,24.61,991.94
2024-02-26T13:07:16,16.69,32.11,11.32,20.87,37.62,940.38,26.47,1658.72,1.36,1.57,0.2782,625.6126,31.0000,45.62,24.62,991.90
2024-02-26T13:07:21,9.13,17.56,2.47,4.55,37.67,941.99,26.47,1661.54,1.29,1.50,0.2780,625.1588,31.0000,45.65,24.63,991.92
2024-02-26T13:07:26,20.29,39.03,15.98,29.47,37.60,944.89,26.48,1666.67,1.29,1.49,0.2780,625.1015,31.0000,45.61,24.62,991.89
2024-02-26T13:07:32,20.29,39.03,7.13,13.15,37.66,947.06,26.48,1670.44,1.39,1.61,0.2780,625.1367,31.0000,45.74,24.64,991.93
2024-02-26T13:07:37,27.50,52.90,11.79,21.74,37.77,966.69,26.48,1705.05,1.34,1.55,0.2782,625.5404,31.0000,45.85,24.64,991.92
2024-02-26T13:07:43,16.69,32.11,15.98,29.47,37.83,1028.03,26.51,1813.15,1.41,1.64,0.2784,626.0407,31.0000,45.91,24.65,991.91
2024-02-26T13:07:48,13.09,25.18,29.03,53.52,37.86,1055.75,26.48,1861.95,1.39,1.60,0.2783,625.8238,31.0000,45.83,24.66,991.89
2024-02-26T13:07:53,16.69,32.10,20.18,37.21,37.77,1059.63,26.50,1868.79,1.33,1.54,0.2777,624.4527,31.0000,45.72,24.66,991.90
2024-02-26T13:07:59,16.69,32.10,2.47,4.55,37.68,1060.37,26.50,1870.06,1.53,1.77,0.2772,623.3344,31.0000,45.65,24.67,991.91
2024-02-26T13:08:04,13.09,25.18,-2.19,-4.04,37.59,1062.84,26.52,1874.40,1.59,1.85,0.2770,622.7072,31.0000,45.58,24.67,991.89
2024-02-26T13:08:09,20.65,39.72,-6.39,-11.78,37.33,1057.90,26.52,1865.63,1.56,1.80,0.2763,621.2096,31.0000,45.29,24.69,991.93
2024-02-26T13:08:15,16.69,32.10,11.79,21.74,37.23,1050.91,26.54,1853.35,1.60,1.85,0.2754,619.2651,31.0000,45.24,24.68,991.93
2024-02-26T13:08:20,13.09,25.18,11.32,20.87,37.27,1040.31,26.54,1834.57,1.54,1.78,0.2754,619.1721,31.0000,45.40,24.70,991.95
2024-02-26T13:08:25,13.45,25.87,-2.19,-4.04,37.11,1026.11,26.55,1809.57,1.51,1.74,0.2754,619.1262,31.0000,45.24,24.68,991.90
2024-02-26T13:08:31,27.86,53.58,11.32,20.87,36.94,974.48,26.54,1718.34,1.47,1.69,0.2743,616.6271,31.0000,44.99,24.71,991.90
2024-02-26T13:08:36,9.49,18.25,10.86,20.02,36.99,948.49,26.52,1672.55,1.44,1.66,0.2741,616.3044,31.0000,44.99,24.71,991.92
2024-02-26T13:08:42,5.89,11.33,6.66,12.28,36.83,941.05,26.57,1659.43,1.47,1.69,0.2732,614.2552,31.0000,44.62,24.71,991.92
2024-02-26T13:08:47,13.45,25.87,-6.39,-11.78,36.65,930.81,26.57,1641.33,1.60,1.84,0.2720,611.5486,31.0000,44.43,24.71,991.89
2024-02-26T13:08:52,13.45,25.87,2.47,4.55,36.53,926.95,26.57,1634.48,1.52,1.73,0.2715,610.3018,31.0000,44.41,24.73,991.94
2024-02-26T13:08:58,17.05,32.79,15.52,28.61,36.52,914.77,26.55,1612.96,1.38,1.57,0.2712,609.6664,31.0000,44.40,24.74,991.94
2024-02-26T13:09:03,27.86,53.58,6.66,12.28,36.52,908.46,26.58,1601.79,1.35,1.55,0.2712,609.5673,31.0000,44.41,24.75,991.95
2024-02-26T13:09:08,5.53,10.63,11.32,20.87,36.61,902.29,26.60,1590.90,1.42,1.62,0.2713,609.8704,31.0000,44.51,24.74,991.91
2024-02-26T13:09:14,13.09,25.17,11.32,20.87,36.62,898.93,26.61,1584.94,1.35,1.54,0.2715,610.3471,31.0000,44.48,24.75,991.91
2024-02-26T13:09:19,9.49,18.25,20.18,37.20,36.52,896.63,26.60,1580.82,1.47,1.68,0.2711,609.3266,31.0000,44.40,24.75,991.88
2024-02-26T13:09:24,16.69,32.09,20.18,37.19,36.57,895.07,26.60,1578.02,1.63,1.87,0.2708,608.6871,31.0000,44.44,24.77,991.91
2024-02-26T13:09:30,20.65,39.71,11.32,20.86,36.49,892.92,26.60,1574.29,1.50,1.72,0.2706,608.1733,31.0000,44.37,24.77,991.95
2024-02-26T13:09:35,5.53,10.63,6.66,12.28,36.49,890.84,26.60,1570.54,1.45,1.66,0.2703,607.4962,31.0000,44.36,24.77,991.90
