timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-26T00:00:03,42.12,-5.49,212.82,28.88,27.81,482.02,31.48,2.11,2.11,0.1944,36.0000,28.91,29.87,1011.05
2023-05-26T00:00:09,37.78,5.35,169.86,23.22,27.86,482.15,31.49,2.21,2.21,0.1945,35.0000,28.91,29.87,1011.02
2023-05-26T00:00:15,33.43,-5.49,181.17,39.05,27.86,481.80,31.48,2.11,2.11,0.1944,36.0000,28.91,29.87,1011.07
2023-05-26T00:00:20,42.99,-6.27,181.17,23.22,27.84,481.91,31.48,2.21,2.21,0.1944,36.0000,28.91,29.87,1011.03
2023-05-26T00:00:26,32.56,-5.49,178.91,33.96,27.81,481.67,31.46,2.33,2.33,0.1944,36.0000,28.92,29.87,1011.06
2023-05-26T00:00:31,48.20,-10.53,172.12,44.71,27.80,481.96,31.48,2.57,2.57,0.1945,35.0000,28.91,29.87,1011.05
2023-05-26T00:00:37,36.91,-5.88,176.64,33.96,27.83,481.44,31.49,2.50,2.50,0.1945,35.0000,28.91,29.87,1011.07
2023-05-26T00:00:42,40.38,-3.56,172.12,28.31,27.81,481.41,31.48,2.46,2.46,0.1945,35.0000,28.91,29.87,1011.07
2023-05-26T00:00:48,36.91,-4.72,183.43,39.62,27.83,480.87,31.48,2.46,2.46,0.1945,36.0000,28.91,29.87,1011.04
2023-05-26T00:00:54,33.43,-8.20,185.69,39.62,27.83,480.77,31.46,2.55,2.55,0.1943,36.0000,28.91,29.87,1011.06
2023-05-26T00:00:59,26.48,-13.24,163.08,33.96,27.87,481.07,31.46,2.67,2.67,0.1943,35.0000,28.92,29.87,1011.05
2023-05-26T00:01:05,35.17,-3.94,172.12,33.96,27.84,480.64,31.46,2.87,2.87,0.1944,35.0000,28.91,29.87,1011.04
2023-05-26T00:01:10,29.96,-10.53,190.21,17.57,27.84,480.19,31.48,2.89,2.89,0.1945,35.0000,28.91,29.87,1011.07
2023-05-26T00:01:16,36.91,-4.72,158.56,28.88,27.86,479.92,31.49,2.65,2.65,0.1944,36.0000,28.91,29.86,1011.08
2023-05-26T00:01:21,35.17,-0.46,185.69,44.71,27.83,479.41,31.49,2.46,2.46,0.1944,36.0000,28.91,29.87,1011.08
2023-05-26T00:01:27,38.65,1.87,181.17,39.62,27.81,479.44,31.50,2.42,2.42,0.1944,35.0000,28.91,29.87,1011.04
2023-05-26T00:01:33,41.25,-2.78,187.95,28.31,27.85,479.21,31.46,2.39,2.39,0.1945,36.0000,28.91,29.87,1011.08
2023-05-26T00:01:38,35.17,-4.72,176.64,56.01,27.82,479.45,31.45,2.36,2.36,0.1944,35.0000,28.91,29.87,1011.06
2023-05-26T00:01:44,27.35,-7.82,203.78,50.36,27.83,478.95,31.46,2.39,2.39,0.1944,35.0000,28.91,29.87,1011.07
2023-05-26T00:01:49,38.65,-7.82,167.60,11.92,27.84,478.42,31.46,2.41,2.41,0.1944,35.0000,28.92,29.87,1011.09
