timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-04-20T11:23:34,1039.78,3888.77,15393.92,182.63,31.22,386.36,20.75,2.04,3.25,1.1923,19.0000,32.34,19.61,1005.26
2023-04-20T11:23:40,859.89,3791.93,15439.14,178.68,31.12,386.75,20.81,0.71,0.71,0.7231,20.0000,32.33,19.62,1005.25
2023-04-20T11:23:45,724.32,3709.41,15452.71,152.11,31.00,388.48,20.88,0.65,0.65,0.4989,20.0000,32.33,19.63,1005.29
2023-04-20T11:23:51,654.79,3322.43,15414.27,152.67,30.95,390.22,20.93,0.57,0.57,0.4255,20.0000,32.33,19.64,1005.25
2023-04-20T11:23:56,593.09,2985.80,11891.46,147.59,30.93,392.01,20.98,0.52,0.52,0.3956,20.0000,32.33,19.65,1005.29
2023-04-20T11:24:02,536.60,2685.20,8395.78,126.11,30.85,393.47,21.04,0.49,0.49,0.3747,20.0000,32.33,19.65,1005.25
2023-04-20T11:24:07,505.32,2426.82,6116.58,148.15,30.73,395.28,21.09,0.46,0.46,0.3620,20.0000,32.33,19.66,1005.25
2023-04-20T11:24:13,470.56,2201.37,4635.56,137.98,30.70,397.03,21.14,0.46,0.46,0.3507,20.0000,32.33,19.67,1005.28
2023-04-20T11:24:19,434.06,1987.54,3638.41,122.15,30.62,397.50,21.17,0.43,0.43,0.3420,20.0000,32.33,19.67,1005.26
2023-04-20T11:24:24,399.30,1805.09,3003.03,116.50,30.52,398.72,21.21,0.39,0.39,0.3355,21.0000,32.33,19.68,1005.25
2023-04-20T11:24:30,386.26,1639.29,2476.19,127.80,30.48,398.97,21.28,0.45,0.45,0.3288,21.0000,32.34,19.69,1005.26
2023-04-20T11:24:35,367.14,1496.35,2184.51,100.67,30.49,399.24,21.31,0.48,0.48,0.3243,21.0000,32.33,19.69,1005.26
2023-04-20T11:24:41,344.55,1361.16,1940.31,106.32,30.39,399.56,21.34,0.45,0.45,0.3198,21.0000,32.33,19.71,1005.24
2023-04-20T11:24:46,341.07,1244.17,1768.47,90.49,30.35,399.46,21.38,0.43,0.43,0.3156,21.0000,32.34,19.71,1005.24
2023-04-20T11:24:52,328.04,1035.77,1635.06,85.41,30.29,399.24,21.42,0.43,0.43,0.3121,21.0000,32.34,19.72,1005.26
2023-04-20T11:24:58,308.05,1045.06,1497.13,85.41,30.20,398.74,21.45,0.38,0.38,0.3088,21.0000,32.34,19.73,1005.24
2023-04-20T11:25:03,301.10,957.90,1413.47,112.54,30.22,398.01,21.45,0.38,0.38,0.3060,21.0000,32.34,19.74,1005.22
2023-04-20T11:25:09,277.63,874.62,1332.07,85.41,30.16,397.96,21.51,0.40,0.40,0.3032,22.0000,32.34,19.75,1005.23
2023-04-20T11:25:14,275.89,802.57,1257.46,91.06,30.16,397.83,21.56,0.44,0.44,0.3006,22.0000,32.34,19.76,1005.26
2023-04-20T11:25:20,258.51,738.65,1178.32,96.15,30.03,397.76,21.59,0.41,0.41,0.2985,22.0000,32.35,19.77,1005.30
2023-04-20T11:25:25,256.77,679.38,1148.92,63.92,29.99,397.62,21.62,0.40,0.40,0.2961,22.0000,32.34,19.78,1005.22
2023-04-20T11:25:31,251.56,627.47,1101.44,96.71,30.01,397.47,21.65,0.36,0.36,0.2942,22.0000,32.34,19.78,1005.23
2023-04-20T11:25:37,242.87,583.31,1065.26,75.23,29.98,397.55,21.66,0.32,0.32,0.2923,22.0000,32.35,19.80,1005.25
2023-04-20T11:25:42,246.35,535.67,1001.95,91.06,29.92,397.01,21.73,0.31,0.31,0.2906,22.0000,32.34,19.80,1005.21
2023-04-20T11:25:48,224.62,496.54,961.25,85.97,29.90,396.91,21.73,0.32,0.32,0.2890,22.0000,32.35,19.81,1005.23
2023-04-20T11:25:53,223.75,457.42,983.86,85.97,29.89,397.25,21.76,0.33,0.33,0.2873,22.0000,32.35,19.82,1005.23
2023-04-20T11:25:59,221.14,429.14,936.38,75.23,29.82,397.19,21.81,0.30,0.30,0.2860,22.0000,32.35,19.84,1005.25
2023-04-20T11:26:04,218.54,395.05,911.51,64.49,29.82,397.14,21.82,0.36,0.36,0.2846,22.0000,32.35,19.85,1005.23
2023-04-20T11:26:10,204.63,367.55,873.07,64.49,29.79,396.46,21.86,0.41,0.41,0.2830,22.0000,32.35,19.86,1005.21
2023-04-20T11:26:16,202.02,346.63,866.28,75.80,29.77,395.76,21.86,0.51,0.51,0.2809,23.0000,32.36,19.86,1005.21
2023-04-20T11:26:21,197.68,317.19,843.67,70.14,29.72,395.36,21.91,0.56,0.56,0.2802,23.0000,32.35,19.87,1005.24
2023-04-20T11:26:27,195.07,301.31,796.19,75.80,29.72,395.10,21.93,0.51,0.51,0.2795,23.0000,32.35,19.89,1005.22
