timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-18T10:12:01,-59.14,-114.83,20394.27,24107.93,-1109.46,-2247.46,57.35,723.93,15.09,1344.58,2.71,2.71,0.8409,1991.1280,13.0000,65.32,13.52,1005.50
2024-03-18T10:12:05,-28.14,-54.64,19909.32,23533.03,-913.38,-1850.13,57.09,719.35,15.13,1335.99,2.68,2.68,0.5469,1294.8542,13.0000,65.40,13.55,1005.54
2024-03-18T10:12:10,-20.51,-39.82,19641.00,23212.68,-784.07,-1587.98,56.96,710.93,15.25,1320.16,2.49,2.49,0.3664,867.4473,13.0000,65.50,13.59,1005.54
2024-03-18T10:12:15,-12.88,-25.00,19431.75,22961.32,-678.67,-1374.27,56.82,708.19,15.30,1314.84,2.33,2.33,0.2880,681.6338,14.0000,65.18,13.64,1005.53
2024-03-18T10:12:20,4.29,8.33,19269.28,22766.54,-631.20,-1277.99,56.54,706.36,15.34,1311.28,2.39,2.58,0.2471,584.7169,14.0000,64.94,13.67,1005.52
2024-03-18T10:12:25,17.65,34.25,19202.81,22684.42,-592.90,-1200.25,56.34,703.68,15.40,1306.09,2.42,2.62,0.2215,524.2233,14.0000,64.79,13.72,1005.53
2024-03-18T10:12:30,7.63,14.80,19092.04,22550.28,-545.11,-1103.35,56.05,699.70,15.51,1298.52,2.65,2.83,0.2067,489.0446,14.0000,64.62,13.75,1005.49
2024-03-18T10:12:35,24.80,48.11,19013.26,22453.60,-531.36,-1075.34,55.85,698.40,15.54,1295.91,2.91,3.08,0.1926,455.6620,14.0000,64.38,13.80,1005.50
2024-03-18T10:12:40,19.56,37.94,18951.72,22377.97,-502.88,-1017.57,55.61,696.22,15.60,1291.68,3.07,3.23,0.1842,435.8092,14.0000,64.14,13.84,1005.51
2024-03-18T10:12:45,23.85,46.25,18919.72,22336.55,-473.75,-958.47,55.28,691.77,15.65,1283.23,3.00,3.16,0.1771,418.9274,15.0000,64.07,13.88,1005.49
2024-03-18T10:12:50,23.37,45.31,18875.41,22280.83,-459.02,-928.53,55.14,690.02,15.70,1279.77,3.04,3.18,0.1718,406.2248,15.0000,64.05,13.92,1005.48
2024-03-18T10:12:55,27.19,52.71,18853.25,22251.68,-451.82,-913.84,55.06,688.55,15.75,1276.88,3.23,3.36,0.1670,394.8022,15.0000,63.77,13.96,1005.48
