timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-07T00:00:00,27.26,50.17,1110.78,1244.62,34.09,65.46,42.09,1290.81,26.14,2272.54,0.25,0.25,0.2721,610.7571,30.0000,47.64,24.74,990.43
2024-02-07T00:00:05,23.97,44.12,1113.18,1247.30,29.87,57.35,42.08,1290.73,26.17,2272.36,0.21,0.21,0.2721,610.7355,30.0000,47.65,24.74,990.41
2024-02-07T00:00:10,18.80,34.60,1139.62,1276.88,26.62,51.11,42.14,1290.39,26.13,2271.70,0.22,0.22,0.2722,611.0440,30.0000,47.65,24.74,990.38
2024-02-07T00:00:15,32.42,59.67,1144.43,1282.28,30.19,57.97,42.12,1290.56,26.14,2272.01,0.21,0.21,0.2722,610.9226,30.0000,47.65,24.74,990.39
2024-02-07T00:00:20,18.80,34.60,1146.83,1284.99,33.44,64.21,42.06,1290.77,26.16,2272.43,0.48,0.48,0.2721,610.7013,30.0000,47.64,24.74,990.41
2024-02-07T00:00:25,18.80,34.60,1105.97,1239.21,30.19,57.97,42.09,1290.97,26.17,2272.76,0.52,0.52,0.2720,610.5965,30.0000,47.64,24.74,990.40
2024-02-07T00:00:30,18.80,34.60,1101.16,1233.85,30.19,57.97,42.04,1289.14,26.14,2269.61,0.46,0.46,0.2721,610.8105,30.0000,47.64,24.74,990.43
2024-02-07T00:00:35,18.80,34.60,1132.41,1268.89,26.94,51.73,42.10,1289.14,26.14,2269.65,0.40,0.40,0.2721,610.7023,30.0000,47.62,24.74,990.45
2024-02-07T00:00:40,18.80,34.60,1117.99,1252.70,33.44,64.21,42.05,1288.30,26.17,2268.12,0.37,0.37,0.2721,610.8439,30.0000,47.63,24.74,990.43
2024-02-07T00:00:45,14.11,25.97,1139.62,1276.88,26.62,51.11,42.04,1287.26,26.17,2266.18,0.35,0.35,0.2720,610.5822,30.0000,47.62,24.74,990.38
2024-02-07T00:00:50,9.88,18.18,1110.78,1244.61,26.94,51.73,42.07,1286.15,26.17,2264.30,0.34,0.34,0.2720,610.5133,30.0000,47.62,24.74,990.41
2024-02-07T00:00:55,14.58,26.83,1113.18,1247.29,23.37,44.87,42.09,1285.12,26.14,2262.48,0.32,0.32,0.2719,610.3450,30.0000,47.63,24.74,990.41
2024-02-07T00:01:00,23.50,43.25,1166.06,1306.56,30.19,57.97,42.09,1286.05,26.14,2264.14,0.38,0.38,0.2720,610.4620,30.0000,47.62,24.74,990.42
2024-02-07T00:01:05,9.88,18.18,1115.58,1250.00,30.19,57.97,42.13,1285.93,26.16,2263.93,0.40,0.40,0.2720,610.4204,30.0000,47.61,24.75,990.46
2024-02-07T00:01:10,27.73,51.04,1120.39,1255.39,30.19,57.97,42.06,1286.07,26.16,2264.19,0.37,0.37,0.2719,610.2245,30.0000,47.60,24.74,990.43
2024-02-07T00:01:15,9.88,18.18,1113.18,1247.27,30.19,57.97,42.06,1286.00,26.14,2263.98,0.35,0.35,0.2719,610.2648,30.0000,47.60,24.75,990.43
2024-02-07T00:01:20,18.80,34.60,1132.41,1268.84,30.19,57.97,42.06,1284.83,26.16,2261.97,0.36,0.36,0.2719,610.3015,30.0000,47.61,24.74,990.41
2024-02-07T00:01:25,28.20,51.90,1130.00,1266.12,33.44,64.21,42.07,1284.96,26.17,2262.17,0.38,0.38,0.2721,610.7081,30.0000,47.62,24.75,990.43
2024-02-07T00:01:30,18.80,34.60,1134.81,1271.56,29.87,57.36,42.12,1284.80,26.17,2261.97,0.34,0.34,0.2723,611.1334,30.0000,47.64,24.75,990.47
2024-02-07T00:01:35,18.80,34.60,1105.97,1239.29,30.19,57.97,42.08,1284.68,26.14,2261.84,0.31,0.31,0.2723,611.2144,30.0000,47.65,24.74,990.47
2024-02-07T00:01:40,18.80,34.60,1132.41,1268.92,30.19,57.97,42.06,1284.91,26.14,2262.27,0.33,0.33,0.2722,610.9886,30.0000,47.64,24.74,990.48
2024-02-07T00:01:45,5.18,9.53,1122.79,1258.06,33.44,64.21,42.09,1283.88,26.16,2260.29,0.34,0.34,0.2724,611.3703,30.0000,47.64,24.75,990.44
2024-02-07T00:01:50,18.80,34.60,1122.79,1258.03,23.37,44.87,42.09,1282.40,26.14,2257.64,0.33,0.33,0.2723,611.1689,30.0000,47.63,24.75,990.42
2024-02-07T00:01:55,32.42,59.66,1151.64,1290.21,26.62,51.11,42.07,1282.57,26.13,2257.69,0.30,0.30,0.2721,610.6687,30.0000,47.63,24.75,990.31
2024-02-07T00:02:00,18.80,34.60,1134.81,1271.40,23.37,44.87,42.08,1282.69,26.16,2257.98,0.28,0.28,0.2721,610.7245,30.0000,47.63,24.74,990.31
2024-02-07T00:02:05,14.11,25.97,1149.23,1287.52,23.37,44.87,42.08,1282.98,26.16,2258.41,0.28,0.28,0.2722,610.9901,30.0000,47.64,24.75,990.32
2024-02-07T00:02:10,18.80,34.60,1103.56,1236.43,30.19,57.96,42.10,1284.22,26.14,2260.73,0.28,0.28,0.2722,610.9823,30.0000,47.63,24.75,990.37
