timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-19T00:00:01,43.83,86.81,204.64,236.52,40.88,77.61,42.99,1035.88,21.58,1881.16,0.95,0.95,0.1736,402.0355,26.0000,47.79,20.22,1006.11
2024-03-19T00:00:06,33.76,66.86,276.75,319.85,23.03,43.72,42.94,1036.38,21.57,1881.96,1.03,1.03,0.1736,401.9710,26.0000,47.80,20.23,1006.10
2024-03-19T00:00:11,26.62,52.72,219.06,253.17,18.80,35.69,42.95,1036.41,21.57,1882.02,1.06,1.06,0.1737,402.1260,26.0000,47.80,20.23,1006.09
2024-03-19T00:00:16,23.37,46.29,247.90,286.52,18.80,35.69,42.98,1036.79,21.57,1882.82,1.10,1.10,0.1737,402.1134,26.0000,47.80,20.22,1006.12
2024-03-19T00:00:21,30.19,59.79,228.68,264.30,41.81,79.38,42.98,1036.30,21.57,1881.87,1.18,1.18,0.1736,401.9102,26.0000,47.80,20.22,1006.09
2024-03-19T00:00:26,33.44,66.23,219.06,253.18,23.50,44.61,42.94,1036.64,21.58,1882.51,1.19,1.19,0.1736,401.9557,26.0000,47.79,20.23,1006.13
2024-03-19T00:00:31,30.19,59.79,238.29,275.41,18.80,35.69,43.01,1036.22,21.57,1881.72,1.23,1.23,0.1735,401.7853,26.0000,47.79,20.22,1006.09
2024-03-19T00:00:36,33.44,66.23,238.29,275.41,23.50,44.61,42.98,1036.73,21.58,1882.68,1.25,1.25,0.1736,401.8947,26.0000,47.79,20.22,1006.10
2024-03-19T00:00:41,29.87,59.16,240.69,278.18,18.80,35.69,42.95,1036.87,21.57,1882.93,1.19,1.19,0.1737,402.1193,26.0000,47.79,20.22,1006.10
2024-03-19T00:00:46,29.87,59.16,235.89,272.64,23.50,44.61,42.97,1037.40,21.57,1883.90,1.15,1.15,0.1737,402.1233,26.0000,47.80,20.22,1006.10
2024-03-19T00:00:51,23.37,46.29,235.89,272.63,18.80,35.69,42.98,1037.24,21.58,1883.58,1.09,1.09,0.1736,402.0014,26.0000,47.80,20.22,1006.09
2024-03-19T00:00:56,29.87,59.16,295.97,342.07,23.50,44.61,42.95,1036.83,21.57,1882.82,1.06,1.06,0.1737,402.1613,26.0000,47.80,20.23,1006.12
2024-03-19T00:01:01,33.44,66.23,235.89,272.64,14.58,27.68,42.99,1036.76,21.57,1882.76,1.03,1.03,0.1737,402.0786,26.0000,47.81,20.22,1006.11
2024-03-19T00:01:06,29.87,59.16,240.69,278.19,32.42,61.55,42.98,1036.36,21.57,1882.07,0.98,0.98,0.1735,401.8177,26.0000,47.80,20.22,1006.13
2024-03-19T00:01:11,29.87,59.16,231.08,267.08,32.42,61.55,42.97,1035.20,21.57,1879.95,0.91,0.91,0.1737,402.1510,26.0000,47.81,20.22,1006.13
2024-03-19T00:01:16,33.44,66.23,252.71,292.08,18.80,35.69,42.95,1034.77,21.56,1879.16,0.85,0.85,0.1736,401.9814,26.0000,47.81,20.22,1006.12
2024-03-19T00:01:21,33.44,66.23,247.90,286.52,23.50,44.62,42.99,1035.44,21.56,1880.39,0.86,0.86,0.1736,402.0220,26.0000,47.81,20.22,1006.12
2024-03-19T00:01:26,33.44,66.23,235.89,272.65,36.65,69.58,42.98,1035.40,21.58,1880.34,0.91,0.91,0.1737,402.1932,26.0000,47.80,20.22,1006.14
2024-03-19T00:01:31,26.62,52.73,233.48,269.86,32.42,61.55,42.95,1034.75,21.57,1879.14,0.90,0.90,0.1736,401.9089,26.0000,47.81,20.22,1006.13
2024-03-19T00:01:36,26.62,52.73,262.32,303.19,32.42,61.55,43.02,1034.54,21.58,1878.76,0.92,0.92,0.1737,402.0874,26.0000,47.81,20.22,1006.14
2024-03-19T00:01:41,33.44,66.23,252.71,292.09,27.73,52.65,42.97,1034.15,21.57,1878.06,0.95,0.95,0.1736,401.9345,26.0000,47.82,20.22,1006.14
2024-03-19T00:01:46,37.01,73.31,245.50,283.75,31.95,60.66,42.96,1034.70,21.56,1879.06,0.97,0.97,0.1737,402.1515,26.0000,47.81,20.22,1006.14
2024-03-19T00:01:51,27.27,54.01,226.27,261.52,23.03,43.72,42.98,1034.95,21.58,1879.46,0.94,0.94,0.1735,401.8054,26.0000,47.80,20.22,1006.11
2024-03-19T00:01:56,37.01,73.30,226.27,261.52,23.03,43.72,42.97,1035.08,21.57,1879.73,0.95,0.95,0.1735,401.7979,26.0000,47.80,20.21,1006.09
2024-03-19T00:02:01,33.76,66.87,240.69,278.20,45.57,86.52,42.99,1035.08,21.57,1879.81,1.02,1.02,0.1735,401.7530,26.0000,47.81,20.21,1006.14
2024-03-19T00:02:06,40.58,80.38,226.27,261.53,18.33,34.80,42.94,1035.98,21.57,1881.43,0.99,0.99,0.1737,402.2328,26.0000,47.80,20.22,1006.16
2024-03-19T00:02:11,37.34,73.96,219.06,253.19,27.26,51.75,43.02,1036.37,21.58,1882.06,0.90,0.90,0.1737,402.2018,26.0000,47.80,20.22,1006.12
2024-03-19T00:02:16,43.83,86.81,223.87,258.75,36.18,68.69,42.96,1035.60,21.58,1880.68,0.85,0.85,0.1737,402.2375,26.0000,47.80,20.22,1006.13
2024-03-19T00:02:21,40.58,80.38,216.66,250.42,31.95,60.66,42.98,1035.81,21.57,1881.11,0.83,0.83,0.1736,402.0576,26.0000,47.80,20.22,1006.16
2024-03-19T00:02:26,33.76,66.87,252.71,292.09,31.95,60.66,43.01,1036.12,21.57,1881.65,0.84,0.84,0.1737,402.2348,26.0000,47.80,20.22,1006.14
