timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-04-19T13:06:12,13063.80,10048.39,15407.49,33.40,32.61,398.60,20.91,16.39,18.52,0.6746,19.0000,33.71,19.78,1006.77
2023-04-19T13:06:18,14711.50,10058.85,15382.62,28.31,32.56,396.43,20.99,14.58,14.58,0.8126,20.0000,33.71,19.78,1006.73
2023-04-19T13:06:24,15272.90,10051.87,15418.79,23.22,32.44,396.11,21.04,14.97,14.97,0.5541,20.0000,33.72,19.79,1006.76
2023-04-19T13:06:29,15597.92,10042.58,15384.88,22.66,32.33,394.07,21.12,15.15,15.15,0.4545,20.0000,33.73,19.80,1006.76
2023-04-19T13:06:35,10658.30,10058.07,15384.88,33.96,32.30,392.73,21.15,15.32,15.32,0.4137,20.0000,33.73,19.81,1006.75
2023-04-19T13:06:40,4840.09,9855.09,15398.44,44.71,32.27,390.87,21.22,15.58,15.58,0.3928,20.0000,33.74,19.83,1006.73
2023-04-19T13:06:46,2722.24,8998.22,15421.06,44.71,32.19,389.43,21.27,15.71,15.71,0.3761,20.0000,33.75,19.83,1006.72
2023-04-19T13:06:51,1872.32,8214.18,11554.56,28.31,32.07,388.31,21.32,15.73,15.73,0.3654,20.0000,33.76,19.84,1006.73
2023-04-19T13:06:57,1469.95,7567.65,8436.48,23.22,32.06,387.53,21.34,16.41,16.41,0.3558,21.0000,33.77,19.85,1006.75
2023-04-19T13:07:03,1260.51,6978.84,6378.87,22.66,31.99,386.32,21.44,17.17,17.17,0.3479,21.0000,33.77,19.86,1006.71
2023-04-19T13:07:08,1089.31,6490.37,5004.12,23.22,31.98,385.10,21.45,17.52,17.52,0.3421,21.0000,33.78,19.87,1006.72
2023-04-19T13:07:14,1012.84,6042.18,4027.32,28.31,31.91,384.28,21.48,17.61,17.61,0.3364,21.0000,33.79,19.88,1006.76
2023-04-19T13:07:19,915.51,5679.21,3367.07,45.27,31.83,382.98,21.55,17.49,17.49,0.3313,21.0000,33.80,19.89,1006.79
2023-04-19T13:07:25,865.97,5336.38,2869.63,17.57,31.81,381.18,21.59,17.31,17.31,0.3274,21.0000,33.81,19.90,1006.77
2023-04-19T13:07:30,802.53,5067.16,2503.33,34.53,31.77,378.66,21.62,17.40,17.40,0.3237,21.0000,33.81,19.92,1006.78
2023-04-19T13:07:36,757.34,4816.53,2227.47,23.22,31.73,377.19,21.66,17.13,17.13,0.3208,22.0000,33.81,19.93,1006.78
