timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-06T09:52:16,18.13,35.67,15829.83,18172.32,21.11,39.81,50.57,989.98,20.86,1785.67,0.5,1076.9,20.0,2.47,3.72,0.7706,1772.0923,20.0000,59.87,19.78,997.82
2024-02-06T09:52:21,10.57,20.79,15846.02,18189.01,25.77,48.59,50.55,938.68,20.95,1692.95,0.5,1192.8,20.0,2.65,4.21,0.7209,1657.7584,20.0000,59.93,19.81,997.82
2024-02-06T09:52:27,10.57,20.79,15880.70,18228.30,34.63,65.29,50.49,928.12,20.98,1673.86,0.5,1192.3,20.0,2.63,4.28,0.6444,1481.6295,20.0000,59.88,19.84,997.89
2024-02-06T09:52:32,3.37,6.63,15880.70,18226.52,34.63,65.29,50.26,920.89,21.05,1660.66,0.5,1171.5,20.0,2.69,4.25,0.5957,1369.5590,20.0000,59.75,19.87,997.89
2024-02-06T09:52:37,26.06,51.25,15857.58,18196.94,29.96,56.47,50.17,918.96,21.11,1656.91,0.5,1149.0,20.0,2.62,3.97,0.5698,1309.7657,21.0000,59.64,19.90,997.83
2024-02-06T09:52:43,22.46,44.16,15887.64,18229.72,38.82,73.17,50.05,915.24,21.18,1650.03,0.5,1125.7,20.0,2.65,3.95,0.5513,1267.2254,21.0000,59.58,19.93,997.84
2024-02-06T09:52:48,22.46,44.16,15880.70,18218.89,29.96,56.46,49.95,910.57,21.21,1641.36,0.5,1097.4,21.0,2.70,4.10,0.5371,1234.2360,21.0000,59.59,19.95,997.75
2024-02-06T09:52:53,26.06,51.23,15866.83,18202.08,34.63,65.26,49.94,909.64,21.28,1639.61,0.5,1078.4,21.0,2.57,3.91,0.5290,1215.7632,21.0000,59.62,19.98,997.80
2024-02-06T09:52:59,37.58,73.87,15885.33,18221.41,43.48,81.92,49.88,909.19,21.34,1638.63,0.5,1060.0,21.0,2.39,3.54,0.5240,1204.0562,21.0000,59.66,20.01,997.80
2024-02-06T09:53:04,30.02,59.00,13591.33,15588.41,34.63,65.24,49.93,913.53,21.38,1646.27,0.5,1043.2,21.0,2.37,3.53,0.5199,1194.4811,21.0000,59.80,20.04,997.80
2024-02-06T09:53:10,30.02,59.00,10062.45,11539.79,43.48,81.91,49.85,917.24,21.42,1652.79,0.4,1026.6,21.0,2.27,3.35,0.5171,1187.9093,21.0000,59.83,20.07,997.79
2024-02-06T09:53:15,18.85,37.04,7722.20,8854.68,25.77,48.54,49.84,921.80,21.49,1660.76,0.4,1013.1,21.0,2.43,3.64,0.5135,1179.5126,21.0000,59.81,20.10,997.75
