timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-27T00:00:01,30.53,56.02,4956.99,5537.52,24.47,46.84,57.95,2215.25,29.52,3888.28,0.66,0.84,0.3196,715.3056,34.0000,63.82,28.27,999.14
2024-02-27T00:00:06,17.17,31.51,5114.54,5713.25,6.79,13.00,57.85,2215.70,29.54,3888.89,0.60,0.76,0.3195,715.0083,33.0000,63.74,28.27,999.10
2024-02-27T00:00:11,-5.25,-9.63,5053.00,5644.61,20.54,39.32,57.79,2217.29,29.56,3891.75,0.59,0.74,0.3197,715.4058,34.0000,63.68,28.27,999.12
2024-02-27T00:00:16,12.88,23.63,5018.54,5606.07,20.54,39.32,57.75,2216.84,29.54,3890.93,0.65,0.82,0.3198,715.5824,33.0000,63.67,28.28,999.14
2024-02-27T00:00:21,12.88,23.63,5053.00,5644.46,16.94,32.43,57.72,2216.23,29.53,3889.78,0.64,0.81,0.3199,715.9328,33.0000,63.70,28.28,999.12
2024-02-27T00:00:26,31.48,57.76,5092.39,5688.46,16.94,32.43,57.74,2217.86,29.54,3892.65,0.59,0.75,0.3197,715.4725,34.0000,63.70,28.28,999.12
2024-02-27T00:00:31,21.94,40.26,5053.00,5644.41,20.21,38.69,57.78,2218.09,29.53,3893.02,0.70,0.88,0.3195,714.9551,33.0000,63.75,28.27,999.08
2024-02-27T00:00:36,21.94,40.26,5082.54,5677.40,10.07,19.28,57.84,2219.01,29.54,3894.64,0.84,1.06,0.3196,715.1065,33.0000,63.73,28.28,999.11
2024-02-27T00:00:41,26.71,49.01,5065.31,5658.09,16.94,32.43,57.80,2220.13,29.54,3896.55,0.88,1.11,0.3196,715.1378,34.0000,63.74,28.28,999.10
2024-02-27T00:00:46,12.88,23.63,5043.15,5633.06,16.94,32.43,57.84,2219.44,29.53,3895.16,0.78,0.98,0.3197,715.2655,34.0000,63.73,28.29,999.09
2024-02-27T00:00:51,8.59,15.76,5045.61,5635.89,16.94,32.43,57.89,2219.50,29.53,3895.31,0.82,1.04,0.3196,715.1182,33.0000,63.72,28.29,999.10
2024-02-27T00:00:56,26.71,49.01,5082.54,5677.12,20.21,38.68,57.83,2219.39,29.53,3895.10,0.76,0.97,0.3199,715.6961,34.0000,63.70,28.30,999.13
2024-02-27T00:01:01,26.71,49.01,5057.92,5649.73,16.94,32.43,57.84,2218.81,29.53,3894.16,0.80,1.01,0.3198,715.6135,34.0000,63.70,28.29,999.12
2024-02-27T00:01:06,8.11,14.88,5057.92,5649.67,13.67,26.17,57.82,2218.27,29.54,3893.18,0.73,0.92,0.3197,715.4466,33.0000,63.66,28.30,999.14
2024-02-27T00:01:11,17.17,31.50,5033.31,5622.06,20.54,39.32,57.77,2216.96,29.57,3890.79,0.68,0.86,0.3198,715.4726,34.0000,63.56,28.30,999.12
2024-02-27T00:01:16,12.88,23.63,5050.54,5641.44,10.07,19.28,57.64,2217.54,29.54,3891.91,0.60,0.76,0.3200,715.9892,34.0000,63.54,28.30,999.14
2024-02-27T00:01:21,-0.95,-1.74,5045.61,5635.62,13.67,26.17,57.69,2216.52,29.56,3889.89,0.54,0.68,0.3198,715.6442,33.0000,63.51,28.31,999.12
2024-02-27T00:01:26,17.17,31.50,5080.08,5674.19,13.67,26.17,57.69,2216.56,29.57,3890.01,0.47,0.60,0.3197,715.2420,34.0000,63.51,28.31,999.13
2024-02-27T00:01:31,12.88,23.63,5082.54,5676.88,16.94,32.42,57.63,2216.42,29.59,3889.73,0.43,0.55,0.3198,715.4391,34.0000,63.48,28.31,999.12
2024-02-27T00:01:36,8.59,15.76,5038.23,5627.44,16.94,32.42,57.61,2215.91,29.53,3888.87,0.38,0.48,0.3199,715.7039,33.0000,63.49,28.31,999.13
2024-02-27T00:01:41,17.17,31.50,5053.00,5643.63,10.07,19.27,57.62,2216.40,29.59,3889.51,0.36,0.46,0.3198,715.4165,33.0000,63.49,28.31,999.08
2024-02-27T00:01:46,17.17,31.50,5087.46,5682.07,16.94,32.42,57.62,2216.72,29.57,3890.04,0.44,0.56,0.3198,715.5096,33.0000,63.44,28.32,999.10
2024-02-27T00:01:51,8.11,14.88,5087.46,5682.07,6.79,13.00,57.60,2216.91,29.54,3890.38,0.56,0.72,0.3198,715.5615,34.0000,63.42,28.32,999.10
2024-02-27T00:01:56,8.11,14.88,5099.77,5695.93,16.94,32.42,57.57,2217.08,29.57,3890.76,0.59,0.75,0.3198,715.6001,34.0000,63.38,28.32,999.12
2024-02-27T00:02:01,8.11,14.88,5055.46,5646.30,16.94,32.42,57.57,2216.95,29.56,3890.43,0.58,0.74,0.3198,715.5719,34.0000,63.35,28.32,999.10
2024-02-27T00:02:06,12.88,23.63,5057.92,5648.81,10.07,19.27,57.56,2217.90,29.57,3891.93,0.51,0.65,0.3196,715.0543,33.0000,63.37,28.33,999.09
2024-02-27T00:02:11,17.65,32.38,5067.77,5659.74,20.21,38.68,57.60,2218.46,29.56,3892.87,0.57,0.73,0.3195,714.8395,34.0000,63.36,28.34,999.11
2024-02-27T00:02:16,12.88,23.63,5045.61,5635.15,20.21,38.68,57.59,2218.88,29.54,3893.71,0.66,0.84,0.3196,715.0244,34.0000,63.35,28.34,999.14
2024-02-27T00:02:21,16.69,30.62,5089.93,5684.69,13.34,25.53,57.59,2219.26,29.56,3894.40,0.67,0.85,0.3197,715.2455,34.0000,63.36,28.34,999.14
2024-02-27T00:02:26,31.48,57.75,5055.46,5646.20,20.21,38.68,57.62,2219.71,29.56,3895.20,0.69,0.88,0.3200,715.9897,34.0000,63.34,28.34,999.14
2024-02-27T00:02:31,-0.48,-0.88,5053.00,5643.18,13.67,26.16,57.57,2221.33,29.59,3897.86,0.73,0.93,0.3198,715.4785,34.0000,63.33,28.35,999.13
