timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-01-08T00:00:04,45.09,90.12,-315.95,-368.50,30.05,57.57,42.97,587.44,20.79,1076.50,1.56,1.56,1.7648,4123.2859,25.0000,49.95,19.29,1012.06
2024-01-08T00:00:09,37.89,75.73,-276.57,-322.56,39.59,75.85,42.94,587.74,20.82,1077.04,1.55,1.55,1.7655,4124.7268,25.0000,49.96,19.29,1012.04
2024-01-08T00:00:14,31.02,62.00,-279.03,-325.44,30.05,57.57,42.95,587.69,20.82,1076.99,1.68,1.68,1.7639,4121.1931,25.0000,49.96,19.29,1012.08
2024-01-08T00:00:19,31.02,62.00,-259.33,-302.45,26.23,50.25,42.95,587.88,20.81,1077.29,1.67,1.67,1.7629,4118.7068,25.0000,49.94,19.29,1012.03
2024-01-08T00:00:24,38.22,76.39,-308.57,-359.89,25.28,48.43,42.95,587.94,20.81,1077.44,1.72,1.72,1.7597,4111.3650,25.0000,49.94,19.29,1012.07
2024-01-08T00:00:29,38.22,76.39,-315.95,-368.51,34.34,65.79,42.94,587.66,20.83,1076.96,1.66,1.66,1.7600,4112.1768,25.0000,49.94,19.29,1012.10
2024-01-08T00:00:34,27.42,54.80,-279.03,-325.44,26.23,50.25,42.96,587.87,20.81,1077.31,1.63,1.63,1.7637,4120.6454,25.0000,49.95,19.29,1012.08
2024-01-08T00:00:39,31.02,62.00,-293.80,-342.66,39.59,75.85,42.93,588.16,20.83,1077.83,1.64,1.64,1.7660,4126.0614,25.0000,49.95,19.29,1012.06
2024-01-08T00:00:44,37.89,75.73,-281.49,-328.30,16.69,31.97,42.92,588.41,20.81,1078.27,1.60,1.60,1.7658,4125.5210,25.0000,49.95,19.29,1012.05
2024-01-08T00:00:49,41.16,82.27,-286.41,-334.04,25.76,49.35,42.96,588.96,20.85,1079.29,1.47,1.47,1.7651,4123.8383,25.0000,49.95,19.29,1012.05
2024-01-08T00:00:54,23.82,47.61,-281.49,-328.32,21.46,41.12,42.96,588.53,20.82,1078.54,1.39,1.39,1.7657,4125.5753,25.0000,49.95,19.29,1012.09
2024-01-08T00:00:59,37.89,75.73,-269.18,-313.94,30.53,58.49,42.96,588.16,20.81,1077.80,1.38,1.38,1.7651,4123.9349,25.0000,49.95,19.29,1012.04
2024-01-08T00:01:04,41.16,82.26,-247.03,-288.10,34.82,66.71,42.94,588.32,20.83,1078.07,1.45,1.45,1.7653,4124.1220,25.0000,49.93,19.30,1012.05
2024-01-08T00:01:09,23.82,47.61,-281.49,-328.30,17.17,32.89,42.97,588.62,20.81,1078.65,1.56,1.56,1.7594,4110.4902,25.0000,49.92,19.30,1012.07
