timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-26T00:00:00,15.05,27.75,132.58,148.82,44.79,86.16,22.46,374.15,25.69,659.87,0.3,719.6,30.0,2.00,2.00,0.1221,274.5786,31.0000,27.31,24.16,990.25
2024-03-26T00:00:06,11.32,20.87,139.52,156.60,13.81,26.56,22.49,374.43,25.68,660.35,0.3,718.1,30.0,1.95,1.95,0.1220,274.2991,31.0000,27.29,24.17,990.25
2024-03-26T00:00:11,29.03,53.52,160.33,179.96,33.26,63.98,22.47,374.58,25.66,660.61,0.3,719.1,30.0,2.15,2.15,0.1220,274.2712,31.0000,27.30,24.17,990.24
2024-03-26T00:00:16,20.18,37.21,162.64,182.56,36.86,70.90,22.52,374.43,25.68,660.35,0.3,721.7,30.0,2.31,2.31,0.1221,274.5322,31.0000,27.29,24.17,990.27
2024-03-26T00:00:22,29.03,53.53,155.70,174.77,33.26,63.98,22.47,374.71,25.68,660.86,0.3,718.3,30.0,2.40,2.40,0.1221,274.4904,31.0000,27.30,24.17,990.27
2024-03-26T00:00:27,29.03,53.53,127.95,143.62,40.46,77.83,22.50,375.46,25.66,662.19,0.3,720.7,30.0,2.53,2.53,0.1221,274.4437,31.0000,27.28,24.16,990.26
2024-03-26T00:00:32,24.37,44.93,141.83,159.20,29.30,56.36,22.47,375.72,25.68,662.63,0.3,720.9,30.0,2.41,2.41,0.1220,274.3989,31.0000,27.28,24.16,990.22
2024-03-26T00:00:38,20.18,37.21,141.83,159.20,44.07,84.77,22.44,375.91,25.68,662.99,0.3,718.9,30.0,2.15,2.15,0.1220,274.3821,31.0000,27.27,24.16,990.24
2024-03-26T00:00:43,20.18,37.21,153.39,172.17,36.86,70.90,22.46,375.68,25.68,662.56,0.3,716.7,30.0,2.05,2.05,0.1221,274.5018,31.0000,27.27,24.16,990.23
2024-03-26T00:00:48,20.18,37.21,158.02,177.38,32.90,63.29,22.50,375.82,25.71,662.84,0.3,718.1,30.0,1.90,1.90,0.1221,274.5715,31.0000,27.29,24.16,990.27
2024-03-26T00:00:54,15.52,28.62,137.20,154.00,36.86,70.90,22.45,376.25,25.66,663.57,0.3,716.6,30.0,1.80,1.80,0.1222,274.7208,31.0000,27.29,24.16,990.24
2024-03-26T00:00:59,24.37,44.93,151.08,169.58,40.46,77.83,22.49,376.70,25.69,664.38,0.3,721.4,30.0,1.83,1.83,0.1222,274.7145,31.0000,27.29,24.16,990.25
2024-03-26T00:01:04,24.37,44.93,109.45,122.85,36.86,70.90,22.45,376.26,25.66,663.57,0.3,719.6,30.0,1.83,1.83,0.1221,274.6158,31.0000,27.29,24.16,990.22
2024-03-26T00:01:10,20.18,37.21,132.58,148.81,29.30,56.36,22.47,376.14,25.66,663.36,0.3,721.6,31.0,1.92,1.92,0.1221,274.6026,31.0000,27.30,24.17,990.25
2024-03-26T00:01:15,29.03,53.53,139.52,156.61,36.86,70.90,22.49,376.03,25.68,663.19,0.3,719.0,30.0,2.08,2.08,0.1221,274.6204,31.0000,27.29,24.16,990.24
2024-03-26T00:01:20,24.37,44.93,132.58,148.81,32.90,63.28,22.49,375.54,25.68,662.31,0.3,720.5,30.0,2.32,2.32,0.1221,274.5959,31.0000,27.31,24.16,990.22
2024-03-26T00:01:26,29.03,53.53,162.64,182.56,36.86,70.90,22.53,375.47,25.68,662.20,0.3,721.1,30.0,2.33,2.33,0.1221,274.5516,31.0000,27.32,24.16,990.25
2024-03-26T00:01:31,20.18,37.21,144.14,161.79,25.70,49.44,22.50,375.23,25.68,661.78,0.3,718.1,30.0,2.25,2.25,0.1221,274.6079,31.0000,27.31,24.17,990.27
2024-03-26T00:01:36,29.03,53.53,121.02,135.84,36.86,70.90,22.49,375.14,25.69,661.61,0.3,719.5,30.0,2.16,2.16,0.1222,274.6835,31.0000,27.31,24.16,990.24
2024-03-26T00:01:42,20.18,37.21,127.95,143.62,25.70,49.43,22.50,374.64,25.66,660.72,0.3,720.5,30.0,2.01,2.01,0.1221,274.6435,31.0000,27.29,24.17,990.25
2024-03-26T00:01:47,15.52,28.61,130.27,146.22,40.46,77.82,22.49,374.45,25.66,660.38,0.3,719.9,30.0,1.99,1.99,0.1221,274.6215,31.0000,27.30,24.17,990.24
2024-03-26T00:01:52,29.03,53.52,123.33,138.43,25.34,48.74,22.50,374.86,25.68,661.10,0.3,719.9,30.0,1.97,1.97,0.1221,274.6147,31.0000,27.30,24.17,990.23
2024-03-26T00:01:58,37.42,68.99,109.45,122.85,44.79,86.15,22.43,374.85,25.69,661.10,0.3,721.5,30.0,1.95,1.95,0.1222,274.7545,31.0000,27.29,24.17,990.27
2024-03-26T00:02:03,28.57,52.68,130.27,146.22,44.79,86.15,22.47,374.76,25.68,660.94,0.3,720.6,30.0,1.94,1.94,0.1222,274.6630,31.0000,27.30,24.17,990.26
2024-03-26T00:02:09,28.57,52.67,134.89,151.40,44.79,86.15,22.44,374.45,25.66,660.35,0.3,720.5,31.0,1.96,1.96,0.1222,274.8020,31.0000,27.29,24.17,990.20
2024-03-26T00:02:14,23.91,44.08,134.89,151.40,44.79,86.15,22.46,374.53,25.68,660.51,0.3,722.4,30.0,1.97,1.97,0.1224,275.2024,31.0000,27.30,24.17,990.24
2024-03-26T00:02:19,32.76,60.40,130.27,146.22,48.75,93.77,22.43,374.36,25.68,660.23,0.3,720.7,30.0,1.99,1.99,0.1224,275.1898,31.0000,27.30,24.17,990.25
2024-03-26T00:02:25,28.57,52.68,125.64,141.02,44.79,86.15,22.49,374.35,25.71,660.21,0.3,721.5,30.0,1.99,1.99,0.1223,275.0613,31.0000,27.28,24.16,990.22
2024-03-26T00:02:30,37.42,68.99,132.58,148.81,37.22,71.59,22.49,374.27,25.66,660.03,0.3,721.3,31.0,2.01,2.01,0.1223,274.8917,31.0000,27.29,24.17,990.20
2024-03-26T00:02:35,37.42,68.99,123.33,138.43,48.39,93.08,22.43,374.13,25.69,659.83,0.3,717.3,31.0,2.06,2.06,0.1223,274.8898,31.0000,27.30,24.17,990.26
2024-03-26T00:02:41,37.42,68.99,141.83,159.19,48.39,93.07,22.41,373.48,25.69,658.64,0.3,721.3,31.0,2.12,2.12,0.1222,274.7964,31.0000,27.30,24.17,990.21
