timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-21T00:00:03,48.04,94.14,92.69,105.99,13.36,25.09,28.20,521.75,24.74,937.41,3.22,3.22,0.1118,256.0834,28.0000,31.53,23.24,1005.65
2024-03-21T00:00:08,43.78,85.79,117.30,134.13,35.30,66.30,28.21,521.92,24.73,937.68,3.24,3.24,0.1117,255.8361,28.0000,31.53,23.25,1005.65
2024-03-21T00:00:13,44.44,87.08,122.23,139.76,35.30,66.30,28.19,521.70,24.70,937.25,3.19,3.19,0.1116,255.5677,28.0000,31.52,23.26,1005.65
2024-03-21T00:00:18,50.98,99.89,124.69,142.57,35.30,66.30,28.21,521.93,24.73,937.66,3.30,3.30,0.1116,255.5135,28.0000,31.51,23.26,1005.64
2024-03-21T00:00:23,50.98,99.89,114.84,131.31,44.36,83.32,28.24,521.69,24.73,937.23,3.34,3.34,0.1115,255.3004,28.0000,31.52,23.26,1005.64
2024-03-21T00:00:28,47.71,93.49,117.30,134.13,39.59,74.36,28.21,521.74,24.72,937.37,3.09,3.09,0.1115,255.4215,28.0000,31.52,23.25,1005.68
2024-03-21T00:00:33,50.98,99.89,119.77,136.95,35.30,66.30,28.24,521.24,24.72,936.42,3.10,3.10,0.1116,255.5476,28.0000,31.52,23.26,1005.65
2024-03-21T00:00:38,54.26,106.32,119.77,136.95,39.59,74.36,28.21,521.41,24.72,936.73,3.12,3.12,0.1115,255.2755,28.0000,31.53,23.26,1005.65
2024-03-21T00:00:43,47.71,93.48,132.07,151.01,11.93,22.41,28.22,521.27,24.73,936.49,3.05,3.05,0.1115,255.4337,28.0000,31.53,23.26,1005.65
2024-03-21T00:00:48,47.71,93.49,127.15,145.39,30.53,57.34,28.25,521.85,24.73,937.55,2.94,2.94,0.1117,255.7596,28.0000,31.52,23.26,1005.68
2024-03-21T00:00:53,50.98,99.89,112.38,128.49,26.23,49.26,28.21,521.12,24.73,936.21,2.89,2.89,0.1117,255.7332,28.0000,31.52,23.26,1005.65
2024-03-21T00:00:58,44.44,87.08,112.38,128.50,35.30,66.30,28.19,521.30,24.72,936.54,2.91,2.91,0.1116,255.6719,28.0000,31.53,23.26,1005.65
2024-03-21T00:01:03,50.98,99.89,107.46,122.87,35.30,66.30,28.24,521.07,24.73,936.13,2.86,2.86,0.1116,255.7118,28.0000,31.52,23.26,1005.66
2024-03-21T00:01:08,40.51,79.38,132.07,151.01,44.36,83.32,28.18,520.76,24.74,935.55,2.86,2.86,0.1117,255.9093,28.0000,31.52,23.26,1005.65
2024-03-21T00:01:13,50.98,99.89,146.84,167.90,35.30,66.30,28.22,520.81,24.72,935.67,2.90,2.90,0.1117,255.7501,28.0000,31.53,23.26,1005.66
2024-03-21T00:01:18,50.98,99.89,119.77,136.95,44.36,83.32,28.21,520.34,24.74,934.84,2.85,2.85,0.1117,255.7421,28.0000,31.52,23.26,1005.68
2024-03-21T00:01:23,47.71,93.48,114.84,131.30,40.07,75.26,28.21,520.14,24.73,934.41,2.95,2.95,0.1115,255.2674,28.0000,31.51,23.26,1005.62
2024-03-21T00:01:28,54.26,106.32,132.07,151.01,30.53,57.34,28.22,519.43,24.73,933.18,3.03,3.03,0.1113,254.8489,28.0000,31.51,23.26,1005.65
2024-03-21T00:01:33,54.91,107.59,90.23,103.17,25.76,48.38,28.24,518.79,24.74,932.04,3.14,3.14,0.1111,254.5602,28.0000,31.51,23.26,1005.66
2024-03-21T00:01:38,54.91,107.59,105.00,120.06,43.88,82.42,28.21,518.39,24.72,931.32,3.21,3.21,0.1111,254.5140,28.0000,31.51,23.26,1005.67
2024-03-21T00:01:43,58.19,114.02,112.38,128.49,39.11,73.45,28.17,518.18,24.73,930.91,3.36,3.36,0.1112,254.7906,28.0000,31.51,23.26,1005.64
2024-03-21T00:01:48,54.91,107.59,102.53,117.23,30.05,56.44,28.23,518.27,24.74,931.08,3.33,3.33,0.1113,254.8585,28.0000,31.52,23.26,1005.64
2024-03-21T00:01:53,54.91,107.59,87.76,100.34,30.05,56.44,28.18,517.84,24.73,930.31,3.24,3.24,0.1114,255.2034,28.0000,31.53,23.26,1005.64
