timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-04-21T10:05:55,891.17,3755.12,15432.36,101.23,35.51,351.95,21.75,0.75,0.75,1.2332,20.0000,36.71,20.65,1002.04
2023-04-21T10:06:01,744.31,3709.80,15430.10,69.01,35.43,351.96,21.79,0.83,0.83,0.7476,21.0000,36.69,20.65,1002.02
2023-04-21T10:06:06,643.50,3662.54,15387.14,85.41,35.33,353.18,21.86,0.82,0.82,0.5187,21.0000,36.68,20.66,1002.03
2023-04-21T10:06:12,575.71,3614.90,15405.23,85.41,35.26,353.68,21.89,0.87,0.87,0.4295,21.0000,36.67,20.67,1002.02
2023-04-21T10:06:17,518.36,3482.41,15398.44,63.92,35.13,355.92,21.95,0.94,0.94,0.3892,21.0000,36.66,20.68,1002.01
2023-04-21T10:06:23,473.17,3141.53,15464.02,85.97,35.06,356.35,22.02,1.08,1.08,0.3679,21.0000,36.66,20.69,1002.07
2023-04-21T10:06:28,442.75,2838.60,15423.32,75.23,34.93,359.15,22.07,1.15,1.15,0.3516,21.0000,36.63,20.69,1002.00
2023-04-21T10:06:34,405.38,2563.95,15414.27,59.40,34.89,360.65,22.10,1.21,1.21,0.3381,21.0000,36.63,20.68,1001.95
2023-04-21T10:06:40,373.23,2329.59,15287.65,64.49,34.74,361.48,22.17,1.11,1.11,0.3324,22.0000,36.62,20.71,1002.03
2023-04-21T10:06:45,361.93,2113.05,10776.73,65.06,34.72,362.02,22.20,1.01,1.01,0.3251,22.0000,36.61,20.70,1002.00
2023-04-21T10:06:51,334.99,1858.93,7801.11,54.31,34.64,362.84,22.24,0.90,0.90,0.3165,22.0000,36.59,20.71,1001.95
2023-04-21T10:06:56,326.30,1681.90,5944.74,59.40,34.62,364.77,22.26,0.80,0.80,0.3086,22.0000,36.59,20.69,1001.93
2023-04-21T10:07:02,316.74,1576.93,4694.34,59.40,34.56,367.27,22.34,0.68,0.68,0.3050,22.0000,36.57,20.74,1002.00
2023-04-21T10:07:07,301.10,1471.17,3873.56,70.71,34.51,368.08,22.37,0.78,0.78,0.2997,22.0000,36.57,20.76,1002.02
2023-04-21T10:07:13,282.85,1339.85,3317.33,76.36,34.53,370.08,22.39,0.89,0.89,0.2945,22.0000,36.57,20.76,1001.98
2023-04-21T10:07:19,268.07,1224.03,2892.24,59.97,34.47,373.11,22.43,0.99,0.99,0.2915,22.0000,36.57,20.77,1002.01
2023-04-21T10:07:24,267.20,1118.66,2598.29,70.71,34.39,375.12,22.47,1.03,1.03,0.2899,22.0000,36.57,20.78,1002.02
2023-04-21T10:07:30,246.35,1021.05,2358.62,59.97,34.38,376.76,22.51,1.00,1.00,0.2865,23.0000,36.57,20.79,1002.01
2023-04-21T10:07:35,245.48,940.47,2168.68,70.71,34.34,377.82,22.53,0.88,0.88,0.2851,23.0000,36.57,20.80,1002.05
2023-04-21T10:07:41,235.92,870.74,2037.54,49.23,34.32,380.35,22.57,0.77,0.77,0.2771,23.0000,36.57,20.80,1001.99
2023-04-21T10:07:47,219.41,799.08,1926.74,49.23,34.26,380.11,22.60,0.90,0.90,0.2788,23.0000,36.57,20.81,1002.01
