timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-23T00:00:04,31.69,3.80,92.98,33.96,31.16,337.82,31.56,4.13,4.13,0.1812,36.0000,32.19,30.06,997.40
2023-05-23T00:00:09,31.69,18.52,65.85,23.79,31.16,338.35,31.54,3.84,3.84,0.1812,36.0000,32.19,30.06,997.37
2023-05-23T00:00:15,37.78,4.58,88.46,39.62,31.19,338.54,31.56,3.88,3.88,0.1812,36.0000,32.19,30.05,997.36
2023-05-23T00:00:20,42.12,19.69,111.07,34.53,31.19,338.02,31.54,3.91,3.91,0.1812,36.0000,32.19,30.05,997.39
2023-05-23T00:00:26,34.30,12.33,151.77,18.70,31.16,337.81,31.56,3.92,3.92,0.1812,36.0000,32.19,30.05,997.37
2023-05-23T00:00:31,35.17,15.04,129.16,29.44,31.19,338.07,31.54,3.92,3.92,0.1813,36.0000,32.19,30.06,997.40
2023-05-23T00:00:37,36.04,13.10,102.03,13.05,31.18,337.26,31.56,3.87,3.87,0.1813,36.0000,32.19,30.05,997.36
2023-05-23T00:00:42,38.65,10.00,113.33,40.18,31.20,337.34,31.56,3.82,3.82,0.1813,36.0000,32.19,30.06,997.36
2023-05-23T00:00:48,31.69,6.52,120.12,29.44,31.18,337.44,31.56,3.72,3.72,0.1812,36.0000,32.19,30.05,997.37
2023-05-23T00:00:54,52.55,8.84,104.29,13.05,31.19,337.30,31.56,3.75,3.75,0.1812,36.0000,32.19,30.05,997.39
2023-05-23T00:00:59,37.78,6.90,108.81,40.18,31.25,337.65,31.56,3.80,3.80,0.1813,36.0000,32.20,30.05,997.39
2023-05-23T00:01:05,33.43,15.04,102.03,45.27,31.21,337.71,31.58,4.06,4.06,0.1812,36.0000,32.20,30.05,997.38
2023-05-23T00:01:10,36.04,14.26,104.29,23.79,31.22,338.11,31.56,4.12,4.12,0.1812,36.0000,32.20,30.05,997.37
2023-05-23T00:01:16,42.12,13.49,111.07,12.48,31.19,338.26,31.58,4.04,4.04,0.1813,36.0000,32.20,30.05,997.31
2023-05-23T00:01:21,37.78,13.10,99.77,18.14,31.17,338.65,31.54,3.93,3.93,0.1813,36.0000,32.20,30.05,997.37
2023-05-23T00:01:27,36.04,11.55,74.89,29.44,31.19,339.21,31.61,3.86,3.86,0.1812,36.0000,32.20,30.05,997.33
2023-05-23T00:01:32,33.43,13.49,79.42,18.14,31.16,338.86,31.56,3.84,3.84,0.1812,36.0000,32.20,30.05,997.33
2023-05-23T00:01:38,36.04,12.71,106.55,45.84,31.18,338.28,31.56,3.67,3.67,0.1813,36.0000,32.20,30.05,997.37
2023-05-23T00:01:44,45.60,13.88,99.77,23.79,31.18,338.19,31.56,3.73,3.73,0.1813,36.0000,32.20,30.05,997.33
2023-05-23T00:01:49,33.43,13.10,104.29,30.01,31.16,338.05,31.59,3.90,3.90,0.1812,36.0000,32.21,30.05,997.33
2023-05-23T00:01:55,37.78,17.75,104.29,29.44,31.20,337.48,31.56,4.07,4.07,0.1812,36.0000,32.21,30.05,997.33
2023-05-23T00:02:00,35.17,14.65,129.16,29.44,31.19,337.58,31.56,4.48,4.48,0.1812,36.0000,32.21,30.05,997.31
2023-05-23T00:02:06,36.04,15.81,120.12,29.44,31.20,337.07,31.54,4.51,4.51,0.1812,36.0000,32.21,30.05,997.31
2023-05-23T00:02:11,29.96,16.97,106.55,29.44,31.16,337.45,31.58,4.26,4.26,0.1812,36.0000,32.21,30.05,997.30
2023-05-23T00:02:17,33.43,11.55,88.46,40.18,31.17,338.01,31.54,4.02,4.02,0.1812,36.0000,32.22,30.05,997.33
2023-05-23T00:02:22,23.00,11.55,92.98,40.18,31.22,338.41,31.58,3.93,3.93,0.1812,36.0000,32.22,30.05,997.32
2023-05-23T00:02:28,35.17,5.74,99.77,7.40,31.23,338.06,31.58,4.02,4.02,0.1813,36.0000,32.21,30.05,997.31
2023-05-23T00:02:34,26.48,1.87,99.77,45.27,31.23,337.89,31.54,4.08,4.08,0.1813,36.0000,32.21,30.05,997.28
2023-05-23T00:02:39,29.96,7.68,90.72,50.92,31.28,338.03,31.56,4.00,4.00,0.1812,36.0000,32.22,30.05,997.29
2023-05-23T00:02:45,23.00,11.94,95.24,28.31,31.16,338.04,31.58,3.87,3.87,0.1812,36.0000,32.22,30.05,997.30
2023-05-23T00:02:50,36.04,6.13,115.59,39.62,31.22,338.11,31.54,3.67,3.67,0.1812,36.0000,32.22,30.04,997.28
2023-05-23T00:02:56,29.96,8.84,104.29,23.22,31.22,338.19,31.54,3.49,3.49,0.1812,36.0000,32.22,30.05,997.27
2023-05-23T00:03:01,38.65,14.26,97.51,34.53,31.22,338.63,31.56,3.41,3.41,0.1813,36.0000,32.22,30.05,997.27
