timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-05T00:00:01,45.15,87.87,206.58,234.62,42.08,78.50,36.00,1229.06,23.87,2193.24,0.3,733.6,29.0,1.93,1.93,0.1879,427.4982,30.0000,47.65,21.96,994.52
2023-12-05T00:00:07,28.94,56.32,238.95,271.38,11.79,21.99,35.95,1229.37,23.85,2193.75,0.3,733.0,29.0,1.90,1.90,0.1879,427.5815,30.0000,47.65,21.97,994.53
2023-12-05T00:00:12,48.75,94.88,199.64,226.73,15.05,28.08,35.93,1229.64,23.85,2194.20,0.3,734.1,29.0,1.88,1.88,0.1879,427.5225,30.0000,47.65,21.97,994.52
2023-12-05T00:00:17,33.26,64.73,243.58,276.63,20.18,37.65,35.95,1229.74,23.85,2194.33,0.3,731.6,29.0,1.86,1.86,0.1879,427.4436,30.0000,47.65,21.97,994.50
2023-12-05T00:00:23,33.26,64.73,222.77,253.00,20.18,37.65,35.95,1229.83,23.87,2194.54,0.3,734.1,29.0,1.72,1.72,0.1879,427.4615,30.0000,47.65,21.97,994.52
2023-12-05T00:00:28,26.06,50.72,225.08,255.62,24.84,46.34,35.94,1229.64,23.84,2194.19,0.3,733.3,29.0,1.58,1.58,0.1879,427.4660,30.0000,47.65,21.96,994.48
2023-12-05T00:00:33,37.22,72.44,218.14,247.74,29.03,54.16,35.93,1230.27,23.85,2195.33,0.3,734.3,29.0,1.54,1.54,0.1879,427.4231,30.0000,47.65,21.96,994.48
2023-12-05T00:00:39,40.82,79.44,218.14,247.73,37.89,70.68,35.95,1230.53,23.88,2195.74,0.3,734.0,29.0,1.49,1.49,0.1878,427.3293,30.0000,47.65,21.96,994.46
2023-12-05T00:00:44,40.82,79.45,229.70,260.88,29.03,54.16,35.95,1230.65,23.88,2196.07,0.3,733.1,29.0,1.55,1.55,0.1879,427.5027,30.0000,47.65,21.96,994.52
2023-12-05T00:00:49,33.62,65.43,225.08,255.62,29.03,54.16,35.95,1230.78,23.85,2196.24,0.3,731.2,29.0,1.64,1.64,0.1879,427.4553,30.0000,47.65,21.97,994.52
2023-12-05T00:00:55,33.26,64.73,238.95,271.38,24.84,46.34,35.96,1231.23,23.87,2197.08,0.3,734.5,29.0,1.67,1.67,0.1879,427.4855,30.0000,47.66,21.96,994.51
2023-12-05T00:01:00,33.26,64.73,229.70,260.87,15.98,29.81,35.98,1230.73,23.85,2196.12,0.3,734.7,29.0,1.71,1.71,0.1879,427.5256,30.0000,47.65,21.96,994.47
2023-12-05T00:01:05,33.98,66.13,222.77,253.00,33.23,61.99,35.95,1231.14,23.87,2196.86,0.3,731.3,29.0,1.61,1.61,0.1880,427.6156,30.0000,47.65,21.96,994.48
2023-12-05T00:01:11,37.58,73.14,201.95,229.36,37.89,70.69,35.95,1231.44,23.88,2197.43,0.3,732.4,29.0,1.58,1.58,0.1879,427.5038,30.0000,47.65,21.96,994.50
2023-12-05T00:01:16,41.18,80.15,195.02,221.49,33.23,61.99,35.94,1230.93,23.84,2196.56,0.3,732.9,29.0,1.54,1.54,0.1879,427.5211,30.0000,47.66,21.96,994.51
2023-12-05T00:01:21,45.15,87.87,192.70,218.85,24.37,45.46,35.93,1231.27,23.88,2197.14,0.3,733.7,29.0,1.41,1.41,0.1879,427.4797,30.0000,47.65,21.96,994.50
2023-12-05T00:01:27,41.18,80.14,213.52,242.48,24.37,45.46,35.94,1231.22,23.85,2196.93,0.3,732.6,29.0,1.31,1.31,0.1879,427.4542,30.0000,47.65,21.96,994.45
2023-12-05T00:01:32,33.98,66.13,199.64,226.73,28.57,53.30,35.93,1230.81,23.87,2196.34,0.3,732.3,29.0,1.39,1.39,0.1879,427.4434,30.0000,47.65,21.96,994.51
2023-12-05T00:01:38,37.22,72.44,211.20,239.86,15.05,28.08,35.93,1230.42,23.87,2195.57,0.3,734.2,29.0,1.51,1.51,0.1879,427.4701,30.0000,47.65,21.96,994.48
2023-12-05T00:01:43,37.58,73.14,213.52,242.49,33.23,61.99,35.92,1230.00,23.87,2194.77,0.3,733.8,29.0,1.73,1.73,0.1879,427.4571,30.0000,47.65,21.97,994.49
