timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-14T00:00:02,14.31,3.42,88.46,28.88,26.53,331.73,29.26,3.95,3.95,0.1826,33.0000,27.68,27.74,1005.31
2023-05-14T00:00:08,20.40,-0.07,63.59,34.53,26.50,331.89,29.26,3.76,3.76,0.1826,33.0000,27.67,27.74,1005.34
2023-05-14T00:00:14,29.09,-3.94,68.11,33.96,26.50,331.81,29.26,3.68,3.68,0.1826,33.0000,27.68,27.74,1005.34
2023-05-14T00:00:19,31.69,6.13,77.16,33.96,26.49,331.93,29.28,3.86,3.86,0.1825,33.0000,27.67,27.74,1005.35
2023-05-14T00:00:25,21.26,4.97,104.29,28.88,26.47,332.10,29.28,3.83,3.83,0.1826,34.0000,27.68,27.75,1005.36
2023-05-14T00:00:30,26.48,5.35,90.72,35.10,26.49,332.51,29.26,3.76,3.76,0.1826,34.0000,27.68,27.74,1005.33
2023-05-14T00:00:36,23.87,8.06,97.51,1.74,26.53,332.58,29.26,3.72,3.72,0.1826,34.0000,27.67,27.74,1005.34
2023-05-14T00:00:41,28.22,4.19,95.24,23.79,26.49,332.92,29.28,3.87,3.87,0.1826,34.0000,27.68,27.74,1005.35
2023-05-14T00:00:47,21.26,5.35,59.07,34.53,26.53,332.55,29.26,3.94,3.94,0.1826,33.0000,27.68,27.74,1005.34
2023-05-14T00:00:52,26.48,-1.62,124.64,28.88,26.49,332.58,29.26,4.10,4.10,0.1826,34.0000,27.68,27.74,1005.35
2023-05-14T00:00:58,26.48,10.78,92.98,1.74,26.50,332.55,29.26,4.19,4.19,0.1826,34.0000,27.68,27.74,1005.35
2023-05-14T00:01:04,31.69,7.29,86.20,12.48,26.53,332.28,29.28,4.38,4.38,0.1826,33.0000,27.68,27.74,1005.34
