timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-26T00:00:02,34.82,64.42,58.22,65.57,41.49,80.08,23.54,494.98,24.80,875.90,2.07,2.07,0.0995,224.3917,28.0000,26.10,23.30,990.68
2024-03-26T00:00:07,20.99,38.83,119.77,134.89,44.44,85.77,23.59,494.74,24.79,875.51,2.04,2.04,0.0993,224.0442,28.0000,26.12,23.29,990.69
2024-03-26T00:00:12,16.69,30.88,102.53,115.48,37.56,72.50,23.63,494.97,24.77,875.95,1.99,1.99,0.0994,224.2627,28.0000,26.11,23.29,990.72
2024-03-26T00:00:17,25.76,47.66,85.30,96.07,41.16,79.44,23.59,494.77,24.80,875.58,1.99,1.99,0.0995,224.3891,28.0000,26.11,23.29,990.70
2024-03-26T00:00:22,25.76,47.66,92.69,104.40,34.29,66.18,23.59,494.40,24.80,874.92,1.86,1.86,0.0994,224.2976,28.0000,26.10,23.29,990.70
2024-03-26T00:00:27,34.82,64.42,112.38,126.57,37.56,72.49,23.59,494.36,24.80,874.85,1.84,1.84,0.0994,224.1881,28.0000,26.09,23.29,990.70
2024-03-26T00:00:32,30.05,55.60,90.23,101.63,27.42,52.92,23.54,494.37,24.80,874.87,1.79,1.79,0.0996,224.6431,28.0000,26.09,23.29,990.71
2024-03-26T00:00:37,20.99,38.83,102.53,115.48,44.44,85.77,23.53,493.84,24.77,873.91,1.85,1.85,0.0993,224.1336,28.0000,26.09,23.30,990.73
2024-03-26T00:00:42,34.82,64.42,85.30,96.07,47.71,92.08,23.59,494.24,24.80,874.64,1.94,1.94,0.0994,224.2208,28.0000,26.10,23.29,990.69
2024-03-26T00:00:47,30.53,56.48,100.07,112.71,47.71,92.08,23.52,494.09,24.79,874.36,2.30,2.30,0.0995,224.5371,28.0000,26.10,23.29,990.70
2024-03-26T00:00:52,16.69,30.88,97.61,109.93,41.16,79.44,23.55,494.47,24.77,875.01,2.56,2.56,0.0994,224.1787,28.0000,26.09,23.30,990.71
2024-03-26T00:00:57,30.05,55.60,90.23,101.63,34.29,66.18,23.55,494.90,24.79,875.82,2.63,2.63,0.0995,224.5463,28.0000,26.09,23.29,990.72
2024-03-26T00:01:02,16.69,30.88,97.61,109.94,44.44,85.77,23.61,494.59,24.79,875.25,2.62,2.62,0.0996,224.6732,28.0000,26.11,23.30,990.72
