timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-22T00:00:04,23.87,2.25,83.94,39.62,32.39,321.22,31.05,6.21,6.21,0.1809,35.0000,33.59,29.44,1001.35
2023-05-22T00:00:09,36.91,4.97,72.63,34.53,32.30,320.89,31.02,6.50,6.50,0.1809,35.0000,33.60,29.45,1001.37
2023-05-22T00:00:15,28.22,-0.07,70.37,33.96,32.35,320.87,31.05,6.69,6.69,0.1810,35.0000,33.59,29.45,1001.38
2023-05-22T00:00:21,22.13,-3.56,99.77,34.53,32.36,321.16,31.03,6.67,6.67,0.1809,35.0000,33.60,29.45,1001.37
2023-05-22T00:00:26,27.35,1.87,86.20,34.53,32.39,321.12,31.02,7.01,7.01,0.1809,35.0000,33.60,29.45,1001.36
2023-05-22T00:00:32,36.04,6.13,90.72,29.44,32.40,320.87,31.02,7.22,7.22,0.1809,35.0000,33.60,29.45,1001.40
2023-05-22T00:00:37,35.17,1.87,70.37,34.53,32.33,320.09,31.02,7.15,7.15,0.1809,35.0000,33.60,29.44,1001.38
2023-05-22T00:00:43,37.78,4.19,106.55,18.14,32.38,320.30,31.05,7.18,7.18,0.1809,35.0000,33.61,29.45,1001.37
2023-05-22T00:00:48,39.51,1.87,115.59,23.79,32.36,320.37,31.05,7.04,7.04,0.1809,35.0000,33.61,29.44,1001.38
2023-05-22T00:00:54,29.96,3.80,115.59,29.44,32.33,320.05,31.02,6.84,6.84,0.1809,35.0000,33.61,29.45,1001.38
2023-05-22T00:00:59,30.82,1.09,126.90,23.79,32.38,319.96,31.05,6.85,6.85,0.1809,35.0000,33.61,29.44,1001.37
2023-05-22T00:01:05,42.12,5.74,102.03,23.79,32.37,319.97,31.03,6.68,6.68,0.1810,35.0000,33.60,29.44,1001.34
2023-05-22T00:01:11,35.17,3.80,108.81,18.14,32.37,319.68,31.02,6.46,6.46,0.1809,35.0000,33.61,29.44,1001.35
2023-05-22T00:01:16,31.69,4.97,79.42,23.79,32.40,319.73,31.02,6.27,6.27,0.1809,35.0000,33.61,29.44,1001.36
2023-05-22T00:01:22,30.82,4.97,104.29,23.79,32.33,319.57,31.02,6.45,6.45,0.1809,35.0000,33.60,29.44,1001.39
2023-05-22T00:01:27,22.13,-0.46,111.07,18.70,32.30,319.66,31.01,6.44,6.44,0.1810,35.0000,33.61,29.44,1001.39
2023-05-22T00:01:33,27.35,8.45,115.59,29.44,32.35,319.81,31.02,6.37,6.37,0.1810,35.0000,33.61,29.44,1001.39
2023-05-22T00:01:38,33.43,5.74,95.24,34.53,32.35,320.67,31.01,6.36,6.36,0.1809,35.0000,33.62,29.44,1001.41
2023-05-22T00:01:44,22.13,3.03,77.16,7.40,32.39,320.70,31.05,6.43,6.43,0.1809,35.0000,33.62,29.44,1001.34
2023-05-22T00:01:49,30.82,4.19,79.42,23.79,32.33,321.31,30.99,6.65,6.65,0.1809,35.0000,33.61,29.44,1001.37
2023-05-22T00:01:55,36.91,7.68,95.24,29.44,32.36,320.89,31.02,6.84,6.84,0.1810,35.0000,33.62,29.44,1001.37
2023-05-22T00:02:01,32.56,0.70,68.11,29.44,32.38,321.56,31.05,6.90,6.90,0.1810,35.0000,33.62,29.44,1001.36
2023-05-22T00:02:06,22.13,3.42,74.89,12.48,32.37,321.59,31.02,6.89,6.89,0.1810,35.0000,33.62,29.43,1001.35
2023-05-22T00:02:12,15.18,2.64,81.68,18.14,32.39,321.70,31.03,6.88,6.88,0.1809,35.0000,33.62,29.44,1001.35
2023-05-22T00:02:17,23.00,6.13,92.98,12.48,32.40,321.83,31.02,6.91,6.91,0.1810,35.0000,33.62,29.44,1001.37
2023-05-22T00:02:23,30.82,3.42,92.98,18.70,32.37,322.04,31.02,6.88,6.88,0.1810,35.0000,33.62,29.43,1001.33
2023-05-22T00:02:28,27.35,7.29,92.98,33.96,32.43,322.25,31.02,6.66,6.66,0.1810,35.0000,33.62,29.44,1001.36
2023-05-22T00:02:34,23.87,1.48,83.94,23.22,32.37,322.10,31.02,6.43,6.43,0.1809,35.0000,33.62,29.44,1001.34
2023-05-22T00:02:40,22.13,2.25,63.59,39.62,32.33,322.80,30.99,6.31,6.31,0.1809,35.0000,33.63,29.44,1001.36
2023-05-22T00:02:45,22.13,-0.84,102.03,28.88,32.42,323.21,31.03,6.60,6.60,0.1808,35.0000,33.63,29.43,1001.33
2023-05-22T00:02:51,25.61,0.70,77.16,34.53,32.39,323.39,31.02,6.96,6.96,0.1809,35.0000,33.63,29.44,1001.35
2023-05-22T00:02:56,22.13,4.97,74.89,44.71,32.40,323.03,31.01,7.13,7.13,0.1810,35.0000,33.63,29.44,1001.34
2023-05-22T00:03:02,24.74,1.09,77.16,50.36,32.43,323.15,31.03,6.94,6.94,0.1809,35.0000,33.63,29.44,1001.36
2023-05-22T00:03:07,36.91,-2.78,70.37,44.71,32.43,322.47,30.99,6.80,6.80,0.1809,35.0000,33.64,29.44,1001.36
2023-05-22T00:03:13,23.00,5.35,88.46,33.96,32.46,322.39,31.05,6.59,6.59,0.1809,35.0000,33.64,29.44,1001.34
2023-05-22T00:03:19,22.13,-4.72,86.20,39.62,32.46,322.80,31.02,6.89,6.89,0.1809,35.0000,33.64,29.44,1001.37
2023-05-22T00:03:24,36.91,-3.17,83.94,23.22,32.46,322.87,31.01,7.33,7.33,0.1809,35.0000,33.64,29.44,1001.37
2023-05-22T00:03:30,23.00,3.42,97.51,33.96,32.39,323.03,31.02,7.56,7.56,0.1809,35.0000,33.64,29.44,1001.36
2023-05-22T00:03:35,30.82,-2.78,74.89,34.53,32.40,323.31,31.01,7.79,7.79,0.1809,35.0000,33.64,29.43,1001.33
2023-05-22T00:03:41,28.22,4.19,83.94,17.57,32.46,323.04,31.02,7.80,7.80,0.1809,35.0000,33.64,29.43,1001.31
2023-05-22T00:03:46,9.10,1.48,102.03,39.62,32.40,323.40,31.02,7.57,7.57,0.1810,35.0000,33.65,29.43,1001.36
2023-05-22T00:03:52,23.00,-2.01,63.59,39.62,32.45,323.94,31.02,7.30,7.30,0.1809,35.0000,33.64,29.44,1001.34
2023-05-22T00:03:58,26.48,0.32,104.29,28.88,32.46,324.12,31.02,7.25,7.25,0.1809,35.0000,33.65,29.44,1001.36
2023-05-22T00:04:03,29.09,-0.46,68.11,22.66,32.45,324.50,31.01,7.09,7.09,0.1810,35.0000,33.66,29.43,1001.34
2023-05-22T00:04:09,28.22,0.70,70.37,33.96,32.46,324.56,31.01,6.91,6.91,0.1809,35.0000,33.66,29.44,1001.39
2023-05-22T00:04:14,32.56,-0.46,81.68,39.62,32.46,324.78,31.03,6.85,6.85,0.1809,35.0000,33.66,29.43,1001.36
2023-05-22T00:04:20,17.79,5.35,59.07,23.22,32.42,324.70,31.02,6.83,6.83,0.1809,35.0000,33.66,29.43,1001.38
2023-05-22T00:04:25,27.35,-0.46,74.89,28.88,32.46,324.69,31.02,6.76,6.76,0.1809,35.0000,33.66,29.43,1001.37
2023-05-22T00:04:31,32.56,0.32,63.59,33.96,32.46,325.25,31.02,6.58,6.58,0.1809,35.0000,33.66,29.44,1001.39
2023-05-22T00:04:37,17.79,5.74,70.37,23.79,32.45,325.72,31.02,6.47,6.47,0.1810,35.0000,33.67,29.44,1001.39
2023-05-22T00:04:42,29.96,4.19,70.37,23.22,32.43,325.58,31.01,6.59,6.59,0.1810,35.0000,33.66,29.44,1001.37
2023-05-22T00:04:48,17.79,0.70,95.24,12.48,32.43,326.06,31.02,7.16,7.16,0.1809,35.0000,33.66,29.43,1001.39
2023-05-22T00:04:53,29.09,1.48,86.20,56.01,32.43,325.94,31.03,7.12,7.12,0.1810,35.0000,33.66,29.43,1001.39
2023-05-22T00:04:59,30.82,1.48,95.24,23.22,32.46,326.06,31.03,7.07,7.07,0.1809,35.0000,33.67,29.43,1001.38
2023-05-22T00:05:04,22.13,1.48,59.07,34.53,32.46,326.24,31.01,6.78,6.78,0.1809,35.0000,33.67,29.43,1001.38
2023-05-22T00:05:10,36.91,-4.72,86.20,28.88,32.42,325.98,31.02,6.71,6.71,0.1810,35.0000,33.67,29.43,1001.37
2023-05-22T00:05:16,36.91,-5.49,72.63,44.71,32.47,326.19,31.01,6.43,6.43,0.1809,35.0000,33.67,29.43,1001.38
2023-05-22T00:05:21,24.74,-0.46,70.37,33.96,32.46,325.67,31.02,6.44,6.44,0.1810,35.0000,33.67,29.43,1001.38
2023-05-22T00:05:27,28.22,-4.33,90.72,39.62,32.49,326.31,31.01,6.74,6.74,0.1809,35.0000,33.67,29.43,1001.40
2023-05-22T00:05:32,31.69,1.48,92.98,23.22,32.48,325.81,31.02,6.88,6.88,0.1809,35.0000,33.67,29.43,1001.35
2023-05-22T00:05:38,20.40,-5.11,83.94,33.96,32.46,325.81,31.03,7.02,7.02,0.1809,35.0000,33.69,29.43,1001.38
2023-05-22T00:05:43,28.22,0.32,56.81,17.57,32.44,325.74,30.99,7.22,7.22,0.1809,35.0000,33.67,29.43,1001.40
2023-05-22T00:05:49,38.65,0.70,86.20,45.27,32.45,325.53,31.02,7.35,7.35,0.1809,35.0000,33.67,29.43,1001.37
2023-05-22T00:05:55,19.53,0.70,79.42,44.71,32.45,325.79,31.01,7.30,7.30,0.1809,35.0000,33.68,29.43,1001.39
2023-05-22T00:06:00,34.30,-2.39,81.68,23.22,32.46,326.02,31.01,7.43,7.43,0.1809,35.0000,33.67,29.43,1001.37
2023-05-22T00:06:06,18.66,-6.66,97.51,44.71,32.45,326.13,31.03,7.51,7.51,0.1809,35.0000,33.68,29.43,1001.39
2023-05-22T00:06:11,30.82,-3.94,86.20,28.88,32.50,326.60,30.98,7.44,7.44,0.1810,35.0000,33.69,29.43,1001.41
2023-05-22T00:06:17,20.40,-3.94,72.63,23.22,32.48,326.30,31.02,7.13,7.13,0.1810,35.0000,33.68,29.43,1001.41
2023-05-22T00:06:22,27.35,5.35,56.81,23.22,32.46,326.71,31.01,6.92,6.92,0.1809,35.0000,33.69,29.43,1001.41
2023-05-22T00:06:28,13.44,2.64,83.94,28.88,32.43,326.29,31.01,6.67,6.67,0.1809,35.0000,33.69,29.43,1001.41
2023-05-22T00:06:34,22.13,4.58,81.68,28.88,32.39,326.04,31.01,6.59,6.59,0.1809,35.0000,33.69,29.43,1001.38
2023-05-22T00:06:39,35.17,-5.88,81.68,23.22,32.49,325.75,30.98,6.44,6.44,0.1808,35.0000,33.69,29.43,1001.41
2023-05-22T00:06:45,31.69,3.42,77.16,33.96,32.46,325.43,31.02,6.38,6.38,0.1809,35.0000,33.69,29.43,1001.37
2023-05-22T00:06:50,47.34,-0.84,77.16,33.96,32.45,325.61,31.01,6.29,6.29,0.1809,35.0000,33.69,29.43,1001.37
2023-05-22T00:06:56,27.35,-1.62,95.24,45.27,32.46,325.31,31.02,6.45,6.45,0.1810,35.0000,33.69,29.43,1001.39
2023-05-22T00:07:01,35.17,1.87,52.28,23.79,32.45,325.05,31.02,6.55,6.55,0.1809,35.0000,33.69,29.44,1001.38
2023-05-22T00:07:07,26.48,1.48,77.16,39.62,32.47,325.75,31.01,6.66,6.66,0.1809,35.0000,33.69,29.43,1001.37
