timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-04-26T10:01:36,994.59,-246.44,15391.66,208.07,27.61,409.77,21.48,1.93,3.03,1.2001,20.0000,29.03,20.35,1003.20
2023-04-26T10:01:41,801.66,-285.95,14193.27,208.64,27.39,415.80,21.58,1.31,1.88,0.7263,20.0000,29.01,20.36,1003.22
2023-04-26T10:01:47,701.72,-265.81,10082.57,209.20,27.32,418.29,21.58,1.39,2.14,0.5272,20.0000,28.98,20.35,1003.17
2023-04-26T10:01:52,626.99,-229.39,7181.57,193.94,27.20,423.60,21.68,1.03,1.55,0.4330,21.0000,28.96,20.38,1003.15
2023-04-26T10:01:58,566.15,-199.18,5377.20,178.11,27.23,425.98,21.71,0.75,1.05,0.3980,21.0000,28.94,20.37,1003.16
2023-04-26T10:02:03,518.36,-170.51,4120.02,178.68,27.15,429.99,21.78,0.63,0.86,0.3751,21.0000,28.93,20.39,1003.16
2023-04-26T10:02:09,478.38,-146.11,3265.32,179.24,27.11,433.13,21.82,0.56,0.73,0.3586,21.0000,28.93,20.40,1003.21
2023-04-26T10:02:15,437.53,-124.03,2611.86,174.15,27.10,434.00,21.88,0.50,0.66,0.3487,21.0000,28.92,20.42,1003.23
2023-04-26T10:02:20,415.81,-111.63,2168.68,147.59,27.05,433.59,21.89,0.46,0.59,0.3397,21.0000,28.92,20.42,1003.18
2023-04-26T10:02:26,396.69,-97.69,1834.04,136.85,27.01,434.86,21.95,0.50,0.62,0.3329,21.0000,28.92,20.43,1003.16
2023-04-26T10:02:31,376.70,-101.56,1567.23,142.50,26.96,436.84,22.02,0.42,0.53,0.3264,22.0000,28.90,20.44,1003.19
