timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-01T13:41:18,381.55,747.17,16541.52,18902.28,3.78,7.10,44.34,1181.19,20.13,2120.78,2.90,3.41,0.8253,1889.1121,19.0000,50.88,19.16,991.14
2023-12-01T13:41:23,314.01,614.87,16512.68,18868.05,3.31,6.21,44.30,1186.55,20.16,2130.26,2.97,3.27,0.9759,2233.8717,19.0000,50.89,19.17,991.11
2023-12-01T13:41:28,270.82,530.30,16536.72,18895.57,7.53,14.13,44.18,1190.95,20.23,2138.16,3.22,3.40,0.9381,2147.2863,19.0000,50.89,19.17,991.11
2023-12-01T13:41:33,234.77,459.72,16531.91,18890.47,11.76,22.07,44.00,1195.20,20.26,2145.85,3.34,3.47,0.8490,1943.4735,19.0000,50.91,19.17,991.13
2023-12-01T13:41:38,215.62,422.22,16529.51,18887.64,15.99,30.01,43.97,1197.16,20.31,2149.35,3.47,3.47,0.7733,1770.0653,19.0000,50.91,19.18,991.16
2023-12-01T13:41:43,180.54,353.51,16531.91,18889.42,2.37,4.45,43.91,1201.58,20.34,2157.18,3.56,3.56,0.6970,1595.4130,19.0000,50.94,19.18,991.11
2023-12-01T13:41:48,172.10,336.98,16531.91,18889.33,38.53,72.32,43.83,1204.09,20.37,2161.67,3.61,3.61,0.6416,1468.5455,19.0000,51.03,19.19,991.14
2023-12-01T13:41:53,150.34,294.36,16551.14,18910.29,15.99,30.01,43.79,1205.42,20.46,2163.95,3.61,3.61,0.5992,1371.4457,20.0000,51.04,19.20,991.12
2023-12-01T13:41:58,132.48,259.40,16527.10,18883.44,11.29,21.19,43.73,1207.04,20.47,2166.93,3.68,3.68,0.5645,1291.9917,20.0000,51.03,19.20,991.15
2023-12-01T13:42:03,138.33,270.84,16551.14,18910.29,24.91,46.75,43.62,1208.22,20.51,2168.98,3.79,3.79,0.5358,1226.2874,20.0000,51.02,19.21,991.15
2023-12-01T13:42:08,130.21,254.95,16512.68,18866.62,15.99,30.01,43.59,1208.80,20.54,2170.05,3.94,3.94,0.5159,1180.8512,20.0000,51.03,19.20,991.13
2023-12-01T13:42:13,119.49,233.96,16555.94,18916.13,29.13,54.67,43.51,1210.37,20.58,2172.87,4.06,4.06,0.4950,1133.0007,20.0000,51.04,19.21,991.17
2023-12-01T13:42:18,112.03,219.34,16551.14,18909.30,15.52,29.13,43.42,1211.11,20.58,2174.05,4.03,4.03,0.4772,1092.1717,20.0000,51.08,19.22,991.14
2023-12-01T13:42:23,107.80,211.06,16524.70,18879.61,19.74,37.05,43.35,1212.98,20.64,2177.47,3.76,3.76,0.4619,1057.1445,20.0000,51.10,19.22,991.16
2023-12-01T13:42:28,97.09,190.09,16519.89,18874.10,24.44,45.87,43.34,1213.86,20.67,2179.05,3.77,3.77,0.4484,1026.1959,20.0000,51.11,19.22,991.16
2023-12-01T13:42:33,93.52,183.10,16534.31,18890.09,19.74,37.05,43.30,1215.09,20.67,2181.20,3.78,3.78,0.4259,974.6135,20.0000,51.12,19.23,991.17
2023-12-01T13:42:38,106.18,207.89,16539.12,18896.02,29.13,54.67,43.36,1214.93,20.72,2180.95,3.96,3.96,0.4252,973.1004,21.0000,51.47,19.23,991.19
2023-12-01T13:42:43,101.96,199.62,16553.54,18912.44,24.44,45.87,43.36,1215.67,20.71,2182.27,3.95,3.95,0.4180,956.6477,21.0000,51.40,19.23,991.19
2023-12-01T13:42:48,94.81,185.62,16548.73,18905.93,24.44,45.86,43.35,1218.18,20.74,2186.67,3.91,3.91,0.4101,938.4208,21.0000,51.29,19.24,991.17
2023-12-01T13:42:53,91.24,178.63,16524.70,18878.48,28.67,53.80,43.28,1220.45,20.76,2190.74,3.77,3.77,0.4005,916.4640,21.0000,51.22,19.25,991.20
2023-12-01T13:42:58,104.23,204.05,16534.31,18889.08,29.13,54.66,43.23,1220.31,20.78,2190.45,3.77,3.77,0.3954,904.8284,21.0000,51.34,19.25,991.19
2023-12-01T13:43:03,87.02,170.36,13058.79,14918.62,42.28,79.34,43.27,1221.47,20.81,2192.54,3.79,3.79,0.3904,893.3811,21.0000,51.23,19.26,991.22
2023-12-01T13:43:08,89.94,176.08,9977.45,11398.40,1.90,3.57,43.20,1222.11,20.82,2193.67,3.78,3.78,0.3849,880.7337,21.0000,51.19,19.26,991.22
2023-12-01T13:43:13,86.37,169.09,7843.10,8959.91,38.06,71.42,43.09,1223.67,20.84,2196.43,3.85,3.85,0.3799,869.2932,21.0000,51.18,19.26,991.20
2023-12-01T13:43:18,86.05,168.46,6372.13,7279.62,28.67,53.80,43.06,1224.42,20.86,2197.82,3.91,3.91,0.3751,858.5301,21.0000,51.16,19.26,991.22
2023-12-01T13:43:23,85.72,167.82,5348.22,6109.85,23.97,44.98,43.00,1223.60,20.88,2196.34,3.72,3.72,0.3713,849.7397,21.0000,51.10,19.27,991.25
2023-12-01T13:43:28,88.97,174.18,4588.70,5242.18,28.67,53.80,42.99,1223.69,20.91,2196.50,3.82,3.82,0.3679,841.9404,21.0000,51.10,19.27,991.25
2023-12-01T13:43:33,81.82,160.17,4040.69,4615.94,15.05,28.24,42.94,1222.90,20.91,2194.99,3.78,3.78,0.3643,833.6636,21.0000,51.10,19.27,991.21
2023-12-01T13:43:38,85.07,166.53,3622.48,4138.12,28.67,53.80,42.87,1223.79,20.94,2196.55,3.96,3.96,0.3607,825.4000,21.0000,51.07,19.28,991.22
2023-12-01T13:43:43,84.75,165.91,3259.54,3723.56,28.67,53.80,42.85,1223.05,20.95,2195.25,4.12,4.12,0.3576,818.4351,22.0000,51.08,19.28,991.24
2023-12-01T13:43:48,81.18,158.92,3009.57,3438.05,23.97,44.98,42.81,1222.66,20.95,2194.58,4.07,4.07,0.3549,812.1345,22.0000,51.07,19.28,991.25
2023-12-01T13:43:53,84.42,165.26,2783.64,3179.81,23.97,44.98,42.81,1223.06,20.99,2195.20,4.05,4.05,0.3523,806.1466,22.0000,51.14,19.28,991.20
2023-12-01T13:43:58,84.10,164.64,2600.97,2971.25,32.89,61.72,42.80,1223.49,20.99,2196.06,4.02,4.03,0.3500,801.0061,22.0000,51.06,19.28,991.24
2023-12-01T13:44:03,80.53,157.65,2432.72,2779.02,32.89,61.72,42.72,1223.04,20.99,2195.23,3.94,3.96,0.3473,794.8525,22.0000,51.01,19.28,991.23
2023-12-01T13:44:08,87.02,170.35,2307.74,2636.17,23.97,44.98,42.66,1223.78,21.01,2196.49,4.11,4.14,0.3452,789.9736,22.0000,50.99,19.29,991.23
2023-12-01T13:44:13,83.77,163.99,2175.55,2485.19,23.97,44.98,42.67,1223.61,21.02,2196.19,4.30,4.34,0.3433,785.6488,22.0000,50.97,19.28,991.21
2023-12-01T13:44:18,80.20,157.00,2052.96,2345.14,37.12,69.65,42.59,1223.18,21.03,2195.42,4.29,4.32,0.3412,780.6965,22.0000,50.99,19.29,991.24
2023-12-01T13:44:23,89.94,176.06,1956.82,2235.29,32.89,61.71,42.56,1222.01,21.03,2193.29,4.07,4.10,0.3394,776.5431,22.0000,51.00,19.29,991.22
2023-12-01T13:44:28,83.12,162.71,1851.07,2114.49,32.89,61.71,42.51,1221.99,21.05,2193.25,3.88,3.91,0.3377,772.8392,22.0000,51.00,19.29,991.23
2023-12-01T13:44:33,89.62,175.43,1759.73,2010.09,23.97,44.98,42.56,1221.75,21.06,2192.75,3.80,3.83,0.3361,769.1214,22.0000,50.95,19.30,991.23
2023-12-01T13:44:38,75.98,148.74,1704.45,1947.02,19.27,36.16,42.53,1220.48,21.09,2190.56,3.77,3.80,0.3346,765.6155,22.0000,50.93,19.30,991.27
2023-12-01T13:44:43,75.98,148.73,1603.50,1831.70,32.89,61.71,42.52,1220.78,21.10,2191.08,3.96,3.97,0.3330,761.9429,22.0000,50.93,19.30,991.26
2023-12-01T13:44:48,86.05,168.44,1560.24,1782.22,46.51,87.27,42.48,1220.39,21.09,2190.31,4.28,4.29,0.3313,758.0861,22.0000,50.90,19.31,991.27
2023-12-01T13:44:53,79.23,155.09,1497.75,1710.84,37.59,70.53,42.43,1220.45,21.12,2190.44,4.46,4.46,0.3299,754.9200,22.0000,50.89,19.31,991.27
2023-12-01T13:44:58,85.72,167.79,1432.85,1636.67,32.89,61.71,42.43,1219.61,21.10,2188.87,4.24,4.24,0.3286,751.8609,22.0000,50.90,19.31,991.24
2023-12-01T13:45:03,92.22,180.51,1382.38,1578.99,19.27,36.16,42.42,1219.61,21.12,2188.83,4.04,4.05,0.3274,749.1537,22.0000,50.89,19.31,991.22
2023-12-01T13:45:08,78.90,154.44,1324.69,1513.09,32.89,61.71,42.38,1219.61,21.12,2188.82,4.00,4.01,0.3262,746.3172,22.0000,50.92,19.32,991.25
2023-12-01T13:45:13,95.46,186.86,1295.85,1480.17,32.89,61.71,42.41,1218.16,21.14,2186.26,4.05,4.07,0.3252,744.0442,22.0000,50.89,19.32,991.27
2023-12-01T13:45:18,82.15,160.81,1252.58,1430.78,28.20,52.91,42.40,1218.07,21.12,2186.14,4.08,4.10,0.3241,741.6999,22.0000,50.93,19.32,991.29
2023-12-01T13:45:23,82.15,160.80,1202.11,1373.09,32.89,61.71,42.42,1218.41,21.16,2186.69,4.07,4.09,0.3231,739.3225,22.0000,50.95,19.33,991.29
2023-12-01T13:45:28,78.58,153.82,1190.09,1359.38,37.12,69.65,42.41,1218.11,21.14,2186.18,4.12,4.14,0.3220,736.7525,22.0000,50.94,19.33,991.31
2023-12-01T13:45:33,85.07,166.51,1166.06,1331.86,32.89,61.71,42.41,1217.61,21.16,2185.17,4.08,4.10,0.3211,734.6055,23.0000,50.93,19.34,991.29
2023-12-01T13:45:38,64.94,127.11,1108.37,1265.94,32.89,61.71,42.33,1217.50,21.16,2184.91,4.10,4.12,0.3201,732.2853,23.0000,50.91,19.34,991.27
2023-12-01T13:45:43,78.25,153.16,1074.72,1227.51,41.81,78.44,42.38,1216.97,21.18,2183.99,4.17,4.19,0.3191,730.0011,23.0000,50.92,19.34,991.28
