timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-08T00:00:02,41.18,80.62,229.70,262.41,24.37,45.73,36.23,1096.54,24.40,1968.24,0.3,755.7,30.0,2.18,2.18,0.1919,439.1974,30.0000,47.80,22.54,1002.32
2023-12-08T00:00:07,28.94,56.66,250.52,286.20,16.45,30.87,36.19,1096.59,24.40,1968.38,0.3,757.8,30.0,2.44,2.44,0.1919,439.2075,30.0000,47.79,22.54,1002.34
2023-12-08T00:00:13,37.58,73.57,206.58,236.00,33.23,62.36,36.18,1096.30,24.42,1967.81,0.3,754.4,30.0,2.41,2.41,0.1919,439.2367,30.0000,47.80,22.54,1002.32
2023-12-08T00:00:18,33.26,65.11,243.58,278.26,24.37,45.73,36.27,1096.41,24.43,1968.01,0.3,754.7,29.0,2.19,2.19,0.1919,439.1389,30.0000,47.79,22.54,1002.32
2023-12-08T00:00:23,29.30,57.36,238.95,272.97,33.69,63.22,36.19,1096.66,24.40,1968.43,0.3,753.9,29.0,1.99,1.99,0.1919,439.2006,30.0000,47.80,22.54,1002.31
2023-12-08T00:00:29,29.66,58.06,245.89,280.89,24.84,46.61,36.18,1096.60,24.42,1968.27,0.3,755.7,30.0,1.78,1.78,0.1919,439.2280,30.0000,47.80,22.54,1002.28
2023-12-08T00:00:34,33.26,65.11,241.27,275.62,2.47,4.63,36.20,1096.68,24.40,1968.47,0.3,758.4,30.0,1.64,1.64,0.1919,439.2264,30.0000,47.80,22.54,1002.31
2023-12-08T00:00:39,22.09,43.24,238.95,272.96,20.18,37.87,36.19,1096.94,24.42,1968.88,0.3,757.5,29.0,1.61,1.61,0.1920,439.3399,30.0000,47.81,22.54,1002.28
2023-12-08T00:00:45,33.26,65.11,255.14,291.48,11.32,21.24,36.20,1096.68,24.43,1968.56,0.3,755.9,30.0,1.71,1.71,0.1920,439.4155,30.0000,47.80,22.53,1002.32
2023-12-08T00:00:50,29.66,58.07,243.58,278.27,33.69,63.22,36.19,1096.09,24.42,1967.49,0.3,756.8,29.0,1.68,1.68,0.1919,439.1484,30.0000,47.80,22.53,1002.32
2023-12-08T00:00:55,33.26,65.11,229.70,262.41,20.18,37.87,36.18,1096.04,24.42,1967.33,0.3,754.6,30.0,1.76,1.76,0.1919,439.2310,30.0000,47.80,22.54,1002.31
2023-12-08T00:01:01,36.86,72.16,243.58,278.27,29.03,54.48,36.20,1095.59,24.42,1966.57,0.3,754.5,30.0,1.97,1.97,0.1919,439.1413,30.0000,47.80,22.53,1002.30
2023-12-08T00:01:06,33.26,65.11,232.02,265.05,29.03,54.47,36.18,1095.62,24.42,1966.50,0.3,753.3,29.0,1.89,1.89,0.1920,439.2985,30.0000,47.80,22.54,1002.28
2023-12-08T00:01:12,36.86,72.16,234.33,267.70,15.52,29.12,36.20,1095.09,24.42,1965.63,0.3,754.8,30.0,1.83,1.83,0.1919,439.2204,30.0000,47.80,22.54,1002.32
2023-12-08T00:01:17,40.82,79.91,215.83,246.55,24.37,45.73,36.19,1094.78,24.42,1965.01,0.3,756.8,29.0,1.88,1.88,0.1919,439.1910,30.0000,47.80,22.54,1002.28
2023-12-08T00:01:22,41.18,80.62,238.95,272.98,24.37,45.73,36.20,1094.57,24.40,1964.72,0.3,755.1,30.0,1.87,1.87,0.1920,439.3283,30.0000,47.80,22.53,1002.30
2023-12-08T00:01:28,37.58,73.57,238.95,272.96,19.71,36.98,36.22,1094.09,24.40,1963.74,0.3,755.0,30.0,1.74,1.74,0.1919,439.2253,30.0000,47.80,22.54,1002.27
2023-12-08T00:01:33,37.22,72.86,215.83,246.56,19.71,36.99,36.23,1093.12,24.42,1962.05,0.3,755.7,29.0,1.68,1.68,0.1919,439.2407,30.0000,47.81,22.53,1002.26
2023-12-08T00:01:38,45.15,88.39,225.08,257.13,33.23,62.36,36.19,1093.23,24.42,1962.27,0.3,758.4,30.0,1.69,1.69,0.1919,439.1865,30.0000,47.80,22.53,1002.27
2023-12-08T00:01:44,33.62,65.82,236.64,270.34,37.42,70.22,36.22,1093.32,24.42,1962.46,0.3,756.0,29.0,1.74,1.74,0.1919,439.2319,30.0000,47.80,22.53,1002.29
2023-12-08T00:01:49,44.79,87.68,206.58,235.98,33.23,62.35,36.23,1093.64,24.42,1962.93,0.3,754.8,30.0,1.83,1.83,0.1919,439.1808,30.0000,47.80,22.54,1002.27
2023-12-08T00:01:54,41.18,80.61,222.77,254.47,33.23,62.35,36.22,1092.98,24.42,1961.73,0.3,755.7,30.0,1.91,1.91,0.1920,439.2794,30.0000,47.80,22.54,1002.26
2023-12-08T00:02:00,45.15,88.39,215.83,246.55,24.37,45.73,36.20,1093.27,24.42,1962.27,0.3,754.9,30.0,1.95,1.95,0.1919,439.1326,30.0000,47.80,22.53,1002.24
2023-12-08T00:02:05,37.58,73.57,208.89,238.63,37.42,70.22,36.22,1093.65,24.42,1962.99,0.3,753.0,30.0,2.16,2.16,0.1919,439.2379,30.0000,47.80,22.53,1002.26
2023-12-08T00:02:11,48.75,95.43,250.52,286.17,28.57,53.61,36.18,1093.38,24.40,1962.43,0.3,755.3,29.0,2.26,2.26,0.1920,439.2727,30.0000,47.81,22.54,1002.25
2023-12-08T00:02:16,41.18,80.61,238.95,272.96,19.71,36.98,36.19,1093.05,24.40,1961.85,0.3,756.5,30.0,2.41,2.41,0.1919,439.1973,30.0000,47.80,22.54,1002.25
2023-12-08T00:02:21,41.18,80.61,225.08,257.11,28.57,53.61,36.23,1093.51,24.42,1962.68,0.3,756.9,29.0,2.44,2.44,0.1919,439.2100,30.0000,47.80,22.54,1002.26
