timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-05T00:00:02,43.83,85.18,36.39,41.27,27.26,50.78,37.83,509.89,25.03,908.55,0.22,0.22,0.1861,422.7540,29.0000,43.37,23.55,998.40
2024-02-05T00:00:07,19.48,37.86,43.60,49.45,15.05,28.04,37.83,509.73,25.06,908.27,0.17,0.17,0.1861,422.6898,29.0000,43.36,23.55,998.42
2024-02-05T00:00:12,47.08,91.50,-2.06,-2.34,31.95,59.52,37.83,509.61,25.04,908.05,0.13,0.13,0.1860,422.6253,29.0000,43.36,23.55,998.41
2024-02-05T00:00:17,33.76,65.61,48.41,54.90,27.26,50.78,37.85,508.97,25.03,906.90,0.15,0.15,0.1859,422.3606,29.0000,43.35,23.55,998.39
2024-02-05T00:00:22,27.27,52.99,33.99,38.54,18.33,34.14,37.87,509.30,25.04,907.42,0.19,0.19,0.1859,422.2472,29.0000,43.35,23.56,998.37
2024-02-05T00:00:27,40.58,78.86,48.41,54.90,27.26,50.78,37.81,509.82,25.03,908.38,0.24,0.24,0.1860,422.5876,29.0000,43.34,23.56,998.40
2024-02-05T00:00:32,37.34,72.56,19.57,22.19,27.73,51.65,37.81,509.68,25.03,908.15,0.28,0.28,0.1860,422.5304,29.0000,43.34,23.56,998.41
2024-02-05T00:00:37,40.58,78.86,46.01,52.18,31.95,59.52,37.85,509.12,25.03,907.16,0.28,0.28,0.1860,422.5843,29.0000,43.34,23.56,998.42
2024-02-05T00:00:42,40.58,78.86,24.37,27.64,27.26,50.78,37.82,509.36,25.01,907.63,0.26,0.26,0.1860,422.6134,29.0000,43.34,23.56,998.46
2024-02-05T00:00:47,40.58,78.86,33.99,38.54,27.26,50.78,37.86,509.53,25.06,907.85,0.22,0.22,0.1860,422.5820,29.0000,43.34,23.57,998.40
2024-02-05T00:00:52,40.58,78.86,48.41,54.90,27.26,50.78,37.84,509.46,25.03,907.72,0.22,0.22,0.1861,422.7848,29.0000,43.34,23.56,998.36
2024-02-05T00:00:57,47.40,92.12,55.62,63.08,23.03,42.90,37.84,508.87,25.03,906.73,0.24,0.24,0.1862,422.9115,29.0000,43.34,23.56,998.43
2024-02-05T00:01:02,40.58,78.86,36.39,41.27,31.95,59.51,37.83,508.96,25.04,906.84,0.26,0.26,0.1861,422.7513,29.0000,43.34,23.56,998.38
2024-02-05T00:01:07,37.34,72.57,41.20,46.72,36.18,67.40,37.81,508.40,25.03,905.91,0.25,0.25,0.1861,422.7333,29.0000,43.36,23.55,998.42
2024-02-05T00:01:12,47.40,92.11,70.04,79.43,31.95,59.51,37.86,508.54,25.04,906.11,0.21,0.21,0.1861,422.8513,29.0000,43.35,23.56,998.39
2024-02-05T00:01:17,37.34,72.56,48.41,54.90,36.18,67.39,37.85,509.02,25.01,906.97,0.15,0.15,0.1862,422.9143,29.0000,43.36,23.56,998.41
2024-02-05T00:01:22,40.58,78.86,46.01,52.18,36.18,67.40,37.84,508.68,25.01,906.38,0.13,0.13,0.1861,422.8554,29.0000,43.36,23.56,998.42
2024-02-05T00:01:27,33.76,65.61,50.81,57.62,27.26,50.78,37.81,509.00,25.03,906.98,0.15,0.15,0.1861,422.8089,29.0000,43.36,23.56,998.45
2024-02-05T00:01:32,33.76,65.61,31.58,35.81,27.26,50.78,37.90,509.53,25.04,907.88,0.20,0.20,0.1861,422.7824,29.0000,43.35,23.56,998.41
2024-02-05T00:01:37,37.34,72.56,29.18,33.09,36.18,67.40,37.85,509.92,25.03,908.58,0.24,0.24,0.1861,422.7368,29.0000,43.36,23.56,998.41
2024-02-05T00:01:42,37.34,72.57,53.22,60.36,27.26,50.78,37.84,509.52,25.03,907.93,0.24,0.24,0.1861,422.8225,29.0000,43.36,23.55,998.45
