timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-17T00:00:01,41.18,81.91,176.52,204.89,19.71,37.58,37.66,675.32,25.53,1231.60,0.3,761.1,30.0,0.86,0.86,0.1878,436.5831,31.0000,48.99,23.70,1022.39
2023-12-17T00:00:07,17.77,35.35,220.45,255.88,20.64,39.35,37.68,674.81,25.53,1230.68,0.3,763.5,31.0,0.78,0.78,0.1878,436.6630,31.0000,49.00,23.70,1022.38
2023-12-17T00:00:12,18.49,36.78,169.58,196.83,29.03,55.35,37.68,674.39,25.53,1229.88,0.3,761.8,31.0,0.70,0.70,0.1878,436.6574,31.0000,49.00,23.70,1022.37
2023-12-17T00:00:17,41.18,81.91,190.39,220.99,24.37,46.46,37.71,674.00,25.55,1229.20,0.3,763.7,31.0,0.76,0.76,0.1878,436.7007,32.0000,49.00,23.70,1022.40
2023-12-17T00:00:23,40.46,80.48,178.83,207.57,15.98,30.47,37.68,674.27,25.53,1229.67,0.3,758.7,30.0,0.77,0.77,0.1878,436.6303,31.0000,48.99,23.70,1022.37
2023-12-17T00:00:28,33.26,66.16,197.33,229.04,20.18,38.47,37.70,674.03,25.55,1229.23,0.3,761.6,31.0,0.76,0.76,0.1878,436.5845,31.0000,49.00,23.70,1022.36
2023-12-17T00:00:34,32.90,65.44,171.89,199.50,11.32,21.58,37.68,674.17,25.55,1229.44,0.3,761.1,31.0,0.79,0.79,0.1878,436.6173,31.0000,48.99,23.70,1022.34
2023-12-17T00:00:39,33.26,66.16,183.45,212.93,33.69,64.23,37.65,673.81,25.57,1228.84,0.3,764.3,31.0,0.79,0.79,0.1878,436.7643,31.0000,48.98,23.70,1022.38
2023-12-17T00:00:44,25.70,51.12,185.77,215.62,20.64,39.35,37.72,673.69,25.55,1228.61,0.3,760.8,31.0,0.81,0.81,0.1879,436.8501,31.0000,48.99,23.70,1022.37
2023-12-17T00:00:50,33.26,66.15,197.33,229.04,20.18,38.47,37.68,673.50,25.53,1228.25,0.3,764.4,31.0,0.72,0.72,0.1878,436.6695,31.0000,48.99,23.70,1022.36
