timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-29T00:00:03,15.98,29.86,18264.89,20776.19,6.61,12.88,41.58,955.69,27.28,1708.06,0.9,2030.9,32.0,0.94,1.04,0.7415,1689.6675,33.0000,49.52,25.64,1008.49
2024-02-29T00:00:09,24.37,45.54,18294.95,20811.76,18.49,36.04,41.59,955.46,27.28,1707.76,0.9,2035.7,32.0,0.90,0.99,0.7409,1688.3432,33.0000,49.53,25.64,1008.56
2024-02-29T00:00:14,33.23,62.09,18267.20,20779.28,33.62,65.54,41.56,956.02,27.26,1708.70,0.9,2030.2,32.0,0.93,1.02,0.7410,1688.6136,33.0000,49.54,25.64,1008.51
2024-02-29T00:00:19,24.37,45.54,18267.20,20779.86,33.62,65.54,41.59,956.32,27.29,1709.28,0.9,2030.3,32.0,0.99,1.09,0.7400,1686.3747,33.0000,49.54,25.64,1008.54
2024-02-29T00:00:25,20.18,37.71,18278.77,20793.44,14.89,29.03,41.54,956.64,27.28,1709.89,0.9,2032.5,32.0,0.94,1.04,0.7416,1690.0531,33.0000,49.56,25.63,1008.53
2024-02-29T00:00:30,29.03,54.25,18299.58,20816.93,22.09,43.06,41.62,957.45,27.28,1711.31,0.9,2030.3,32.0,0.93,1.02,0.7410,1688.4904,33.0000,49.58,25.63,1008.52
2024-02-29T00:00:35,15.52,29.00,18311.14,20829.54,10.93,21.31,41.62,957.19,27.28,1710.80,0.9,2030.4,32.0,0.98,1.08,0.7415,1689.6660,33.0000,49.59,25.64,1008.53
2024-02-29T00:00:41,20.18,37.71,18285.70,20800.92,22.09,43.06,41.60,957.34,27.26,1711.10,0.9,2033.7,32.0,1.11,1.22,0.7412,1688.9675,33.0000,49.60,25.64,1008.54
2024-02-29T00:00:46,15.52,29.00,18288.02,20803.17,22.09,43.06,41.64,957.97,27.29,1712.20,0.9,2031.4,32.0,1.19,1.31,0.7412,1689.0109,33.0000,49.60,25.64,1008.52
2024-02-29T00:00:51,29.03,54.24,18329.64,20850.73,10.57,20.60,41.66,957.63,27.28,1711.60,0.9,2029.2,32.0,1.18,1.31,0.7415,1689.5869,33.0000,49.60,25.64,1008.53
2024-02-29T00:00:57,29.03,54.25,18320.39,20840.56,26.06,50.80,41.59,957.67,27.28,1711.71,0.9,2025.1,32.0,1.12,1.23,0.7413,1689.2480,33.0000,49.63,25.64,1008.55
2024-02-29T00:01:02,11.32,21.15,18336.58,20859.38,29.66,57.82,41.65,956.89,27.25,1710.35,0.9,2029.0,32.0,1.10,1.21,0.7416,1690.0785,33.0000,49.64,25.63,1008.54
2024-02-29T00:01:07,20.18,37.71,18292.64,20809.46,29.66,57.82,41.69,956.76,27.29,1710.12,0.9,2025.3,32.0,1.09,1.20,0.7416,1689.9605,33.0000,49.64,25.63,1008.54
2024-02-29T00:01:13,11.32,21.15,18290.33,20805.88,26.06,50.80,41.71,956.62,27.26,1709.79,0.9,2029.5,32.0,0.98,1.08,0.7420,1690.8744,33.0000,49.66,25.64,1008.53
2024-02-29T00:01:18,29.03,54.25,18288.02,20804.39,22.46,43.79,41.70,956.26,27.28,1709.24,0.9,2029.6,32.0,0.94,1.04,0.7415,1689.7253,33.0000,49.68,25.63,1008.55
2024-02-29T00:01:23,20.18,37.71,18308.83,20828.11,7.33,14.29,41.71,955.74,27.29,1708.31,0.9,2031.5,32.0,0.89,0.98,0.7415,1689.7384,33.0000,49.71,25.63,1008.55
2024-02-29T00:01:29,24.37,45.54,18274.14,20788.94,22.46,43.79,41.73,955.91,27.29,1708.64,0.9,2025.2,32.0,0.81,0.89,0.7410,1688.7366,33.0000,49.72,25.62,1008.53
2024-02-29T00:01:34,11.32,21.15,18292.64,20808.43,18.49,36.04,41.71,955.86,27.29,1708.42,0.9,2027.1,32.0,0.83,0.92,0.7414,1689.5487,33.0000,49.75,25.64,1008.52
2024-02-29T00:01:40,11.32,21.15,18308.83,20827.57,6.97,13.59,41.78,956.14,27.28,1708.98,0.9,2030.4,32.0,0.88,0.97,0.7407,1687.9779,33.0000,49.74,25.64,1008.56
2024-02-29T00:01:45,15.52,29.00,18288.02,20803.92,18.49,36.04,41.80,956.39,27.28,1709.43,0.9,2026.5,32.0,0.87,0.96,0.7415,1689.7780,33.0000,49.75,25.63,1008.53
2024-02-29T00:01:50,15.52,29.00,18315.77,20836.35,26.06,50.80,41.79,956.76,27.28,1710.17,0.9,2027.9,32.0,0.85,0.93,0.7414,1689.4701,33.0000,49.77,25.62,1008.53
2024-02-29T00:01:56,24.37,45.54,18283.39,20798.16,18.49,36.04,41.81,957.02,27.26,1710.51,0.9,2026.0,32.0,0.89,0.97,0.7417,1690.1570,33.0000,49.78,25.64,1008.54
2024-02-29T00:02:01,28.57,53.39,18281.08,20795.90,22.46,43.78,41.79,957.42,27.28,1711.27,0.9,2027.8,32.0,0.95,1.05,0.7412,1689.1325,33.0000,49.80,25.63,1008.52
2024-02-29T00:02:06,28.57,53.39,18285.70,20801.98,26.42,51.51,41.83,956.72,27.29,1710.08,0.9,2027.8,32.0,1.14,1.25,0.7414,1689.4795,33.0000,49.80,25.63,1008.56
2024-02-29T00:02:12,19.71,36.83,18271.83,20785.38,30.02,58.52,41.81,956.97,27.26,1710.45,0.9,2026.9,32.0,1.21,1.33,0.7418,1690.3130,33.0000,49.80,25.63,1008.52
2024-02-29T00:02:17,32.76,61.22,18278.77,20793.97,30.02,58.52,41.85,957.11,27.28,1710.76,0.9,2030.8,32.0,1.18,1.30,0.7411,1688.7581,33.0000,49.82,25.62,1008.52
2024-02-29T00:02:22,28.57,53.39,18264.89,20777.22,37.58,73.26,41.87,957.11,27.29,1710.69,0.9,2026.4,32.0,1.08,1.18,0.7405,1687.3514,33.0000,49.83,25.63,1008.51
2024-02-29T00:02:28,15.05,28.12,18274.14,20787.84,37.58,73.26,41.87,957.09,27.28,1710.66,0.9,2024.3,32.0,1.00,1.10,0.7412,1689.0529,33.0000,49.84,25.64,1008.55
2024-02-29T00:02:33,15.05,28.12,18285.70,20800.67,33.98,66.24,41.87,957.53,27.28,1711.42,0.9,2028.1,32.0,1.01,1.11,0.7415,1689.7581,33.0000,49.85,25.64,1008.53
2024-02-29T00:02:38,32.76,61.22,18262.58,20775.54,30.02,58.52,41.89,957.78,27.28,1711.96,0.9,2027.5,32.0,1.04,1.14,0.7409,1688.4677,33.0000,49.86,25.63,1008.55
2024-02-29T00:02:44,19.71,36.83,18260.27,20772.14,26.42,51.50,41.89,958.07,27.25,1712.42,0.9,2027.6,32.0,1.09,1.20,0.7414,1689.5331,33.0000,49.86,25.63,1008.52
2024-02-29T00:02:49,19.71,36.83,18271.83,20785.99,26.42,51.51,41.87,957.98,27.28,1712.32,0.9,2026.8,32.0,1.20,1.32,0.7413,1689.2505,33.0000,49.86,25.63,1008.55
2024-02-29T00:02:55,23.91,44.68,18294.95,20810.63,26.42,51.50,41.89,957.57,27.28,1711.45,0.9,2027.0,32.0,1.27,1.39,0.7415,1689.6191,33.0000,49.86,25.64,1008.50
2024-02-29T00:03:00,15.05,28.12,18269.52,20781.68,26.42,51.50,41.89,957.43,27.28,1711.20,0.9,2028.6,32.0,1.20,1.32,0.7415,1689.6624,33.0000,49.85,25.64,1008.50
2024-02-29T00:03:05,19.71,36.83,18278.77,20792.21,33.98,66.24,41.88,957.40,27.26,1711.14,0.9,2028.2,32.0,1.22,1.34,0.7413,1689.2535,33.0000,49.86,25.64,1008.50
2024-02-29T00:03:11,28.57,53.38,18274.14,20786.11,30.02,58.52,41.88,957.15,27.28,1710.62,0.9,2027.8,32.0,1.13,1.25,0.7411,1688.7644,33.0000,49.84,25.65,1008.50
2024-02-29T00:03:16,32.76,61.21,18269.52,20780.58,26.42,51.50,41.88,957.19,27.25,1710.67,0.9,2028.9,32.0,1.07,1.17,0.7414,1689.2133,33.0000,49.82,25.65,1008.48
2024-02-29T00:03:21,23.91,44.67,18299.58,20815.21,33.98,66.24,41.85,956.82,27.28,1710.05,0.9,2025.9,32.0,1.07,1.18,0.7420,1690.7050,33.0000,49.81,25.65,1008.50
2024-02-29T00:03:27,15.05,28.12,18311.14,20828.60,37.58,73.25,41.83,957.03,27.26,1710.45,0.9,2025.0,32.0,1.01,1.11,0.7420,1690.6808,33.0000,49.81,25.65,1008.52
2024-02-29T00:03:32,23.91,44.67,18260.27,20770.26,33.98,66.23,41.88,956.64,27.28,1709.71,0.9,2026.6,32.0,0.90,0.99,0.7423,1691.3392,33.0000,49.82,25.64,1008.46
2024-02-29T00:03:37,24.37,45.53,18239.45,20746.59,33.98,66.23,41.93,956.18,27.25,1708.89,0.9,2031.8,32.0,0.99,1.09,0.7419,1690.3970,33.0000,49.82,25.65,1008.49
2024-02-29T00:03:43,23.91,44.67,18276.45,20788.73,30.38,59.22,41.88,956.34,27.25,1709.18,0.9,2027.8,32.0,1.00,1.10,0.7419,1690.4907,33.0000,49.80,25.65,1008.50
2024-02-29T00:03:48,19.71,36.83,18267.20,20778.38,45.15,88.01,41.89,956.76,27.28,1709.95,0.9,2027.6,32.0,0.91,1.00,0.7424,1691.7121,33.0000,49.80,25.65,1008.50
2024-02-29T00:03:53,15.05,28.12,18290.33,20804.57,33.98,66.24,41.90,956.57,27.24,1709.59,0.9,2029.7,32.0,0.92,1.01,0.7418,1690.2555,33.0000,49.80,25.65,1008.50
2024-02-29T00:03:59,10.86,20.29,18274.14,20785.61,26.42,51.50,41.88,956.68,27.28,1709.74,0.9,2028.1,32.0,0.82,0.91,0.7414,1689.3499,33.0000,49.80,25.65,1008.47
2024-02-29T00:04:04,6.20,11.58,18311.14,20827.90,30.02,58.52,41.88,956.41,27.25,1709.28,0.9,2031.2,32.0,0.82,0.91,0.7416,1689.6835,33.0000,49.81,25.66,1008.52
2024-02-29T00:04:10,15.05,28.12,18274.14,20785.37,26.42,51.50,41.88,957.12,27.25,1710.51,0.9,2031.6,32.0,0.99,1.08,0.7411,1688.6723,33.0000,49.79,25.66,1008.49
2024-02-29T00:04:15,19.71,36.83,18264.89,20774.85,14.89,29.02,41.86,957.24,27.25,1710.72,0.9,2027.4,32.0,1.00,1.09,0.7416,1689.6816,33.0000,49.78,25.66,1008.49
2024-02-29T00:04:20,28.57,53.38,18251.02,20758.87,26.42,51.50,41.86,956.80,27.24,1709.92,0.9,2026.5,32.0,1.08,1.19,0.7416,1689.7967,33.0000,49.77,25.66,1008.48
2024-02-29T00:04:26,23.91,44.67,18253.33,20761.30,26.42,51.50,41.84,956.96,27.26,1710.20,0.9,2022.5,32.0,1.14,1.25,0.7421,1690.8430,33.0000,49.77,25.66,1008.48
2024-02-29T00:04:31,28.57,53.38,18262.58,20771.77,30.38,59.21,41.84,957.33,27.25,1710.86,0.9,2025.3,32.0,1.25,1.37,0.7426,1692.0624,33.0000,49.76,25.66,1008.47
2024-02-29T00:04:36,23.91,44.67,18306.52,20823.18,26.06,50.80,41.80,957.72,27.24,1711.66,0.9,2032.8,32.0,1.32,1.45,0.7417,1690.0712,33.0000,49.73,25.64,1008.47
2024-02-29T00:04:42,23.91,44.67,18292.64,20806.25,26.42,51.50,41.80,958.04,27.25,1712.13,0.9,2032.1,32.0,1.32,1.44,0.7421,1690.9233,33.0000,49.71,25.66,1008.49
2024-02-29T00:04:47,28.57,53.38,18262.58,20771.93,26.42,51.50,41.82,958.38,27.25,1712.74,0.9,2032.1,32.0,1.20,1.32,0.7420,1690.6148,33.0000,49.68,25.66,1008.48
