timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-01T00:00:01,41.56,79.22,4103.19,4564.01,26.32,48.09,32.04,794.19,29.23,1388.00,0.96,1.17,2.3594,5257.2196,33.0000,33.80,28.31,994.98
2024-03-01T00:00:06,44.81,85.41,4225.77,4700.37,17.39,31.77,32.00,793.47,29.22,1386.74,0.90,1.09,2.3610,5260.6618,32.0000,33.81,28.31,994.98
2024-03-01T00:00:11,31.17,59.42,4194.52,4665.85,35.71,65.25,32.08,794.24,29.22,1388.15,0.80,0.98,2.3558,5249.3579,33.0000,33.82,28.30,995.00
2024-03-01T00:00:16,40.91,77.98,4151.26,4617.73,22.09,40.36,32.06,795.10,29.17,1389.67,0.66,0.80,2.3522,5241.4124,33.0000,33.85,28.30,995.00
2024-03-01T00:00:21,34.41,65.59,4180.10,4649.87,22.09,40.36,32.08,794.67,29.19,1388.93,0.69,0.84,2.3557,5249.3501,33.0000,33.86,28.29,994.98
2024-03-01T00:00:26,34.41,65.60,4194.52,4666.18,22.09,40.37,32.05,794.77,29.17,1389.19,0.79,0.96,2.3544,5246.6891,32.0000,33.88,28.28,995.00
2024-03-01T00:00:31,41.23,78.60,4180.10,4650.06,17.39,31.78,32.06,794.46,29.17,1388.62,0.73,0.89,2.3545,5246.8775,33.0000,33.87,28.28,994.99
2024-03-01T00:00:36,27.59,52.60,4146.45,4612.89,22.09,40.37,32.09,794.47,29.17,1388.71,0.65,0.79,2.3553,5248.9548,33.0000,33.86,28.27,995.01
2024-03-01T00:00:41,41.23,78.60,4141.64,4607.46,39.94,72.99,32.06,795.32,29.16,1390.18,0.58,0.71,2.3576,5253.8591,33.0000,33.86,28.27,995.00
2024-03-01T00:00:46,37.66,71.79,4158.47,4626.05,22.09,40.37,32.08,796.07,29.16,1391.44,0.54,0.66,2.3606,5260.4595,33.0000,33.89,28.27,994.97
2024-03-01T00:00:51,41.23,78.60,4180.10,4650.23,17.39,31.78,32.08,796.64,29.19,1392.48,0.57,0.69,2.3592,5257.4030,33.0000,33.89,28.27,994.99
2024-03-01T00:00:56,30.84,58.80,4177.70,4647.76,26.79,48.96,32.12,796.81,29.17,1392.83,0.68,0.83,2.3578,5254.6031,32.0000,33.90,28.26,995.00
2024-03-01T00:01:01,37.66,71.80,4182.50,4653.04,22.09,40.37,32.13,796.12,29.12,1391.61,0.87,1.06,2.3566,5251.7694,32.0000,33.91,28.26,994.99
2024-03-01T00:01:06,41.23,78.60,4206.54,4679.84,22.09,40.37,32.06,796.45,29.16,1392.21,0.83,1.01,2.3536,5245.3245,33.0000,33.89,28.26,995.00
2024-03-01T00:01:11,40.91,77.99,4168.08,4636.97,22.09,40.37,32.13,796.00,29.13,1391.40,0.72,0.87,2.3563,5251.0898,32.0000,33.89,28.25,994.95
2024-03-01T00:01:16,34.09,65.00,4168.08,4637.30,22.09,40.37,32.12,796.32,29.16,1392.06,0.63,0.76,2.3586,5256.5716,32.0000,33.94,28.24,994.99
2024-03-01T00:01:21,30.84,58.80,4196.93,4669.52,17.39,31.78,32.21,796.39,29.13,1392.21,0.58,0.71,2.3562,5251.4480,33.0000,33.95,28.23,994.98
2024-03-01T00:01:26,27.59,52.61,4172.89,4642.89,13.17,24.07,32.22,796.19,29.15,1391.90,0.57,0.70,2.3570,5253.4711,33.0000,33.97,28.23,995.01
2024-03-01T00:01:31,41.23,78.62,4201.73,4675.18,27.26,49.82,32.19,796.49,29.13,1392.49,0.61,0.74,2.3533,5245.4637,33.0000,33.98,28.22,995.02
2024-03-01T00:01:36,37.66,71.81,4172.89,4643.05,26.79,48.96,32.20,796.96,29.12,1393.29,0.64,0.78,2.3575,5254.7254,32.0000,33.98,28.21,994.97
2024-03-01T00:01:41,34.41,65.61,4211.35,4685.98,22.09,40.38,32.20,796.68,29.09,1392.85,0.64,0.78,2.3551,5249.4135,33.0000,34.00,28.21,995.00
2024-03-01T00:01:46,34.74,66.25,4156.06,4624.64,8.47,15.48,32.19,796.67,29.09,1392.88,0.62,0.76,2.3533,5245.7348,32.0000,34.01,28.20,995.01
2024-03-01T00:01:51,34.41,65.62,4194.52,4667.57,26.79,48.97,32.28,796.53,29.10,1392.67,0.61,0.74,2.3543,5248.0161,32.0000,34.03,28.19,995.00
2024-03-01T00:01:56,40.91,78.01,4177.70,4648.93,22.09,40.38,32.19,795.95,29.09,1391.68,0.54,0.66,2.3561,5252.0532,32.0000,34.04,28.19,995.02
2024-03-01T00:02:01,37.66,71.81,4187.31,4659.37,17.39,31.79,32.17,795.69,29.07,1391.15,0.54,0.66,2.3555,5250.4627,32.0000,34.04,28.19,994.97
2024-03-01T00:02:06,37.66,71.82,4158.47,4627.63,26.32,48.11,32.23,795.91,29.09,1391.63,0.52,0.63,2.3553,5250.5075,32.0000,34.06,28.18,995.01
2024-03-01T00:02:11,47.73,91.02,4175.29,4646.19,22.09,40.38,32.23,796.12,29.05,1391.96,0.49,0.60,2.3570,5253.9867,32.0000,34.08,28.18,994.97
2024-03-01T00:02:16,37.66,71.82,4187.31,4659.57,22.09,40.38,32.23,795.84,29.06,1391.47,0.44,0.54,2.3547,5248.9231,32.0000,34.07,28.18,994.98
2024-03-01T00:02:21,34.74,66.25,4189.71,4662.35,30.54,55.83,32.27,795.92,29.05,1391.64,0.40,0.49,2.3546,5248.8984,32.0000,34.06,28.18,995.00
2024-03-01T00:02:26,45.13,86.06,4129.63,4595.37,34.77,63.56,32.20,795.96,29.06,1391.69,0.37,0.45,2.3556,5250.8507,32.0000,34.06,28.18,994.97
2024-03-01T00:02:31,44.81,85.45,4144.05,4611.59,30.54,55.83,32.23,795.71,29.03,1391.29,0.36,0.44,2.3590,5258.6761,32.0000,34.06,28.17,994.98
2024-03-01T00:02:36,44.48,84.83,4165.68,4635.79,30.54,55.83,32.26,795.22,29.06,1390.48,0.44,0.54,2.3588,5258.4864,32.0000,34.07,28.16,994.97
2024-03-01T00:02:41,44.81,85.46,4129.63,4595.83,30.54,55.83,32.23,794.55,29.02,1389.35,0.49,0.60,2.3580,5256.9112,32.0000,34.09,28.15,994.97
