timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-09T00:00:02,16.45,30.32,5067.45,5686.06,3.01,5.79,60.91,815.48,24.23,1437.72,0.5,1082.7,29.0,0.56,0.62,0.3918,880.6908,30.0000,75.49,21.95,982.53
2024-02-09T00:00:07,8.06,14.86,5032.77,5646.91,2.65,5.10,60.89,815.97,24.26,1438.53,0.5,1079.4,29.0,0.54,0.60,0.3917,880.4879,30.0000,75.45,21.95,982.49
2024-02-09T00:00:13,-0.79,-1.46,5051.27,5667.56,6.61,12.71,60.89,816.53,24.25,1439.48,0.5,1090.5,29.0,0.50,0.55,0.3917,880.4103,30.0000,75.46,21.96,982.50
2024-02-09T00:00:18,3.40,6.27,5048.95,5665.25,-8.52,-16.38,60.91,817.02,24.23,1440.42,0.5,1079.4,29.0,0.48,0.53,0.3916,880.2622,30.0000,75.46,21.95,982.52
2024-02-09T00:00:23,8.06,14.86,5023.52,5636.57,2.65,5.10,60.93,816.64,24.26,1439.71,0.5,1084.5,29.0,0.48,0.53,0.3915,879.8802,30.0000,75.45,21.96,982.53
2024-02-09T00:00:29,-5.45,-10.04,5067.45,5685.76,6.25,12.02,60.86,817.33,24.28,1440.90,0.5,1082.4,29.0,0.44,0.49,0.3914,879.7662,30.0000,75.44,21.96,982.51
2024-02-09T00:00:34,-0.79,-1.46,5025.83,5638.96,2.65,5.10,60.85,817.47,24.26,1441.13,0.5,1080.5,29.0,0.41,0.45,0.3916,880.1076,30.0000,75.44,21.96,982.49
2024-02-09T00:00:39,3.40,6.27,5046.64,5662.43,-0.96,-1.85,60.86,817.08,24.26,1440.47,0.5,1082.2,29.0,0.40,0.45,0.3916,880.0740,30.0000,75.43,21.96,982.51
2024-02-09T00:00:45,-0.79,-1.46,5037.39,5651.75,-1.32,-2.54,60.88,816.74,24.25,1439.79,0.5,1077.8,29.0,0.51,0.56,0.3916,880.0546,30.0000,75.41,21.96,982.46
2024-02-09T00:00:50,-0.79,-1.46,5062.83,5680.62,-8.52,-16.38,60.85,817.06,24.25,1440.43,0.5,1079.1,29.0,0.56,0.62,0.3915,879.8872,30.0000,75.39,21.96,982.52
2024-02-09T00:00:55,-9.65,-17.79,5002.70,5613.09,-1.32,-2.54,60.85,816.85,24.26,1440.06,0.5,1090.2,29.0,0.61,0.68,0.3913,879.5922,30.0000,75.37,21.97,982.54
2024-02-09T00:01:01,-9.65,-17.78,5046.64,5662.22,-0.96,-1.85,60.78,816.98,24.28,1440.24,0.5,1082.6,29.0,0.56,0.62,0.3915,879.8506,30.0000,75.33,21.97,982.51
2024-02-09T00:01:06,-9.65,-17.79,5042.02,5657.17,6.25,12.02,60.77,817.44,24.26,1441.07,0.5,1080.0,29.0,0.55,0.61,0.3913,879.4717,30.0000,75.33,21.97,982.54
2024-02-09T00:01:11,-0.79,-1.46,5044.33,5659.46,6.25,12.02,60.80,817.74,24.23,1441.54,0.5,1081.8,29.0,0.53,0.58,0.3913,879.5553,30.0000,75.30,21.98,982.52
2024-02-09T00:01:17,8.06,14.85,5037.39,5651.83,2.65,5.10,60.78,818.19,24.25,1442.37,0.5,1082.5,29.0,0.48,0.53,0.3912,879.2396,30.0000,75.27,21.97,982.51
2024-02-09T00:01:22,3.40,6.27,5028.14,5641.18,-1.32,-2.54,60.76,818.66,24.25,1443.13,0.5,1083.3,29.0,0.55,0.61,0.3912,879.1552,30.0000,75.25,21.98,982.50
2024-02-09T00:01:27,-9.65,-17.78,5005.02,5615.21,6.25,12.02,60.77,819.02,24.25,1443.75,0.5,1081.8,29.0,0.58,0.64,0.3911,879.0197,30.0000,75.25,21.99,982.52
2024-02-09T00:01:33,3.40,6.27,5030.45,5643.80,-8.52,-16.38,60.81,818.72,24.25,1443.23,0.5,1082.6,29.0,0.70,0.78,0.3913,879.3349,30.0000,75.26,21.99,982.53
