timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-16T00:00:02,30.53,58.48,63.15,73.64,50.00,99.92,53.75,471.61,17.08,864.09,5.42,5.42,0.1011,236.1899,20.0000,63.75,15.12,997.44
2024-03-16T00:00:07,26.23,50.24,107.46,125.31,64.08,128.05,53.76,471.69,17.11,864.22,5.42,5.42,0.1012,236.4374,20.0000,63.78,15.13,997.45
2024-03-16T00:00:12,21.94,42.03,53.30,62.15,36.91,73.76,53.78,472.06,17.10,864.92,5.41,5.41,0.1014,236.7714,20.0000,63.78,15.12,997.46
2024-03-16T00:00:17,12.88,24.67,114.84,133.92,63.42,126.73,53.75,472.31,17.10,865.39,5.67,5.67,0.1006,234.9623,20.0000,63.80,15.12,997.45
2024-03-16T00:00:22,26.23,50.24,107.46,125.31,47.06,94.04,53.78,472.38,17.08,865.50,5.67,5.67,0.1004,234.4567,20.0000,63.82,15.11,997.41
2024-03-16T00:00:27,26.23,50.24,161.61,188.45,53.60,107.11,53.79,472.27,17.11,865.29,5.49,5.49,0.1002,233.9942,20.0000,63.84,15.12,997.43
2024-03-16T00:00:32,12.40,23.75,105.00,122.45,47.06,94.05,53.78,472.49,17.08,865.76,5.59,5.59,0.1001,233.8579,20.0000,63.86,15.10,997.43
2024-03-16T00:00:37,26.23,50.25,70.53,82.25,60.81,121.52,53.81,472.57,17.11,865.89,5.98,5.98,0.1000,233.7034,20.0000,63.87,15.10,997.43
2024-03-16T00:00:42,26.23,50.25,80.38,93.74,47.06,94.05,53.85,472.81,17.11,866.35,6.24,6.24,0.1001,233.9565,20.0000,63.83,15.09,997.41
2024-03-16T00:00:47,12.40,23.76,-84.55,-98.61,66.70,133.31,53.80,472.99,17.08,866.79,6.65,6.65,0.1000,233.6726,20.0000,63.90,15.04,997.36
2024-03-16T00:00:52,26.23,50.25,8.99,10.49,33.64,67.24,53.86,473.51,17.10,867.73,6.96,6.96,0.0998,233.2657,20.0000,63.92,15.04,997.35
2024-03-16T00:00:57,26.23,50.24,250.24,291.82,53.93,107.77,53.86,473.23,17.08,867.08,6.95,6.95,0.0998,233.1687,20.0000,63.92,15.11,997.44
2024-03-16T00:01:02,21.46,41.11,146.84,171.25,47.06,94.05,53.84,473.46,17.08,867.55,6.68,6.68,0.0997,232.8345,20.0000,63.92,15.09,997.42
2024-03-16T00:01:07,21.94,42.03,169.00,197.09,53.93,107.78,53.87,472.84,17.08,866.43,6.56,6.56,0.0999,233.4862,20.0000,63.95,15.09,997.44
2024-03-16T00:01:12,31.00,59.39,119.77,139.68,43.78,87.50,53.86,473.25,17.08,867.20,6.55,6.55,0.0995,232.4443,20.0000,63.98,15.09,997.46
2024-03-16T00:01:17,35.30,67.63,100.07,116.71,47.06,94.06,53.87,473.63,17.10,867.93,6.60,6.60,0.0995,232.4337,20.0000,63.96,15.08,997.47
2024-03-16T00:01:22,35.30,67.63,97.61,113.84,50.00,99.93,53.84,473.24,17.07,867.22,6.30,6.30,0.0995,232.4005,20.0000,63.99,15.08,997.47
2024-03-16T00:01:27,31.00,59.39,109.92,128.19,53.93,107.78,53.88,473.05,17.08,866.84,5.99,5.99,0.0997,232.9038,20.0000,63.96,15.08,997.43
2024-03-16T00:01:32,17.17,32.90,107.46,125.34,60.81,121.54,53.88,473.16,17.07,867.13,5.79,5.79,0.0999,233.4483,20.0000,63.91,15.07,997.48
2024-03-16T00:01:37,26.23,50.25,109.92,128.20,53.93,107.79,53.82,472.82,17.10,866.47,5.88,5.88,0.1000,233.5391,20.0000,63.92,15.06,997.43
2024-03-16T00:01:42,30.05,57.57,6.53,7.62,40.51,80.97,53.80,472.90,17.08,866.64,5.97,5.97,0.0999,233.4524,20.0000,63.88,15.06,997.44
2024-03-16T00:01:47,35.30,67.63,87.76,102.36,54.26,108.45,53.78,472.59,17.05,866.04,5.89,5.89,0.1001,233.8231,20.0000,63.86,15.07,997.45
2024-03-16T00:01:52,30.05,57.57,68.07,79.39,50.98,101.89,53.76,472.58,17.08,866.02,5.67,5.67,0.1000,233.6307,20.0000,63.89,15.07,997.45
2024-03-16T00:01:57,34.82,66.71,65.61,76.52,57.53,114.99,53.79,473.04,17.07,866.88,5.55,5.55,0.1000,233.7204,20.0000,63.95,15.07,997.47
2024-03-16T00:02:02,39.59,75.85,68.07,79.39,54.26,108.45,53.80,472.66,17.07,866.17,5.87,5.87,0.1002,234.0308,20.0000,63.92,15.07,997.44
2024-03-16T00:02:07,25.76,49.35,97.61,113.84,54.26,108.45,53.83,472.35,17.05,865.60,5.96,5.96,0.1000,233.6083,20.0000,63.93,15.06,997.42
2024-03-16T00:02:12,39.59,75.84,82.84,96.61,54.26,108.44,53.85,473.09,17.07,866.91,5.77,5.77,0.0997,232.8845,20.0000,63.97,15.08,997.41
2024-03-16T00:02:17,44.36,84.98,97.61,113.84,50.66,101.25,53.88,473.13,17.07,866.99,5.65,5.65,0.0996,232.6798,20.0000,63.93,15.08,997.44
2024-03-16T00:02:22,35.30,67.63,53.30,62.16,61.13,122.17,53.88,472.44,17.05,865.72,5.92,5.92,0.0996,232.8022,20.0000,63.94,15.08,997.44
2024-03-16T00:02:27,34.82,66.71,72.99,85.13,57.53,114.98,53.88,472.32,17.07,865.55,5.88,5.88,0.0996,232.6572,20.0000,64.00,15.07,997.44
2024-03-16T00:02:32,39.59,75.85,87.76,102.36,57.53,114.99,53.88,472.38,17.05,865.68,5.88,5.88,0.0995,232.4087,20.0000,64.00,15.07,997.47
2024-03-16T00:02:37,30.53,58.49,117.30,136.81,61.13,122.18,53.92,472.47,17.07,865.85,5.92,5.92,0.0996,232.7621,20.0000,63.98,15.07,997.48
2024-03-16T00:02:42,25.76,49.35,70.53,82.26,57.86,115.65,53.87,471.73,17.07,864.49,6.06,6.06,0.0998,233.1166,20.0000,63.96,15.07,997.47
2024-03-16T00:02:47,39.59,75.85,92.69,108.11,54.26,108.45,53.88,471.77,17.05,864.56,6.39,6.39,0.0999,233.4284,20.0000,63.97,15.06,997.44
2024-03-16T00:02:52,53.42,102.35,75.46,88.02,53.60,107.14,53.80,471.50,17.07,864.10,6.65,6.65,0.1000,233.5997,20.0000,63.95,15.05,997.45
2024-03-16T00:02:57,34.82,66.71,129.61,151.18,50.98,101.90,53.82,471.74,17.04,864.54,6.62,6.62,0.1000,233.6364,20.0000,63.93,15.05,997.45
2024-03-16T00:03:02,30.53,58.49,-42.71,-49.82,57.53,114.99,53.81,471.41,17.07,863.91,6.56,6.56,0.1001,233.9836,20.0000,63.92,15.05,997.42
2024-03-16T00:03:07,25.76,49.35,105.00,122.47,54.26,108.46,53.80,471.54,17.05,864.17,6.65,6.65,0.1003,234.3591,20.0000,63.91,15.05,997.44
2024-03-16T00:03:12,34.82,66.71,100.07,116.72,57.53,114.99,53.78,471.49,17.07,864.10,6.40,6.40,0.1005,234.9074,20.0000,63.95,15.04,997.42
2024-03-16T00:03:17,21.46,41.12,92.69,108.12,57.86,115.65,53.78,471.79,17.05,864.65,6.34,6.34,0.1007,235.1929,20.0000,63.97,15.04,997.43
2024-03-16T00:03:22,35.30,67.64,112.38,131.09,47.38,94.71,53.79,471.64,17.07,864.43,6.57,6.57,0.1007,235.3906,20.0000,63.97,15.03,997.46
