timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-22T00:00:03,16.45,30.91,77.08,88.16,36.14,70.84,28.90,385.18,25.86,692.22,0.3,710.5,31.0,1.12,1.12,0.1330,304.7360,31.0000,35.11,24.07,1008.75
2024-03-22T00:00:08,46.74,87.82,148.77,170.16,40.46,79.31,28.94,384.47,25.86,690.95,0.3,712.2,31.0,1.21,1.21,0.1330,304.7788,32.0000,35.11,24.07,1008.75
2024-03-22T00:00:14,37.89,71.19,104.83,119.90,32.90,64.48,28.93,384.00,25.86,690.08,0.3,710.4,31.0,1.24,1.24,0.1329,304.5465,32.0000,35.11,24.08,1008.75
2024-03-22T00:00:19,20.18,37.91,116.39,133.12,40.46,79.30,28.94,383.28,25.86,688.81,0.3,710.8,31.0,1.22,1.22,0.1329,304.5177,32.0000,35.10,24.07,1008.73
2024-03-22T00:00:24,24.84,46.67,111.77,127.84,36.86,72.25,28.88,383.23,25.88,688.72,0.3,708.0,31.0,1.17,1.17,0.1329,304.6216,31.0000,35.10,24.07,1008.76
2024-03-22T00:00:30,29.50,55.42,104.83,119.90,36.86,72.25,28.95,382.85,25.86,688.03,0.3,708.0,31.0,1.14,1.14,0.1330,304.7720,32.0000,35.11,24.07,1008.72
2024-03-22T00:00:35,11.32,21.27,104.83,119.90,40.46,79.30,28.91,382.14,25.88,686.75,0.3,708.6,31.0,1.08,1.08,0.1331,305.0109,31.0000,35.11,24.07,1008.72
2024-03-22T00:00:40,29.03,54.54,118.70,135.77,51.63,101.20,28.94,381.70,25.86,685.97,0.3,712.2,31.0,1.06,1.06,0.1332,305.2630,32.0000,35.10,24.07,1008.73
2024-03-22T00:00:46,33.69,63.30,111.77,127.84,44.07,86.38,28.90,381.60,25.88,685.76,0.3,711.0,31.0,1.00,1.00,0.1331,305.0193,32.0000,35.10,24.08,1008.74
2024-03-22T00:00:51,29.03,54.54,109.45,125.18,40.46,79.30,28.95,381.55,25.86,685.68,0.3,709.6,31.0,1.01,1.01,0.1330,304.8254,32.0000,35.09,24.08,1008.74
2024-03-22T00:00:57,24.84,46.67,86.33,98.74,40.46,79.30,28.94,381.21,25.83,685.07,0.3,709.5,31.0,0.99,0.99,0.1331,304.8929,32.0000,35.09,24.08,1008.75
2024-03-22T00:01:02,33.69,63.30,123.33,141.06,40.46,79.30,28.91,381.13,25.85,684.93,0.3,711.5,31.0,1.04,1.04,0.1330,304.6177,31.0000,35.09,24.08,1008.75
2024-03-22T00:01:07,29.50,55.42,100.20,114.60,44.07,86.38,28.90,380.28,25.85,683.39,0.3,712.6,31.0,1.04,1.04,0.1330,304.6256,31.0000,35.09,24.08,1008.73
2024-03-22T00:01:12,24.84,46.67,123.33,141.05,48.03,94.14,28.94,380.35,25.85,683.50,0.3,709.2,31.0,1.08,1.08,0.1330,304.8012,32.0000,35.09,24.08,1008.70
2024-03-22T00:01:18,20.18,37.91,107.14,122.54,40.46,79.30,28.95,380.47,25.85,683.74,0.3,709.2,31.0,1.18,1.18,0.1330,304.7305,31.0000,35.09,24.08,1008.75
2024-03-22T00:01:23,33.69,63.29,104.83,119.90,40.46,79.30,28.93,379.87,25.86,682.66,0.3,708.1,31.0,1.23,1.23,0.1330,304.7179,32.0000,35.09,24.08,1008.74
2024-03-22T00:01:29,24.84,46.67,95.58,109.32,40.46,79.30,28.98,379.42,25.86,681.84,0.3,708.7,31.0,1.38,1.38,0.1330,304.6714,32.0000,35.09,24.08,1008.73
2024-03-22T00:01:34,19.71,37.03,95.58,109.32,52.35,102.60,28.99,378.96,25.83,681.01,0.3,708.6,31.0,1.55,1.55,0.1330,304.6313,32.0000,35.09,24.08,1008.72
2024-03-22T00:01:39,29.03,54.54,90.95,104.02,55.95,109.66,28.95,378.79,25.85,680.70,0.3,709.6,31.0,1.56,1.56,0.1329,304.5443,32.0000,35.08,24.09,1008.73
2024-03-22T00:01:45,33.23,62.43,65.52,74.93,48.39,94.84,28.99,378.79,25.85,680.69,0.3,708.1,31.0,1.48,1.48,0.1329,304.5200,32.0000,35.08,24.09,1008.72
2024-03-22T00:01:50,28.57,53.67,88.64,101.38,37.22,72.95,28.96,378.17,25.83,679.55,0.3,711.0,31.0,1.29,1.29,0.1329,304.5133,32.0000,35.08,24.09,1008.71
2024-03-22T00:01:55,28.57,53.67,97.89,111.96,44.79,87.79,28.96,378.13,25.86,679.51,0.3,709.5,31.0,1.11,1.11,0.1329,304.5240,31.0000,35.08,24.08,1008.71
2024-03-22T00:02:01,24.37,45.78,90.95,104.02,48.39,94.84,28.99,378.35,25.83,679.88,0.3,710.9,31.0,1.11,1.11,0.1330,304.7278,32.0000,35.08,24.09,1008.71
2024-03-22T00:02:06,33.23,62.43,77.08,88.16,48.39,94.84,28.95,378.90,25.85,680.88,0.3,709.7,31.0,1.15,1.15,0.1330,304.6930,32.0000,35.07,24.09,1008.72
2024-03-22T00:02:11,19.71,37.03,51.64,59.06,48.39,94.84,28.91,378.83,25.83,680.75,0.3,708.7,31.0,1.31,1.31,0.1330,304.6711,32.0000,35.07,24.09,1008.72
2024-03-22T00:02:17,28.57,53.67,81.70,93.44,44.43,87.08,28.95,378.98,25.82,681.02,0.3,705.9,31.0,1.33,1.33,0.1330,304.6439,32.0000,35.08,24.09,1008.72
2024-03-22T00:02:22,33.23,62.43,97.89,111.96,55.95,109.66,28.98,379.51,25.83,681.98,0.3,709.6,31.0,1.33,1.33,0.1330,304.7594,31.0000,35.07,24.09,1008.72
2024-03-22T00:02:27,28.57,53.67,104.83,119.89,52.35,102.60,28.98,379.68,25.85,682.29,0.3,708.6,31.0,1.26,1.26,0.1330,304.7753,31.0000,35.07,24.09,1008.73
2024-03-22T00:02:33,28.57,53.67,77.08,88.15,48.39,94.84,28.95,379.87,25.83,682.61,0.3,708.6,31.0,1.19,1.19,0.1330,304.7434,32.0000,35.07,24.10,1008.74
2024-03-22T00:02:38,28.57,53.67,93.27,106.67,48.39,94.84,28.96,379.69,25.82,682.29,0.3,707.5,31.0,1.33,1.33,0.1330,304.6784,32.0000,35.06,24.10,1008.73
2024-03-22T00:02:44,19.71,37.03,93.27,106.67,48.39,94.84,28.99,379.90,25.83,682.66,0.3,707.5,31.0,1.44,1.44,0.1330,304.5918,32.0000,35.07,24.10,1008.74
2024-03-22T00:02:49,33.23,62.43,74.77,85.51,37.22,72.94,28.98,380.05,25.85,682.91,0.3,705.8,31.0,1.48,1.48,0.1330,304.7297,31.0000,35.06,24.10,1008.72
2024-03-22T00:02:54,37.42,70.30,74.77,85.51,44.79,87.78,28.95,380.23,25.82,683.27,0.3,709.4,31.0,1.47,1.47,0.1330,304.6968,31.0000,35.06,24.10,1008.74
2024-03-22T00:03:00,33.23,62.43,88.64,101.37,48.39,94.84,28.96,380.78,25.85,684.24,0.3,708.1,31.0,1.45,1.45,0.1330,304.7311,32.0000,35.06,24.10,1008.73
2024-03-22T00:03:05,24.37,45.78,77.08,88.16,44.43,87.08,28.92,380.78,25.82,684.27,0.3,705.1,31.0,1.32,1.32,0.1330,304.7121,32.0000,35.06,24.10,1008.78
2024-03-22T00:03:10,33.23,62.43,81.70,93.44,55.95,109.66,28.96,380.43,25.82,683.62,0.3,706.7,31.0,1.21,1.21,0.1330,304.7204,32.0000,35.06,24.10,1008.75
2024-03-22T00:03:16,42.08,79.05,109.45,125.17,55.95,109.65,28.92,380.61,25.82,683.93,0.3,707.4,31.0,1.28,1.28,0.1330,304.6982,31.0000,35.06,24.10,1008.72
2024-03-22T00:03:21,28.57,53.67,93.27,106.66,48.39,94.83,28.94,380.30,25.82,683.33,0.3,706.5,31.0,1.35,1.35,0.1330,304.7363,31.0000,35.05,24.11,1008.68
2024-03-22T00:03:26,28.57,53.67,70.14,80.21,48.39,94.83,28.95,379.97,25.83,682.76,0.3,707.1,31.0,1.31,1.31,0.1330,304.7917,32.0000,35.04,24.11,1008.71
2024-03-22T00:03:32,24.37,45.78,102.52,117.24,48.39,94.83,28.92,379.57,25.82,682.04,0.3,709.1,31.0,1.24,1.24,0.1329,304.3700,32.0000,35.03,24.11,1008.72
