timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-14T00:00:03,16.69,32.43,7227.33,8194.45,8.53,15.89,20.77,1101.59,28.47,1962.46,0.9,2107.5,33.0,1.21,1.40,0.6722,1526.8285,35.0000,27.46,26.20,1007.12
2024-02-14T00:00:08,1.56,3.03,7289.77,8266.03,-4.06,-7.56,21.20,1101.04,28.41,1961.66,0.9,2103.1,33.0,1.26,1.45,0.6711,1524.3865,35.0000,27.76,26.17,1007.11
2024-02-14T00:00:13,1.56,3.03,7310.58,8290.51,-4.52,-8.42,21.41,1100.78,28.41,1961.40,0.9,2101.5,33.0,1.11,1.28,0.6686,1518.8205,35.0000,27.98,26.14,1007.12
2024-02-14T00:00:19,5.17,10.05,7268.95,8244.09,-0.33,-0.61,21.36,1100.67,28.37,1961.40,0.9,2099.3,33.0,1.07,1.23,0.6666,1514.4871,35.0000,27.92,26.11,1007.11
2024-02-14T00:00:24,-13.20,-25.66,7294.39,8273.28,-9.18,-17.10,21.21,1100.40,28.37,1961.01,0.9,2096.6,33.0,1.19,1.37,0.6658,1512.7171,35.0000,27.76,26.09,1007.09
2024-02-14T00:00:29,-16.80,-32.66,7241.20,8213.76,-9.18,-17.10,20.86,1101.01,28.32,1962.28,0.9,2105.9,33.0,1.32,1.52,0.6656,1512.4655,35.0000,27.47,26.06,1007.08
2024-02-14T00:00:35,-27.61,-53.68,7285.14,8264.71,-9.65,-17.98,20.57,1100.71,28.31,1962.00,0.9,2112.1,33.0,1.31,1.51,0.6662,1513.9758,35.0000,26.90,26.03,1007.12
2024-02-14T00:00:40,-23.65,-45.98,7292.08,8273.04,8.06,15.02,19.96,1100.02,28.24,1960.89,0.9,2112.6,33.0,1.24,1.43,0.6677,1517.4658,35.0000,26.68,26.01,1007.11
2024-02-14T00:00:45,-34.81,-67.69,7289.77,8271.36,-5.45,-10.16,19.58,1100.20,28.22,1961.43,0.9,2126.5,33.0,1.20,1.39,0.6690,1520.4938,35.0000,25.97,25.98,1007.12
2024-02-14T00:00:51,-38.41,-74.69,7206.52,8177.62,-5.45,-10.16,19.13,1099.83,28.18,1960.94,0.9,2131.6,33.0,1.17,1.35,0.6706,1524.4663,35.0000,25.68,25.95,1007.11
2024-02-14T00:00:56,-23.29,-45.29,7227.33,8201.84,-14.31,-26.68,18.81,1099.93,28.18,1961.27,0.9,2136.0,33.0,1.06,1.22,0.6729,1529.7176,35.0000,25.36,25.93,1007.11
2024-02-14T00:01:02,-12.48,-24.27,7225.02,8199.77,-4.99,-9.30,18.66,1099.81,28.17,1961.19,0.9,2135.4,33.0,0.96,1.11,0.6746,1533.5823,35.0000,25.33,25.91,1007.11
2024-02-14T00:01:07,-27.61,-53.70,7227.33,8203.13,-0.79,-1.47,18.76,1099.93,28.11,1961.57,0.9,2138.5,33.0,0.83,0.96,0.6759,1536.7836,35.0000,25.47,25.88,1007.10
2024-02-14T00:01:12,-12.84,-24.98,7176.45,8146.10,-0.33,-0.62,19.06,1099.91,28.09,1961.71,0.9,2138.5,33.0,0.72,0.84,0.6768,1538.9173,35.0000,25.71,25.85,1007.09
2024-02-14T00:01:18,-5.64,-10.97,7204.20,8178.24,4.33,8.07,19.39,1099.85,28.07,1961.76,0.9,2131.0,33.0,0.67,0.77,0.6758,1536.8576,35.0000,26.24,25.83,1007.10
2024-02-14T00:01:23,5.53,10.76,7192.64,8165.71,4.33,8.07,20.09,1099.41,28.05,1961.11,0.9,2127.5,33.0,0.67,0.78,0.6736,1531.8569,35.0000,26.78,25.80,1007.08
2024-02-14T00:01:28,16.33,31.77,7201.89,8177.26,22.51,41.98,20.54,1100.40,28.05,1963.13,0.9,2118.7,33.0,0.68,0.79,0.6713,1526.8580,35.0000,27.32,25.78,1007.14
2024-02-14T00:01:34,5.17,10.06,7181.08,8153.44,0.14,0.26,21.16,1101.41,28.01,1964.90,0.9,2111.2,33.0,0.74,0.85,0.6687,1520.9923,35.0000,27.82,25.77,1007.08
2024-02-14T00:01:39,23.54,45.81,7204.20,8180.37,0.14,0.26,21.49,1101.54,28.00,1965.28,0.9,2103.8,33.0,0.71,0.83,0.6664,1515.7789,34.0000,28.25,25.76,1007.13
2024-02-14T00:01:44,16.33,31.78,7157.95,8127.93,17.85,33.29,21.93,1101.96,27.98,1966.05,0.9,2104.6,33.0,0.82,0.95,0.6645,1511.4274,35.0000,28.60,25.74,1007.07
2024-02-14T00:01:50,12.73,24.77,7176.45,8149.34,17.85,33.30,21.94,1101.97,27.97,1966.17,0.9,2096.9,33.0,0.78,0.91,0.6627,1507.4431,34.0000,28.67,25.73,1007.09
2024-02-14T00:01:55,9.13,17.77,7176.45,8149.89,-0.33,-0.62,21.85,1101.90,27.94,1966.18,0.9,2099.2,33.0,0.77,0.90,0.6611,1504.0148,34.0000,28.53,25.71,1007.09
2024-02-14T00:02:00,-9.24,-17.98,7238.89,8221.42,4.33,8.08,21.62,1101.82,27.91,1966.19,0.9,2105.6,33.0,0.76,0.89,0.6612,1504.3294,34.0000,28.38,25.70,1007.13
2024-02-14T00:02:06,-16.44,-32.00,7190.33,8166.23,-4.99,-9.31,21.29,1102.25,27.90,1966.95,0.9,2106.8,33.0,0.82,0.96,0.6614,1504.7484,34.0000,28.01,25.69,1007.09
2024-02-14T00:02:11,-1.68,-3.27,7222.70,8203.46,-9.18,-17.13,21.03,1102.24,27.86,1967.04,0.9,2112.0,33.0,0.89,1.03,0.6620,1506.0883,34.0000,27.64,25.67,1007.08
2024-02-14T00:02:16,-20.05,-39.03,7162.58,8135.68,-4.99,-9.31,20.47,1101.78,27.86,1966.34,0.9,2117.4,33.0,0.96,1.11,0.6629,1508.4273,34.0000,27.22,25.66,1007.11
2024-02-14T00:02:22,-19.69,-38.33,7181.08,8157.16,-5.45,-10.17,20.17,1101.42,27.83,1965.80,0.9,2119.2,33.0,0.88,1.03,0.6644,1511.7594,34.0000,26.87,25.64,1007.10
2024-02-14T00:02:27,-19.69,-38.33,7167.20,8141.77,-13.84,-25.83,19.78,1101.22,27.81,1965.53,0.9,2129.1,33.0,0.88,1.02,0.6661,1515.8674,34.0000,26.54,25.63,1007.11
2024-02-14T00:02:32,-23.65,-46.04,7167.20,8142.28,-4.99,-9.31,19.61,1100.49,27.79,1964.36,0.9,2122.6,33.0,1.06,1.22,0.6681,1520.4682,34.0000,26.43,25.61,1007.11
2024-02-14T00:02:38,-16.44,-32.01,7164.89,8139.53,-0.33,-0.62,19.50,1099.50,27.80,1962.56,0.9,2131.8,33.0,1.07,1.24,0.6690,1522.4235,34.0000,26.41,25.61,1007.09
