timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-30T00:00:04,16.92,-17.50,29.67,28.31,21.05,315.15,30.56,1.91,1.91,0.1779,35.0000,21.89,29.01,1007.91
2023-05-30T00:00:09,6.49,-9.75,22.89,34.53,21.04,315.38,30.56,1.88,1.88,0.1779,35.0000,21.89,29.01,1007.95
2023-05-30T00:00:15,21.26,-10.14,25.15,17.57,21.00,314.97,30.54,1.76,1.77,0.1779,35.0000,21.89,29.01,1007.94
2023-05-30T00:00:21,22.13,-14.02,22.89,39.05,21.03,314.83,30.54,1.79,1.79,0.1779,35.0000,21.89,29.01,1007.96
2023-05-30T00:00:26,26.48,-13.63,4.80,23.22,21.03,314.60,30.54,1.90,1.90,0.1779,35.0000,21.89,29.01,1007.91
2023-05-30T00:00:32,21.26,-11.30,13.84,39.05,21.05,315.01,30.56,2.05,2.05,0.1780,35.0000,21.89,29.01,1007.93
2023-05-30T00:00:37,26.48,-10.53,20.63,39.05,21.00,315.04,30.56,2.12,2.12,0.1780,35.0000,21.89,29.01,1007.92
2023-05-30T00:00:43,19.53,-10.53,18.37,44.71,21.05,315.33,30.56,2.08,2.08,0.1779,35.0000,21.89,29.01,1007.91
2023-05-30T00:00:48,22.13,-14.02,4.80,17.57,21.00,315.74,30.57,2.05,2.05,0.1779,35.0000,21.89,29.01,1007.91
2023-05-30T00:00:54,17.79,-14.79,-6.51,17.57,21.00,315.96,30.56,2.16,2.17,0.1780,35.0000,21.88,29.01,1007.92
2023-05-30T00:01:00,21.26,-12.08,-24.59,28.31,21.03,315.66,30.51,2.23,2.23,0.1779,35.0000,21.89,29.01,1007.90
2023-05-30T00:01:05,20.40,-9.75,0.28,44.71,21.04,316.29,30.56,2.27,2.27,0.1780,35.0000,21.88,29.01,1007.92
2023-05-30T00:01:11,22.13,-14.02,25.15,17.57,21.04,316.15,30.56,2.27,2.27,0.1779,35.0000,21.88,29.01,1007.93
2023-05-30T00:01:16,29.09,-10.14,20.63,44.71,21.02,316.62,30.53,1.97,1.97,0.1779,35.0000,21.88,29.01,1007.93
2023-05-30T00:01:22,9.10,-9.37,11.58,28.31,21.08,316.59,30.56,1.80,1.80,0.1779,35.0000,21.88,29.01,1007.95
2023-05-30T00:01:27,22.13,-16.73,22.89,28.31,20.99,316.23,30.54,1.71,1.71,0.1779,35.0000,21.88,29.01,1007.94
2023-05-30T00:01:33,11.71,-11.30,45.50,44.71,21.02,316.01,30.56,1.71,1.71,0.1779,35.0000,21.89,29.01,1007.94
2023-05-30T00:01:39,14.31,-12.08,27.41,39.05,21.02,316.15,30.54,1.72,1.73,0.1779,35.0000,21.88,29.01,1007.93
2023-05-30T00:01:44,18.66,-6.66,22.89,44.71,21.02,316.64,30.56,1.79,1.79,0.1780,35.0000,21.88,29.01,1007.92
2023-05-30T00:01:50,1.28,-10.14,20.63,33.40,21.04,316.47,30.56,1.74,1.74,0.1779,35.0000,21.88,29.00,1007.91
2023-05-30T00:01:55,11.71,-6.66,-1.98,55.45,20.97,316.33,30.56,1.86,1.86,0.1779,35.0000,21.89,29.00,1007.92
2023-05-30T00:02:01,18.66,-7.43,16.11,28.31,21.04,316.82,30.56,1.97,1.97,0.1779,35.0000,21.88,29.01,1007.91
2023-05-30T00:02:06,14.31,-10.14,29.67,44.71,21.00,316.60,30.56,2.00,2.00,0.1778,35.0000,21.88,29.00,1007.94
2023-05-30T00:02:12,20.40,-16.34,11.58,33.96,21.05,316.27,30.57,1.90,1.90,0.1779,35.0000,21.88,29.00,1007.90
2023-05-30T00:02:18,16.05,-12.85,0.28,23.22,20.99,316.21,30.54,1.85,1.85,0.1779,35.0000,21.88,29.01,1007.95
2023-05-30T00:02:23,18.66,-12.85,18.37,39.05,21.05,316.13,30.56,1.83,1.83,0.1779,35.0000,21.88,29.00,1007.92
2023-05-30T00:02:29,13.44,-10.14,16.11,39.05,21.03,316.58,30.54,1.75,1.75,0.1779,35.0000,21.88,29.00,1007.93
2023-05-30T00:02:34,26.48,-15.57,4.80,33.96,21.02,316.55,30.51,1.72,1.72,0.1779,35.0000,21.88,29.01,1007.91
2023-05-30T00:02:40,17.79,-15.57,11.58,55.45,21.05,316.76,30.53,1.75,1.75,0.1779,35.0000,21.88,29.00,1007.92
2023-05-30T00:02:45,22.13,-12.85,13.84,28.31,21.02,316.33,30.57,1.79,1.79,0.1779,35.0000,21.88,29.00,1007.91
2023-05-30T00:02:51,13.44,-9.37,31.93,22.66,20.97,316.73,30.56,1.83,1.83,0.1779,35.0000,21.88,29.00,1007.92
2023-05-30T00:02:57,26.48,-10.92,11.58,44.71,21.02,316.17,30.54,2.06,2.06,0.1780,35.0000,21.88,29.00,1007.90
2023-05-30T00:03:02,18.66,-7.04,-1.98,39.05,21.02,315.84,30.56,2.19,2.19,0.1779,35.0000,21.88,29.00,1007.92
2023-05-30T00:03:08,28.22,-5.49,9.32,44.71,21.00,315.88,30.56,2.24,2.24,0.1780,35.0000,21.88,29.00,1007.93
2023-05-30T00:03:13,18.66,-6.66,13.84,39.05,21.02,315.96,30.56,2.16,2.16,0.1779,35.0000,21.87,29.00,1007.93
2023-05-30T00:03:19,17.79,-8.98,16.11,22.66,21.04,315.96,30.56,2.05,2.05,0.1780,35.0000,21.87,29.00,1007.90
2023-05-30T00:03:24,39.51,-13.63,36.46,33.96,21.00,316.38,30.53,2.06,2.06,0.1779,35.0000,21.88,29.00,1007.91
2023-05-30T00:03:30,17.79,-12.85,11.58,33.40,21.06,315.93,30.53,2.15,2.15,0.1779,35.0000,21.87,29.00,1007.91
2023-05-30T00:03:36,13.44,-13.63,22.89,39.62,20.96,316.38,30.54,2.16,2.16,0.1779,35.0000,21.87,29.01,1007.93
2023-05-30T00:03:41,6.49,-10.14,4.80,22.66,20.99,316.49,30.56,2.10,2.10,0.1779,35.0000,21.88,29.00,1007.92
2023-05-30T00:03:47,13.44,-5.88,22.89,44.71,20.99,316.51,30.56,2.04,2.04,0.1780,35.0000,21.87,29.00,1007.92
2023-05-30T00:03:52,30.82,-9.75,7.06,28.31,21.02,316.45,30.54,1.87,1.87,0.1780,35.0000,21.88,29.00,1007.90
