timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-08T00:00:05,16.92,-12.08,45.50,44.71,25.18,317.00,26.94,3.79,3.79,0.1875,31.0000,26.63,25.38,1009.52
2023-05-08T00:00:10,23.00,-15.95,36.46,23.22,25.15,317.50,26.95,3.79,3.79,0.1877,31.0000,26.63,25.38,1009.50
2023-05-08T00:00:16,29.09,-7.04,52.28,39.62,25.18,317.57,26.95,3.62,3.62,0.1877,31.0000,26.62,25.38,1009.47
2023-05-08T00:00:21,25.61,-15.57,72.63,23.22,25.20,317.61,26.94,3.68,3.68,0.1876,31.0000,26.64,25.38,1009.46
2023-05-08T00:00:27,23.87,-0.07,68.11,39.62,25.18,318.00,26.95,3.94,3.94,0.1877,31.0000,26.63,25.38,1009.49
2023-05-08T00:00:33,14.31,-4.33,54.54,13.05,25.23,318.07,26.95,4.01,4.01,0.1876,31.0000,26.63,25.38,1009.48
2023-05-08T00:00:38,18.66,-2.01,77.16,23.22,25.21,318.95,26.95,3.95,3.95,0.1877,31.0000,26.63,25.38,1009.49
2023-05-08T00:00:44,18.66,-6.66,83.94,40.18,25.18,319.10,26.97,3.78,3.78,0.1876,31.0000,26.63,25.38,1009.53
2023-05-08T00:00:49,19.53,-1.23,61.33,45.27,25.17,319.25,26.97,3.59,3.59,0.1877,31.0000,26.63,25.38,1009.50
2023-05-08T00:00:55,17.79,-10.14,74.89,23.22,25.20,319.51,26.95,3.32,3.32,0.1877,31.0000,26.63,25.38,1009.52
2023-05-08T00:01:00,17.79,-3.17,79.42,39.62,25.16,320.19,26.91,3.33,3.33,0.1876,31.0000,26.63,25.38,1009.50
2023-05-08T00:01:06,23.00,-4.33,65.85,34.53,25.18,320.32,26.94,3.47,3.47,0.1876,31.0000,26.63,25.37,1009.48
2023-05-08T00:01:11,31.69,-7.82,54.54,34.53,25.20,320.44,26.94,3.60,3.60,0.1876,31.0000,26.63,25.38,1009.43
2023-05-08T00:01:17,9.97,-6.66,43.24,39.05,25.20,320.76,26.93,3.64,3.64,0.1877,31.0000,26.63,25.38,1009.53
2023-05-08T00:01:23,15.18,-12.47,61.33,44.71,25.18,321.07,26.95,3.75,3.75,0.1876,31.0000,26.63,25.38,1009.48
2023-05-08T00:01:28,23.00,-6.66,56.81,39.05,25.20,321.21,26.93,3.71,3.71,0.1877,31.0000,26.63,25.38,1009.46
2023-05-08T00:01:34,5.62,-11.30,45.50,39.62,25.17,321.63,26.97,3.91,3.91,0.1876,31.0000,26.63,25.38,1009.48
2023-05-08T00:01:39,23.87,-8.98,52.28,39.05,25.20,322.45,26.95,4.01,4.01,0.1877,31.0000,26.63,25.37,1009.51
2023-05-08T00:01:45,13.44,-12.47,40.98,39.62,25.16,323.03,26.93,3.86,3.86,0.1877,31.0000,26.63,25.37,1009.47
2023-05-08T00:01:50,11.71,-7.04,22.89,39.05,25.16,323.34,26.93,3.66,3.66,0.1876,31.0000,26.63,25.38,1009.49
2023-05-08T00:01:56,-1.33,-8.98,70.37,28.31,25.15,323.22,26.94,3.53,3.53,0.1876,31.0000,26.63,25.37,1009.49
2023-05-08T00:02:02,11.71,-3.17,22.89,44.71,25.21,323.00,26.95,3.50,3.50,0.1876,31.0000,26.63,25.37,1009.48
2023-05-08T00:02:07,28.22,-1.62,38.72,44.71,25.15,322.82,26.91,3.62,3.62,0.1877,31.0000,26.63,25.37,1009.46
2023-05-08T00:02:13,10.84,-6.27,22.89,44.71,25.18,323.22,26.93,3.56,3.56,0.1876,31.0000,26.63,25.38,1009.52
2023-05-08T00:02:18,18.66,-5.49,50.02,28.31,25.18,323.22,26.94,3.60,3.60,0.1876,31.0000,26.63,25.37,1009.50
2023-05-08T00:02:24,13.44,-11.30,43.24,33.96,25.18,324.01,26.95,3.55,3.55,0.1876,31.0000,26.63,25.37,1009.53
2023-05-08T00:02:29,7.36,-10.14,45.50,50.36,25.17,323.93,26.94,3.49,3.49,0.1876,31.0000,26.63,25.37,1009.52
2023-05-08T00:02:35,9.10,-3.56,54.54,44.71,25.21,323.77,26.94,3.47,3.47,0.1876,31.0000,26.63,25.37,1009.49
2023-05-08T00:02:41,19.53,-10.53,56.81,33.96,25.18,324.03,26.97,3.58,3.58,0.1876,31.0000,26.63,25.37,1009.49
2023-05-08T00:02:46,23.00,-8.59,61.33,33.96,25.15,324.50,26.93,3.68,3.68,0.1877,31.0000,26.63,25.37,1009.54
2023-05-08T00:02:52,4.75,-5.49,56.81,50.36,25.21,324.78,26.95,3.67,3.67,0.1877,31.0000,26.63,25.37,1009.51
2023-05-08T00:02:57,16.05,-14.40,43.24,44.71,25.20,324.78,26.94,3.66,3.66,0.1875,31.0000,26.63,25.37,1009.50
2023-05-08T00:03:03,17.79,-11.69,45.50,44.71,25.12,325.27,26.94,3.60,3.60,0.1876,31.0000,26.63,25.37,1009.47
2023-05-08T00:03:08,18.66,-15.18,40.98,28.31,25.18,325.13,26.94,3.56,3.56,0.1877,31.0000,26.63,25.37,1009.45
2023-05-08T00:03:14,17.79,-8.98,47.76,33.40,25.11,325.98,26.94,3.63,3.63,0.1877,31.0000,26.63,25.37,1009.48
2023-05-08T00:03:20,14.31,-8.59,63.59,33.96,25.20,326.19,26.93,3.64,3.64,0.1876,31.0000,26.63,25.37,1009.46
2023-05-08T00:03:25,26.48,-10.53,72.63,33.96,25.14,326.89,26.93,3.68,3.68,0.1875,31.0000,26.63,25.37,1009.46
2023-05-08T00:03:31,14.31,-3.94,65.85,23.22,25.21,326.60,26.94,3.92,3.92,0.1876,31.0000,26.63,25.37,1009.49
2023-05-08T00:03:36,22.13,-6.66,34.19,33.96,25.20,326.57,26.94,4.36,4.36,0.1876,31.0000,26.63,25.37,1009.45
2023-05-08T00:03:42,15.18,-6.66,43.24,28.88,25.20,326.62,26.97,4.56,4.56,0.1877,31.0000,26.63,25.37,1009.44
2023-05-08T00:03:47,9.97,-8.98,38.72,12.48,25.23,326.67,26.95,4.75,4.75,0.1876,31.0000,26.63,25.37,1009.47
2023-05-08T00:03:53,21.26,-7.82,61.33,33.96,25.15,327.24,26.93,4.71,4.71,0.1876,31.0000,26.63,25.37,1009.45
2023-05-08T00:03:59,23.87,-8.98,61.33,44.71,25.18,327.80,26.94,4.29,4.29,0.1877,31.0000,26.63,25.37,1009.49
2023-05-08T00:04:04,16.05,-9.37,61.33,23.22,25.17,328.26,26.94,3.99,3.99,0.1876,31.0000,26.64,25.37,1009.49
2023-05-08T00:04:10,9.97,-5.88,63.59,23.22,25.22,328.49,26.94,3.99,3.99,0.1876,31.0000,26.63,25.37,1009.48
2023-05-08T00:04:15,11.71,-21.38,31.93,28.31,25.18,328.37,26.94,3.89,3.89,0.1876,31.0000,26.63,25.37,1009.48
2023-05-08T00:04:21,13.44,-10.14,47.76,39.62,25.22,328.54,26.93,3.80,3.80,0.1877,31.0000,26.63,25.37,1009.45
2023-05-08T00:04:26,19.53,-7.82,54.54,39.05,25.17,327.94,26.95,3.68,3.68,0.1876,31.0000,26.63,25.37,1009.46
