timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-25T00:00:01,38.65,4.58,206.04,28.31,28.36,633.27,31.05,1.44,1.44,0.1927,35.0000,29.50,29.43,1009.24
2023-05-25T00:00:07,38.65,5.35,228.65,34.53,28.30,633.42,31.03,1.41,1.41,0.1926,35.0000,29.50,29.43,1009.21
2023-05-25T00:00:13,26.48,4.19,199.26,23.22,28.36,633.29,31.03,1.34,1.34,0.1928,35.0000,29.50,29.43,1009.28
2023-05-25T00:00:18,42.99,-2.78,206.04,39.62,28.34,633.21,31.05,1.40,1.40,0.1928,35.0000,29.50,29.44,1009.25
2023-05-25T00:00:24,36.91,-2.39,215.08,17.57,28.31,632.67,31.03,1.43,1.43,0.1927,35.0000,29.50,29.43,1009.30
2023-05-25T00:00:29,36.91,-0.07,224.13,44.71,28.33,632.67,31.02,1.37,1.37,0.1927,35.0000,29.50,29.43,1009.25
2023-05-25T00:00:35,26.48,2.64,212.82,22.66,28.39,632.16,31.03,1.24,1.24,0.1927,35.0000,29.50,29.43,1009.26
2023-05-25T00:00:40,39.51,-0.07,206.04,39.62,28.30,631.88,31.03,1.11,1.11,0.1927,35.0000,29.50,29.43,1009.25
2023-05-25T00:00:46,36.04,7.68,196.99,44.71,28.34,631.28,31.03,1.12,1.12,0.1927,35.0000,29.50,29.43,1009.26
2023-05-25T00:00:52,32.56,1.09,210.56,33.96,28.32,631.53,31.05,1.20,1.20,0.1927,35.0000,29.50,29.44,1009.27
2023-05-25T00:00:57,30.82,-3.17,212.82,39.05,28.34,631.11,31.03,1.31,1.31,0.1927,35.0000,29.50,29.43,1009.24
2023-05-25T00:01:03,33.43,-5.88,187.95,44.71,28.30,630.90,31.03,1.38,1.38,0.1927,35.0000,29.50,29.43,1009.24
2023-05-25T00:01:08,50.81,1.09,199.26,17.57,28.31,631.01,31.03,1.27,1.27,0.1927,35.0000,29.50,29.43,1009.26
2023-05-25T00:01:14,38.65,2.64,190.21,23.22,28.30,631.40,31.03,1.31,1.31,0.1927,35.0000,29.50,29.43,1009.26
2023-05-25T00:01:19,36.91,-3.56,212.82,23.22,28.34,631.38,31.05,1.38,1.38,0.1928,35.0000,29.50,29.43,1009.26
2023-05-25T00:01:25,41.25,-2.39,208.30,39.05,28.31,631.85,31.03,1.47,1.47,0.1927,35.0000,29.50,29.43,1009.25
2023-05-25T00:01:31,37.78,-1.23,228.65,23.22,28.33,631.83,31.05,1.54,1.54,0.1927,35.0000,29.50,29.43,1009.25
2023-05-25T00:01:36,45.60,1.87,199.26,56.01,28.37,631.42,31.05,1.58,1.58,0.1926,35.0000,29.50,29.43,1009.26
2023-05-25T00:01:42,34.30,3.80,219.61,39.62,28.36,630.87,31.03,1.58,1.58,0.1927,35.0000,29.50,29.43,1009.24
