timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-28T00:00:03,-3.59,-6.62,4903.27,5505.82,12.01,23.11,18.88,701.91,30.53,1238.38,2.4,5348.7,35.0,0.39,0.44,2.3609,5310.6821,37.0000,23.67,28.77,1005.98
2024-02-28T00:00:08,22.97,42.37,4963.39,5573.42,38.66,74.39,18.96,701.43,30.50,1237.56,2.4,5348.6,35.0,0.38,0.43,2.3609,5310.7726,37.0000,23.63,28.76,1005.96
2024-02-28T00:00:13,18.31,33.77,4921.77,5526.77,16.33,31.42,18.91,701.69,30.53,1238.03,2.4,5348.5,35.0,0.42,0.48,2.3609,5310.8460,37.0000,23.67,28.76,1005.97
2024-02-28T00:00:19,13.65,25.18,4921.77,5526.78,46.23,88.96,18.88,701.99,30.53,1238.58,2.4,5347.2,35.0,0.46,0.52,2.3609,5310.8570,37.0000,23.66,28.76,1005.98
2024-02-28T00:00:24,14.12,26.05,4965.70,5576.17,20.29,39.05,18.86,702.21,30.50,1238.97,2.4,5346.8,35.0,0.41,0.47,2.3609,5310.9172,37.0000,23.65,28.76,1005.99
2024-02-28T00:00:29,18.31,33.77,4968.02,5578.90,27.50,52.92,18.88,702.57,30.52,1239.63,2.4,5349.5,35.0,0.33,0.37,2.3609,5311.0389,37.0000,23.62,28.75,1005.98
2024-02-28T00:00:35,18.78,34.64,4954.14,5563.29,31.10,59.85,18.88,703.02,30.53,1240.43,2.4,5355.3,35.0,0.23,0.26,2.3609,5311.0156,37.0000,23.62,28.75,1005.97
2024-02-28T00:00:40,22.97,42.37,4894.02,5495.75,19.57,37.66,18.86,703.09,30.52,1240.54,2.4,5349.0,35.0,0.24,0.27,2.3609,5310.9861,37.0000,23.61,28.75,1005.97
2024-02-28T00:00:45,-22.23,-41.01,4903.27,5506.30,38.30,73.71,18.91,703.96,30.52,1242.11,2.4,5353.7,35.0,0.31,0.35,2.3609,5311.1402,37.0000,23.61,28.75,1006.00
2024-02-28T00:00:51,14.59,26.91,4905.58,5509.21,34.70,66.78,18.79,703.88,30.50,1242.04,2.4,5346.7,35.0,0.36,0.41,2.3609,5311.4505,37.0000,23.64,28.71,1005.92
2024-02-28T00:00:56,18.78,34.64,4887.08,5488.10,34.70,66.78,18.82,703.57,30.47,1241.43,2.4,5357.4,35.0,0.37,0.42,2.3609,5311.1244,37.0000,23.62,28.75,1005.99
2024-02-28T00:01:01,22.97,42.37,4907.89,5511.51,27.50,52.92,18.82,703.26,30.50,1240.88,2.4,5351.1,35.0,0.33,0.38,2.3609,5311.1645,37.0000,23.64,28.75,1006.00
2024-02-28T00:01:07,22.97,42.37,4900.95,5503.98,31.10,59.85,18.83,702.87,30.48,1240.26,2.4,5353.9,35.0,0.29,0.33,2.3609,5311.4154,37.0000,23.60,28.72,1005.95
2024-02-28T00:01:12,14.12,26.05,4861.64,5459.58,31.10,59.85,18.83,702.92,30.48,1240.27,2.4,5348.3,35.0,0.23,0.26,2.3609,5311.1719,37.0000,23.63,28.75,1006.00
2024-02-28T00:01:17,22.97,42.37,4880.14,5480.43,34.70,66.78,18.85,702.78,30.48,1240.04,2.4,5348.6,35.0,0.42,0.47,2.3609,5311.2468,37.0000,23.61,28.73,1005.95
2024-02-28T00:01:23,22.97,42.37,4933.33,5540.23,38.30,73.71,18.86,702.42,30.48,1239.44,2.4,5351.2,35.0,0.39,0.44,2.3609,5311.3125,37.0000,23.61,28.74,1006.00
2024-02-28T00:01:28,22.97,42.37,4921.77,5526.87,30.74,59.15,18.83,702.18,30.48,1238.92,2.4,5354.7,35.0,0.34,0.38,2.3609,5310.9412,37.0000,23.62,28.75,1005.96
2024-02-28T00:01:33,27.17,50.12,4914.83,5519.50,31.10,59.85,18.83,701.84,30.46,1238.42,2.4,5355.1,35.0,0.36,0.40,2.3609,5311.3564,37.0000,23.63,28.74,1006.00
2024-02-28T00:01:39,5.27,9.72,4914.83,5519.23,37.94,73.01,18.85,701.55,30.47,1237.85,2.4,5354.8,35.0,0.38,0.43,2.3609,5311.0948,37.0000,23.66,28.75,1005.99
