timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-15T00:00:04,16.92,32.63,125.64,147.51,46.95,94.46,58.04,340.55,14.62,628.22,0.3,730.2,20.0,13.93,13.93,0.1404,330.2320,21.0000,69.00,13.16,997.43
2024-03-15T00:00:10,25.30,48.79,118.70,139.37,36.14,72.72,58.06,340.74,14.65,628.60,0.3,724.7,20.0,14.02,14.02,0.1403,329.9300,21.0000,69.03,13.16,997.45
2024-03-15T00:00:15,16.45,31.72,107.14,125.79,51.27,103.15,58.11,340.93,14.62,628.92,0.3,729.4,20.0,13.74,13.74,0.1402,329.6936,21.0000,69.06,13.17,997.44
2024-03-15T00:00:20,34.16,65.88,100.20,117.64,43.71,87.94,58.14,340.97,14.63,629.01,0.3,727.8,20.0,13.45,13.45,0.1402,329.6744,21.0000,69.06,13.16,997.43
2024-03-15T00:00:26,34.16,65.88,114.08,133.94,47.31,95.19,58.11,340.96,14.63,628.98,0.3,728.0,20.0,13.42,13.42,0.1401,329.6142,21.0000,69.05,13.16,997.43
2024-03-15T00:00:31,20.64,39.81,114.08,133.94,46.95,94.46,58.16,341.58,14.62,630.14,0.3,729.1,20.0,13.38,13.38,0.1398,328.9127,21.0000,69.11,13.16,997.44
2024-03-15T00:00:36,25.30,48.79,97.89,114.93,44.07,88.67,58.20,341.71,14.62,630.36,0.3,729.0,20.0,13.44,13.44,0.1397,328.5939,21.0000,69.16,13.16,997.42
2024-03-15T00:00:42,24.84,47.91,121.02,142.09,40.10,80.68,58.22,341.81,14.63,630.54,0.3,727.2,20.0,13.24,13.24,0.1398,328.7347,21.0000,69.13,13.16,997.42
2024-03-15T00:00:47,20.64,39.81,109.45,128.50,43.71,87.94,58.17,342.29,14.62,631.44,0.3,728.5,20.0,13.48,13.48,0.1399,329.0477,21.0000,69.13,13.16,997.43
2024-03-15T00:00:52,43.01,82.95,114.08,133.94,43.71,87.94,58.20,342.07,14.66,631.02,0.3,726.9,20.0,13.66,13.66,0.1398,328.6809,21.0000,69.15,13.16,997.41
2024-03-15T00:00:58,29.96,57.78,107.14,125.79,44.07,88.67,58.23,341.82,14.62,630.56,0.3,725.9,20.0,14.24,14.24,0.1397,328.5389,21.0000,69.19,13.17,997.44
2024-03-15T00:01:03,15.98,30.82,100.20,117.64,43.71,87.94,58.27,341.58,14.59,630.13,0.3,728.4,20.0,14.11,14.11,0.1397,328.5353,21.0000,69.19,13.16,997.43
2024-03-15T00:01:08,29.50,56.89,104.83,123.08,43.71,87.94,58.22,341.54,14.65,630.05,0.3,727.1,20.0,14.28,14.28,0.1399,328.9812,21.0000,69.17,13.16,997.43
2024-03-15T00:01:14,29.50,56.89,109.45,128.50,50.91,102.43,58.22,341.41,14.59,629.82,0.3,727.5,20.0,14.15,14.15,0.1399,329.0634,21.0000,69.18,13.16,997.44
2024-03-15T00:01:19,38.82,74.87,107.14,125.79,51.27,103.15,58.20,341.42,14.62,629.82,0.3,728.9,20.0,13.55,13.55,0.1401,329.4038,21.0000,69.15,13.16,997.41
2024-03-15T00:01:25,20.64,39.81,107.14,125.79,43.71,87.94,58.18,341.55,14.59,630.08,0.3,730.7,20.0,13.37,13.37,0.1401,329.5585,21.0000,69.15,13.16,997.43
2024-03-15T00:01:30,38.35,73.96,107.14,125.79,47.67,95.91,58.20,341.81,14.62,630.52,0.3,728.3,20.0,13.49,13.49,0.1401,329.4507,21.0000,69.16,13.17,997.42
2024-03-15T00:01:35,29.50,56.89,97.89,114.93,44.07,88.67,58.23,341.67,14.62,630.29,0.3,727.1,20.0,13.81,13.81,0.1399,329.1005,21.0000,69.16,13.16,997.42
2024-03-15T00:01:41,24.84,47.91,81.70,95.92,44.07,88.67,58.23,341.57,14.62,630.12,0.3,728.0,20.0,14.02,14.02,0.1399,328.9908,21.0000,69.17,13.16,997.45
2024-03-15T00:01:46,37.89,73.07,104.83,123.08,51.63,103.88,58.22,341.57,14.61,630.11,0.3,728.5,20.0,14.23,14.23,0.1403,329.9180,21.0000,69.17,13.16,997.42
2024-03-15T00:01:51,2.94,5.67,97.89,114.93,59.19,119.09,58.18,341.97,14.62,630.84,0.3,729.6,20.0,14.27,14.27,0.1404,330.2021,21.0000,69.13,13.16,997.40
2024-03-15T00:01:57,29.03,55.99,86.33,101.36,51.63,103.88,58.13,342.16,14.62,631.19,0.3,727.3,20.0,14.03,14.03,0.1404,330.1035,21.0000,69.08,13.16,997.41
2024-03-15T00:02:02,42.55,82.06,90.95,106.78,51.63,103.88,58.11,342.19,14.61,631.26,0.3,731.1,20.0,13.65,13.65,0.1403,329.9017,21.0000,69.05,13.16,997.42
2024-03-15T00:02:07,33.69,64.97,114.08,133.94,44.07,88.67,58.08,342.15,14.62,631.16,0.3,729.5,20.0,13.42,13.42,0.1402,329.8042,21.0000,69.04,13.16,997.41
2024-03-15T00:02:13,24.84,47.91,81.70,95.92,59.19,119.09,58.11,341.74,14.62,630.43,0.3,728.4,20.0,13.94,13.94,0.1401,329.5873,21.0000,69.05,13.16,997.43
2024-03-15T00:02:18,29.03,55.99,84.02,98.65,66.76,134.32,58.14,341.49,14.62,629.98,0.3,729.1,20.0,13.87,13.87,0.1403,329.9543,21.0000,69.08,13.16,997.46
2024-03-15T00:02:23,20.18,38.92,84.02,98.65,62.79,126.33,58.09,341.73,14.62,630.41,0.3,725.3,20.0,13.66,13.66,0.1405,330.3334,21.0000,69.08,13.16,997.44
2024-03-15T00:02:29,33.69,64.97,65.52,76.93,44.07,88.67,58.14,341.25,14.62,629.51,0.3,726.3,20.0,13.48,13.48,0.1406,330.6917,21.0000,69.11,13.16,997.43
2024-03-15T00:02:34,29.03,55.99,93.27,109.51,59.19,119.09,58.14,340.97,14.61,629.03,0.3,731.0,20.0,13.26,13.26,0.1406,330.7731,21.0000,69.09,13.16,997.46
2024-03-15T00:02:39,33.69,64.98,88.64,104.08,44.43,89.40,58.08,341.04,14.62,629.17,0.3,727.5,20.0,13.39,13.39,0.1406,330.7218,21.0000,69.05,13.16,997.48
2024-03-15T00:02:45,29.03,55.99,70.14,82.35,70.36,141.57,58.11,340.58,14.62,628.30,0.3,728.9,20.0,13.29,13.29,0.1405,330.4794,21.0000,69.04,13.16,997.44
2024-03-15T00:02:50,24.37,47.00,88.64,104.07,48.03,96.64,58.08,340.55,14.63,628.25,0.3,726.8,20.0,13.34,13.34,0.1404,330.3157,21.0000,69.07,13.16,997.45
2024-03-15T00:02:56,33.69,64.97,65.52,76.93,59.19,119.09,58.15,340.94,14.61,628.94,0.3,728.8,20.0,13.62,13.62,0.1404,330.1187,21.0000,69.11,13.16,997.43
2024-03-15T00:03:01,33.23,64.09,77.08,90.50,44.43,89.40,58.18,341.31,14.62,629.66,0.3,726.1,20.0,14.17,14.17,0.1405,330.4944,21.0000,69.10,13.16,997.47
2024-03-15T00:03:06,24.84,47.91,102.52,120.37,51.27,103.16,58.16,341.54,14.61,630.09,0.3,728.0,20.0,14.36,14.36,0.1404,330.2126,21.0000,69.11,13.15,997.43
2024-03-15T00:03:12,37.89,73.07,65.52,76.93,40.46,81.41,58.14,341.51,14.62,630.00,0.3,728.3,20.0,14.27,14.27,0.1405,330.5021,21.0000,69.11,13.16,997.43
2024-03-15T00:03:17,29.03,55.99,93.27,109.51,51.63,103.88,58.13,341.56,14.61,630.12,0.3,726.7,20.0,14.20,14.20,0.1406,330.6535,21.0000,69.12,13.15,997.44
2024-03-15T00:03:22,29.03,55.99,81.70,95.92,48.03,96.63,58.17,341.01,14.61,629.06,0.3,728.5,20.0,14.12,14.12,0.1407,330.8678,21.0000,69.10,13.16,997.42
2024-03-15T00:03:28,33.69,64.97,77.08,90.50,51.63,103.88,58.15,340.50,14.62,628.14,0.3,731.0,20.0,14.00,14.00,0.1408,331.0978,21.0000,69.10,13.16,997.44
2024-03-15T00:03:33,29.03,55.99,88.64,104.07,44.07,88.67,58.16,340.49,14.61,628.15,0.3,728.8,20.0,14.14,14.14,0.1408,331.0648,21.0000,69.08,13.15,997.44
2024-03-15T00:03:38,42.55,82.06,88.64,104.07,44.07,88.67,58.20,340.86,14.63,628.80,0.3,727.8,20.0,14.02,14.02,0.1402,329.7641,21.0000,69.15,13.16,997.44
2024-03-15T00:03:44,29.03,55.99,90.95,106.78,62.79,126.33,58.25,340.95,14.62,628.96,0.3,729.1,20.0,13.81,13.81,0.1399,328.9878,21.0000,69.21,13.16,997.43
2024-03-15T00:03:49,29.03,55.99,93.27,109.50,59.19,119.09,58.23,341.25,14.62,629.52,0.3,727.6,20.0,13.30,13.30,0.1399,328.9553,21.0000,69.22,13.16,997.41
2024-03-15T00:03:54,37.89,73.07,88.64,104.07,59.19,119.09,58.22,341.30,14.61,629.61,0.3,726.4,20.0,13.36,13.36,0.1398,328.9053,21.0000,69.19,13.15,997.41
2024-03-15T00:04:00,29.03,55.99,77.08,90.50,48.03,96.64,58.24,340.68,14.63,628.46,0.3,727.0,20.0,13.51,13.51,0.1401,329.5069,21.0000,69.17,13.16,997.43
2024-03-15T00:04:05,37.89,73.07,81.70,95.92,47.67,95.91,58.21,340.42,14.59,627.99,0.3,727.3,20.0,13.51,13.51,0.1401,329.5256,21.0000,69.14,13.16,997.43
2024-03-15T00:04:11,29.03,55.99,70.14,82.35,59.19,119.09,58.18,340.43,14.61,628.00,0.3,726.5,20.0,13.71,13.71,0.1402,329.6304,21.0000,69.12,13.16,997.42
2024-03-15T00:04:16,29.03,55.99,86.33,101.36,59.19,119.09,58.20,340.43,14.59,628.01,0.3,726.9,20.0,14.04,14.04,0.1401,329.4773,21.0000,69.12,13.15,997.41
2024-03-15T00:04:21,33.69,64.98,109.45,128.51,44.07,88.67,58.20,339.90,14.59,627.05,0.3,726.1,20.0,14.27,14.27,0.1399,329.1430,21.0000,69.14,13.15,997.42
2024-03-15T00:04:27,37.89,73.08,79.39,93.21,51.63,103.88,58.25,339.86,14.56,626.98,0.3,727.0,20.0,13.98,13.98,0.1398,328.8661,21.0000,69.15,13.15,997.42
2024-03-15T00:04:32,6.66,12.85,102.52,120.37,48.03,96.64,58.24,339.93,14.56,627.12,0.3,725.8,20.0,14.33,14.33,0.1398,328.9157,21.0000,69.13,13.15,997.45
2024-03-15T00:04:37,33.69,64.98,81.70,95.93,51.63,103.88,58.24,339.78,14.58,626.83,0.3,722.8,20.0,14.33,14.33,0.1398,328.9312,21.0000,69.11,13.14,997.41
2024-03-15T00:04:43,29.03,55.99,72.45,85.07,48.03,96.64,58.25,339.47,14.56,626.29,0.3,724.4,20.0,14.37,14.37,0.1399,329.1307,21.0000,69.11,13.13,997.41
2024-03-15T00:04:48,37.89,73.08,79.39,93.22,51.63,103.89,58.24,339.66,14.55,626.66,0.3,726.0,20.0,14.52,14.52,0.1398,328.9107,21.0000,69.14,13.14,997.46
2024-03-15T00:04:53,24.37,47.00,81.70,95.92,51.63,103.88,58.28,340.05,14.56,627.31,0.3,724.8,20.0,14.05,14.05,0.1397,328.4933,21.0000,69.15,13.15,997.41
2024-03-15T00:04:59,37.89,73.07,72.45,85.06,59.19,119.09,58.27,339.95,14.58,627.14,0.3,725.0,20.0,13.30,13.30,0.1397,328.6615,21.0000,69.13,13.15,997.41
2024-03-15T00:05:04,20.18,38.92,88.64,104.07,48.03,96.64,58.28,340.10,14.58,627.41,0.3,724.5,20.0,13.08,13.08,0.1397,328.6638,21.0000,69.10,13.15,997.41
2024-03-15T00:05:10,37.89,73.08,60.89,71.49,48.03,96.64,58.28,340.29,14.59,627.77,0.3,727.3,20.0,13.11,13.11,0.1396,328.2640,21.0000,69.14,13.15,997.42
2024-03-15T00:05:15,20.18,38.92,81.70,95.92,55.59,111.85,58.29,340.46,14.56,628.05,0.3,729.7,20.0,13.32,13.32,0.1395,328.0315,21.0000,69.18,13.15,997.40
2024-03-15T00:05:20,24.37,47.00,90.95,106.78,51.63,103.88,58.33,340.61,14.58,628.34,0.3,729.1,20.0,13.41,13.41,0.1397,328.4663,21.0000,69.18,13.15,997.40
2024-03-15T00:05:26,42.55,82.06,84.02,98.65,51.63,103.88,58.32,340.66,14.59,628.42,0.3,728.1,20.0,13.26,13.26,0.1397,328.5707,21.0000,69.18,13.16,997.43
2024-03-15T00:05:31,37.89,73.07,95.58,112.22,44.07,88.67,58.29,340.54,14.56,628.21,0.3,729.0,20.0,13.19,13.19,0.1397,328.6497,21.0000,69.16,13.16,997.42
2024-03-15T00:05:36,29.03,55.99,95.58,112.22,51.63,103.88,58.34,340.55,14.58,628.24,0.3,727.4,20.0,12.95,12.95,0.1400,329.1994,21.0000,69.14,13.15,997.40
2024-03-15T00:05:42,29.03,55.99,88.64,104.07,58.83,118.37,58.31,340.38,14.58,627.92,0.3,730.1,20.0,13.05,13.05,0.1399,329.0465,21.0000,69.15,13.15,997.40
2024-03-15T00:05:47,33.69,64.98,95.58,112.22,59.19,119.10,58.33,340.47,14.58,628.10,0.3,726.7,20.0,13.55,13.55,0.1397,328.6198,21.0000,69.18,13.15,997.44
2024-03-15T00:05:52,29.03,55.99,88.64,104.08,44.07,88.67,58.32,339.69,14.56,626.67,0.3,727.2,20.0,14.16,14.16,0.1396,328.4088,21.0000,69.19,13.15,997.45
2024-03-15T00:05:58,24.37,47.00,88.64,104.07,59.19,119.09,58.35,339.84,14.59,626.91,0.3,729.3,20.0,14.33,14.33,0.1398,328.8316,21.0000,69.19,13.15,997.40
2024-03-15T00:06:03,29.03,55.99,102.52,120.37,51.63,103.88,58.33,339.61,14.59,626.52,0.3,730.3,20.0,14.51,14.51,0.1399,328.9810,21.0000,69.16,13.15,997.42
2024-03-15T00:06:08,29.03,55.99,88.64,104.07,44.07,88.67,58.26,339.61,14.58,626.52,0.3,729.1,20.0,14.37,14.37,0.1399,329.0685,21.0000,69.13,13.15,997.44
2024-03-15T00:06:14,29.03,55.99,97.89,114.94,51.63,103.88,58.28,340.01,14.59,627.27,0.3,728.3,20.0,14.01,14.01,0.1399,329.0258,20.0000,69.16,13.14,997.40
2024-03-15T00:06:19,24.37,47.00,95.58,112.23,51.63,103.89,58.28,339.96,14.56,627.18,0.3,730.4,20.0,14.31,14.31,0.1399,329.1308,21.0000,69.15,13.14,997.42
2024-03-15T00:06:25,29.03,55.99,86.33,101.36,44.07,88.67,58.25,340.24,14.56,627.68,0.3,731.0,20.0,14.54,14.54,0.1399,329.1630,21.0000,69.14,13.14,997.40
2024-03-15T00:06:30,29.03,55.99,95.58,112.22,51.63,103.88,58.25,340.24,14.58,627.69,0.3,730.2,20.0,14.67,14.67,0.1400,329.1815,21.0000,69.15,13.14,997.41
2024-03-15T00:06:35,38.35,73.96,118.70,139.37,40.10,80.68,58.23,340.29,14.56,627.76,0.3,730.7,20.0,14.77,14.77,0.1400,329.2593,21.0000,69.11,13.15,997.41
2024-03-15T00:06:41,24.37,47.00,84.02,98.65,48.03,96.64,58.27,340.17,14.55,627.58,0.3,729.2,20.0,14.47,14.47,0.1398,328.7302,21.0000,69.15,13.14,997.43
2024-03-15T00:06:46,29.03,55.99,102.52,120.37,51.27,103.16,58.25,340.44,14.56,628.06,0.3,729.1,20.0,14.16,14.16,0.1397,328.6588,21.0000,69.14,13.14,997.40
2024-03-15T00:06:51,24.84,47.91,77.08,90.50,59.19,119.09,58.27,340.58,14.56,628.31,0.3,727.6,20.0,14.47,14.47,0.1397,328.6599,21.0000,69.16,13.14,997.39
2024-03-15T00:06:57,29.03,55.99,88.64,104.08,47.67,95.92,58.32,340.80,14.58,628.74,0.3,727.9,20.0,14.80,14.80,0.1396,328.3216,21.0000,69.18,13.14,997.43
2024-03-15T00:07:02,37.89,73.08,100.20,117.65,51.63,103.88,58.28,341.62,14.58,630.23,0.3,729.5,20.0,14.42,14.42,0.1394,327.7953,21.0000,69.21,13.14,997.41
2024-03-15T00:07:07,33.69,64.98,86.33,101.36,44.07,88.67,58.30,341.71,14.56,630.40,0.3,730.7,20.0,13.97,13.97,0.1395,328.1738,21.0000,69.16,13.14,997.42
2024-03-15T00:07:13,29.03,55.99,74.77,87.79,44.07,88.68,58.30,341.93,14.61,630.82,0.3,727.9,20.0,13.74,13.74,0.1395,328.1426,21.0000,69.18,13.14,997.44
2024-03-15T00:07:18,24.84,47.91,109.45,128.51,44.07,88.67,58.25,342.36,14.56,631.60,0.3,729.8,20.0,13.52,13.52,0.1395,328.1669,21.0000,69.17,13.14,997.42
2024-03-15T00:07:23,29.03,55.99,77.08,90.50,48.03,96.64,58.21,342.04,14.58,631.03,0.3,729.8,20.0,13.38,13.38,0.1396,328.3595,21.0000,69.14,13.14,997.44
2024-03-15T00:07:29,37.89,73.08,81.70,95.92,40.46,81.41,58.22,342.62,14.61,632.07,0.3,729.6,20.0,13.22,13.22,0.1398,328.8002,21.0000,69.17,13.14,997.38
2024-03-15T00:07:34,42.55,82.06,95.58,112.22,48.03,96.64,58.26,343.01,14.58,632.79,0.3,727.4,20.0,13.38,13.38,0.1404,330.1091,21.0000,69.19,13.14,997.41
2024-03-15T00:07:40,37.89,73.07,104.83,123.08,51.63,103.88,58.28,343.30,14.58,633.31,0.3,725.8,20.0,13.55,13.55,0.1404,330.2426,21.0000,69.18,13.15,997.40
2024-03-15T00:07:45,20.18,38.92,90.95,106.78,59.19,119.09,58.27,343.27,14.58,633.26,0.3,729.2,20.0,13.32,13.32,0.1403,330.0347,21.0000,69.13,13.15,997.41
2024-03-15T00:07:50,33.23,64.09,74.77,87.79,40.46,81.41,58.27,343.07,14.58,632.90,0.3,728.5,20.0,13.20,13.20,0.1400,329.3241,21.0000,69.12,13.14,997.40
2024-03-15T00:07:56,29.03,55.99,74.77,87.79,59.19,119.09,58.30,343.39,14.59,633.48,0.3,729.4,20.0,13.23,13.23,0.1400,329.2098,21.0000,69.10,13.14,997.38
2024-03-15T00:08:01,33.69,64.97,79.39,93.21,40.46,81.41,58.24,343.15,14.59,633.03,0.3,727.4,20.0,13.64,13.64,0.1397,328.5232,21.0000,69.15,13.14,997.38
2024-03-15T00:08:06,29.03,55.99,65.52,76.93,40.46,81.41,58.29,342.92,14.56,632.63,0.3,731.3,20.0,14.26,14.26,0.1396,328.2995,21.0000,69.18,13.14,997.41
2024-03-15T00:08:12,37.89,73.08,88.64,104.07,44.07,88.67,58.32,342.72,14.58,632.24,0.3,727.6,20.0,14.43,14.43,0.1396,328.3744,21.0000,69.20,13.14,997.40
2024-03-15T00:08:17,37.89,73.08,90.95,106.79,51.99,104.61,58.33,342.00,14.58,630.92,0.3,730.8,20.0,14.49,14.49,0.1398,328.7900,21.0000,69.16,13.14,997.39
2024-03-15T00:08:22,33.69,64.97,72.45,85.06,48.03,96.64,58.28,341.94,14.56,630.80,0.3,728.2,20.0,13.93,13.93,0.1399,329.0674,21.0000,69.14,13.14,997.37
2024-03-15T00:08:28,29.03,55.99,104.83,123.09,51.63,103.89,58.24,341.53,14.56,630.09,0.3,729.7,20.0,14.60,14.60,0.1398,328.8099,21.0000,69.13,13.13,997.41
2024-03-15T00:08:33,33.69,64.98,74.77,87.79,48.03,96.64,58.23,341.58,14.59,630.17,0.3,727.6,20.0,14.75,14.75,0.1398,328.7972,21.0000,69.11,13.13,997.40
2024-03-15T00:08:38,33.69,64.98,84.02,98.65,59.19,119.09,58.23,341.35,14.59,629.72,0.3,730.0,20.0,14.45,14.45,0.1398,328.8561,21.0000,69.12,13.13,997.37
2024-03-15T00:08:44,29.03,55.99,74.77,87.79,44.07,88.67,58.19,341.32,14.58,629.68,0.3,728.8,20.0,14.26,14.26,0.1398,328.7499,21.0000,69.12,13.13,997.38
2024-03-15T00:08:49,37.89,73.08,72.45,85.07,62.79,126.34,58.22,341.42,14.58,629.86,0.3,726.6,20.0,13.72,13.72,0.1398,328.7346,21.0000,69.16,13.13,997.37
2024-03-15T00:08:55,37.89,73.08,97.89,114.94,44.43,89.40,58.28,341.71,14.59,630.39,0.3,727.9,20.0,13.42,13.42,0.1398,328.8178,21.0000,69.16,13.14,997.40
2024-03-15T00:09:00,29.03,55.99,102.52,120.37,51.63,103.88,58.22,341.76,14.58,630.49,0.3,725.8,20.0,14.12,14.12,0.1398,328.9141,21.0000,69.16,13.13,997.37
