timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-24T00:00:01,46.28,85.40,107.14,120.36,48.39,93.16,23.74,362.97,26.21,640.71,0.3,718.4,31.0,0.23,0.23,0.1233,277.4857,32.0000,28.88,24.55,992.39
2024-03-24T00:00:06,29.03,53.57,114.08,128.16,44.43,85.54,23.77,362.92,26.20,640.61,0.3,721.3,31.0,0.26,0.26,0.1233,277.4363,32.0000,28.87,24.55,992.37
2024-03-24T00:00:11,11.32,20.89,118.70,133.35,40.46,77.89,23.74,362.73,26.21,640.28,0.3,720.1,31.0,0.25,0.25,0.1233,277.5232,32.0000,28.87,24.54,992.37
2024-03-24T00:00:17,10.86,20.04,107.14,120.36,36.86,70.96,23.75,362.56,26.24,639.96,0.3,718.8,31.0,0.26,0.26,0.1233,277.4623,32.0000,28.86,24.55,992.37
2024-03-24T00:00:22,37.89,69.92,104.83,117.77,48.03,92.47,23.75,362.07,26.21,639.13,0.3,719.3,31.0,0.34,0.34,0.1233,277.5128,32.0000,28.87,24.55,992.41
2024-03-24T00:00:27,29.03,53.57,95.58,107.38,44.43,85.54,23.75,361.75,26.20,638.55,0.3,719.6,31.0,0.33,0.33,0.1233,277.4093,32.0000,28.86,24.55,992.40
2024-03-24T00:00:33,37.89,69.92,102.52,115.18,40.46,77.90,23.74,361.19,26.23,637.58,0.3,719.9,31.0,0.28,0.28,0.1233,277.4388,32.0000,28.87,24.54,992.39
2024-03-24T00:00:38,33.23,61.32,97.89,109.97,40.46,77.89,23.75,360.59,26.20,636.49,0.3,722.6,31.0,0.35,0.35,0.1233,277.5003,32.0000,28.87,24.55,992.38
2024-03-24T00:00:43,29.03,53.57,109.45,122.96,48.03,92.47,23.68,360.73,26.21,636.74,0.3,721.9,31.0,0.41,0.41,0.1233,277.4905,32.0000,28.88,24.55,992.38
2024-03-24T00:00:49,24.37,44.97,121.02,135.96,36.86,70.96,23.68,361.18,26.23,637.56,0.3,722.1,31.0,0.40,0.40,0.1233,277.4376,32.0000,28.87,24.55,992.40
2024-03-24T00:00:54,24.37,44.97,116.39,130.75,40.46,77.89,23.75,361.46,26.23,638.02,0.3,721.2,31.0,0.39,0.39,0.1233,277.4648,32.0000,28.85,24.56,992.40
2024-03-24T00:00:59,19.71,36.37,116.39,130.75,36.86,70.96,23.68,361.60,26.21,638.28,0.3,721.0,31.0,0.41,0.41,0.1233,277.3772,32.0000,28.83,24.56,992.41
2024-03-24T00:01:05,33.23,61.33,127.95,143.75,32.54,62.65,23.73,361.89,26.23,638.83,0.3,719.8,31.0,0.35,0.35,0.1232,277.3681,32.0000,28.85,24.55,992.45
2024-03-24T00:01:10,20.18,37.24,139.52,156.74,36.50,70.27,23.77,361.78,26.23,638.61,0.3,719.6,31.0,0.29,0.29,0.1233,277.5339,32.0000,28.87,24.55,992.40
2024-03-24T00:01:15,20.18,37.24,114.08,128.17,40.46,77.90,23.73,361.62,26.21,638.33,0.3,719.6,31.0,0.36,0.36,0.1233,277.5275,32.0000,28.86,24.55,992.43
2024-03-24T00:01:21,33.23,61.32,118.70,133.35,32.90,63.34,23.73,361.82,26.23,638.67,0.3,719.2,31.0,0.34,0.34,0.1233,277.3923,32.0000,28.84,24.55,992.40
2024-03-24T00:01:26,20.18,37.24,88.64,99.59,51.63,99.40,23.67,361.22,26.19,637.65,0.3,718.4,31.0,0.38,0.38,0.1232,277.3351,32.0000,28.82,24.55,992.44
2024-03-24T00:01:31,29.03,53.57,121.02,135.96,44.07,84.84,23.70,360.97,26.21,637.17,0.3,723.9,31.0,0.46,0.46,0.1232,277.2794,32.0000,28.81,24.55,992.39
2024-03-24T00:01:37,20.18,37.24,107.14,120.36,36.86,70.96,23.67,360.99,26.20,637.18,0.3,719.3,31.0,0.47,0.47,0.1232,277.3115,32.0000,28.82,24.55,992.35
2024-03-24T00:01:42,20.18,37.24,121.02,135.96,44.07,84.84,23.68,360.43,26.20,636.22,0.3,722.7,31.0,0.42,0.42,0.1232,277.3644,32.0000,28.82,24.55,992.40
2024-03-24T00:01:47,37.42,69.06,130.27,146.35,55.95,107.72,23.68,360.61,26.20,636.55,0.3,719.8,31.0,0.38,0.38,0.1232,277.2927,32.0000,28.83,24.54,992.37
2024-03-24T00:01:53,37.42,69.05,104.83,117.77,48.39,93.16,23.68,360.49,26.20,636.32,0.3,719.2,31.0,0.32,0.32,0.1232,277.2047,32.0000,28.83,24.54,992.37
2024-03-24T00:01:58,41.62,76.80,88.64,99.58,44.79,86.23,23.78,360.70,26.20,636.69,0.3,719.0,31.0,0.31,0.31,0.1232,277.1664,32.0000,28.83,24.55,992.39
