timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-28T00:00:00,19.08,35.25,4888.07,5496.99,49.68,95.74,19.82,792.34,29.92,1400.03,0.32,0.39,2.6044,5866.9839,34.0000,21.23,28.45,1006.42
2024-02-28T00:00:05,29.10,53.75,4863.45,5469.09,32.33,62.30,19.80,791.73,29.91,1398.90,0.24,0.29,2.6044,5866.7473,34.0000,21.26,28.46,1006.41
2024-02-28T00:00:10,19.56,36.13,4932.38,5546.93,25.45,49.05,19.88,792.01,29.91,1399.47,0.22,0.26,2.6044,5867.0987,34.0000,21.23,28.44,1006.40
2024-02-28T00:00:15,24.33,44.94,4942.22,5557.73,22.18,42.74,19.83,791.62,29.90,1398.73,0.23,0.27,2.6044,5866.8154,34.0000,21.23,28.45,1006.39
2024-02-28T00:00:20,19.08,35.25,4944.69,5560.78,32.33,62.31,19.74,791.74,29.91,1399.00,0.26,0.31,2.6044,5867.1011,34.0000,21.25,28.45,1006.44
2024-02-28T00:00:25,14.79,27.32,4969.30,5588.40,25.78,49.68,19.78,791.94,29.91,1399.34,0.41,0.49,2.6044,5867.0416,34.0000,21.19,28.45,1006.43
2024-02-28T00:00:30,38.16,70.49,4929.92,5544.17,28.73,55.37,19.77,791.87,29.90,1399.24,0.43,0.51,2.6044,5867.1057,34.0000,21.19,28.45,1006.44
2024-02-28T00:00:35,24.33,44.95,4934.84,5550.17,29.05,55.99,19.78,791.34,29.90,1398.41,2.11,2.50,2.6044,5867.6023,34.0000,21.21,28.43,1006.46
2024-02-28T00:00:40,15.26,28.19,4979.15,5599.67,35.60,68.61,19.73,791.60,29.91,1398.78,1.40,1.66,2.6044,5867.2427,34.0000,21.20,28.44,1006.43
2024-02-28T00:00:45,33.39,61.68,4937.30,5552.65,28.07,54.10,19.65,792.20,29.88,1399.86,1.17,1.39,2.6044,5867.2957,34.0000,21.17,28.44,1006.44
2024-02-28T00:00:50,-2.86,-5.28,4966.84,5585.72,32.33,62.31,19.78,792.36,29.88,1400.10,0.95,1.12,2.6044,5867.1308,34.0000,21.18,28.45,1006.44
2024-02-28T00:00:55,19.56,36.13,4934.84,5549.74,29.05,55.99,19.88,792.83,29.90,1400.94,0.71,0.84,2.6044,5867.1395,34.0000,21.15,28.44,1006.41
2024-02-28T00:01:00,10.49,19.38,4947.15,5563.76,22.18,42.75,19.80,793.27,29.91,1401.75,0.52,0.61,2.6044,5867.3318,34.0000,21.14,28.44,1006.44
2024-02-28T00:01:05,29.10,53.76,4956.99,5574.87,35.27,67.98,19.74,793.08,29.90,1401.43,0.42,0.50,2.6044,5867.3767,34.0000,21.18,28.44,1006.45
2024-02-28T00:01:10,19.56,36.13,4929.92,5544.30,29.05,55.99,19.75,793.41,29.90,1401.99,0.36,0.43,2.6044,5867.2374,34.0000,21.15,28.44,1006.43
2024-02-28T00:01:15,19.56,36.13,4996.38,5619.19,39.20,75.55,19.82,793.01,29.88,1401.31,0.48,0.57,2.6044,5867.3901,34.0000,21.16,28.44,1006.45
2024-02-28T00:01:20,23.85,44.06,4929.92,5544.47,38.87,74.91,19.75,793.26,29.92,1401.75,0.48,0.57,2.6044,5867.4239,34.0000,21.12,28.43,1006.43
2024-02-28T00:01:25,29.10,53.76,4961.92,5580.33,25.45,49.05,19.75,793.41,29.88,1401.99,0.51,0.61,2.6044,5867.2858,34.0000,21.14,28.44,1006.44
2024-02-28T00:01:30,28.62,52.87,4939.76,5555.71,25.45,49.05,19.77,793.00,29.91,1401.35,0.55,0.66,2.6044,5867.6000,34.0000,21.16,28.43,1006.46
2024-02-28T00:01:35,29.10,53.76,4939.76,5555.71,41.82,80.60,19.75,792.34,29.90,1400.18,0.51,0.60,2.6044,5867.6011,34.0000,21.17,28.43,1006.46
2024-02-28T00:01:40,1.91,3.53,4910.22,5522.34,32.33,62.31,19.82,792.24,29.91,1399.97,0.45,0.54,2.6044,5867.4472,34.0000,21.18,28.43,1006.43
2024-02-28T00:01:45,14.79,27.32,4954.53,5572.27,29.05,55.99,19.80,791.97,29.90,1399.52,0.45,0.54,2.6044,5867.5527,34.0000,21.19,28.42,1006.42
2024-02-28T00:01:50,28.62,52.87,4952.07,5569.60,28.73,55.37,19.74,792.22,29.88,1399.98,0.41,0.48,2.6044,5867.6535,34.0000,21.21,28.42,1006.43
2024-02-28T00:01:55,29.10,53.76,4954.53,5572.18,28.73,55.37,19.77,792.07,29.90,1399.66,0.35,0.41,2.6044,5867.4571,34.0000,21.18,28.43,1006.43
2024-02-28T00:02:00,24.33,44.95,4952.07,5569.45,39.20,75.55,19.85,792.10,29.90,1399.72,0.32,0.39,2.6044,5867.4968,34.0000,21.19,28.43,1006.44
2024-02-28T00:02:05,14.79,27.32,4949.61,5566.70,35.93,69.25,19.82,791.83,29.88,1399.26,0.30,0.36,2.6044,5867.5160,34.0000,21.19,28.43,1006.44
2024-02-28T00:02:10,19.56,36.14,4961.92,5580.57,32.33,62.31,19.88,791.74,29.88,1399.10,0.29,0.34,2.6044,5867.5329,34.0000,21.19,28.43,1006.45
2024-02-28T00:02:15,5.72,10.57,4952.07,5569.29,49.68,95.75,19.78,791.95,29.90,1399.42,0.31,0.37,2.6044,5867.3300,33.0000,21.18,28.43,1006.41
2024-02-28T00:02:20,19.08,35.25,4917.61,5530.70,49.68,95.75,19.72,791.70,29.88,1399.02,0.27,0.32,2.6044,5867.4968,34.0000,21.18,28.43,1006.44
2024-02-28T00:02:25,32.91,60.80,4895.45,5505.66,32.65,62.93,19.74,791.64,29.88,1398.88,0.24,0.28,2.6044,5867.3784,34.0000,21.18,28.43,1006.42
