timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-19T00:00:02,13.44,-5.88,31.93,23.22,21.62,322.85,28.39,1.40,1.40,0.1789,32.0000,22.77,26.81,1011.30
2023-05-19T00:00:08,15.18,-3.94,25.15,12.48,21.61,322.87,28.40,1.46,1.46,0.1789,33.0000,22.78,26.81,1011.32
2023-05-19T00:00:13,16.05,-13.24,52.28,39.62,21.60,322.38,28.37,1.42,1.42,0.1789,33.0000,22.78,26.81,1011.26
2023-05-19T00:00:19,15.18,1.48,13.84,34.53,21.62,323.06,28.41,1.37,1.37,0.1788,33.0000,22.77,26.81,1011.35
2023-05-19T00:00:24,23.00,-2.01,20.63,29.44,21.64,323.10,28.39,1.33,1.33,0.1788,33.0000,22.77,26.81,1011.32
2023-05-19T00:00:30,27.35,-2.01,38.72,28.31,21.64,323.11,28.41,1.37,1.37,0.1788,33.0000,22.77,26.80,1011.28
2023-05-19T00:00:35,9.97,1.48,36.46,28.88,21.64,323.13,28.39,1.34,1.34,0.1788,32.0000,22.77,26.81,1011.31
2023-05-19T00:00:41,11.71,-2.39,27.41,50.92,21.65,322.86,28.40,1.27,1.27,0.1788,32.0000,22.77,26.81,1011.31
2023-05-19T00:00:46,26.48,-7.43,59.07,39.62,21.64,322.67,28.41,1.29,1.29,0.1789,33.0000,22.77,26.81,1011.29
2023-05-19T00:00:52,23.00,-3.56,40.98,34.53,21.59,322.98,28.37,1.30,1.30,0.1789,33.0000,22.77,26.81,1011.30
2023-05-19T00:00:58,13.44,-2.78,45.50,28.88,21.65,322.76,28.40,1.28,1.28,0.1789,33.0000,22.77,26.80,1011.26
2023-05-19T00:01:03,17.79,-5.11,45.50,40.18,21.61,322.90,28.40,1.27,1.27,0.1789,33.0000,22.77,26.80,1011.27
2023-05-19T00:01:09,20.40,-10.14,36.46,23.79,21.64,323.40,28.39,1.26,1.26,0.1788,33.0000,22.77,26.81,1011.29
2023-05-19T00:01:14,13.44,-5.11,27.41,18.14,21.62,323.04,28.37,1.30,1.30,0.1789,33.0000,22.77,26.80,1011.30
2023-05-19T00:01:20,16.92,-2.39,18.37,34.53,21.64,323.65,28.39,1.36,1.36,0.1789,33.0000,22.77,26.80,1011.35
2023-05-19T00:01:25,19.53,-2.01,47.76,23.22,21.61,323.75,28.39,1.47,1.47,0.1789,33.0000,22.77,26.81,1011.33
2023-05-19T00:01:31,27.35,-3.17,40.98,18.14,21.64,323.91,28.40,1.57,1.57,0.1788,33.0000,22.78,26.80,1011.27
2023-05-19T00:01:36,23.00,-3.56,13.84,45.27,21.64,324.91,28.37,1.61,1.61,0.1788,33.0000,22.77,26.81,1011.29
2023-05-19T00:01:42,24.74,-6.66,47.76,34.53,21.64,325.34,28.40,1.54,1.54,0.1789,33.0000,22.78,26.80,1011.27
2023-05-19T00:01:48,22.13,-3.17,70.37,23.22,21.58,326.01,28.39,1.33,1.33,0.1789,33.0000,22.78,26.81,1011.28
2023-05-19T00:01:53,21.26,-6.66,29.67,18.14,21.59,325.83,28.37,1.33,1.33,0.1789,33.0000,22.78,26.79,1011.27
2023-05-19T00:01:59,18.66,-1.62,36.46,34.53,21.65,325.90,28.39,1.42,1.42,0.1789,33.0000,22.77,26.81,1011.30
2023-05-19T00:02:04,12.57,0.32,31.93,23.79,21.62,325.85,28.36,1.68,1.68,0.1789,33.0000,22.78,26.81,1011.25
2023-05-19T00:02:10,10.84,-7.82,11.58,28.31,21.61,325.89,28.40,1.71,1.71,0.1789,33.0000,22.78,26.81,1011.27
2023-05-19T00:02:15,19.53,-5.11,16.11,33.96,21.64,326.32,28.39,1.87,1.87,0.1788,33.0000,22.78,26.80,1011.27
2023-05-19T00:02:21,23.00,-10.53,13.84,23.22,21.68,325.55,28.40,1.76,1.76,0.1789,33.0000,22.78,26.80,1011.30
2023-05-19T00:02:27,0.41,-10.14,16.11,39.05,21.64,324.96,28.37,1.74,1.74,0.1789,33.0000,22.77,26.80,1011.27
2023-05-19T00:02:32,18.66,-3.56,52.28,39.05,21.65,325.83,28.39,1.82,1.82,0.1790,32.0000,22.78,26.80,1011.29
2023-05-19T00:02:38,9.10,-8.98,9.32,23.22,21.65,325.96,28.39,1.80,1.80,0.1789,33.0000,22.78,26.80,1011.27
2023-05-19T00:02:43,15.18,-9.75,16.11,33.40,21.64,326.13,28.39,1.68,1.68,0.1789,32.0000,22.78,26.80,1011.31
2023-05-19T00:02:49,13.44,-5.49,-4.24,39.05,21.62,326.02,28.37,1.51,1.51,0.1789,33.0000,22.78,26.80,1011.31
2023-05-19T00:02:54,17.79,-6.27,20.63,28.88,21.65,326.36,28.39,1.48,1.48,0.1789,32.0000,22.78,26.80,1011.27
2023-05-19T00:03:00,8.23,-9.37,20.63,44.71,21.60,326.57,28.34,1.42,1.42,0.1789,33.0000,22.78,26.80,1011.27
2023-05-19T00:03:06,10.84,-8.20,22.89,33.96,21.67,326.49,28.39,1.57,1.57,0.1789,33.0000,22.79,26.80,1011.28
2023-05-19T00:03:11,13.44,-10.92,7.06,28.88,21.61,327.03,28.40,1.54,1.54,0.1789,33.0000,22.79,26.80,1011.24
2023-05-19T00:03:17,16.92,-8.20,31.93,33.96,21.65,326.47,28.37,1.49,1.49,0.1789,33.0000,22.79,26.80,1011.27
2023-05-19T00:03:22,23.87,-7.04,31.93,33.96,21.65,326.45,28.39,1.39,1.39,0.1789,33.0000,22.79,26.80,1011.25
2023-05-19T00:03:28,12.57,-14.02,38.72,55.45,21.64,326.37,28.39,1.36,1.36,0.1789,33.0000,22.79,26.81,1011.29
2023-05-19T00:03:33,33.43,-9.75,27.41,33.96,21.62,326.79,28.37,1.48,1.48,0.1789,33.0000,22.79,26.80,1011.22
2023-05-19T00:03:39,20.40,-3.56,20.63,23.22,21.62,326.85,28.39,1.53,1.53,0.1789,33.0000,22.79,26.80,1011.29
2023-05-19T00:03:45,5.62,-3.56,20.63,23.22,21.64,326.49,28.37,1.53,1.53,0.1789,33.0000,22.79,26.80,1011.27
2023-05-19T00:03:50,15.18,-10.92,25.15,44.71,21.61,325.75,28.40,1.61,1.61,0.1789,33.0000,22.79,26.80,1011.26
2023-05-19T00:03:56,22.13,-6.27,22.89,33.96,21.62,325.86,28.40,1.74,1.74,0.1789,33.0000,22.79,26.80,1011.32
2023-05-19T00:04:01,13.44,-0.84,36.46,17.57,21.64,325.71,28.39,1.85,1.85,0.1790,33.0000,22.79,26.79,1011.23
2023-05-19T00:04:07,22.13,-6.66,22.89,39.05,21.64,325.50,28.40,1.99,1.99,0.1790,33.0000,22.79,26.79,1011.26
2023-05-19T00:04:12,19.53,-9.37,11.58,28.31,21.61,325.44,28.40,1.96,1.96,0.1789,33.0000,22.79,26.80,1011.24
2023-05-19T00:04:18,9.10,-6.27,9.32,50.36,21.64,325.00,28.40,1.82,1.82,0.1790,33.0000,22.79,26.80,1011.25
2023-05-19T00:04:24,15.18,-5.49,2.54,39.62,21.62,324.32,28.39,1.57,1.57,0.1789,33.0000,22.79,26.80,1011.27
2023-05-19T00:04:29,14.31,-10.14,27.41,33.96,21.64,324.53,28.37,1.45,1.45,0.1789,33.0000,22.79,26.80,1011.28
2023-05-19T00:04:35,6.49,-8.59,31.93,33.96,21.67,324.52,28.37,1.47,1.47,0.1789,33.0000,22.79,26.80,1011.27
2023-05-19T00:04:40,10.84,-5.11,29.67,44.71,21.62,324.59,28.39,1.53,1.53,0.1789,33.0000,22.79,26.80,1011.26
2023-05-19T00:04:46,22.13,-5.11,-6.51,39.05,21.60,324.21,28.37,1.58,1.58,0.1789,33.0000,22.79,26.79,1011.26
2023-05-19T00:04:51,9.10,-7.82,13.84,39.62,21.62,323.96,28.40,1.63,1.63,0.1790,32.0000,22.79,26.80,1011.24
2023-05-19T00:04:57,22.13,0.32,27.41,28.31,21.67,323.96,28.39,1.59,1.59,0.1790,32.0000,22.80,26.80,1011.24
2023-05-19T00:05:03,13.44,-9.75,25.15,39.05,21.64,323.71,28.39,1.61,1.61,0.1790,33.0000,22.79,26.80,1011.24
2023-05-19T00:05:08,18.66,-5.49,36.46,55.45,21.67,323.47,28.39,1.56,1.56,0.1789,33.0000,22.81,26.80,1011.27
2023-05-19T00:05:14,14.31,-0.07,20.63,28.31,21.64,323.42,28.39,1.52,1.52,0.1790,33.0000,22.79,26.80,1011.22
2023-05-19T00:05:19,16.05,-4.72,16.11,61.10,21.65,323.19,28.39,1.60,1.60,0.1790,33.0000,22.79,26.80,1011.22
2023-05-19T00:05:25,7.36,-10.92,20.63,44.71,21.64,322.73,28.39,1.59,1.59,0.1790,33.0000,22.81,26.80,1011.23
2023-05-19T00:05:30,-3.94,-4.72,25.15,33.96,21.67,322.67,28.37,1.57,1.57,0.1790,33.0000,22.80,26.80,1011.22
2023-05-19T00:05:36,6.49,-7.43,38.72,44.71,21.62,322.44,28.40,1.49,1.49,0.1789,33.0000,22.80,26.80,1011.24
2023-05-19T00:05:42,28.22,-9.75,22.89,33.96,21.67,322.10,28.39,1.45,1.45,0.1789,33.0000,22.80,26.80,1011.22
2023-05-19T00:05:47,15.18,-12.08,-8.77,44.71,21.65,322.60,28.37,1.56,1.56,0.1789,33.0000,22.80,26.80,1011.25
