timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-24T00:00:00,13.44,-22.15,29.67,33.40,24.90,316.54,29.62,1.71,1.78,0.1801,34.0000,26.06,28.08,1005.41
2023-05-24T00:00:06,19.53,-14.40,31.93,39.05,24.93,316.25,29.58,1.77,1.85,0.1800,34.0000,26.06,28.08,1005.39
2023-05-24T00:00:11,12.57,-19.83,-20.07,17.57,24.95,316.61,29.62,1.99,2.08,0.1801,34.0000,26.06,28.07,1005.36
2023-05-24T00:00:17,17.79,-13.63,18.37,39.05,24.96,317.09,29.63,2.11,2.20,0.1801,34.0000,26.05,28.08,1005.41
2023-05-24T00:00:22,16.05,-12.85,18.37,44.71,24.96,317.11,29.63,2.01,2.11,0.1801,34.0000,26.05,28.08,1005.39
2023-05-24T00:00:28,9.10,-12.08,20.63,28.88,24.93,316.83,29.62,1.87,1.96,0.1801,34.0000,26.05,28.08,1005.42
2023-05-24T00:00:34,26.48,-22.15,18.37,17.57,24.95,316.79,29.60,1.95,2.04,0.1801,34.0000,26.05,28.07,1005.43
2023-05-24T00:00:39,9.97,-10.92,-8.77,44.71,24.94,317.51,29.60,2.11,2.21,0.1802,34.0000,26.05,28.07,1005.40
2023-05-24T00:00:45,17.79,-18.28,4.80,17.57,24.95,317.40,29.62,2.22,2.33,0.1801,34.0000,26.05,28.08,1005.43
2023-05-24T00:00:50,10.84,-22.54,2.54,33.40,24.91,317.75,29.62,2.11,2.22,0.1801,34.0000,26.05,28.07,1005.42
2023-05-24T00:00:56,15.18,-14.40,-15.55,33.96,24.94,317.95,29.62,2.03,2.14,0.1801,34.0000,26.05,28.07,1005.42
2023-05-24T00:01:01,15.18,-14.79,25.15,33.40,24.98,318.62,29.58,1.97,2.07,0.1802,34.0000,26.05,28.07,1005.44
2023-05-24T00:01:07,27.35,-20.21,20.63,33.96,24.94,318.68,29.60,1.93,2.03,0.1801,34.0000,26.05,28.07,1005.43
2023-05-24T00:01:13,2.15,-17.11,18.37,22.66,24.94,319.21,29.62,1.89,1.99,0.1802,34.0000,26.04,28.07,1005.45
2023-05-24T00:01:18,11.71,-17.50,13.84,44.71,24.91,319.62,29.60,1.87,1.97,0.1802,34.0000,26.04,28.07,1005.43
2023-05-24T00:01:24,19.53,-17.50,27.41,11.92,24.90,319.87,29.63,1.92,2.03,0.1801,34.0000,26.04,28.07,1005.43
2023-05-24T00:01:29,5.62,-18.28,11.58,22.66,24.92,319.54,29.63,1.89,1.99,0.1801,34.0000,26.04,28.08,1005.43
2023-05-24T00:01:35,28.22,-16.34,29.67,44.71,24.91,319.21,29.60,1.83,1.93,0.1801,34.0000,26.04,28.07,1005.43
2023-05-24T00:01:40,13.44,-12.47,29.67,44.71,24.93,319.28,29.63,1.84,1.94,0.1802,34.0000,26.04,28.07,1005.40
2023-05-24T00:01:46,23.87,-16.34,18.37,28.31,24.93,319.24,29.60,1.79,1.88,0.1800,34.0000,26.04,28.07,1005.45
2023-05-24T00:01:52,21.26,-16.73,7.06,28.31,24.95,319.37,29.59,1.70,1.79,0.1801,34.0000,26.04,28.07,1005.42
2023-05-24T00:01:57,37.78,-20.21,22.89,23.22,24.90,319.04,29.59,1.72,1.81,0.1801,34.0000,26.03,28.07,1005.44
2023-05-24T00:02:03,13.44,-15.95,-1.98,44.71,24.95,318.37,29.62,1.67,1.75,0.1801,34.0000,26.04,28.07,1005.42
2023-05-24T00:02:08,12.57,-24.09,13.84,39.05,24.93,318.24,29.60,1.74,1.83,0.1801,34.0000,26.03,28.06,1005.41
2023-05-24T00:02:14,13.44,-15.57,11.58,39.05,24.94,317.78,29.59,1.84,1.93,0.1801,34.0000,26.04,28.07,1005.41
2023-05-24T00:02:19,17.79,-16.34,31.93,17.57,24.91,318.19,29.62,1.94,2.04,0.1801,34.0000,26.03,28.07,1005.40
2023-05-24T00:02:25,3.88,-19.05,22.89,44.71,24.93,318.02,29.58,1.96,2.06,0.1801,34.0000,26.04,28.07,1005.44
2023-05-24T00:02:31,10.84,-18.28,18.37,23.22,24.93,317.62,29.60,1.98,2.07,0.1801,34.0000,26.04,28.07,1005.44
2023-05-24T00:02:36,18.66,-15.57,9.32,28.31,24.93,317.04,29.62,1.88,1.97,0.1801,34.0000,26.03,28.07,1005.40
2023-05-24T00:02:42,11.71,-14.79,4.80,28.31,24.91,316.84,29.60,1.75,1.84,0.1801,34.0000,26.03,28.07,1005.44
2023-05-24T00:02:47,26.48,-16.73,-8.77,44.71,24.91,317.21,29.62,1.67,1.76,0.1801,34.0000,26.03,28.07,1005.44
2023-05-24T00:02:53,14.31,-12.85,7.06,61.10,24.90,317.28,29.60,1.71,1.80,0.1801,34.0000,26.03,28.06,1005.43
2023-05-24T00:02:59,20.40,-19.44,13.84,17.57,24.95,317.99,29.59,1.67,1.76,0.1801,34.0000,26.03,28.06,1005.43
2023-05-24T00:03:04,9.10,-20.99,13.84,49.79,24.90,318.55,29.59,1.67,1.75,0.1801,34.0000,26.03,28.07,1005.42
2023-05-24T00:03:10,11.71,-17.11,13.84,12.48,24.90,319.07,29.60,1.69,1.78,0.1801,34.0000,26.03,28.06,1005.46
