timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-01-09T00:00:03,41.18,82.18,-126.42,-147.22,24.37,46.62,37.17,1191.84,24.15,2180.74,0.9,2074.1,29.0,2.56,2.56,0.9170,2139.2677,30.0000,47.37,22.48,1021.53
2024-01-09T00:00:09,37.22,74.28,-100.98,-117.59,15.98,30.57,37.20,1191.78,24.15,2180.61,0.9,2075.1,29.0,2.41,2.41,0.9171,2139.4202,30.0000,47.37,22.48,1021.52
2024-01-09T00:00:14,26.06,52.01,-105.61,-122.99,24.84,47.52,37.18,1191.39,24.14,2179.98,0.9,2075.9,29.0,2.39,2.39,0.9169,2138.9617,30.0000,47.37,22.48,1021.57
2024-01-09T00:00:19,18.49,36.90,-124.11,-144.53,20.18,38.60,37.21,1191.89,24.14,2180.87,0.9,2077.5,29.0,2.41,2.41,0.9188,2143.3243,30.0000,47.37,22.48,1021.55
2024-01-09T00:00:25,33.62,67.10,-124.11,-144.54,28.57,54.65,37.21,1192.03,24.14,2181.20,0.9,2079.0,29.0,2.60,2.60,0.9194,2144.8679,30.0000,47.38,22.47,1021.55
2024-01-09T00:00:30,26.42,52.73,-142.61,-166.08,33.23,63.57,37.21,1192.45,24.14,2181.99,0.9,2079.2,29.0,2.74,2.74,0.9191,2144.0861,30.0000,47.38,22.47,1021.55
2024-01-09T00:00:35,33.26,66.38,-98.67,-114.91,29.03,55.53,37.21,1191.92,24.14,2181.05,0.9,2076.1,29.0,2.91,2.91,0.9182,2142.0416,30.0000,47.38,22.46,1021.53
2024-01-09T00:00:41,32.90,65.66,-107.92,-125.68,24.84,47.52,37.18,1191.36,24.12,2179.96,0.9,2074.8,29.0,2.89,2.89,0.9175,2140.3433,30.0000,47.38,22.47,1021.54
2024-01-09T00:00:46,18.13,36.18,-117.17,-136.45,29.03,55.53,37.18,1191.33,24.16,2179.93,0.9,2076.0,29.0,2.95,2.95,0.9173,2139.9281,30.0000,47.38,22.47,1021.55
2024-01-09T00:00:51,40.82,81.46,-112.55,-131.07,24.84,47.52,37.23,1190.75,24.12,2178.81,0.9,2074.8,29.0,2.95,2.95,0.9179,2141.3044,30.0000,47.39,22.48,1021.56
2024-01-09T00:00:57,18.49,36.90,-91.73,-106.83,24.84,47.52,37.21,1190.25,24.15,2177.92,0.9,2074.4,29.0,2.93,2.93,0.9171,2139.5534,30.0000,47.38,22.47,1021.54
2024-01-09T00:01:02,25.70,51.29,-117.17,-136.45,29.03,55.53,37.23,1189.69,24.12,2176.80,0.9,2074.8,29.0,3.19,3.19,0.9174,2140.1509,30.0000,47.38,22.48,1021.52
2024-01-09T00:01:08,29.66,59.19,-117.17,-136.45,33.69,64.45,37.18,1190.23,24.12,2177.83,0.9,2073.7,29.0,3.28,3.28,0.9172,2139.6918,30.0000,47.38,22.48,1021.55
