timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-12T10:28:55,29.22,56.40,-75.59,-139.86,47.93,830.70,23.60,1470.22,1.87,3.47,1.2176,2747.3361,23.0000,52.66,22.68,988.77
2024-02-12T10:29:00,42.53,82.09,-71.36,-132.03,47.81,830.68,23.63,1470.11,1.22,2.04,1.0505,2370.3995,23.0000,52.61,22.69,988.76
2024-02-12T10:29:05,39.28,75.82,-67.61,-125.09,47.76,829.91,23.67,1468.76,1.13,1.78,0.8712,1965.8199,23.0000,52.57,22.69,988.77
2024-02-12T10:29:10,45.78,88.36,-71.83,-132.89,47.63,830.54,23.69,1469.76,0.95,1.39,0.7520,1696.7171,23.0000,52.55,22.70,988.72
2024-02-12T10:29:15,45.45,87.72,-72.30,-133.76,47.57,831.90,23.71,1472.14,0.92,1.27,0.6799,1534.0394,23.0000,52.51,22.71,988.74
2024-02-12T10:29:20,41.88,80.83,-77.00,-142.45,47.53,832.46,23.74,1473.14,0.92,1.27,0.6325,1427.0044,23.0000,52.50,22.72,988.78
2024-02-12T10:29:25,45.13,87.10,-77.00,-142.44,47.41,834.14,23.80,1475.99,0.92,1.27,0.6013,1356.5659,24.0000,52.50,22.73,988.72
2024-02-12T10:29:30,44.81,86.48,-59.15,-109.42,47.41,833.33,23.80,1474.51,0.91,1.25,0.5709,1287.9746,24.0000,52.49,22.74,988.74
2024-02-12T10:29:35,44.48,85.84,-50.23,-92.92,47.37,832.95,23.83,1473.81,0.85,1.15,0.5454,1230.2898,24.0000,52.47,22.75,988.74
2024-02-12T10:29:40,41.23,79.57,-59.15,-109.42,47.28,833.49,23.85,1474.79,0.86,1.14,0.5240,1182.0541,24.0000,52.43,22.75,988.77
2024-02-12T10:29:45,44.48,85.84,-59.62,-110.28,47.25,833.44,23.88,1474.65,0.82,1.05,0.5057,1140.7699,24.0000,52.40,22.76,988.76
2024-02-12T10:29:50,54.22,104.63,-46.00,-85.09,47.22,833.56,23.90,1474.81,0.85,1.09,0.4908,1107.1071,24.0000,52.37,22.77,988.76
2024-02-12T10:29:55,40.91,78.94,-41.31,-76.41,47.12,833.64,23.94,1474.89,0.84,1.08,0.4794,1081.3622,24.0000,52.36,22.78,988.75
2024-02-12T10:30:00,47.40,91.46,-32.85,-60.76,47.05,833.79,23.94,1475.10,0.91,1.19,0.4676,1054.7836,24.0000,52.33,22.78,988.72
2024-02-12T10:30:05,43.51,83.96,-41.31,-76.41,47.02,833.34,23.97,1474.34,1.00,1.30,0.4558,1028.1274,24.0000,52.31,22.79,988.77
2024-02-12T10:30:10,40.26,77.68,-46.47,-85.94,46.91,833.73,23.98,1474.91,1.14,1.49,0.4461,1006.2455,24.0000,52.28,22.80,988.73
2024-02-12T10:30:15,40.26,77.68,-37.55,-69.44,46.92,834.08,24.01,1475.47,1.19,1.55,0.4375,986.8076,24.0000,52.25,22.81,988.72
2024-02-12T10:30:20,40.26,77.67,-37.55,-69.44,46.81,834.55,24.03,1476.26,1.14,1.49,0.4311,972.2774,24.0000,52.23,22.82,988.72
2024-02-12T10:30:25,57.14,110.24,-32.85,-60.75,46.75,834.47,24.03,1476.11,1.10,1.41,0.4239,956.0188,24.0000,52.21,22.83,988.76
2024-02-12T10:30:30,50.33,97.10,-37.55,-69.44,46.75,834.29,24.08,1475.77,1.09,1.37,0.4176,941.8476,25.0000,52.17,22.84,988.77
2024-02-12T10:30:35,46.75,90.19,-37.55,-69.44,46.69,835.15,24.11,1477.25,1.03,1.31,0.4119,928.9333,25.0000,52.16,22.84,988.74
2024-02-12T10:30:40,46.75,90.19,-33.32,-61.61,46.68,834.56,24.12,1476.14,1.00,1.26,0.4069,917.5361,25.0000,52.16,22.85,988.73
2024-02-12T10:30:45,53.25,102.72,-46.94,-86.80,46.65,834.00,24.15,1475.14,1.03,1.31,0.4023,907.1574,25.0000,52.14,22.86,988.76
2024-02-12T10:30:50,50.00,96.45,-33.32,-61.61,46.57,834.04,24.18,1475.19,1.02,1.31,0.3987,899.1537,25.0000,52.12,22.86,988.74
2024-02-12T10:30:55,46.43,89.56,-24.40,-45.12,46.54,833.67,24.17,1474.44,0.95,1.22,0.3947,890.0480,25.0000,52.10,22.88,988.75
2024-02-12T10:31:00,46.43,89.56,-29.10,-53.80,46.51,832.69,24.18,1472.68,0.93,1.17,0.3913,882.3365,25.0000,52.08,22.88,988.73
2024-02-12T10:31:05,46.43,89.56,-24.40,-45.11,46.50,832.66,24.21,1472.59,1.05,1.31,0.3881,875.0592,25.0000,52.06,22.88,988.70
2024-02-12T10:31:10,49.68,95.83,-29.10,-53.80,46.47,832.39,24.21,1472.11,1.06,1.31,0.3852,868.5365,25.0000,52.04,22.89,988.73
2024-02-12T10:31:15,49.68,95.82,-29.10,-53.80,46.44,832.14,24.25,1471.62,1.03,1.28,0.3823,861.9526,25.0000,52.03,22.90,988.74
2024-02-12T10:31:20,49.68,95.82,-15.48,-28.62,46.40,831.24,24.25,1470.01,1.07,1.34,0.3800,856.6919,25.0000,52.00,22.91,988.76
2024-02-12T10:31:25,46.10,88.91,-15.48,-28.62,46.35,831.18,24.28,1469.81,1.01,1.25,0.3778,851.6556,25.0000,51.98,22.92,988.73
2024-02-12T10:31:30,49.35,95.17,-20.17,-37.29,46.33,830.91,24.26,1469.25,0.93,1.15,0.3756,846.8472,25.0000,51.98,22.93,988.70
2024-02-12T10:31:35,46.10,88.91,-20.17,-37.29,46.29,830.47,24.32,1468.44,1.03,1.27,0.3737,842.5556,25.0000,51.96,22.94,988.73
2024-02-12T10:31:40,42.53,82.02,-20.17,-37.28,46.24,829.93,24.35,1467.45,1.04,1.28,0.3725,839.7332,25.0000,51.94,22.95,988.73
2024-02-12T10:31:45,46.10,88.90,-15.48,-28.61,46.20,829.62,24.35,1466.79,1.01,1.25,0.3707,835.7077,25.0000,51.92,22.97,988.73
2024-02-12T10:31:50,42.53,82.01,-15.48,-28.61,46.18,828.59,24.35,1464.97,1.24,1.55,0.3687,831.0349,25.0000,51.89,22.97,988.72
2024-02-12T10:31:55,42.53,82.01,-24.87,-45.97,46.13,828.16,24.35,1464.15,1.34,1.67,0.3669,826.9068,26.0000,51.86,22.98,988.71
2024-02-12T10:32:00,49.35,95.16,-24.87,-45.97,46.10,827.97,24.39,1463.76,1.26,1.57,0.3654,823.5085,26.0000,51.83,22.99,988.71
2024-02-12T10:32:05,38.96,75.12,-15.95,-29.48,46.05,828.11,24.42,1463.92,1.18,1.46,0.3637,819.6368,26.0000,51.79,23.00,988.69
2024-02-12T10:32:10,42.53,82.00,-20.17,-37.28,46.01,828.26,24.40,1464.21,1.11,1.36,0.3620,815.8610,26.0000,51.77,23.00,988.71
2024-02-12T10:32:15,45.78,88.26,-15.95,-29.48,45.97,827.98,24.45,1463.62,1.07,1.31,0.3613,814.3438,26.0000,51.75,23.02,988.70
2024-02-12T10:32:20,49.03,94.53,-20.64,-38.14,45.98,827.72,24.43,1463.19,1.10,1.35,0.3598,811.0097,26.0000,51.74,23.02,988.73
2024-02-12T10:32:25,42.21,81.38,-15.95,-29.48,45.97,828.52,24.48,1464.52,1.07,1.32,0.3585,807.9781,26.0000,51.72,23.04,988.74
2024-02-12T10:32:30,45.78,88.26,-11.25,-20.79,45.96,827.96,24.49,1463.50,1.06,1.30,0.3575,805.6445,26.0000,51.71,23.04,988.71
2024-02-12T10:32:35,42.21,81.37,-11.72,-21.66,45.92,827.85,24.48,1463.27,1.11,1.35,0.3569,804.3500,26.0000,51.69,23.05,988.72
2024-02-12T10:32:40,38.64,74.49,-7.03,-12.99,45.92,827.68,24.49,1462.90,1.18,1.44,0.3558,801.8419,26.0000,51.67,23.06,988.71
2024-02-12T10:32:45,42.21,81.37,-11.25,-20.79,45.85,827.78,24.51,1463.07,1.21,1.47,0.3552,800.4567,26.0000,51.69,23.07,988.74
2024-02-12T10:32:50,38.96,75.10,-7.03,-12.99,45.80,827.63,24.52,1462.75,1.17,1.41,0.3547,799.3590,26.0000,51.68,23.08,988.73
2024-02-12T10:32:55,45.78,88.25,-11.72,-21.66,45.83,827.85,24.55,1463.14,1.18,1.43,0.3536,796.7359,26.0000,51.64,23.08,988.74
2024-02-12T10:33:00,42.21,81.36,-7.03,-12.99,45.81,827.73,24.56,1462.88,1.14,1.39,0.3525,794.2842,26.0000,51.63,23.09,988.74
2024-02-12T10:33:05,49.03,94.51,-15.95,-29.47,45.76,828.39,24.55,1464.01,1.04,1.26,0.3513,791.5898,26.0000,51.60,23.10,988.74
2024-02-12T10:33:10,42.21,81.36,-16.42,-30.34,45.79,828.64,24.59,1464.41,0.97,1.19,0.3506,789.8559,26.0000,51.58,23.11,988.75
2024-02-12T10:33:15,45.45,87.60,-7.03,-12.99,45.75,829.70,24.60,1466.26,0.93,1.13,0.3500,788.5678,26.0000,51.58,23.12,988.77
2024-02-12T10:33:20,52.27,100.74,1.90,3.51,45.73,829.52,24.63,1465.87,0.91,1.10,0.3493,787.0215,26.0000,51.59,23.13,988.75
2024-02-12T10:33:25,48.70,93.86,1.90,3.51,45.76,830.12,24.64,1466.94,0.91,1.10,0.3489,786.1368,26.0000,51.63,23.13,988.76
2024-02-12T10:33:30,48.70,93.86,-2.80,-5.17,45.73,830.67,24.64,1467.83,0.90,1.08,0.3481,784.1900,26.0000,51.65,23.14,988.74
2024-02-12T10:33:35,42.21,81.35,-2.80,-5.17,45.70,831.71,24.66,1469.61,1.13,1.37,0.3475,782.9460,26.0000,51.63,23.15,988.73
2024-02-12T10:33:40,52.27,100.73,-7.50,-13.85,45.65,832.03,24.66,1470.13,1.22,1.47,0.3470,781.7864,26.0000,51.59,23.16,988.73
2024-02-12T10:33:45,45.45,87.58,-7.50,-13.85,45.66,833.39,24.66,1472.50,1.24,1.50,0.3462,779.8353,27.0000,51.55,23.16,988.71
2024-02-12T10:33:50,38.64,74.46,-2.80,-5.17,45.63,833.89,24.70,1473.37,1.24,1.50,0.3455,778.3636,27.0000,51.52,23.17,988.74
2024-02-12T10:33:55,48.70,93.84,-7.03,-12.98,45.63,834.42,24.70,1474.24,1.18,1.43,0.3451,777.4185,27.0000,51.51,23.18,988.73
2024-02-12T10:34:00,41.88,80.70,-2.80,-5.17,45.56,834.66,24.70,1474.66,1.18,1.42,0.3446,776.2690,27.0000,51.49,23.18,988.72
2024-02-12T10:34:05,48.70,93.84,-2.80,-5.17,45.54,835.38,24.73,1475.92,1.16,1.40,0.3440,774.9111,27.0000,51.47,23.19,988.76
2024-02-12T10:34:10,48.70,93.84,-2.80,-5.17,45.52,835.67,24.74,1476.39,1.04,1.25,0.3435,773.6436,27.0000,51.47,23.20,988.75
2024-02-12T10:34:15,45.45,87.57,-7.50,-13.85,45.47,835.92,24.74,1476.73,0.97,1.17,0.3430,772.5540,27.0000,51.45,23.21,988.72
2024-02-12T10:34:20,48.70,93.84,-2.80,-5.17,45.47,836.71,24.76,1478.18,1.06,1.28,0.3424,771.1463,27.0000,51.43,23.21,988.76
2024-02-12T10:34:25,38.64,74.45,1.90,3.51,45.47,837.75,24.76,1479.96,1.15,1.38,0.3421,770.5370,27.0000,51.43,23.22,988.75
2024-02-12T10:34:30,41.88,80.69,-7.50,-13.85,45.44,838.85,24.80,1481.81,1.19,1.43,0.3417,769.5016,27.0000,51.41,23.24,988.76
2024-02-12T10:34:35,41.88,80.69,-7.50,-13.85,45.43,839.53,24.81,1482.99,1.19,1.43,0.3413,768.7378,27.0000,51.43,23.24,988.74
2024-02-12T10:34:40,41.88,80.68,-7.50,-13.85,45.47,840.47,24.83,1484.56,1.13,1.35,0.3409,767.7583,27.0000,51.42,23.25,988.72
2024-02-12T10:34:45,41.88,80.68,-7.50,-13.85,45.47,840.74,24.83,1485.02,1.08,1.29,0.3405,766.8084,27.0000,51.41,23.25,988.70
2024-02-12T10:34:50,41.88,80.67,-2.80,-5.17,45.43,842.33,24.86,1487.70,1.27,1.52,0.3402,766.0243,27.0000,51.40,23.27,988.69
2024-02-12T10:34:55,45.13,86.94,6.12,11.30,45.41,843.22,24.84,1489.31,1.32,1.58,0.3399,765.4612,27.0000,51.40,23.28,988.75
2024-02-12T10:35:00,41.56,80.05,-2.80,-5.17,45.41,843.97,24.86,1490.56,1.31,1.56,0.3398,765.2164,27.0000,51.40,23.28,988.69
2024-02-12T10:35:05,48.70,93.81,1.43,2.64,45.40,844.85,24.89,1492.11,1.26,1.49,0.3396,764.6928,27.0000,51.43,23.30,988.76
2024-02-12T10:35:10,41.56,80.05,15.05,27.79,45.39,846.74,24.90,1495.44,1.18,1.40,0.3392,763.6867,27.0000,51.42,23.31,988.78
2024-02-12T10:35:15,41.56,80.05,-2.80,-5.17,45.41,849.65,24.90,1500.50,1.08,1.29,0.3386,762.3626,27.0000,51.40,23.31,988.73
2024-02-12T10:35:20,38.31,73.79,1.43,2.64,45.38,862.46,24.89,1523.08,0.96,1.14,0.3382,761.3901,27.0000,51.38,23.32,988.74
2024-02-12T10:35:25,45.13,86.92,1.43,2.64,45.35,874.32,24.93,1543.98,0.84,0.99,0.3379,760.7704,27.0000,51.37,23.33,988.74
2024-02-12T10:35:30,45.13,86.92,-2.80,-5.17,45.32,883.85,24.93,1560.76,0.78,0.92,0.3377,760.1787,27.0000,51.35,23.34,988.75
2024-02-12T10:35:35,41.88,80.66,6.12,11.30,45.33,882.66,24.95,1558.65,0.85,1.01,0.3375,759.9159,27.0000,51.34,23.35,988.78
2024-02-12T10:35:40,35.06,67.52,1.90,3.51,45.33,883.66,24.95,1560.44,1.05,1.24,0.3369,758.3888,27.0000,51.33,23.34,988.75
2024-02-12T10:35:45,35.06,67.52,1.43,2.64,45.36,885.92,24.95,1564.26,1.08,1.28,0.3366,757.6938,27.0000,51.33,23.37,988.74
2024-02-12T10:35:50,45.13,86.90,1.43,2.64,45.27,886.92,24.97,1565.93,1.05,1.25,0.3364,757.1689,27.0000,51.31,23.38,988.72
2024-02-12T10:35:55,38.31,73.77,6.12,11.30,45.24,887.53,24.98,1566.91,1.00,1.19,0.3358,755.7333,27.0000,51.29,23.39,988.69
2024-02-12T10:36:00,48.38,93.16,-2.80,-5.17,45.29,889.75,25.00,1570.84,1.00,1.18,0.3351,754.3657,27.0000,51.28,23.40,988.73
2024-02-12T10:36:05,41.56,80.02,6.12,11.30,45.23,890.29,25.00,1571.73,1.01,1.19,0.3347,753.2597,27.0000,51.27,23.41,988.73
2024-02-12T10:36:10,38.31,73.77,15.05,27.78,45.24,890.62,25.03,1572.35,0.96,1.13,0.3350,753.9594,27.0000,51.23,23.41,988.75
2024-02-12T10:36:15,51.62,99.39,19.74,36.43,45.22,894.20,25.03,1578.61,0.95,1.12,0.3373,759.1181,27.0000,51.20,23.43,988.79
2024-02-12T10:36:20,57.79,111.26,24.91,45.97,45.20,894.61,25.04,1579.20,0.96,1.13,0.3424,770.5463,27.0000,51.73,23.44,988.73
2024-02-12T10:36:25,70.78,136.27,29.13,53.76,45.75,903.36,25.06,1594.62,1.10,1.30,0.3515,791.0566,27.0000,52.79,23.45,988.74
2024-02-12T10:36:30,38.31,73.75,-2.80,-5.17,46.67,933.46,25.07,1647.67,1.17,1.38,0.3426,771.0393,28.0000,53.25,23.46,988.74
2024-02-12T10:36:35,31.49,60.62,10.35,19.10,46.84,1160.53,25.08,2048.47,1.14,1.34,0.3365,757.1629,28.0000,52.37,23.47,988.76
2024-02-12T10:36:40,38.64,74.39,-7.96,-14.69,46.00,1279.17,25.10,2257.82,1.11,1.30,0.3347,753.2146,28.0000,51.79,23.47,988.74
2024-02-12T10:36:45,35.06,67.49,1.43,2.64,45.57,1234.42,25.08,2178.66,1.11,1.30,0.3339,751.3244,28.0000,51.51,23.49,988.72
2024-02-12T10:36:50,38.31,73.75,-7.50,-13.84,45.34,1184.67,25.14,2090.95,1.06,1.25,0.3338,751.2322,28.0000,51.36,23.50,988.79
2024-02-12T10:36:55,35.06,67.49,1.43,2.64,45.21,1102.92,25.11,1946.55,0.98,1.15,0.3335,750.3118,28.0000,51.29,23.51,988.78
2024-02-12T10:37:00,38.31,73.74,10.35,19.10,45.12,1039.83,25.11,1835.17,0.89,1.04,0.3331,749.5805,28.0000,51.21,23.51,988.76
2024-02-12T10:37:05,31.49,60.61,6.12,11.29,45.12,1023.71,25.14,1806.64,0.82,0.96,0.3331,749.5145,28.0000,51.17,23.53,988.79
2024-02-12T10:37:10,48.38,93.12,-3.27,-6.03,45.07,1005.56,25.14,1774.49,0.76,0.89,0.3326,748.3964,28.0000,51.14,23.54,988.75
2024-02-12T10:37:15,38.31,73.73,6.12,11.29,45.04,990.71,25.13,1748.29,0.79,0.93,0.3323,747.5426,28.0000,51.08,23.54,988.75
2024-02-12T10:37:20,41.56,79.98,19.27,35.55,44.98,979.36,25.14,1728.16,0.79,0.92,0.3323,747.6736,28.0000,51.07,23.55,988.73
2024-02-12T10:37:25,41.56,79.98,15.05,27.76,45.04,968.76,25.17,1709.42,0.87,1.02,0.3329,749.0283,28.0000,51.15,23.56,988.74
2024-02-12T10:37:30,51.62,99.34,10.35,19.09,45.11,967.60,25.18,1707.38,0.88,1.03,0.3329,748.9045,28.0000,51.21,23.57,988.77
2024-02-12T10:37:35,54.87,105.59,-3.27,-6.03,45.18,968.94,25.21,1709.64,0.89,1.04,0.3326,748.1126,28.0000,51.20,23.58,988.75
2024-02-12T10:37:40,44.81,86.23,-7.50,-13.83,45.16,968.41,25.19,1708.65,0.97,1.14,0.3321,747.0311,28.0000,51.17,23.58,988.72
2024-02-12T10:37:45,41.56,79.97,1.43,2.64,45.11,970.81,25.19,1712.78,0.95,1.11,0.3318,746.3816,28.0000,51.12,23.60,988.72
2024-02-12T10:37:50,37.99,73.10,1.43,2.64,45.08,970.83,25.21,1712.87,0.92,1.08,0.3316,745.8337,28.0000,51.09,23.60,988.76
2024-02-12T10:37:55,44.81,86.22,1.43,2.64,44.99,970.89,25.21,1712.89,0.87,1.02,0.3312,744.9399,28.0000,51.05,23.61,988.74
2024-02-12T10:38:00,48.38,93.09,15.05,27.76,45.00,968.79,25.24,1709.10,0.85,1.00,0.3310,744.5437,28.0000,51.02,23.62,988.73
2024-02-12T10:38:05,41.56,79.96,-3.27,-6.03,44.95,968.46,25.27,1708.39,0.96,1.12,0.3307,743.8395,28.0000,50.97,23.63,988.68
2024-02-12T10:38:10,44.81,86.22,6.12,11.29,44.92,968.47,25.25,1708.53,1.02,1.20,0.3308,743.9671,28.0000,50.94,23.64,988.79
2024-02-12T10:38:15,41.56,79.96,10.35,19.09,44.91,967.20,25.25,1706.21,1.04,1.22,0.3307,743.8284,28.0000,50.95,23.65,988.78
2024-02-12T10:38:20,48.38,93.08,5.65,10.42,44.91,966.27,25.27,1704.45,1.10,1.30,0.3305,743.2706,28.0000,50.95,23.66,988.74
2024-02-12T10:38:25,34.74,66.84,19.27,35.54,44.91,966.18,25.29,1704.36,1.10,1.29,0.3303,742.7963,28.0000,50.92,23.67,988.81
2024-02-12T10:38:30,35.06,67.45,10.35,19.09,44.92,967.03,25.32,1705.79,1.04,1.22,0.3301,742.2649,28.0000,50.90,23.68,988.80
2024-02-12T10:38:35,41.56,79.95,5.65,10.42,44.91,967.54,25.32,1706.60,1.02,1.20,0.3298,741.5939,28.0000,50.84,23.69,988.79
2024-02-12T10:38:40,41.56,79.95,10.35,19.08,44.84,967.17,25.32,1705.87,0.98,1.15,0.3296,741.2811,28.0000,50.78,23.70,988.78
2024-02-12T10:38:45,48.38,93.07,10.35,19.08,44.82,966.53,25.31,1704.70,0.96,1.13,0.3295,741.0243,28.0000,50.75,23.71,988.78
2024-02-12T10:38:50,38.31,73.69,5.65,10.42,44.72,965.64,25.34,1703.08,0.90,1.06,0.3293,740.5105,28.0000,50.72,23.71,988.76
2024-02-12T10:38:55,41.56,79.94,0.96,1.77,44.72,964.56,25.35,1701.15,0.93,1.09,0.3291,739.9853,28.0000,50.69,23.72,988.77
2024-02-12T10:39:00,37.99,73.07,14.58,26.88,44.71,963.45,25.37,1699.17,1.00,1.17,0.3289,739.6082,28.0000,50.66,23.73,988.80
2024-02-12T10:39:05,31.17,59.95,15.05,27.75,44.69,963.19,25.38,1698.65,0.94,1.10,0.3288,739.2961,28.0000,50.65,23.74,988.79
2024-02-12T10:39:10,41.56,79.94,5.65,10.42,44.62,961.56,25.37,1695.77,0.93,1.10,0.3286,738.7246,28.0000,50.63,23.74,988.79
2024-02-12T10:39:15,44.81,86.19,10.35,19.08,44.64,960.22,25.38,1693.34,0.94,1.10,0.3284,738.2749,28.0000,50.61,23.76,988.82
2024-02-12T10:39:20,24.67,47.45,10.35,19.08,44.63,959.43,25.39,1691.84,0.92,1.07,0.3282,737.8313,28.0000,50.60,23.77,988.79
2024-02-12T10:39:25,38.31,73.68,10.35,19.08,44.58,958.37,25.41,1689.97,0.89,1.04,0.3280,737.3329,28.0000,50.56,23.77,988.79
2024-02-12T10:39:30,44.81,86.18,14.58,26.88,44.56,957.70,25.41,1688.74,0.88,1.03,0.3278,737.0276,28.0000,50.51,23.77,988.76
2024-02-12T10:39:35,38.31,73.68,10.35,19.08,44.56,957.08,25.41,1687.67,0.86,1.00,0.3277,736.6357,28.0000,50.49,23.79,988.84
2024-02-12T10:39:40,41.56,79.92,5.65,10.42,44.51,956.45,25.42,1686.46,0.87,1.02,0.3276,736.4938,29.0000,50.46,23.79,988.78
2024-02-12T10:39:45,44.81,86.17,9.88,18.21,44.53,955.47,25.44,1684.68,0.84,0.98,0.3274,735.9529,28.0000,50.45,23.80,988.79
2024-02-12T10:39:50,41.56,79.92,10.35,19.08,44.47,955.47,25.44,1684.67,0.85,1.00,0.3270,735.0897,28.0000,50.43,23.81,988.81
2024-02-12T10:39:55,44.81,86.17,5.65,10.41,44.45,954.06,25.42,1682.17,1.00,1.17,0.3268,734.6439,28.0000,50.40,23.82,988.83
2024-02-12T10:40:00,34.74,66.80,-3.27,-6.03,44.42,953.16,25.46,1680.44,1.10,1.29,0.3267,734.3280,28.0000,50.37,23.83,988.79
2024-02-12T10:40:05,37.66,72.42,-2.80,-5.16,44.41,953.17,25.48,1680.48,1.07,1.26,0.3265,733.8320,29.0000,50.36,23.83,988.80
2024-02-12T10:40:10,44.81,86.16,5.65,10.41,44.39,951.64,25.46,1677.68,1.05,1.23,0.3264,733.6022,29.0000,50.33,23.84,988.77
2024-02-12T10:40:15,37.99,73.05,10.35,19.08,44.41,949.99,25.48,1674.81,0.92,1.08,0.3264,733.6109,29.0000,50.33,23.85,988.83
2024-02-12T10:40:20,34.41,66.16,5.65,10.41,44.35,949.09,25.49,1673.19,0.81,0.95,0.3262,733.2683,29.0000,50.33,23.86,988.84
2024-02-12T10:40:25,44.81,86.15,5.65,10.41,44.36,947.74,25.49,1670.71,0.76,0.88,0.3260,732.7806,29.0000,50.31,23.87,988.81
2024-02-12T10:40:30,44.81,86.15,10.35,19.07,44.38,947.26,25.49,1669.82,0.73,0.86,0.3259,732.4477,29.0000,50.29,23.87,988.79
2024-02-12T10:40:35,44.81,86.15,10.35,19.07,44.34,946.80,25.52,1668.99,0.80,0.94,0.3257,731.9568,29.0000,50.28,23.88,988.81
2024-02-12T10:40:40,37.99,73.04,10.35,19.07,44.36,946.12,25.53,1667.73,0.77,0.90,0.3254,731.3939,29.0000,50.27,23.88,988.78
2024-02-12T10:40:45,34.74,66.79,10.35,19.07,44.32,945.91,25.52,1667.30,0.77,0.90,0.3253,731.1423,29.0000,50.26,23.89,988.77
2024-02-12T10:40:50,37.99,73.03,5.65,10.41,44.32,945.07,25.52,1665.78,0.77,0.89,0.3252,730.8557,29.0000,50.22,23.90,988.79
2024-02-12T10:40:55,41.56,79.89,19.27,35.51,44.29,944.98,25.53,1665.56,0.79,0.92,0.3252,730.7516,29.0000,50.18,23.91,988.77
2024-02-12T10:41:00,41.56,79.89,9.88,18.21,44.29,945.36,25.56,1666.23,0.78,0.90,0.3250,730.3746,29.0000,50.16,23.92,988.81
2024-02-12T10:41:05,20.77,39.93,5.65,10.41,44.24,944.70,25.56,1665.01,0.95,1.10,0.3249,729.9889,29.0000,50.14,23.93,988.81
2024-02-12T10:41:10,27.92,53.67,14.58,26.86,44.22,943.71,25.56,1663.24,0.94,1.10,0.3247,729.5348,29.0000,50.11,23.94,988.83
2024-02-12T10:41:15,37.99,73.02,0.96,1.77,44.24,943.09,25.56,1662.09,0.87,1.01,0.3245,729.1052,29.0000,50.09,23.95,988.83
2024-02-12T10:41:20,34.74,66.77,5.65,10.41,44.22,942.43,25.56,1660.86,0.82,0.95,0.3243,728.6071,29.0000,50.06,23.96,988.83
2024-02-12T10:41:25,37.99,73.02,10.35,19.07,44.18,941.78,25.59,1659.69,0.76,0.88,0.3243,728.6652,29.0000,50.03,23.96,988.81
2024-02-12T10:41:30,41.23,79.24,1.43,2.63,44.14,941.01,25.59,1658.29,0.88,1.01,0.3240,728.0397,29.0000,50.03,23.97,988.82
2024-02-12T10:41:35,37.99,73.02,5.65,10.41,44.15,940.31,25.58,1657.00,1.11,1.29,0.3239,727.6553,29.0000,50.01,23.98,988.82
2024-02-12T10:41:40,37.99,73.01,5.65,10.41,44.13,939.94,25.62,1656.32,1.20,1.39,0.3237,727.2621,29.0000,49.99,23.98,988.80
2024-02-12T10:41:45,37.99,73.01,5.65,10.41,44.13,938.88,25.61,1654.41,1.10,1.27,0.3236,726.9755,29.0000,49.98,23.99,988.81
2024-02-12T10:41:50,37.99,73.01,14.58,26.86,44.13,938.96,25.59,1654.52,1.08,1.24,0.3234,726.6258,29.0000,49.96,24.00,988.83
2024-02-12T10:41:55,37.99,73.01,5.65,10.41,44.08,939.32,25.62,1655.14,1.12,1.29,0.3233,726.2751,29.0000,49.95,24.00,988.81
2024-02-12T10:42:00,31.17,59.90,5.65,10.41,44.08,939.47,25.65,1655.36,1.13,1.30,0.3230,725.6349,29.0000,49.93,24.01,988.82
2024-02-12T10:42:05,25.00,48.04,5.65,10.41,44.08,939.99,25.65,1656.22,1.09,1.25,0.3228,725.2311,29.0000,49.91,24.02,988.82
2024-02-12T10:42:10,37.99,73.00,14.58,26.86,44.05,939.70,25.66,1655.70,1.06,1.21,0.3227,724.8167,29.0000,49.90,24.02,988.82
2024-02-12T10:42:15,44.81,86.11,0.96,1.77,44.05,939.05,25.68,1654.55,1.00,1.14,0.3224,724.1835,29.0000,49.86,24.03,988.85
2024-02-12T10:42:20,34.74,66.75,5.65,10.41,44.05,939.09,25.66,1654.47,0.98,1.12,0.3223,723.9326,29.0000,49.85,24.04,988.80
2024-02-12T10:42:25,37.99,73.00,14.58,26.85,44.01,939.01,25.69,1654.28,0.97,1.10,0.3223,723.9830,29.0000,49.84,24.05,988.79
2024-02-12T10:42:30,41.23,79.22,9.88,18.20,44.00,938.92,25.68,1654.19,1.00,1.14,0.3221,723.4212,29.0000,49.86,24.04,988.80
2024-02-12T10:42:35,41.23,79.22,14.58,26.85,44.00,939.08,25.68,1654.39,0.97,1.11,0.3218,722.8806,29.0000,49.86,24.06,988.82
2024-02-12T10:42:40,41.23,79.22,14.58,26.85,44.01,939.41,25.69,1654.93,0.86,0.97,0.3218,722.7601,29.0000,49.86,24.07,988.82
2024-02-12T10:42:45,41.23,79.22,14.58,26.85,44.08,939.97,25.70,1655.87,0.74,0.84,0.3220,723.1068,29.0000,49.86,24.07,988.80
2024-02-12T10:42:50,34.41,66.11,14.58,26.85,44.03,940.41,25.73,1656.58,0.67,0.76,0.3221,723.5033,29.0000,49.90,24.08,988.80
