timestamp(UTC),NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetPM-PM25,NetPM-PM10
2024-02-12T10:23:13,46.93,711.47,23.73,1259.94,0.8037,1814.6745,23.0000,54.89,22.63,989.18,2.72,3.10
2024-02-12T10:23:19,46.87,711.27,23.77,1259.62,0.6593,1488.6589,23.0000,54.88,22.64,989.25,2.06,2.36
2024-02-12T10:23:24,46.70,709.32,23.77,1256.05,0.5825,1315.0996,23.0000,54.87,22.66,989.22,1.70,1.96
2024-02-12T10:23:30,46.64,708.25,23.84,1254.12,0.5299,1196.2920,23.0000,54.84,22.66,989.20,1.41,1.59
2024-02-12T10:23:35,46.57,706.66,23.85,1251.26,0.4972,1122.4041,23.0000,54.84,22.68,989.23,1.26,1.40
2024-02-12T10:23:40,46.55,706.55,23.89,1251.00,0.4732,1068.1856,24.0000,54.81,22.69,989.21,1.24,1.36
2024-02-12T10:23:46,46.43,705.89,23.94,1249.78,0.4530,1022.4420,24.0000,55.16,22.70,989.20,1.24,1.42
2024-02-12T10:23:51,47.05,711.72,23.97,1260.05,0.4388,990.4476,24.0000,55.43,22.71,989.19,1.20,1.35
2024-02-12T10:23:56,46.57,732.39,24.01,1296.63,0.4241,957.2604,24.0000,54.92,22.72,989.21,1.17,1.31
2024-02-12T10:24:02,46.26,760.39,24.02,1346.17,0.4127,931.4421,24.0000,54.71,22.72,989.19,1.21,1.36
2024-02-12T10:24:07,46.05,751.63,24.07,1330.63,0.4030,909.6104,24.0000,54.62,22.74,989.23,1.23,1.36
2024-02-12T10:24:12,45.98,749.84,24.08,1327.37,0.3958,893.3334,24.0000,54.55,22.75,989.21,1.23,1.36
2024-02-12T10:24:18,45.88,741.93,24.12,1313.35,0.3895,879.1181,24.0000,54.54,22.76,989.22,2.41,2.67
2024-02-12T10:24:23,45.78,733.38,24.15,1298.15,0.3832,864.6740,24.0000,54.46,22.77,989.20,2.16,2.36
2024-02-12T10:24:29,45.68,728.99,24.19,1290.35,0.3782,853.4013,24.0000,54.39,22.78,989.21,1.88,2.05
2024-02-12T10:24:34,45.59,722.81,24.22,1279.31,0.3735,842.7947,25.0000,54.32,22.79,989.17,1.58,1.72
2024-02-12T10:24:39,45.54,718.55,24.21,1271.76,0.3690,832.7537,24.0000,54.28,22.80,989.20,1.36,1.50
2024-02-12T10:24:45,45.48,714.18,24.25,1264.00,0.3657,825.0962,25.0000,54.29,22.81,989.22,1.25,1.38
2024-02-12T10:24:50,45.50,712.42,24.28,1260.88,0.3633,819.8480,25.0000,54.36,22.82,989.25,1.13,1.25
2024-02-12T10:24:55,45.45,708.94,24.33,1254.43,0.3611,814.5952,25.0000,54.35,22.84,989.08,0.98,1.08
2024-02-12T10:25:01,45.43,706.44,24.33,1250.08,0.3579,807.4258,25.0000,54.32,22.85,989.17,0.86,0.96
2024-02-12T10:25:06,45.35,705.21,24.36,1247.92,0.3555,801.9808,25.0000,54.31,22.86,989.22,0.91,1.01
2024-02-12T10:25:11,45.34,702.54,24.40,1243.15,0.3531,796.6539,25.0000,54.28,22.87,989.21,0.92,1.04
2024-02-12T10:25:17,45.25,700.99,24.42,1240.42,0.3507,791.2765,25.0000,54.25,22.87,989.23,0.84,0.94
2024-02-12T10:25:22,45.19,699.43,24.42,1237.56,0.3487,786.5122,25.0000,54.18,22.89,989.22,0.79,0.89
2024-02-12T10:25:28,45.09,697.73,24.44,1234.47,0.3465,781.5354,25.0000,54.13,22.90,989.19,0.71,0.80
2024-02-12T10:25:33,45.08,697.31,24.46,1233.75,0.3442,776.4845,25.0000,54.09,22.91,989.23,0.68,0.76
2024-02-12T10:25:38,45.01,695.46,24.49,1230.44,0.3426,772.8299,25.0000,54.07,22.92,989.24,0.77,0.86
2024-02-12T10:25:44,44.96,695.57,24.51,1230.56,0.3412,769.7014,26.0000,54.07,22.93,989.21,0.81,0.90
2024-02-12T10:25:49,44.92,695.19,24.53,1229.86,0.3396,765.9295,26.0000,54.04,22.94,989.22,0.93,1.04
2024-02-12T10:25:54,44.94,695.11,24.56,1229.70,0.3381,762.6673,26.0000,54.02,22.95,989.24,1.00,1.11
2024-02-12T10:26:00,44.88,694.38,24.59,1228.32,0.3372,760.4465,26.0000,54.02,22.97,989.23,0.94,1.05
2024-02-12T10:26:05,44.83,693.13,24.59,1226.05,0.3357,757.1162,26.0000,54.00,22.98,989.23,0.88,0.98
2024-02-12T10:26:10,44.77,693.35,24.63,1226.39,0.3341,753.4059,26.0000,53.96,22.99,989.22,0.93,1.04
2024-02-12T10:26:16,44.74,692.91,24.62,1225.61,0.3326,749.9916,26.0000,53.94,23.00,989.25,0.90,1.01
2024-02-12T10:26:21,44.74,692.93,24.67,1225.57,0.3314,747.2345,26.0000,53.90,23.02,989.25,0.80,0.89
2024-02-12T10:26:27,44.65,692.11,24.66,1224.05,0.3298,743.5489,26.0000,53.87,23.04,989.26,0.69,0.78
2024-02-12T10:26:32,44.60,692.15,24.69,1224.07,0.3285,740.6861,26.0000,53.83,23.04,989.22,0.78,0.87
2024-02-12T10:26:37,44.50,693.26,24.74,1225.99,0.3272,737.7081,26.0000,53.81,23.05,989.22,0.82,0.91
2024-02-12T10:26:43,44.54,692.91,24.73,1225.33,0.3257,734.3748,26.0000,53.78,23.07,989.25,0.84,0.93
2024-02-12T10:26:48,44.48,693.11,24.73,1225.62,0.3246,731.7602,26.0000,53.75,23.08,989.24,0.91,1.00
2024-02-12T10:26:53,44.42,693.05,24.74,1225.44,0.3235,729.2427,26.0000,53.72,23.09,989.21,0.89,0.98
2024-02-12T10:26:59,44.42,693.84,24.79,1226.79,0.3221,726.2017,26.0000,53.70,23.10,989.21,0.88,0.98
2024-02-12T10:27:04,44.38,694.09,24.79,1227.19,0.3216,724.9374,26.0000,53.66,23.11,989.20,0.89,0.99
2024-02-12T10:27:09,44.31,694.86,24.83,1228.52,0.3210,723.4738,26.0000,53.63,23.12,989.21,0.81,0.91
2024-02-12T10:27:15,44.28,694.85,24.83,1228.44,0.3198,720.8510,27.0000,53.67,23.13,989.19,0.81,0.90
2024-02-12T10:27:20,44.27,694.08,24.86,1227.04,0.3183,717.5307,27.0000,53.57,23.14,989.20,0.78,0.88
2024-02-12T10:27:25,44.18,693.20,24.86,1225.49,0.3174,715.3129,27.0000,53.46,23.14,989.21,0.76,0.85
2024-02-12T10:27:31,44.01,692.38,24.87,1223.98,0.3165,713.3113,27.0000,53.34,23.16,989.21,0.74,0.83
2024-02-12T10:27:36,43.90,691.68,24.91,1222.69,0.3155,710.9581,27.0000,53.20,23.17,989.21,0.76,0.85
2024-02-12T10:27:41,43.84,690.24,24.91,1220.06,0.3143,708.1971,27.0000,53.23,23.18,989.18,0.78,0.88
2024-02-12T10:27:47,43.84,689.74,24.91,1219.17,0.3136,706.8139,27.0000,53.29,23.19,989.21,0.80,0.89
2024-02-12T10:27:52,43.94,688.18,24.94,1216.36,0.3132,705.7417,27.0000,53.34,23.21,989.23,0.74,0.83
2024-02-12T10:27:58,43.86,687.89,24.95,1215.84,0.3127,704.6989,27.0000,53.33,23.21,989.22,0.64,0.71
2024-02-12T10:28:03,43.83,687.56,24.97,1215.15,0.3126,704.4587,27.0000,53.25,23.23,989.21,0.56,0.63
2024-02-12T10:28:08,43.79,687.52,24.98,1215.07,0.3121,703.3007,27.0000,53.19,23.24,989.23,0.48,0.53
2024-02-12T10:28:14,43.72,686.59,25.00,1213.33,0.3116,701.9679,27.0000,53.19,23.25,989.18,0.46,0.51
2024-02-12T10:28:19,43.68,685.67,25.03,1211.69,0.3110,700.7044,27.0000,53.14,23.27,989.24,0.39,0.44
2024-02-12T10:28:24,43.71,684.89,25.03,1210.31,0.3104,699.3270,27.0000,53.11,23.27,989.24,1.56,1.75
2024-02-12T10:28:30,43.68,683.88,25.07,1208.44,0.3098,697.8232,27.0000,53.05,23.29,989.23,1.77,1.98
2024-02-12T10:28:35,43.60,683.10,25.04,1207.03,0.3093,696.7990,27.0000,53.02,23.30,989.24,1.47,1.65
2024-02-12T10:28:40,43.60,683.17,25.09,1207.12,0.3090,696.1209,28.0000,53.00,23.31,989.26,1.37,1.55
2024-02-12T10:28:46,43.59,682.48,25.10,1205.90,0.3084,694.6716,27.0000,52.98,23.32,989.28,1.15,1.29
2024-02-12T10:28:51,43.59,681.73,25.11,1204.49,0.3080,693.7135,28.0000,52.95,23.33,989.25,0.94,1.06
2024-02-12T10:28:56,43.50,681.50,25.13,1204.02,0.3075,692.7220,28.0000,52.92,23.34,989.23,0.86,0.97
2024-02-12T10:29:02,43.48,680.55,25.15,1202.37,0.3074,692.3573,28.0000,52.89,23.34,989.25,0.84,0.94
2024-02-12T10:29:07,43.44,680.24,25.14,1201.68,0.3072,691.8384,28.0000,52.85,23.36,989.19,0.96,1.08
2024-02-12T10:29:13,43.46,679.36,25.17,1200.15,0.3072,691.8615,28.0000,52.84,23.37,989.25,1.02,1.15
2024-02-12T10:29:18,43.43,678.89,25.18,1199.24,0.3064,690.0003,28.0000,52.83,23.38,989.22,1.11,1.25
2024-02-12T10:29:23,43.43,678.27,25.18,1198.08,0.3059,688.8168,28.0000,52.83,23.39,989.20,0.99,1.12
2024-02-12T10:29:29,43.43,678.08,25.21,1197.77,0.3061,689.2759,28.0000,52.81,23.39,989.21,0.91,1.02
2024-02-12T10:29:34,43.39,677.75,25.20,1197.16,0.3058,688.6205,28.0000,52.80,23.41,989.26,0.85,0.96
2024-02-12T10:29:39,43.39,677.58,25.22,1196.74,0.3054,687.6956,28.0000,52.78,23.42,989.20,1.02,1.16
2024-02-12T10:29:45,43.27,677.13,25.24,1195.93,0.3052,687.2986,28.0000,52.77,23.43,989.22,1.06,1.20
2024-02-12T10:29:50,43.31,677.03,25.27,1195.69,0.3046,685.7639,28.0000,52.76,23.44,989.20,1.03,1.18
2024-02-12T10:29:55,43.28,676.67,25.27,1195.04,0.3042,684.8475,28.0000,52.74,23.45,989.22,0.97,1.10
2024-02-12T10:30:01,43.26,676.49,25.28,1194.74,0.3040,684.6092,28.0000,52.70,23.45,989.23,0.91,1.04
2024-02-12T10:30:06,43.20,676.67,25.30,1195.01,0.3039,684.3580,28.0000,52.68,23.46,989.24,0.90,1.02
2024-02-12T10:30:12,43.23,676.60,25.31,1194.76,0.3041,684.5157,28.0000,52.65,23.48,989.19,0.89,1.01
2024-02-12T10:30:17,43.15,676.92,25.32,1195.33,0.3038,684.0036,28.0000,52.63,23.49,989.23,0.88,1.00
2024-02-12T10:30:22,43.15,676.95,25.32,1195.35,0.3032,682.6906,28.0000,52.62,23.50,989.23,0.86,0.97
2024-02-12T10:30:28,43.12,676.78,25.34,1194.97,0.3026,681.2364,28.0000,52.60,23.51,989.20,0.81,0.91
2024-02-12T10:30:33,43.10,676.35,25.34,1194.19,0.3023,680.4062,28.0000,52.57,23.52,989.22,0.79,0.89
2024-02-12T10:30:38,43.09,676.36,25.35,1194.17,0.3022,680.1517,28.0000,52.56,23.53,989.23,0.82,0.92
2024-02-12T10:30:44,43.05,676.23,25.41,1193.88,0.3017,679.1079,28.0000,52.54,23.54,989.21,0.81,0.92
2024-02-12T10:30:49,43.03,676.72,25.42,1194.71,0.3012,677.9647,28.0000,52.51,23.55,989.22,0.81,0.92
2024-02-12T10:30:54,42.99,676.95,25.41,1195.08,0.3010,677.5441,29.0000,52.47,23.56,989.22,0.91,1.02
2024-02-12T10:31:00,42.99,677.56,25.41,1196.11,0.3007,676.8202,29.0000,52.45,23.57,989.21,0.88,1.00
2024-02-12T10:31:05,42.94,677.61,25.44,1196.19,0.3003,675.9664,29.0000,52.44,23.57,989.20,0.81,0.91
2024-02-12T10:31:10,42.92,678.23,25.45,1197.21,0.3003,675.7631,29.0000,52.42,23.59,989.20,0.85,0.97
2024-02-12T10:31:16,42.90,678.56,25.45,1197.74,0.3002,675.6513,29.0000,52.39,23.60,989.20,0.83,0.93
2024-02-12T10:31:21,42.88,678.78,25.48,1198.15,0.3000,675.0974,29.0000,52.35,23.61,989.24,0.87,0.98
2024-02-12T10:31:27,42.86,679.71,25.49,1199.72,0.2999,674.8071,29.0000,52.30,23.63,989.25,0.85,0.96
2024-02-12T10:31:32,42.84,680.35,25.52,1200.77,0.2996,674.1937,29.0000,52.29,23.64,989.22,0.94,1.06
2024-02-12T10:31:37,42.78,680.86,25.52,1201.62,0.2995,673.8212,29.0000,52.25,23.65,989.22,1.01,1.14
2024-02-12T10:31:43,42.74,680.94,25.52,1201.77,0.2994,673.6121,29.0000,52.22,23.66,989.26,1.06,1.19
2024-02-12T10:31:48,42.75,681.23,25.55,1202.23,0.2992,673.2878,29.0000,52.20,23.66,989.21,1.02,1.15
2024-02-12T10:31:53,42.70,680.97,25.57,1201.68,0.2991,672.8962,29.0000,52.16,23.68,989.21,0.87,0.97
2024-02-12T10:31:59,42.67,681.43,25.58,1202.49,0.2988,672.1788,29.0000,52.14,23.69,989.23,0.85,0.95
2024-02-12T10:32:04,42.65,681.59,25.58,1202.78,0.2986,671.9030,29.0000,52.11,23.69,989.24,0.78,0.88
2024-02-12T10:32:09,42.65,682.23,25.59,1203.83,0.2985,671.6367,29.0000,52.09,23.70,989.21,0.95,1.07
2024-02-12T10:32:15,42.63,682.07,25.61,1203.51,0.2984,671.2390,29.0000,52.06,23.71,989.22,1.09,1.22
2024-02-12T10:32:20,42.59,682.77,25.64,1204.68,0.2982,670.8890,29.0000,52.03,23.73,989.22,1.15,1.28
2024-02-12T10:32:26,42.58,682.58,25.61,1204.34,0.2979,670.2324,29.0000,52.01,23.73,989.22,1.10,1.23
2024-02-12T10:32:31,42.56,683.75,25.66,1206.34,0.2980,670.2888,29.0000,52.00,23.74,989.20,1.05,1.18
2024-02-12T10:32:36,42.49,683.81,25.66,1206.45,0.2978,669.9080,29.0000,51.99,23.75,989.23,1.09,1.23
2024-02-12T10:32:42,42.50,683.87,25.65,1206.46,0.2977,669.6236,29.0000,51.97,23.76,989.20,1.05,1.18
2024-02-12T10:32:47,42.44,684.34,25.68,1207.31,0.2974,668.9005,29.0000,51.95,23.77,989.24,1.08,1.21
2024-02-12T10:32:52,42.42,684.36,25.68,1207.28,0.2974,668.9815,29.0000,51.92,23.78,989.22,1.02,1.14
2024-02-12T10:32:58,42.42,684.54,25.72,1207.54,0.2976,669.2118,29.0000,51.89,23.79,989.22,1.10,1.23
2024-02-12T10:33:03,42.39,684.37,25.71,1207.19,0.2977,669.6146,29.0000,51.87,23.80,989.21,1.13,1.27
2024-02-12T10:33:08,42.35,684.87,25.71,1208.06,0.2975,669.1408,29.0000,51.86,23.81,989.22,1.14,1.28
2024-02-12T10:33:14,42.37,686.02,25.72,1210.06,0.2973,668.4794,30.0000,51.85,23.82,989.23,1.04,1.17
2024-02-12T10:33:19,42.34,687.25,25.75,1212.19,0.2967,667.2911,29.0000,51.85,23.83,989.24,0.89,1.00
2024-02-12T10:33:24,42.37,688.59,25.73,1214.54,0.2968,667.4732,30.0000,51.82,23.83,989.22,0.73,0.83
2024-02-12T10:33:30,42.38,688.99,25.73,1215.18,0.2968,667.4676,29.0000,51.81,23.85,989.23,0.72,0.80
2024-02-12T10:33:35,42.36,689.51,25.79,1216.04,0.2973,668.5024,30.0000,51.77,23.85,989.20,0.65,0.73
2024-02-12T10:33:40,42.35,689.73,25.78,1216.41,0.2969,667.6248,30.0000,51.79,23.86,989.21,0.63,0.71
2024-02-12T10:33:46,42.37,690.61,25.78,1217.96,0.2971,668.0123,30.0000,51.80,23.87,989.24,0.74,0.83
2024-02-12T10:33:51,42.31,691.26,25.81,1219.04,0.2971,667.8822,30.0000,51.76,23.88,989.22,0.85,0.95
2024-02-12T10:33:57,42.27,691.93,25.81,1220.21,0.2970,667.8508,30.0000,51.74,23.89,989.25,0.86,0.96
2024-02-12T10:34:02,42.25,692.72,25.81,1221.53,0.2972,668.1248,30.0000,51.73,23.90,989.23,0.93,1.04
2024-02-12T10:34:07,42.33,693.18,25.82,1222.34,0.2971,667.9118,30.0000,51.74,23.91,989.25,0.98,1.10
2024-02-12T10:34:13,42.29,695.14,25.83,1225.73,0.2972,668.1770,30.0000,51.75,23.92,989.23,0.99,1.10
2024-02-12T10:34:18,42.30,696.48,25.85,1228.05,0.2971,667.7767,30.0000,51.73,23.93,989.23,0.97,1.09
2024-02-12T10:34:23,42.29,699.12,25.86,1232.62,0.2969,667.2832,30.0000,51.71,23.95,989.23,1.02,1.13
2024-02-12T10:34:29,42.25,700.93,25.86,1235.78,0.2968,667.1290,30.0000,51.68,23.95,989.21,0.94,1.05
2024-02-12T10:34:34,42.20,702.97,25.86,1239.34,0.2967,666.9808,30.0000,51.67,23.96,989.21,0.84,0.93
2024-02-12T10:34:39,42.22,704.80,25.89,1242.49,0.2967,666.8066,30.0000,51.67,23.98,989.23,0.75,0.84
2024-02-12T10:34:45,42.19,706.58,25.89,1245.60,0.2965,666.3459,30.0000,51.67,23.98,989.20,0.72,0.80
2024-02-12T10:34:50,42.24,707.34,25.90,1246.88,0.2966,666.5961,30.0000,51.67,24.00,989.22,0.72,0.80
2024-02-12T10:34:56,42.25,710.94,25.93,1253.24,0.2966,666.5955,30.0000,51.66,24.00,989.22,0.74,0.82
2024-02-12T10:35:01,42.25,712.87,25.92,1256.55,0.2966,666.5832,30.0000,51.66,24.02,989.22,0.99,1.10
2024-02-12T10:35:06,42.25,717.76,25.93,1265.23,0.2965,666.3069,30.0000,51.67,24.02,989.27,0.98,1.09
2024-02-12T10:35:12,42.31,725.02,25.92,1277.88,0.2967,666.6212,30.0000,51.65,24.03,989.19,0.88,0.98
2024-02-12T10:35:17,42.20,730.23,25.96,1287.06,0.2966,666.4556,30.0000,51.61,24.04,989.21,0.76,0.85
2024-02-12T10:35:22,42.16,735.02,25.96,1295.49,0.2965,666.2319,30.0000,51.59,24.05,989.24,0.72,0.81
2024-02-12T10:35:28,42.19,739.18,25.97,1302.80,0.2964,666.0839,30.0000,51.60,24.06,989.25,0.70,0.78
2024-02-12T10:35:33,42.18,740.46,25.99,1305.00,0.2964,665.9567,30.0000,51.59,24.07,989.26,0.71,0.79
2024-02-12T10:35:38,42.18,741.16,26.00,1306.22,0.2963,665.7671,30.0000,51.57,24.08,989.26,0.79,0.88
2024-02-12T10:35:44,42.11,743.80,26.02,1310.79,0.2964,665.8918,30.0000,51.55,24.09,989.24,0.77,0.86
2024-02-12T10:35:49,42.10,745.00,26.03,1312.81,0.2965,666.1425,30.0000,51.52,24.10,989.20,0.73,0.81
2024-02-12T10:35:54,42.07,746.78,26.03,1315.85,0.2964,665.8590,30.0000,51.50,24.11,989.16,0.72,0.80
2024-02-12T10:36:00,42.05,749.38,26.04,1320.44,0.2967,666.6301,30.0000,51.51,24.12,989.20,0.70,0.78
2024-02-12T10:36:05,42.08,752.51,26.06,1325.94,0.2966,666.3992,30.0000,51.52,24.13,989.22,0.69,0.77
2024-02-12T10:36:11,42.13,754.76,26.07,1329.85,0.2969,666.8336,30.0000,51.54,24.14,989.21,0.69,0.77
2024-02-12T10:36:16,42.06,756.58,26.09,1333.08,0.2969,666.9546,30.0000,51.52,24.15,989.26,0.66,0.73
2024-02-12T10:36:21,42.04,757.53,26.07,1334.71,0.2966,666.3139,30.0000,51.50,24.16,989.26,0.69,0.76
2024-02-12T10:36:27,42.08,759.57,26.09,1338.30,0.2967,666.4403,31.0000,51.48,24.13,989.17,0.88,0.97
2024-02-12T10:36:32,42.12,761.09,26.13,1340.89,0.2966,666.3192,31.0000,51.52,24.18,989.27,1.10,1.23
2024-02-12T10:36:37,42.10,764.55,26.13,1346.98,0.2968,666.6932,30.0000,51.53,24.18,989.25,1.36,1.52
2024-02-12T10:36:43,42.10,765.62,26.15,1348.82,0.2968,666.7449,31.0000,51.50,24.19,989.25,1.41,1.58
2024-02-12T10:36:48,42.03,769.10,26.19,1354.84,0.2968,666.5352,31.0000,51.45,24.21,989.25,1.27,1.42
2024-02-12T10:36:53,42.00,770.89,26.17,1357.98,0.2964,665.7414,31.0000,51.41,24.21,989.25,1.04,1.16
2024-02-12T10:36:59,41.98,772.74,26.17,1361.21,0.2964,665.5865,31.0000,51.44,24.22,989.26,0.81,0.91
2024-02-12T10:37:04,42.02,773.80,26.19,1362.99,0.2964,665.5895,31.0000,51.43,24.24,989.25,0.65,0.72
2024-02-12T10:37:10,41.99,776.16,26.23,1367.12,0.2964,665.6103,31.0000,51.39,24.25,989.27,0.60,0.67
2024-02-12T10:37:15,41.97,777.93,26.21,1370.17,0.2964,665.5125,31.0000,51.38,24.26,989.26,0.61,0.68
2024-02-12T10:37:20,41.89,779.77,26.23,1373.36,0.2963,665.4263,31.0000,51.32,24.27,989.25,0.72,0.81
2024-02-12T10:37:26,41.88,781.22,26.26,1375.89,0.2963,665.2234,31.0000,51.38,24.28,989.27,0.70,0.79
2024-02-12T10:37:31,42.06,785.14,26.24,1382.71,0.2975,668.0334,31.0000,51.51,24.29,989.25,0.71,0.80
2024-02-12T10:37:36,42.05,797.48,26.27,1404.44,0.2976,668.1991,31.0000,51.46,24.30,989.28,0.73,0.82
2024-02-12T10:37:42,41.99,850.51,26.27,1497.75,0.2972,667.1818,31.0000,51.44,24.32,989.29,0.70,0.79
2024-02-12T10:37:47,41.98,855.43,26.29,1506.40,0.2970,666.7872,31.0000,51.39,24.33,989.30,0.72,0.81
2024-02-12T10:37:52,41.81,850.88,26.29,1498.36,0.2969,666.6399,31.0000,51.31,24.33,989.29,0.89,1.00
2024-02-12T10:37:58,41.77,849.87,26.29,1496.58,0.2966,665.8363,31.0000,51.27,24.34,989.32,0.98,1.10
2024-02-12T10:38:03,41.76,848.75,26.31,1494.47,0.2965,665.6755,31.0000,51.26,24.36,989.30,1.07,1.20
2024-02-12T10:38:08,41.77,845.58,26.33,1488.89,0.2966,665.9154,31.0000,51.21,24.37,989.34,0.94,1.06
2024-02-12T10:38:14,41.72,847.57,26.33,1492.39,0.2968,666.2187,31.0000,51.16,24.37,989.33,0.78,0.88
2024-02-12T10:38:19,41.63,844.82,26.36,1487.43,0.2970,666.7259,31.0000,51.11,24.39,989.32,0.79,0.89
2024-02-12T10:38:25,41.62,843.90,26.37,1485.81,0.2968,666.3067,31.0000,51.10,24.39,989.32,0.75,0.84
2024-02-12T10:38:30,41.66,841.94,26.36,1482.28,0.2968,666.2393,31.0000,51.10,24.40,989.30,0.77,0.87
2024-02-12T10:38:35,41.65,840.21,26.39,1479.21,0.2966,665.8154,31.0000,51.08,24.41,989.32,0.86,0.97
2024-02-12T10:38:41,41.61,839.15,26.43,1477.26,0.2966,665.8000,31.0000,51.05,24.42,989.29,0.88,0.99
2024-02-12T10:38:46,41.56,837.06,26.40,1473.64,0.2966,665.6696,31.0000,51.01,24.42,989.33,0.86,0.97
2024-02-12T10:38:51,41.56,836.34,26.41,1472.25,0.2967,665.8670,31.0000,50.98,24.43,989.28,0.91,1.02
2024-02-12T10:38:57,41.51,836.05,26.43,1471.70,0.2966,665.5610,31.0000,50.95,24.44,989.30,1.41,1.58
2024-02-12T10:39:02,41.43,835.07,26.43,1469.92,0.2964,665.2840,31.0000,50.90,24.45,989.29,1.33,1.50
2024-02-12T10:39:07,41.42,833.26,26.47,1466.76,0.2964,665.1286,31.0000,50.86,24.45,989.30,1.19,1.33
2024-02-12T10:39:13,41.33,830.80,26.47,1462.32,0.2962,664.6013,31.0000,50.84,24.47,989.30,0.97,1.09
2024-02-12T10:39:18,41.32,828.80,26.46,1458.79,0.2960,664.3212,31.0000,50.82,24.48,989.33,1.16,1.30
2024-02-12T10:39:23,41.26,826.36,26.51,1454.46,0.2963,664.8324,31.0000,50.77,24.49,989.33,1.51,1.69
2024-02-12T10:39:29,41.30,824.16,26.50,1450.56,0.2964,665.1051,31.0000,50.73,24.49,989.32,1.43,1.60
2024-02-12T10:39:34,41.27,820.45,26.50,1444.00,0.2963,664.9005,31.0000,50.74,24.50,989.33,1.27,1.42
2024-02-12T10:39:40,41.23,818.09,26.50,1439.81,0.2963,664.8822,31.0000,50.75,24.52,989.36,1.10,1.24
2024-02-12T10:39:45,41.24,815.59,26.52,1435.40,0.2963,664.8740,31.0000,50.73,24.52,989.36,0.93,1.04
2024-02-12T10:39:50,41.18,814.52,26.52,1433.44,0.2965,665.2868,31.0000,50.70,24.53,989.34,0.84,0.94
2024-02-12T10:39:56,41.23,811.15,26.54,1427.45,0.2966,665.5447,31.0000,50.67,24.54,989.34,0.74,0.83
2024-02-12T10:40:01,41.14,809.44,26.54,1424.45,0.2966,665.4446,31.0000,50.62,24.54,989.33,0.70,0.79
2024-02-12T10:40:06,41.16,807.39,26.57,1420.85,0.2963,664.7256,31.0000,50.61,24.55,989.37,0.66,0.74
2024-02-12T10:40:12,41.15,806.19,26.58,1418.62,0.2963,664.6641,31.0000,50.59,24.56,989.33,0.73,0.82
2024-02-12T10:40:17,41.11,805.03,26.57,1416.59,0.2963,664.7613,31.0000,50.56,24.57,989.37,0.74,0.84
2024-02-12T10:40:22,41.13,805.30,26.58,1416.94,0.2962,664.4444,31.0000,50.52,24.58,989.32,0.77,0.88
2024-02-12T10:40:28,41.07,804.58,26.60,1415.73,0.2960,664.0439,31.0000,50.48,24.59,989.39,0.92,1.04
2024-02-12T10:40:33,40.99,803.56,26.61,1413.90,0.2959,663.7690,31.0000,50.46,24.59,989.37,1.07,1.22
2024-02-12T10:40:39,41.03,802.32,26.61,1411.68,0.2959,663.6898,31.0000,50.45,24.60,989.37,1.03,1.18
2024-02-12T10:40:44,40.98,799.78,26.62,1407.16,0.2959,663.7885,31.0000,50.43,24.61,989.36,0.99,1.13
2024-02-12T10:40:49,40.95,798.68,26.64,1405.18,0.2959,663.7197,32.0000,50.41,24.62,989.37,1.03,1.17
2024-02-12T10:40:55,40.95,797.67,26.65,1403.34,0.2959,663.6175,31.0000,50.40,24.63,989.37,1.11,1.26
2024-02-12T10:41:00,40.98,797.06,26.65,1402.21,0.2959,663.7374,31.0000,50.40,24.64,989.35,1.05,1.20
2024-02-12T10:41:05,40.94,797.13,26.68,1402.32,0.2959,663.7263,31.0000,50.37,24.64,989.34,0.94,1.08
2024-02-12T10:41:11,40.94,796.03,26.64,1400.35,0.2959,663.5554,32.0000,50.37,24.65,989.35,0.85,0.98
2024-02-12T10:41:16,40.93,796.21,26.67,1400.70,0.2958,663.4713,32.0000,50.35,24.65,989.37,0.83,0.95
2024-02-12T10:41:21,40.90,796.69,26.65,1401.51,0.2958,663.4144,31.0000,50.33,24.66,989.38,0.81,0.92
2024-02-12T10:41:27,40.85,796.75,26.67,1401.55,0.2957,663.2461,32.0000,50.32,24.67,989.38,0.86,0.99
2024-02-12T10:41:32,40.84,797.20,26.68,1402.32,0.2959,663.6301,32.0000,50.28,24.67,989.36,0.94,1.08
2024-02-12T10:41:37,40.84,796.09,26.68,1400.28,0.2960,663.7927,32.0000,50.27,24.68,989.33,0.93,1.07
2024-02-12T10:41:43,40.80,796.37,26.70,1400.75,0.2959,663.6384,32.0000,50.25,24.69,989.35,0.95,1.10
2024-02-12T10:41:48,40.80,796.17,26.70,1400.39,0.2959,663.4439,32.0000,50.23,24.70,989.37,0.96,1.11
2024-02-12T10:41:54,40.77,795.99,26.73,1400.08,0.2956,662.9730,32.0000,50.22,24.70,989.37,0.89,1.03
2024-02-12T10:41:59,40.79,796.26,26.74,1400.48,0.2956,662.7483,32.0000,50.20,24.71,989.36,1.29,1.49
2024-02-12T10:42:04,40.75,795.81,26.74,1399.63,0.2956,662.8917,32.0000,50.19,24.72,989.35,1.34,1.55
2024-02-12T10:42:10,40.78,795.29,26.74,1398.75,0.2956,662.7648,32.0000,50.17,24.72,989.37,1.26,1.46
