timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-15T00:00:01,53.42,103.34,26.22,30.88,54.59,110.17,59.52,473.57,14.13,876.32,13.33,13.33,0.1034,244.0070,18.0000,69.84,12.40,997.86
2024-03-15T00:00:06,31.00,59.97,70.53,83.06,47.38,95.62,59.47,473.58,14.13,876.29,12.96,12.96,0.1033,243.7696,18.0000,69.77,12.42,997.87
2024-03-15T00:00:11,26.23,50.74,16.38,19.29,40.51,81.76,59.46,473.78,14.15,876.68,13.10,13.10,0.1033,243.6757,18.0000,69.72,12.41,997.88
2024-03-15T00:00:16,35.77,69.20,63.15,74.37,40.51,81.76,59.44,474.05,14.15,877.17,13.38,13.38,0.1032,243.4579,18.0000,69.74,12.41,997.87
2024-03-15T00:00:21,35.77,69.20,55.76,65.67,50.66,102.24,59.37,474.04,14.15,877.18,13.00,13.00,0.1032,243.4784,18.0000,69.81,12.41,997.90
2024-03-15T00:00:26,35.77,69.20,18.84,22.19,53.93,108.84,59.46,473.71,14.13,876.55,12.88,12.88,0.1030,242.8902,18.0000,69.86,12.41,997.87
2024-03-15T00:00:31,44.83,86.72,58.22,68.56,47.06,94.97,59.53,474.00,14.13,877.04,12.55,12.55,0.1031,243.2311,18.0000,69.91,12.42,997.83
2024-03-15T00:00:36,26.23,50.74,53.30,62.77,47.38,95.61,59.63,474.68,14.12,878.28,12.73,12.73,0.1030,242.8945,18.0000,69.92,12.43,997.87
2024-03-15T00:00:41,26.23,50.74,33.61,39.58,47.38,95.62,59.69,474.46,14.13,877.91,12.82,12.82,0.1028,242.6247,18.0000,69.86,12.42,997.87
2024-03-15T00:00:46,40.54,78.42,43.45,51.17,40.51,81.75,59.65,474.07,14.15,877.19,12.95,12.95,0.1028,242.4558,18.0000,69.84,12.42,997.88
2024-03-15T00:00:51,44.83,86.72,68.07,80.16,36.58,73.82,59.60,473.90,14.12,876.85,13.37,13.37,0.1029,242.7839,18.0000,69.83,12.43,997.86
2024-03-15T00:00:56,35.77,69.19,70.53,83.05,57.53,116.09,59.70,473.96,14.13,876.94,13.38,13.38,0.1027,242.2267,18.0000,69.95,12.43,997.83
2024-03-15T00:01:01,44.83,86.72,48.38,56.97,47.06,94.97,59.73,474.03,14.12,877.09,13.64,13.64,0.1026,241.9979,18.0000,69.93,12.43,997.86
2024-03-15T00:01:06,31.00,59.96,60.69,71.47,40.51,81.75,59.72,474.12,14.12,877.23,14.12,14.12,0.1028,242.4673,18.0000,69.91,12.42,997.82
