timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-10T00:00:04,19.53,3.03,90.72,17.57,22.19,318.78,28.31,3.30,3.30,0.1853,33.0000,23.26,26.82,995.76
2023-05-10T00:00:09,9.10,2.25,59.07,23.79,22.17,318.98,28.33,3.16,3.16,0.1852,33.0000,23.26,26.82,995.76
2023-05-10T00:00:15,22.13,-0.46,18.37,33.96,22.19,319.28,28.33,3.14,3.14,0.1853,33.0000,23.25,26.82,995.74
2023-05-10T00:00:21,18.66,6.13,70.37,33.96,22.14,319.67,28.33,3.39,3.39,0.1852,33.0000,23.25,26.82,995.76
2023-05-10T00:00:26,23.87,6.90,74.89,40.18,22.13,319.98,28.34,3.30,3.30,0.1851,33.0000,23.25,26.82,995.79
2023-05-10T00:00:32,23.87,6.13,56.81,12.48,22.16,320.35,28.31,3.10,3.10,0.1851,33.0000,23.26,26.82,995.78
2023-05-10T00:00:37,21.26,7.29,70.37,23.22,22.14,320.52,28.34,2.93,2.93,0.1852,33.0000,23.26,26.82,995.79
2023-05-10T00:00:43,14.31,7.29,56.81,23.79,22.17,320.09,28.33,2.90,2.90,0.1852,33.0000,23.26,26.81,995.74
2023-05-10T00:00:48,14.31,8.06,56.81,23.79,22.16,319.93,28.33,2.97,2.97,0.1852,33.0000,23.26,26.82,995.79
2023-05-10T00:00:54,17.79,6.13,83.94,50.36,22.16,319.35,28.31,2.97,2.97,0.1852,33.0000,23.26,26.82,995.80
2023-05-10T00:00:59,28.22,5.74,65.85,34.53,22.20,320.02,28.33,2.92,2.92,0.1852,33.0000,23.26,26.82,995.79
2023-05-10T00:01:05,29.96,7.68,77.16,28.88,22.16,320.23,28.33,2.99,2.99,0.1852,33.0000,23.26,26.82,995.80
2023-05-10T00:01:11,24.74,1.09,56.81,18.14,22.14,320.43,28.34,3.09,3.09,0.1852,33.0000,23.26,26.82,995.83
2023-05-10T00:01:16,23.00,10.39,79.42,34.53,22.20,320.99,28.33,3.26,3.26,0.1853,33.0000,23.26,26.82,995.78
2023-05-10T00:01:22,18.66,11.16,56.81,61.66,22.17,320.52,28.33,3.33,3.33,0.1852,33.0000,23.27,26.81,995.78
2023-05-10T00:01:27,16.05,5.74,68.11,28.31,22.14,320.59,28.34,3.21,3.21,0.1853,33.0000,23.27,26.81,995.77
2023-05-10T00:01:33,19.53,12.33,25.15,28.88,22.17,320.44,28.31,3.15,3.15,0.1853,33.0000,23.27,26.81,995.80
2023-05-10T00:01:38,18.66,2.25,45.50,23.22,22.16,320.18,28.34,2.93,2.93,0.1852,33.0000,23.27,26.82,995.76
2023-05-10T00:01:44,18.66,1.87,40.98,28.88,22.17,319.94,28.31,2.88,2.88,0.1852,33.0000,23.27,26.82,995.77
2023-05-10T00:01:49,14.31,3.42,54.54,50.36,22.17,320.18,28.33,2.98,2.98,0.1853,33.0000,23.27,26.81,995.76
2023-05-10T00:01:55,16.92,-0.46,47.76,39.62,22.17,320.15,28.33,3.13,3.13,0.1852,33.0000,23.27,26.81,995.75
2023-05-10T00:02:01,7.36,1.48,81.68,23.22,22.16,319.50,28.31,3.31,3.31,0.1852,33.0000,23.27,26.82,995.75
2023-05-10T00:02:06,23.00,1.09,36.46,23.22,22.19,319.16,28.31,3.66,3.66,0.1852,33.0000,23.27,26.81,995.76
2023-05-10T00:02:12,13.44,-3.56,70.37,50.36,22.17,319.34,28.33,3.53,3.53,0.1852,33.0000,23.27,26.81,995.74
2023-05-10T00:02:17,13.44,5.35,36.46,44.71,22.19,319.28,28.31,3.41,3.41,0.1852,33.0000,23.27,26.81,995.76
2023-05-10T00:02:23,12.57,3.80,45.50,50.36,22.16,318.93,28.31,3.09,3.09,0.1852,33.0000,23.27,26.81,995.76
2023-05-10T00:02:28,26.48,-3.56,25.15,44.71,22.17,318.27,28.30,2.93,2.93,0.1852,33.0000,23.27,26.81,995.73
2023-05-10T00:02:34,20.40,7.68,65.85,44.71,22.19,317.69,28.33,2.93,2.93,0.1852,33.0000,23.27,26.81,995.75
2023-05-10T00:02:40,27.35,4.97,56.81,39.05,22.19,317.38,28.33,2.96,2.96,0.1853,33.0000,23.27,26.81,995.74
2023-05-10T00:02:45,4.75,3.03,40.98,28.31,22.19,317.42,28.33,3.02,3.02,0.1853,33.0000,23.27,26.81,995.72
2023-05-10T00:02:51,18.66,4.97,40.98,44.71,22.17,317.45,28.31,2.91,2.91,0.1852,33.0000,23.27,26.81,995.79
2023-05-10T00:02:56,15.18,7.29,54.54,44.71,22.22,317.35,28.33,2.90,2.90,0.1852,33.0000,23.27,26.81,995.76
2023-05-10T00:03:02,21.26,8.84,40.98,23.22,22.22,317.14,28.30,2.85,2.85,0.1852,33.0000,23.28,26.81,995.76
2023-05-10T00:03:07,26.48,7.29,45.50,44.71,22.24,315.94,28.33,2.87,2.87,0.1851,33.0000,23.28,26.81,995.77
2023-05-10T00:03:13,19.53,10.39,68.11,44.71,22.14,315.61,28.30,2.98,2.98,0.1853,32.0000,23.28,26.81,995.76
2023-05-10T00:03:19,19.53,8.45,59.07,39.05,22.19,315.38,28.34,2.86,2.86,0.1853,33.0000,23.29,26.81,995.73
2023-05-10T00:03:24,9.10,5.74,54.54,49.79,22.22,315.16,28.34,2.83,2.83,0.1852,32.0000,23.28,26.81,995.76
2023-05-10T00:03:30,16.05,7.68,63.59,39.05,22.17,315.87,28.33,2.83,2.83,0.1852,33.0000,23.29,26.81,995.76
2023-05-10T00:03:35,14.31,7.68,50.02,39.05,22.20,315.98,28.33,2.96,2.96,0.1852,33.0000,23.29,26.81,995.76
2023-05-10T00:03:41,18.66,5.74,34.19,44.71,22.20,316.46,28.31,3.05,3.05,0.1852,33.0000,23.28,26.81,995.78
2023-05-10T00:03:46,11.71,5.35,34.19,28.31,22.17,316.80,28.36,3.03,3.03,0.1852,33.0000,23.28,26.81,995.75
2023-05-10T00:03:52,30.82,6.13,59.07,50.36,22.17,317.17,28.33,3.11,3.11,0.1853,33.0000,23.29,26.81,995.76
2023-05-10T00:03:58,13.44,7.68,52.28,33.96,22.19,317.44,28.31,3.42,3.42,0.1852,33.0000,23.29,26.80,995.75
2023-05-10T00:04:03,13.44,3.03,56.81,33.96,22.22,317.84,28.30,3.50,3.50,0.1852,33.0000,23.29,26.80,995.74
2023-05-10T00:04:09,16.05,3.80,27.41,33.96,22.17,317.49,28.30,3.51,3.51,0.1852,33.0000,23.29,26.80,995.74
2023-05-10T00:04:14,28.22,0.32,45.50,39.62,22.14,317.28,28.30,3.56,3.56,0.1853,33.0000,23.30,26.81,995.73
2023-05-10T00:04:20,13.44,6.13,47.76,33.96,22.20,316.94,28.31,3.63,3.63,0.1852,33.0000,23.28,26.80,995.70
2023-05-10T00:04:26,17.79,1.09,54.54,33.96,22.22,316.83,28.33,3.62,3.62,0.1852,33.0000,23.30,26.80,995.72
2023-05-10T00:04:31,8.23,2.25,56.81,33.96,22.20,317.15,28.31,3.40,3.40,0.1852,33.0000,23.30,26.81,995.74
2023-05-10T00:04:37,20.40,0.70,72.63,33.96,22.19,317.18,28.31,3.10,3.10,0.1852,33.0000,23.30,26.80,995.71
2023-05-10T00:04:42,11.71,3.80,29.67,33.96,22.19,316.95,28.31,2.91,2.91,0.1852,33.0000,23.30,26.80,995.77
2023-05-10T00:04:48,20.40,-2.39,47.76,28.31,22.22,317.45,28.34,2.89,2.89,0.1852,33.0000,23.30,26.80,995.76
2023-05-10T00:04:53,18.66,0.32,47.76,12.48,22.23,317.24,28.31,2.99,2.99,0.1852,33.0000,23.29,26.80,995.75
2023-05-10T00:04:59,15.18,1.48,40.98,56.01,22.20,316.88,28.33,3.11,3.11,0.1853,33.0000,23.30,26.81,995.76
2023-05-10T00:05:05,15.18,0.32,59.07,28.31,22.20,316.74,28.30,3.10,3.10,0.1852,33.0000,23.30,26.80,995.71
2023-05-10T00:05:10,16.05,3.80,34.19,23.22,22.22,316.76,28.33,3.08,3.08,0.1852,33.0000,23.30,26.80,995.72
2023-05-10T00:05:16,23.00,3.80,47.76,28.88,22.17,316.69,28.33,3.04,3.04,0.1851,33.0000,23.30,26.80,995.74
2023-05-10T00:05:21,5.62,7.68,63.59,28.31,22.16,316.36,28.33,2.95,2.95,0.1851,33.0000,23.30,26.80,995.71
2023-05-10T00:05:27,9.10,4.19,50.02,28.88,22.22,315.94,28.30,2.96,2.96,0.1852,33.0000,23.30,26.80,995.73
2023-05-10T00:05:32,26.48,2.25,36.46,39.62,22.14,315.80,28.30,3.10,3.10,0.1852,33.0000,23.30,26.80,995.74
2023-05-10T00:05:38,26.48,-0.46,63.59,56.01,22.19,315.29,28.33,3.20,3.20,0.1852,33.0000,23.30,26.80,995.70
