timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-18T10:17:19,125.47,253.36,-12.44,-24.08,51.41,521.87,16.88,966.23,2.37,2.39,0.1972,465.5119,19.0000,64.61,14.33,1005.16
2024-03-18T10:17:24,140.59,283.87,14.59,28.24,51.61,521.26,16.96,965.00,2.50,2.53,0.1976,466.3689,19.0000,64.84,14.37,1005.19
2024-03-18T10:17:30,114.66,231.48,-3.59,-6.95,51.73,521.36,16.96,965.03,2.45,2.47,0.1976,466.4131,19.0000,64.89,14.41,1005.18
2024-03-18T10:17:35,126.19,254.72,-3.59,-6.95,51.60,521.95,17.02,966.03,2.51,2.53,0.1987,468.9629,19.0000,64.59,14.45,1005.21
2024-03-18T10:17:40,115.02,232.15,5.27,10.20,51.45,523.47,17.05,968.70,2.49,2.51,0.1983,467.8462,19.0000,64.42,14.49,1005.21
2024-03-18T10:17:46,115.38,232.85,5.27,10.19,51.33,525.70,17.10,972.71,2.46,2.48,0.1977,466.3357,19.0000,64.40,14.53,1005.23
2024-03-18T10:17:51,115.02,232.09,1.07,2.07,51.35,527.61,17.14,976.10,2.52,2.54,0.1975,465.8343,19.0000,64.51,14.56,1005.20
2024-03-18T10:17:57,122.58,247.31,9.93,19.20,51.59,528.84,17.18,978.27,2.68,2.71,0.1976,466.0560,19.0000,64.75,14.60,1005.22
2024-03-18T10:18:02,118.98,240.02,1.07,2.07,51.65,530.59,17.25,981.39,2.72,2.74,0.1983,467.6177,19.0000,64.73,14.64,1005.24
2024-03-18T10:18:07,123.30,248.69,-3.59,-6.94,51.65,532.71,17.29,985.14,2.92,2.95,0.1982,467.3209,19.0000,64.69,14.69,1005.24
2024-03-18T10:18:13,111.78,225.44,5.27,10.19,51.66,534.40,17.32,988.19,3.02,3.04,0.1980,466.9033,19.0000,64.67,14.71,1005.22
2024-03-18T10:18:18,116.10,234.11,-3.59,-6.94,51.57,536.46,17.36,991.80,2.97,3.00,0.1980,466.8173,19.0000,64.62,14.75,1005.18
2024-03-18T10:18:23,97.73,197.05,14.12,27.29,51.50,537.84,17.40,994.28,2.68,2.70,0.1982,467.2312,19.0000,64.35,14.79,1005.24
2024-03-18T10:18:29,112.50,226.78,-8.25,-15.94,51.20,540.11,17.45,998.27,2.53,2.55,0.1978,466.1314,19.0000,64.09,14.83,1005.18
2024-03-18T10:18:34,108.90,219.51,5.27,10.18,51.01,540.88,17.48,999.61,2.67,2.70,0.1975,465.4457,20.0000,63.92,14.86,1005.20
2024-03-18T10:18:39,98.09,197.69,-12.44,-24.03,50.81,542.52,17.52,1002.51,2.95,2.97,0.1972,464.6289,20.0000,63.71,14.90,1005.20
2024-03-18T10:18:45,94.13,189.69,-3.59,-6.93,50.64,543.25,17.57,1003.76,3.33,3.35,0.1969,463.9350,20.0000,63.56,14.94,1005.24
2024-03-18T10:18:50,94.49,190.39,5.27,10.18,50.52,544.11,17.62,1005.20,3.40,3.42,0.1967,463.2274,20.0000,63.43,14.98,1005.22
2024-03-18T10:18:55,102.05,205.58,14.12,27.27,50.39,545.84,17.63,1008.21,3.46,3.48,0.1966,462.9051,20.0000,63.30,15.02,1005.18
2024-03-18T10:19:01,98.45,198.31,5.27,10.18,50.26,547.56,17.68,1011.28,3.32,3.34,0.1968,463.4302,20.0000,63.14,15.06,1005.21
2024-03-18T10:19:06,94.85,191.04,13.65,26.35,50.05,548.25,17.72,1012.43,3.24,3.25,0.1968,463.2442,20.0000,62.81,15.10,1005.23
2024-03-18T10:19:12,95.21,191.73,9.46,18.26,49.72,548.53,17.76,1012.80,3.12,3.14,0.1963,462.1584,20.0000,62.50,15.13,1005.19
2024-03-18T10:19:17,102.41,206.20,-17.10,-33.00,49.52,549.19,17.77,1013.88,3.17,3.19,0.1960,461.3548,20.0000,62.41,15.17,1005.20
2024-03-18T10:19:22,98.81,198.94,-8.25,-15.92,49.49,551.11,17.81,1017.32,3.10,3.11,0.1958,460.8770,20.0000,62.35,15.20,1005.21
2024-03-18T10:19:28,91.61,184.41,-12.91,-24.91,49.45,553.17,17.84,1020.96,3.21,3.23,0.1959,461.0772,20.0000,62.27,15.24,1005.18
2024-03-18T10:19:33,84.05,169.18,-4.06,-7.83,49.34,555.02,17.87,1024.29,3.44,3.45,0.1958,460.6367,20.0000,62.07,15.27,1005.20
2024-03-18T10:19:38,91.61,184.36,-8.25,-15.91,49.23,556.40,17.93,1026.67,3.34,3.36,0.1957,460.4949,20.0000,61.85,15.32,1005.21
2024-03-18T10:19:44,88.01,177.10,-4.06,-7.83,48.96,558.64,17.99,1030.69,2.96,2.98,0.1958,460.6488,21.0000,61.44,15.34,1005.16
2024-03-18T10:19:49,88.37,177.80,-8.25,-15.91,48.78,559.51,18.00,1032.18,2.91,2.92,0.1955,459.7483,21.0000,61.26,15.38,1005.20
2024-03-18T10:19:54,88.37,177.78,0.60,1.16,48.58,560.55,18.04,1033.96,2.99,3.00,0.1952,458.9681,20.0000,61.16,15.42,1005.20
2024-03-18T10:20:00,77.20,155.29,-8.25,-15.91,48.53,561.45,18.08,1035.49,3.28,3.29,0.1952,459.1013,21.0000,61.07,15.45,1005.18
2024-03-18T10:20:05,80.80,162.52,9.46,18.24,48.43,561.39,18.08,1035.29,3.64,3.66,0.1953,459.2999,21.0000,60.99,15.48,1005.20
2024-03-18T10:20:10,77.56,155.98,-4.06,-7.83,48.37,561.98,18.12,1036.22,3.76,3.78,0.1955,459.4667,21.0000,60.90,15.52,1005.18
2024-03-18T10:20:16,77.20,155.24,-12.91,-24.88,48.33,562.40,18.17,1036.93,3.56,3.58,0.1957,459.9717,21.0000,60.83,15.56,1005.25
2024-03-18T10:20:21,84.77,170.44,5.27,10.16,48.31,562.67,18.18,1037.25,3.38,3.39,0.1961,460.8970,21.0000,60.81,15.59,1005.19
2024-03-18T10:20:27,84.77,170.42,-4.06,-7.82,48.32,564.07,18.23,1039.71,3.16,3.18,0.1961,460.7966,21.0000,60.83,15.62,1005.19
2024-03-18T10:20:32,88.73,178.35,-4.06,-7.82,48.38,564.56,18.28,1040.44,2.82,2.83,0.1964,461.5232,21.0000,60.88,15.66,1005.16
2024-03-18T10:20:37,85.13,171.10,-4.06,-7.82,48.43,565.02,18.31,1041.19,2.67,2.68,0.1967,462.1761,21.0000,60.88,15.69,1005.16
2024-03-18T10:20:43,92.69,186.26,-8.25,-15.89,48.33,566.52,18.34,1043.81,2.57,2.58,0.1969,462.4639,21.0000,60.76,15.73,1005.16
2024-03-18T10:20:48,81.52,163.80,-4.06,-7.82,48.21,567.15,18.35,1044.87,2.69,2.71,0.1968,462.2725,21.0000,60.60,15.75,1005.13
2024-03-18T10:20:53,66.76,134.13,-8.25,-15.89,48.09,568.57,18.39,1047.37,2.77,2.79,0.1969,462.4089,21.0000,60.46,15.79,1005.17
2024-03-18T10:20:59,77.92,156.53,4.80,9.24,47.88,569.19,18.42,1048.40,2.76,2.78,0.1971,462.8286,21.0000,60.25,15.82,1005.15
2024-03-18T10:21:04,70.72,142.06,-4.06,-7.82,47.60,570.21,18.48,1050.18,2.97,2.99,0.1969,462.3917,21.0000,59.98,15.85,1005.17
2024-03-18T10:21:09,67.12,134.81,-13.38,-25.76,47.34,571.14,18.52,1051.79,3.15,3.17,0.1969,462.3228,21.0000,59.67,15.88,1005.17
2024-03-18T10:21:15,67.48,135.52,-12.91,-24.85,47.09,571.54,18.52,1052.41,3.01,3.04,0.1966,461.5596,21.0000,59.35,15.91,1005.17
2024-03-18T10:21:20,63.52,127.55,-13.38,-25.75,46.97,571.49,18.56,1052.21,2.75,2.77,0.1965,461.2297,21.0000,59.16,15.95,1005.21
2024-03-18T10:21:25,63.52,127.54,-21.76,-41.88,46.75,571.01,18.58,1051.24,2.74,2.76,0.1965,461.1813,21.0000,58.98,15.97,1005.18
2024-03-18T10:21:31,75.04,150.66,-8.72,-16.78,46.69,570.39,18.63,1050.00,2.78,2.80,0.1965,461.0948,22.0000,58.86,16.00,1005.20
2024-03-18T10:21:36,63.52,127.52,-12.91,-24.84,46.58,569.38,18.62,1048.03,3.10,3.12,0.1965,461.2284,22.0000,58.74,16.03,1005.20
2024-03-18T10:21:42,67.48,135.45,-8.72,-16.78,46.50,568.72,18.69,1046.72,3.19,3.21,0.1970,462.3402,22.0000,58.68,16.06,1005.20
2024-03-18T10:21:47,63.88,128.21,0.14,0.27,46.43,567.61,18.73,1044.51,3.11,3.13,0.1967,461.5257,22.0000,58.65,16.10,1005.20
2024-03-18T10:21:52,71.44,143.38,-8.72,-16.78,46.42,566.40,18.76,1042.26,2.98,3.00,0.1967,461.5150,22.0000,58.65,16.12,1005.24
2024-03-18T10:21:58,63.88,128.18,-8.72,-16.77,46.64,566.04,18.79,1041.42,3.00,3.01,0.1968,461.6137,22.0000,58.84,16.16,1005.20
2024-03-18T10:22:03,71.44,143.34,0.14,0.27,46.70,565.97,18.82,1041.19,2.83,2.85,0.1975,463.2717,22.0000,58.61,16.18,1005.18
2024-03-18T10:22:08,56.67,113.69,-22.23,-42.75,46.47,566.07,18.85,1041.25,2.85,2.86,0.1977,463.5763,22.0000,58.39,16.22,1005.19
2024-03-18T10:22:14,60.27,120.91,-17.57,-33.79,46.34,565.79,18.88,1040.67,2.97,2.98,0.1976,463.3855,22.0000,58.35,16.24,1005.20
2024-03-18T10:22:19,56.67,113.68,-8.72,-16.77,46.26,566.26,18.89,1041.46,3.06,3.07,0.1976,463.4002,22.0000,58.32,16.27,1005.23
2024-03-18T10:22:24,56.67,113.66,0.14,0.27,46.26,566.31,18.95,1041.38,3.27,3.28,0.1978,463.6696,22.0000,58.23,16.31,1005.22
2024-03-18T10:22:30,53.07,106.43,-8.72,-16.76,46.19,566.03,18.96,1040.74,3.37,3.38,0.1979,463.9477,22.0000,58.14,16.34,1005.20
2024-03-18T10:22:35,56.67,113.63,-8.72,-16.76,46.12,566.30,19.00,1041.10,3.40,3.40,0.1982,464.4394,22.0000,58.11,16.36,1005.12
2024-03-18T10:22:40,57.03,114.35,-8.72,-16.76,45.99,566.06,19.02,1040.61,3.45,3.45,0.1983,464.8821,22.0000,57.91,16.39,1005.19
2024-03-18T10:22:46,56.67,113.61,-17.57,-33.76,45.97,565.78,19.05,1039.98,3.47,3.47,0.1985,465.0955,22.0000,57.82,16.42,1005.17
2024-03-18T10:22:51,64.60,129.49,-8.72,-16.75,45.88,565.68,19.10,1039.68,3.36,3.36,0.1985,465.0918,22.0000,57.80,16.45,1005.16
2024-03-18T10:22:57,60.63,121.53,-8.72,-16.75,45.85,565.65,19.10,1039.55,3.27,3.27,0.1987,465.4541,22.0000,57.79,16.48,1005.20
2024-03-18T10:23:02,53.43,107.08,-8.72,-16.75,45.90,566.42,19.13,1040.83,3.10,3.11,0.1990,466.1240,22.0000,57.83,16.51,1005.18
2024-03-18T10:23:07,57.03,114.29,-13.38,-25.70,45.88,567.32,19.16,1042.38,3.07,3.07,0.1995,467.3066,22.0000,57.73,16.54,1005.19
2024-03-18T10:23:13,49.83,99.85,-8.72,-16.75,45.86,568.13,19.20,1043.75,3.01,3.01,0.1997,467.6558,22.0000,57.74,16.57,1005.17
2024-03-18T10:23:18,45.87,91.90,-13.38,-25.70,45.86,568.37,19.20,1044.09,2.98,2.99,0.1996,467.5573,22.0000,57.79,16.60,1005.18
2024-03-18T10:23:23,49.83,99.82,-4.52,-8.68,45.81,570.58,19.23,1048.01,2.95,2.96,0.2006,469.7965,22.0000,57.71,16.63,1005.15
2024-03-18T10:23:29,42.63,85.39,-13.38,-25.69,45.73,571.66,19.24,1049.92,3.04,3.05,0.2005,469.5087,23.0000,57.49,16.66,1005.18
2024-03-18T10:23:34,50.19,100.53,-13.38,-25.69,45.50,572.90,19.30,1052.12,3.19,3.21,0.2001,468.4369,22.0000,57.26,16.68,1005.17
2024-03-18T10:23:39,42.63,85.38,0.14,0.27,45.37,574.00,19.30,1054.01,2.94,2.95,0.2000,468.1511,23.0000,57.07,16.72,1005.19
2024-03-18T10:23:45,50.19,100.51,-13.38,-25.68,45.27,574.09,19.34,1054.10,2.73,2.75,0.2000,468.2997,23.0000,57.06,16.74,1005.19
2024-03-18T10:23:50,39.02,78.13,-4.52,-8.68,45.21,574.77,19.34,1055.21,2.85,2.86,0.2004,469.0530,23.0000,56.96,16.77,1005.16
2024-03-18T10:23:56,46.59,93.28,-13.38,-25.68,45.16,576.11,19.38,1057.62,2.90,2.92,0.1999,467.9782,23.0000,56.82,16.79,1005.17
2024-03-18T10:24:01,50.19,100.48,-18.04,-34.62,44.97,576.04,19.40,1057.40,2.85,2.87,0.2004,469.1087,23.0000,56.66,16.82,1005.20
2024-03-18T10:57:59,30.02,59.51,-34.81,-66.14,50.39,1120.38,20.49,2036.21,2.91,2.91,0.2373,549.9626,20.0000,56.87,19.64,1004.92
2024-03-18T10:58:09,35.06,69.49,-8.72,-16.57,49.95,1132.09,20.66,2057.26,2.58,2.73,0.4319,1000.5343,20.0000,56.77,19.67,1004.91
2024-03-18T10:58:15,39.38,78.05,-26.42,-50.19,49.83,1138.60,20.68,2068.97,2.63,2.71,0.3626,840.1037,20.0000,56.74,19.69,1004.91
2024-03-18T10:58:20,32.54,64.48,-13.38,-25.42,49.63,1140.94,20.78,2073.00,2.75,2.84,0.3256,754.3429,21.0000,56.72,19.72,1004.91
2024-03-18T10:58:25,21.37,42.35,-8.72,-16.56,49.47,1142.71,20.88,2076.18,2.76,2.87,0.3014,698.2069,21.0000,56.67,19.72,1004.89
2024-03-18T10:58:31,48.03,95.17,-22.70,-43.11,49.36,1145.56,20.91,2081.15,2.67,2.77,0.2880,666.9768,21.0000,56.65,19.76,1004.93
2024-03-18T10:58:37,48.39,95.88,-22.70,-43.11,49.19,1147.53,20.99,2084.69,2.63,2.71,0.2773,642.3199,21.0000,56.64,19.77,1004.94
2024-03-18T10:58:42,48.39,95.87,-4.99,-9.48,49.09,1151.65,21.04,2091.93,2.49,2.55,0.2673,619.1422,21.0000,56.58,19.79,1004.89
2024-03-18T10:58:48,48.75,96.58,-4.99,-9.48,48.92,1154.87,21.11,2097.78,2.19,2.23,0.2598,601.7275,21.0000,56.55,19.81,1004.96
2024-03-18T10:58:53,56.31,111.55,-0.79,-1.50,48.78,1157.32,21.14,2102.04,2.06,2.11,0.2545,589.2631,21.0000,56.51,19.83,1004.94
2024-03-18T10:58:59,52.71,104.41,-9.65,-18.32,48.67,1159.23,21.21,2105.39,2.15,2.19,0.2497,578.1270,22.0000,56.44,19.85,1004.95
2024-03-18T10:59:04,45.51,90.14,-9.65,-18.32,48.56,1161.21,21.28,2108.88,2.32,2.37,0.2458,569.2169,22.0000,56.39,19.86,1004.94
2024-03-18T10:59:09,41.90,82.99,-5.45,-10.35,48.38,1162.60,21.32,2111.23,2.51,2.56,0.2424,561.3148,22.0000,56.36,19.88,1004.92
2024-03-18T10:59:15,49.47,97.97,3.40,6.45,48.34,1164.49,21.36,2114.44,2.59,2.64,0.2392,553.6803,22.0000,56.32,19.90,1004.88
2024-03-18T10:59:20,60.99,120.78,-0.79,-1.50,48.18,1165.48,21.39,2116.27,2.59,2.64,0.2366,547.8105,22.0000,56.28,19.92,1004.96
2024-03-18T10:59:25,42.26,83.68,-5.45,-10.34,48.07,1165.83,21.45,2116.64,2.61,2.64,0.2347,543.2800,22.0000,56.22,19.94,1004.92
2024-03-18T10:59:31,35.06,69.42,-5.45,-10.34,47.92,1166.65,21.50,2117.99,2.58,2.61,0.2331,539.4960,22.0000,56.16,19.95,1004.88
2024-03-18T10:59:36,42.26,83.67,3.40,6.45,47.79,1166.89,21.52,2118.30,2.54,2.57,0.2314,535.6150,22.0000,56.09,19.98,1004.93
2024-03-18T10:59:41,42.63,84.40,-5.45,-10.34,47.72,1168.18,21.60,2120.50,2.38,2.40,0.2301,532.5379,22.0000,56.04,19.99,1004.88
2024-03-18T10:59:47,35.06,69.41,-1.26,-2.39,47.61,1168.40,21.62,2120.71,2.17,2.20,0.2287,529.1729,22.0000,56.02,20.01,1004.87
2024-03-18T10:59:52,46.59,92.22,3.40,6.45,47.55,1169.13,21.66,2121.89,2.23,2.26,0.2273,525.9016,23.0000,55.97,20.03,1004.86
2024-03-18T10:59:57,39.02,77.24,3.40,6.45,47.45,1169.37,21.73,2122.28,2.36,2.39,0.2267,524.5721,23.0000,55.92,20.05,1004.92
2024-03-18T11:00:03,39.02,77.23,-10.11,-19.18,47.34,1168.96,21.76,2121.40,2.35,2.38,0.2260,522.8044,23.0000,55.88,20.07,1004.92
