timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-09T00:00:03,28.22,4.19,95.24,50.36,23.27,330.57,28.48,3.60,3.60,0.1847,32.0000,24.52,26.83,1007.91
2023-05-09T00:00:09,20.40,6.13,59.07,29.44,23.30,330.35,28.47,3.89,3.89,0.1847,33.0000,24.51,26.82,1007.92
2023-05-09T00:00:14,17.79,-0.46,63.59,44.71,23.29,329.99,28.46,3.94,3.94,0.1847,33.0000,24.51,26.82,1007.92
2023-05-09T00:00:20,28.22,9.61,81.68,44.71,23.29,330.25,28.47,4.06,4.06,0.1845,33.0000,24.50,26.82,1007.91
2023-05-09T00:00:25,19.53,8.45,79.42,23.79,23.30,330.91,28.47,3.99,3.99,0.1846,33.0000,24.51,26.82,1007.89
2023-05-09T00:00:31,22.13,11.55,83.94,56.01,23.26,331.36,28.48,4.01,4.01,0.1846,33.0000,24.51,26.82,1007.92
2023-05-09T00:00:36,21.26,17.36,88.46,23.79,23.27,331.51,28.46,3.90,3.90,0.1846,33.0000,24.51,26.83,1007.94
2023-05-09T00:00:42,25.61,10.78,97.51,18.14,23.30,331.60,28.47,3.97,3.97,0.1846,33.0000,24.51,26.83,1007.91
2023-05-09T00:00:48,16.92,8.84,111.07,28.88,23.27,331.05,28.47,3.84,3.84,0.1846,33.0000,24.51,26.82,1007.89
2023-05-09T00:00:53,25.61,7.68,90.72,23.79,23.32,330.95,28.46,3.76,3.76,0.1846,33.0000,24.51,26.83,1007.89
2023-05-09T00:00:59,19.53,9.61,92.98,28.88,23.30,330.83,28.46,3.67,3.67,0.1846,32.0000,24.51,26.82,1007.92
2023-05-09T00:01:04,11.71,7.68,74.89,40.18,23.29,330.61,28.50,3.77,3.77,0.1847,33.0000,24.52,26.82,1007.91
2023-05-09T00:01:10,18.66,9.23,83.94,23.79,23.30,330.69,28.50,3.92,3.92,0.1847,33.0000,24.51,26.83,1007.88
2023-05-09T00:01:15,18.66,5.35,70.37,23.22,23.26,330.82,28.47,3.90,3.90,0.1846,33.0000,24.52,26.82,1007.94
2023-05-09T00:01:21,20.40,3.03,72.63,50.36,23.30,331.33,28.47,3.93,3.93,0.1846,32.0000,24.52,26.82,1007.97
2023-05-09T00:01:26,22.13,-0.84,88.46,22.66,23.26,331.41,28.46,4.03,4.03,0.1846,32.0000,24.51,26.83,1007.92
2023-05-09T00:01:32,29.96,0.70,74.89,56.01,23.30,331.29,28.48,3.95,3.95,0.1846,33.0000,24.51,26.82,1007.91
2023-05-09T00:01:38,9.97,1.09,83.94,34.53,23.27,330.70,28.46,3.64,3.64,0.1846,33.0000,24.51,26.83,1007.92
2023-05-09T00:01:43,23.00,2.64,70.37,28.31,23.26,330.75,28.47,3.44,3.44,0.1846,33.0000,24.51,26.83,1007.92
2023-05-09T00:01:49,13.44,4.58,59.07,50.36,23.27,330.21,28.47,3.37,3.37,0.1846,33.0000,24.51,26.83,1007.90
2023-05-09T00:01:54,17.79,0.70,68.11,50.36,23.23,329.51,28.47,3.43,3.43,0.1846,33.0000,24.52,26.83,1007.88
2023-05-09T00:02:00,21.26,1.48,74.89,39.62,23.29,329.23,28.50,3.41,3.41,0.1846,33.0000,24.51,26.83,1007.92
2023-05-09T00:02:05,26.48,-1.23,68.11,28.88,23.27,329.18,28.46,3.48,3.48,0.1846,33.0000,24.52,26.83,1007.91
2023-05-09T00:02:11,15.18,3.03,56.81,44.71,23.32,329.39,28.48,3.54,3.54,0.1846,32.0000,24.52,26.83,1007.89
2023-05-09T00:02:17,18.66,4.19,52.28,39.05,23.27,328.95,28.48,3.59,3.59,0.1846,33.0000,24.52,26.83,1007.92
2023-05-09T00:02:22,9.97,2.25,43.24,28.31,23.33,328.79,28.47,3.80,3.80,0.1846,33.0000,24.51,26.83,1007.90
2023-05-09T00:02:28,23.00,-3.94,59.07,44.71,23.30,328.43,28.48,3.91,3.91,0.1846,33.0000,24.52,26.83,1007.90
2023-05-09T00:02:33,17.79,3.42,92.98,44.71,23.32,328.51,28.50,4.01,4.01,0.1846,33.0000,24.52,26.83,1007.89
2023-05-09T00:02:39,20.40,0.32,59.07,39.05,23.24,328.42,28.48,3.92,3.92,0.1846,33.0000,24.52,26.83,1007.89
2023-05-09T00:02:44,18.66,-2.01,90.72,44.71,23.30,328.57,28.48,4.04,4.04,0.1845,33.0000,24.51,26.83,1007.87
2023-05-09T00:02:50,4.75,1.87,97.51,28.31,23.27,329.26,28.47,4.15,4.15,0.1845,33.0000,24.51,26.83,1007.88
2023-05-09T00:02:56,14.31,4.19,86.20,17.57,23.32,329.26,28.50,4.06,4.06,0.1846,33.0000,24.51,26.83,1007.88
2023-05-09T00:03:01,23.87,6.13,70.37,28.88,23.30,329.36,28.50,4.07,4.07,0.1846,33.0000,24.52,26.83,1007.90
2023-05-09T00:03:07,28.22,3.42,68.11,33.96,23.27,329.88,28.48,4.07,4.07,0.1845,32.0000,24.51,26.83,1007.92
2023-05-09T00:03:12,20.40,-0.46,68.11,33.96,23.29,329.86,28.50,4.06,4.06,0.1845,33.0000,24.52,26.83,1007.90
2023-05-09T00:03:18,25.61,2.64,88.46,55.45,23.32,330.37,28.46,3.89,3.89,0.1846,33.0000,24.51,26.83,1007.92
2023-05-09T00:03:23,16.05,1.09,83.94,33.40,23.27,330.75,28.50,4.08,4.08,0.1846,32.0000,24.51,26.83,1007.91
2023-05-09T00:03:29,12.57,-0.46,65.85,44.71,23.26,330.88,28.48,4.31,4.31,0.1846,33.0000,24.51,26.84,1007.90
2023-05-09T00:03:35,6.49,1.87,72.63,17.57,23.29,330.75,28.48,4.13,4.13,0.1845,33.0000,24.52,26.83,1007.90
2023-05-09T00:03:40,18.66,3.80,54.54,11.92,23.30,330.65,28.47,3.85,3.85,0.1846,33.0000,24.51,26.83,1007.89
2023-05-09T00:03:46,26.48,4.58,92.98,39.62,23.27,330.82,28.48,3.96,3.96,0.1846,33.0000,24.51,26.84,1007.89
2023-05-09T00:03:51,10.84,1.87,56.81,34.53,23.27,330.51,28.46,4.01,4.01,0.1846,33.0000,24.51,26.84,1007.91
2023-05-09T00:03:57,15.18,3.80,61.33,23.22,23.30,330.25,28.48,3.95,3.95,0.1846,33.0000,24.51,26.84,1007.92
2023-05-09T00:04:02,18.66,3.80,81.68,44.71,23.33,330.76,28.50,4.03,4.03,0.1846,33.0000,24.51,26.84,1007.94
2023-05-09T00:04:08,16.92,1.48,63.59,28.88,23.26,330.47,28.48,3.99,3.99,0.1846,33.0000,24.52,26.84,1007.90
2023-05-09T00:04:14,24.74,1.87,74.89,33.96,23.32,330.40,28.48,3.99,3.99,0.1847,33.0000,24.52,26.84,1007.88
2023-05-09T00:04:19,17.79,-1.23,68.11,50.36,23.23,330.52,28.48,3.89,3.89,0.1846,33.0000,24.52,26.84,1007.88
2023-05-09T00:04:25,16.05,-1.23,79.42,39.62,23.34,330.43,28.51,3.86,3.86,0.1846,33.0000,24.51,26.84,1007.86
2023-05-09T00:04:30,17.79,1.48,68.11,44.71,23.30,330.30,28.48,3.97,3.97,0.1846,33.0000,24.51,26.84,1007.92
2023-05-09T00:04:36,22.13,-2.39,63.59,28.88,23.27,329.86,28.47,3.89,3.89,0.1847,33.0000,24.51,26.84,1007.92
2023-05-09T00:04:41,9.97,3.42,77.16,39.62,23.29,329.41,28.50,3.98,3.98,0.1847,33.0000,24.51,26.84,1007.90
2023-05-09T00:04:47,20.40,5.35,88.46,33.96,23.24,329.37,28.48,4.06,4.06,0.1846,33.0000,24.51,26.84,1007.92
2023-05-09T00:04:53,18.66,-0.84,70.37,22.66,23.29,330.18,28.50,4.13,4.13,0.1846,33.0000,24.51,26.84,1007.90
2023-05-09T00:04:58,30.82,2.64,97.51,28.31,23.29,330.23,28.48,4.21,4.21,0.1847,33.0000,24.52,26.84,1007.90
2023-05-09T00:05:04,20.40,-0.84,63.59,44.71,23.27,329.71,28.46,4.25,4.25,0.1846,33.0000,24.51,26.84,1007.88
2023-05-09T00:05:09,33.43,6.52,63.59,28.31,23.30,329.77,28.48,4.41,4.41,0.1846,33.0000,24.51,26.85,1007.94
2023-05-09T00:05:15,14.31,1.09,52.28,23.22,23.26,329.82,28.48,4.29,4.29,0.1846,33.0000,24.51,26.85,1007.91
2023-05-09T00:05:20,11.71,1.87,72.63,28.31,23.27,330.13,28.47,4.02,4.02,0.1846,33.0000,24.51,26.85,1007.89
2023-05-09T00:05:26,26.48,1.09,68.11,23.22,23.25,329.90,28.53,3.71,3.71,0.1845,33.0000,24.51,26.85,1007.91
2023-05-09T00:05:32,16.05,0.32,92.98,44.71,23.28,330.70,28.54,3.76,3.76,0.1847,33.0000,24.50,26.85,1007.91
2023-05-09T00:05:37,17.79,7.68,92.98,33.96,23.26,330.42,28.50,3.89,3.89,0.1847,33.0000,24.50,26.85,1007.93
2023-05-09T00:05:43,23.87,4.19,79.42,33.96,23.29,329.82,28.48,3.94,3.94,0.1846,33.0000,24.51,26.85,1007.90
2023-05-09T00:05:48,5.62,-0.46,83.94,33.96,23.29,329.66,28.48,3.87,3.87,0.1846,33.0000,24.51,26.85,1007.89
2023-05-09T00:05:54,13.44,-2.78,86.20,28.88,23.26,329.86,28.51,3.80,3.80,0.1846,33.0000,24.51,26.85,1007.86
2023-05-09T00:05:59,26.48,2.25,79.42,44.71,23.27,329.60,28.48,3.71,3.71,0.1846,33.0000,24.51,26.85,1007.90
2023-05-09T00:06:05,24.74,-0.46,65.85,28.31,23.29,329.03,28.50,3.87,3.87,0.1846,33.0000,24.50,26.85,1007.89
2023-05-09T00:06:11,16.05,1.48,90.72,33.96,23.29,328.81,28.50,4.02,4.02,0.1846,33.0000,24.50,26.85,1007.86
2023-05-09T00:06:16,22.13,-4.33,43.24,28.31,23.29,329.13,28.51,4.08,4.08,0.1846,33.0000,24.51,26.85,1007.88
2023-05-09T00:06:22,28.22,-5.88,97.51,44.71,23.26,329.17,28.50,4.13,4.13,0.1846,33.0000,24.51,26.85,1007.87
2023-05-09T00:06:27,30.82,-0.07,68.11,33.96,23.32,328.90,28.50,4.03,4.03,0.1846,33.0000,24.50,26.85,1007.90
2023-05-09T00:06:33,20.40,2.25,77.16,33.96,23.29,329.75,28.51,3.81,3.81,0.1846,33.0000,24.51,26.85,1007.89
2023-05-09T00:06:38,16.05,3.03,81.68,39.62,23.29,329.73,28.48,3.61,3.61,0.1846,33.0000,24.51,26.86,1007.89
2023-05-09T00:06:44,26.48,4.58,63.59,33.96,23.30,329.68,28.50,3.57,3.57,0.1846,33.0000,24.50,26.86,1007.89
2023-05-09T00:06:50,20.40,1.48,77.16,23.22,23.27,330.01,28.50,3.59,3.59,0.1847,33.0000,24.50,26.85,1007.87
2023-05-09T00:06:55,27.35,5.35,56.81,39.05,23.26,330.25,28.51,3.71,3.71,0.1846,33.0000,24.51,26.85,1007.90
2023-05-09T00:07:01,20.40,-1.23,70.37,39.62,23.27,330.46,28.48,3.94,3.94,0.1847,33.0000,24.51,26.85,1007.90
2023-05-09T00:07:06,16.05,4.58,79.42,39.62,23.30,330.67,28.48,4.11,4.11,0.1846,33.0000,24.51,26.85,1007.89
2023-05-09T00:07:12,29.09,1.87,81.68,39.05,23.30,330.94,28.51,4.02,4.02,0.1846,33.0000,24.50,26.86,1007.89
2023-05-09T00:07:17,30.82,0.70,83.94,6.83,23.30,330.89,28.48,3.78,3.78,0.1846,33.0000,24.51,26.86,1007.90
2023-05-09T00:07:23,28.22,9.23,83.94,28.31,23.30,331.21,28.50,3.61,3.61,0.1846,33.0000,24.50,26.86,1007.87
2023-05-09T00:07:29,18.66,3.42,83.94,33.96,23.32,331.37,28.51,3.54,3.54,0.1847,33.0000,24.50,26.86,1007.88
2023-05-09T00:07:34,29.09,6.52,65.85,33.96,23.29,331.41,28.50,3.71,3.71,0.1847,33.0000,24.50,26.86,1007.91
2023-05-09T00:07:40,9.10,6.13,81.68,23.22,23.26,331.53,28.50,3.97,3.97,0.1847,33.0000,24.50,26.86,1007.87
2023-05-09T00:07:45,22.13,4.19,83.94,28.31,23.29,330.92,28.48,4.33,4.33,0.1846,33.0000,24.51,26.85,1007.86
2023-05-09T00:07:51,19.53,3.42,65.85,28.88,23.26,331.29,28.50,4.46,4.46,0.1846,33.0000,24.50,26.86,1007.90
2023-05-09T00:07:56,20.40,1.09,40.98,33.96,23.30,331.53,28.51,4.42,4.42,0.1846,33.0000,24.51,26.86,1007.87
