timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-12T00:00:02,20.40,-2.78,59.07,11.92,25.94,336.50,29.29,2.60,2.60,0.1838,34.0000,27.10,27.73,1001.49
2023-05-12T00:00:08,22.13,-2.01,72.63,40.18,25.90,336.49,29.30,2.72,2.72,0.1837,33.0000,27.11,27.72,1001.47
2023-05-12T00:00:13,21.26,-8.59,72.63,39.62,25.94,336.96,29.28,2.91,2.91,0.1838,34.0000,27.11,27.73,1001.49
2023-05-12T00:00:19,23.00,-1.23,104.29,34.53,25.94,337.20,29.29,2.95,2.95,0.1837,34.0000,27.10,27.73,1001.46
2023-05-12T00:00:25,27.35,-1.23,61.33,34.53,25.93,337.33,29.29,2.89,2.89,0.1837,33.0000,27.11,27.73,1001.50
2023-05-12T00:00:30,20.40,-6.66,70.37,23.79,25.86,336.84,29.29,2.87,2.87,0.1838,33.0000,27.11,27.73,1001.48
2023-05-12T00:00:36,30.82,-6.66,86.20,18.14,25.86,337.06,29.29,2.85,2.85,0.1838,33.0000,27.10,27.73,1001.50
2023-05-12T00:00:41,28.22,-10.14,77.16,18.14,25.91,337.20,29.29,2.86,2.86,0.1839,33.0000,27.10,27.73,1001.46
2023-05-12T00:00:47,25.61,4.19,74.89,34.53,25.92,337.05,29.26,2.71,2.71,0.1838,34.0000,27.11,27.73,1001.46
2023-05-12T00:00:52,16.05,0.32,59.07,28.88,25.91,337.45,29.28,2.51,2.51,0.1838,34.0000,27.11,27.72,1001.48
2023-05-12T00:00:58,16.05,0.32,79.42,39.62,25.87,337.52,29.29,2.59,2.59,0.1838,33.0000,27.11,27.65,1001.37
2023-05-12T00:01:03,19.53,-0.07,74.89,23.22,25.90,337.26,29.28,2.80,2.80,0.1838,33.0000,27.11,27.73,1001.49
2023-05-12T00:01:09,18.66,6.13,52.28,34.53,25.91,337.32,29.30,2.94,2.94,0.1837,33.0000,27.11,27.73,1001.50
2023-05-12T00:01:15,24.74,4.19,70.37,28.88,25.85,337.33,29.28,2.97,2.97,0.1837,34.0000,27.11,27.73,1001.47
2023-05-12T00:01:20,26.48,1.87,81.68,23.22,25.93,337.05,29.29,2.92,2.92,0.1837,34.0000,27.10,27.73,1001.47
2023-05-12T00:01:26,18.66,1.87,99.77,18.14,25.90,337.65,29.30,2.68,2.68,0.1838,33.0000,27.11,27.72,1001.48
2023-05-12T00:01:31,23.00,-5.11,40.98,23.22,25.91,337.72,29.28,2.52,2.52,0.1838,34.0000,27.11,27.73,1001.46
2023-05-12T00:01:37,23.00,-7.04,61.33,17.57,25.88,337.94,29.28,2.48,2.48,0.1838,33.0000,27.11,27.73,1001.45
2023-05-12T00:01:42,18.66,-1.62,81.68,33.96,25.94,338.04,29.30,2.50,2.50,0.1837,33.0000,27.11,27.73,1001.49
2023-05-12T00:01:48,18.66,-7.43,79.42,28.31,25.94,338.61,29.28,2.46,2.46,0.1838,34.0000,27.11,27.73,1001.50
2023-05-12T00:01:54,17.79,-4.72,77.16,17.57,25.88,337.59,29.26,2.55,2.55,0.1838,34.0000,27.11,27.73,1001.50
2023-05-12T00:01:59,25.61,-7.43,54.54,33.96,25.91,337.59,29.28,2.82,2.82,0.1839,33.0000,27.11,27.73,1001.46
2023-05-12T00:02:05,33.43,-3.94,40.98,44.71,25.91,337.63,29.29,2.86,2.86,0.1838,34.0000,27.11,27.73,1001.48
2023-05-12T00:02:10,13.44,-3.56,38.72,33.96,25.91,337.70,29.29,2.86,2.86,0.1837,33.0000,27.11,27.73,1001.48
2023-05-12T00:02:16,18.66,-4.33,54.54,39.05,25.91,336.80,29.28,2.85,2.85,0.1838,34.0000,27.11,27.73,1001.47
2023-05-12T00:02:21,20.40,-7.43,72.63,44.71,25.93,336.97,29.28,2.67,2.67,0.1838,33.0000,27.12,27.72,1001.49
2023-05-12T00:02:27,16.05,-7.43,50.02,33.96,25.91,336.89,29.28,2.67,2.67,0.1838,33.0000,27.11,27.73,1001.51
2023-05-12T00:02:33,20.40,-7.82,61.33,33.96,25.91,337.01,29.28,2.65,2.65,0.1838,34.0000,27.12,27.73,1001.45
2023-05-12T00:02:38,24.74,-3.94,61.33,39.62,25.90,336.79,29.26,2.58,2.58,0.1838,33.0000,27.11,27.72,1001.45
2023-05-12T00:02:44,13.44,0.70,65.85,33.96,25.94,336.43,29.28,2.55,2.55,0.1838,33.0000,27.11,27.73,1001.50
2023-05-12T00:02:49,23.87,-2.01,72.63,33.96,25.93,336.97,29.29,2.60,2.60,0.1838,33.0000,27.12,27.72,1001.47
2023-05-12T00:02:55,17.79,-2.01,52.28,44.71,25.90,336.72,29.28,2.65,2.65,0.1838,33.0000,27.12,27.73,1001.48
2023-05-12T00:03:00,20.40,-3.56,70.37,39.05,25.90,336.24,29.29,2.63,2.63,0.1838,34.0000,27.12,27.72,1001.48
2023-05-12T00:03:06,22.13,-1.62,50.02,39.05,25.90,335.99,29.28,2.53,2.53,0.1839,33.0000,27.12,27.72,1001.49
2023-05-12T00:03:12,26.48,7.68,65.85,23.22,25.91,335.87,29.30,2.62,2.62,0.1839,34.0000,27.12,27.73,1001.50
2023-05-12T00:03:17,14.31,-3.56,83.94,18.14,25.93,335.94,29.30,2.62,2.62,0.1838,34.0000,27.12,27.72,1001.50
2023-05-12T00:03:23,7.36,-0.84,68.11,23.22,25.88,336.28,29.30,2.54,2.54,0.1838,33.0000,27.12,27.73,1001.48
2023-05-12T00:03:28,18.66,-7.04,63.59,33.96,25.91,335.96,29.29,2.43,2.43,0.1839,33.0000,27.12,27.73,1001.49
2023-05-12T00:03:34,11.71,-3.56,43.24,50.36,25.93,336.17,29.29,2.41,2.41,0.1838,33.0000,27.12,27.72,1001.49
2023-05-12T00:03:39,23.00,-2.01,54.54,11.92,25.96,336.60,29.29,2.38,2.38,0.1838,33.0000,27.12,27.73,1001.46
2023-05-12T00:03:45,9.97,-7.43,54.54,44.71,25.93,336.24,29.29,2.42,2.42,0.1838,34.0000,27.12,27.73,1001.50
2023-05-12T00:03:50,18.66,-0.84,79.42,50.36,25.96,336.02,29.28,2.43,2.43,0.1838,34.0000,27.12,27.72,1001.48
2023-05-12T00:03:56,22.13,-4.33,68.11,39.62,25.93,336.38,29.29,2.79,2.79,0.1838,33.0000,27.12,27.72,1001.49
2023-05-12T00:04:02,22.13,-4.33,54.54,23.22,25.96,336.61,29.29,3.16,3.16,0.1838,34.0000,27.12,27.72,1001.49
2023-05-12T00:04:07,17.79,-3.56,47.76,44.71,25.90,337.15,29.29,3.23,3.23,0.1837,33.0000,27.12,27.72,1001.49
2023-05-12T00:04:13,27.35,-0.84,81.68,44.71,25.90,336.91,29.28,3.12,3.12,0.1838,34.0000,27.12,27.72,1001.47
2023-05-12T00:04:18,16.05,-6.66,74.89,33.96,25.91,336.98,29.28,2.86,2.86,0.1838,34.0000,27.12,27.72,1001.49
2023-05-12T00:04:24,22.13,-6.27,65.85,33.96,25.87,337.05,29.28,2.68,2.68,0.1838,33.0000,27.12,27.72,1001.50
2023-05-12T00:04:30,18.66,-8.98,83.94,44.71,25.94,337.30,29.28,2.48,2.48,0.1837,34.0000,27.12,27.73,1001.48
2023-05-12T00:04:35,25.61,-4.33,59.07,49.79,25.91,337.35,29.28,2.43,2.43,0.1838,33.0000,27.12,27.72,1001.51
2023-05-12T00:04:41,12.57,-2.78,63.59,28.88,25.94,337.31,29.28,2.59,2.59,0.1838,34.0000,27.12,27.73,1001.46
2023-05-12T00:04:46,23.87,-0.84,65.85,44.71,25.91,337.40,29.28,2.56,2.56,0.1837,34.0000,27.12,27.73,1001.47
2023-05-12T00:04:52,24.74,-8.98,77.16,33.96,25.92,337.42,29.26,2.48,2.48,0.1838,33.0000,27.12,27.73,1001.49
2023-05-12T00:04:57,20.40,-3.56,61.33,28.31,25.92,337.67,29.26,2.38,2.38,0.1839,34.0000,27.13,27.73,1001.52
2023-05-12T00:05:03,18.66,-2.78,54.54,44.71,25.90,338.46,29.26,2.34,2.34,0.1837,34.0000,27.13,27.72,1001.45
2023-05-12T00:05:09,29.96,-2.39,79.42,33.96,25.94,338.01,29.26,2.25,2.25,0.1837,33.0000,27.12,27.72,1001.50
2023-05-12T00:05:14,17.79,-4.72,70.37,28.88,25.90,338.19,29.28,2.37,2.37,0.1838,33.0000,27.12,27.72,1001.47
2023-05-12T00:05:20,7.36,-2.78,50.02,44.71,25.96,337.96,29.29,2.50,2.50,0.1838,33.0000,27.12,27.73,1001.51
2023-05-12T00:05:25,22.13,-6.27,95.24,28.88,25.90,337.97,29.28,2.53,2.53,0.1838,34.0000,27.12,27.73,1001.46
2023-05-12T00:05:31,16.05,-5.49,38.72,50.36,25.94,338.28,29.30,2.55,2.55,0.1839,34.0000,27.12,27.73,1001.49
2023-05-12T00:05:36,16.05,-3.56,52.28,44.71,25.93,337.78,29.28,2.67,2.67,0.1838,33.0000,27.12,27.72,1001.50
2023-05-12T00:05:42,24.74,-1.62,59.07,39.62,25.93,337.37,29.28,2.91,2.91,0.1837,34.0000,27.13,27.72,1001.51
2023-05-12T00:05:48,16.05,-8.98,47.76,28.88,25.93,336.97,29.29,3.14,3.14,0.1838,33.0000,27.12,27.72,1001.51
2023-05-12T00:05:53,20.40,-10.92,50.02,44.71,25.90,336.88,29.29,3.17,3.17,0.1838,33.0000,27.12,27.73,1001.49
2023-05-12T00:05:59,19.53,-4.33,70.37,39.62,25.96,336.17,29.29,3.09,3.09,0.1838,34.0000,27.12,27.73,1001.48
2023-05-12T00:06:04,18.66,-4.33,61.33,61.10,25.94,336.16,29.28,3.10,3.10,0.1837,33.0000,27.12,27.73,1001.52
2023-05-12T00:06:10,26.48,-8.98,59.07,22.66,25.90,336.06,29.29,2.99,2.99,0.1838,33.0000,27.12,27.73,1001.50
2023-05-12T00:06:15,12.57,-2.78,61.33,44.71,25.90,336.26,29.29,3.06,3.06,0.1838,34.0000,27.12,27.72,1001.52
2023-05-12T00:06:21,23.00,-5.11,68.11,56.01,25.88,336.69,29.28,3.05,3.05,0.1837,33.0000,27.12,27.72,1001.47
2023-05-12T00:06:27,12.57,-2.78,65.85,28.88,25.90,336.29,29.26,2.98,2.98,0.1837,33.0000,27.12,27.72,1001.46
2023-05-12T00:06:32,17.79,-7.04,54.54,28.31,25.91,336.80,29.26,2.92,2.92,0.1838,33.0000,27.12,27.72,1001.48
